CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.206,55.59, None, None, None, None, 13.25, 19.85, 188.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 00:00:00, None, None,37
None, 7.007,56.06, None, None, None, None, 7.835, 16.89, 212.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 01:00:00, None, None,37
None, 7.122,51.55, None, None, None, None, 6.787, 20.03, 214.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 02:00:00, None, None,37
None, 6.849,50.65, None, None, None, None, 7.486, 20.57, 212.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 03:00:00, None, None,37
None, 6.739,49.65, None, None, None, None, 8.93, 20.2, 216.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 04:00:00, None, None,37
None, 6.233,55.17, None, None, None, None, 19.22, 15.65, 214.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 05:00:00, None, None,37
None, 3.87,90.3, None, None, None, None, 17.32, 19.23, 218.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 06:00:00, None, None,37
None, 4.876,81.7, None, None, None, None, 10.33, 22.73, 218.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 07:00:00, None, None,37
None, 5.592,72.62, None, None, None, None, 10.79, 24.96, 205.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 08:00:00, None, None,37
None, 4.731,78.95, None, None, None, None, 13.85, 19.54, 208.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 09:00:00, None, None,37
None, 4.474,79.25, None, None, None, None, 8.54, 17.21, 222.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 10:00:00, None, None,37
None, 4.476,83.0, None, None, None, None, 8.82, 22.32, 218.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 11:00:00, None, None,37
None, 2.628,97.3, None, None, None, None, 15.51, 29.26, 228.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 12:00:00, None, None,37
None, 3.574,95.9, None, None, None, None, 9.03, 23.75, 231.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 13:00:00, None, None,37
None, 5.672,95.0, None, None, None, None, 12.08, 23.84, 234.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 14:00:00, None, None,37
None, 7.076,73.8, None, None, None, None, 14.27, 21.87, 229.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 15:00:00, None, None,37
None, 7.045,65.72, None, None, None, None, 15.93, 20.19, 227.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 16:00:00, None, None,37
None, 4.912,79.39, None, None, None, None, 13.39, 23.09, 224.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 17:00:00, None, None,37
None, 5.565,66.98, None, None, None, None, 17.09, 16.64, 243.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 18:00:00, None, None,37
None, 6.027,66.59, None, None, None, None, 10.37, 21.87, 264.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 19:00:00, None, None,37
None, 5.449,71.44, None, None, None, None, 14.57, 16.32, 258.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 20:00:00, None, None,37
None, 5.265,73.48, None, None, None, None, 12.15, 17.41, 258.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 21:00:00, None, None,37
None, 5.377,64.55, None, None, None, None, 6.808, 12.94, 294.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 22:00:00, None, None,37
None, 5.08,73.4, None, None, None, None, 26.91, 9.99, 264.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-10 23:00:00, None, None,37
None, 4.389,73.56, None, None, None, None, 7.368, 13.2, 232.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 00:00:00, None, None,37
None, 4.111,70.0, None, None, None, None, 6.983, 13.77, 227.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 01:00:00, None, None,37
None, 3.965,68.34, None, None, None, None, 7.979, 13.01, 230.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 02:00:00, None, None,37
None, 3.85,68.03, None, None, None, None, 6.332, 12.87, 247.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 03:00:00, None, None,37
None, 4.162,64.84, None, None, None, None, 16.94, 10.76, 294.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 04:00:00, None, None,37
None, 4.235,66.39, None, None, None, None, 7.054, 14.12, 285.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 05:00:00, None, None,37
None, 3.624,71.34, None, None, None, None, 23.6, 8.16, 245.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 06:00:00, None, None,37
None, 3.052,74.86, None, None, None, None, 3.199, 13.54, 229.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 07:00:00, None, None,37
None, 3.432,71.58, None, None, None, None, 10.69, 9.15, 227.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 08:00:00, None, None,37
None, 5.159,65.55, None, None, None, None, 20.42, 6.353, 201.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 09:00:00, None, None,37
None, 5.094,70.66, None, None, None, None, 38.29, 6.404, 153.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-09-11 10:00:00, None, None,37
