ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0, 0.0, -23.0, 0.0,2021-02-12, 10.0, -7.0,7
0.0, 0.0, -22.0, 0.0,2021-02-13, 10.0, -6.0,7
0.0, 0.0, -20.5, 0.0,2021-02-14, 10.0, -3.5,7
0.0, 0.0, -13.5, 0.0,2021-02-15, 10.0, -3.5,7
3.0, 0.0, -12.5, 3.0,2021-02-16, 10.0, 0.0,7
0.0, 0.0, -8.0, 0.0,2021-02-17, 13.0, 1.0,7
3.0, 0.0, -14.5, 3.0,2021-02-18, 12.0, 0.0,7
