wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
40.9,2022-09-03 00:00:00, None, 155.0, None, 0.0, None, None, None, 0.0,36
37.1,2022-09-03 01:00:00, None, 154.0, None, 0.0, None, None, None, 0.0,36
39.1,2022-09-03 02:00:00, None, 156.0, None, 0.0, None, None, None, 0.0,36
35.1,2022-09-03 03:00:00, None, 161.0, None, 0.0, None, None, None, 0.0,36
32.1,2022-09-03 04:00:00, None, 160.0, None, 0.0, None, None, None, 0.0,36
33.0,2022-09-03 05:00:00, None, 156.0, None, 0.0, None, None, None, 0.0,36
27.8,2022-09-03 06:00:00, None, 156.0, None, 0.0, None, None, None, 0.0,36
27.9,2022-09-03 07:00:00, None, 160.0, None, 0.0, None, None, None, 0.0,36
24.2,2022-09-03 08:00:00, None, 157.0, None, 0.0, None, None, None, 0.0,36
14.8,2022-09-03 09:00:00, None, 179.0, None, 0.0, None, None, None, 0.0,36
16.5,2022-09-03 10:00:00, None, 170.0, None, 0.0, None, None, None, 0.0,36
19.4,2022-09-03 11:00:00, None, 173.0, None, 0.0, None, None, None, 0.0,36
22.0,2022-09-03 12:00:00, None, 170.0, None, 0.0, None, None, None, 0.0,36
19.7,2022-09-03 13:00:00, None, 170.0, None, 0.0, None, None, None, 0.0,36
19.1,2022-09-03 14:00:00, 170.0, 175.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,36
23.2,2022-09-03 15:00:00, None, 171.0, None, 0.0, None, None, None, 0.0,36
25.6,2022-09-03 16:00:00, None, 168.0, None, 0.0, None, None, None, 0.0,36
32.4,2022-09-03 17:00:00, 171.0, 162.0, 0.0, 0.0, 0.0, 0.0, 23.2, 0.0,36
33.0,2022-09-03 18:00:00, 168.0, 153.0, 0.0, 0.0, 0.0, 0.0, 25.6, 0.0,36
42.6,2022-09-03 19:00:00, 162.0, 171.0, 0.0, 0.0, 0.0, 0.0, 32.4, 0.0,36
37.8,2022-09-03 20:00:00, 153.0, 168.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,36
37.6,2022-09-03 21:00:00, 171.0, 168.0, 0.0, 0.0, 0.0, 0.0, 42.6, 0.0,36
None,2022-09-03 23:00:00, 168.0, None, 0.0, None, 0.0, 0.0, 37.6, None,36
40.5,2022-09-04 00:00:00, None, 158.0, None, 0.0, None, None, None, 0.0,36
42.0,2022-09-04 01:00:00, 171.0, 161.0, 0.0, 0.0, None, 0.0, 38.6, 0.0,36
35.3,2022-09-04 02:00:00, 158.0, 155.0, 0.0, 0.0, None, 0.0, 40.5, 0.0,36
34.6,2022-09-04 03:00:00, 161.0, 155.0, 0.0, 0.0, None, 0.0, None, 0.0,36
40.9,2022-09-04 04:00:00, 155.0, 153.0, 0.0, 0.0, None, 0.0, 35.3, 0.0,36
49.3,2022-09-04 05:00:00, 155.0, 145.0, 0.0, 0.0, None, 0.0, 34.6, 0.0,36
37.2,2022-09-04 06:00:00, 153.0, 153.0, 0.0, 0.0, None, 0.0, 40.9, 0.0,36
37.2,2022-09-04 07:00:00, 145.0, 152.0, 0.0, 0.0, None, 0.0, 49.3, 0.0,36
26.6,2022-09-04 08:00:00, 153.0, 162.0, 0.0, 0.0, None, 0.0, 37.2, 0.0,36
36.1,2022-09-04 09:00:00, 152.0, 156.0, 0.0, 0.0, None, 0.0, 37.2, 0.0,36
27.3,2022-09-04 10:00:00, 162.0, 169.0, 0.0, 0.0, None, 0.0, 26.6, 0.0,36
35.3,2022-09-04 11:00:00, 156.0, 153.0, 0.0, 0.0, None, 0.0, 36.1, 0.0,36
31.1,2022-09-04 12:00:00, 169.0, 153.0, 0.0, 0.0, None, 0.0, 27.3, 0.0,36
35.2,2022-09-04 13:00:00, 153.0, 162.0, 0.0, 0.0, None, 0.0, 35.3, 0.0,36
36.9,2022-09-04 14:00:00, 153.0, 146.0, 0.0, 0.0, None, 0.0, 31.1, 0.0,36
20.5,2022-09-04 15:00:00, 162.0, 174.0, 0.0, 0.0, None, 0.0, 35.2, 0.0,36
26.4,2022-09-04 16:00:00, 146.0, 173.0, 0.0, 0.0, None, 0.0, 36.9, 0.0,36
39.3,2022-09-04 17:00:00, 174.0, 171.0, 0.0, 0.0, None, 0.0, 20.5, 0.0,36
39.2,2022-09-04 18:00:00, 173.0, 164.0, 0.0, 0.0, None, 0.0, 26.4, 0.0,36
42.3,2022-09-04 19:00:00, 171.0, 169.0, 0.0, 0.0, None, 0.0, 39.3, 0.0,36
37.7,2022-09-04 20:00:00, 164.0, 184.0, 0.0, 0.0, None, 0.0, 39.2, 0.0,36
36.3,2022-09-04 21:00:00, 169.0, 181.0, 0.0, 0.0, None, 0.0, 42.3, 0.0,36
27.7,2022-09-04 22:00:00, 184.0, 188.0, 0.0, 0.0, None, 0.0, 37.7, 0.0,36
None,2022-09-04 23:00:00, 181.0, None, 0.0, None, None, 0.0, 36.3, None,36
23.8,2022-09-05 00:00:00, 188.0, 197.0, 0.0, 0.0, 0.0, 0.0, 27.7, 0.0,36
11.3,2022-09-05 01:00:00, 182.0, 243.0, 0.0, 0.0, 0.0, 0.0, 27.6, 0.0,36
13.5,2022-09-05 02:00:00, 197.0, 212.0, 0.0, 0.0, 0.0, 0.0, 23.8, 0.0,36
6.0,2022-09-05 03:00:00, 243.0, 194.0, 0.0, 0.0, 0.0, 0.0, 11.3, 0.0,36
10.4,2022-09-05 04:00:00, 212.0, 291.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,36
10.0,2022-09-05 05:00:00, 194.0, 225.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,36
11.4,2022-09-05 06:00:00, 291.0, 224.0, 0.0, 0.0, 0.0, 0.0, 10.4, 0.0,36
11.2,2022-09-05 07:00:00, 225.0, 233.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,36
11.6,2022-09-05 08:00:00, 224.0, 225.0, 0.0, 0.0, 0.0, 0.0, 11.4, 0.0,36
None,2022-09-05 09:00:00, 233.0, None, 0.0, None, 0.0, 0.0, 11.2, None,36
14.6,2022-09-05 10:00:00, 225.0, 224.0, 0.0, 0.0, 0.0, 0.0, 11.6, 0.0,36
21.4,2022-09-05 11:00:00, None, 210.0, None, 0.0, None, None, None, 0.0,36
17.2,2022-09-05 12:00:00, 224.0, 227.0, 0.0, 0.0, None, 0.0, 14.6, 0.0,36
8.9,2022-09-05 13:00:00, 210.0, 268.0, 0.0, 0.0, None, 0.0, 21.4, 0.0,36
16.6,2022-09-05 14:00:00, 227.0, 220.0, 0.0, 0.0, None, 0.0, 17.2, 0.0,36
16.6,2022-09-05 15:00:00, 268.0, 225.0, 0.0, 0.0, None, 0.0, 8.9, 0.0,36
12.6,2022-09-05 16:00:00, 220.0, 215.0, 0.0, 0.0, None, 0.0, 16.6, 0.0,36
7.8,2022-09-05 17:00:00, 225.0, 216.0, 0.0, 0.0, None, 0.0, 16.6, 0.0,36
