wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
0.0, 97.0, 2.6,0.0, -2.9,2.0, -2.5,-2.5, 145.0, 0.0, 0.4,96.0,2021-02-05 00:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, 96.0, 2.0,0.0, -3.0,2.0, -2.5,-2.5, 0.0, 0.0, 0.4,96.0,2021-02-05 01:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0, 96.0, 2.0,0.0, -3.0,0.0, -2.5,-2.5, 0.0, 0.0, 0.4,96.0,2021-02-05 02:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327.0, 96.0, 0.0,0.0, -3.0,7.1, -2.5,-1.2, 0.0, 0.0, 0.4,97.0,2021-02-05 03:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.0, 97.0, 7.1,0.0, -1.6,7.8, -1.2,-0.7, 327.0, 0.0, 0.4,95.0,2021-02-05 04:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0, 95.0, 7.8,0.0, -1.4,7.2, -0.7,-0.7, 340.0, 0.0, 0.4,94.0,2021-02-05 05:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, 94.0, 7.2,0.0, -1.5,6.2, -0.7,-1.1, 335.0, 0.0, 0.4,94.0,2021-02-05 06:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0, 94.0, 6.2,0.0, -1.9,7.0, -1.1,-1.5, 336.0, 0.0, 0.4,92.0,2021-02-05 07:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.0, 92.0, 7.0,0.0, -2.6,5.5, -1.5,-1.5, 317.0, 0.0, 0.4,92.0,2021-02-05 08:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, 92.0, 5.5,0.0, -2.6,5.1, -1.5,-0.4, 339.0, 0.0, 0.4,83.0,2021-02-05 09:00:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
