AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
8.3, 1.0,0.0, 0.0,2020-06-17 00:00:00, 175.0, 92.0,25
8.0, None,0.0, 0.0,2020-06-17 00:15:00, 189.0, 93.0,25
7.9, None,0.0, 0.0,2020-06-17 00:30:00, 220.0, 94.0,25
7.6, None,0.0, 0.1,2020-06-17 00:45:00, 184.0, 94.0,25
7.4, 0.0,0.0, 0.0,2020-06-17 01:00:00, 201.0, 94.0,25
7.2, None,0.0, 0.0,2020-06-17 01:15:00, 209.0, 95.0,25
7.0, None,0.0, 0.0,2020-06-17 01:30:00, 200.0, 95.0,25
6.9, None,0.0, 0.0,2020-06-17 01:45:00, 203.0, 95.0,25
6.8, 0.0,0.0, 0.0,2020-06-17 02:00:00, 198.0, 95.0,25
6.6, None,0.0, 0.0,2020-06-17 02:15:00, 187.0, 95.0,25
6.4, None,0.0, 0.0,2020-06-17 02:30:00, 191.0, 96.0,25
6.6, None,0.0, 0.0,2020-06-17 02:45:00, 183.0, 96.0,25
6.7, 1.0,0.0, 0.0,2020-06-17 03:00:00, 196.0, 96.0,25
6.5, None,0.0, 0.0,2020-06-17 03:15:00, 186.0, 96.0,25
6.5, None,0.0, 0.0,2020-06-17 03:30:00, 205.0, 96.0,25
6.5, None,0.0, 0.0,2020-06-17 03:45:00, 196.0, 96.0,25
6.4, 0.0,0.0, 0.0,2020-06-17 04:00:00, 199.0, 96.0,25
6.4, None,0.0, 0.0,2020-06-17 04:15:00, 188.0, 96.0,25
6.5, None,0.0, 0.0,2020-06-17 04:30:00, 186.0, 96.0,25
6.5, None,0.0, 0.0,2020-06-17 04:45:00, 204.0, 96.0,25
6.6, 0.0,0.0, 0.0,2020-06-17 05:00:00, 180.0, 96.0,25
6.9, None,0.0, 0.0,2020-06-17 05:15:00, 166.0, 97.0,25
7.4, None,0.0, 0.0,2020-06-17 05:30:00, 171.0, 97.0,25
7.8, None,0.0, 0.0,2020-06-17 05:45:00, 171.0, 96.0,25
8.9, 0.0,0.0, 0.0,2020-06-17 06:00:00, 173.0, 93.0,25
10.0, None,0.0, 0.5,2020-06-17 06:15:00, 178.0, 88.0,25
10.5, None,0.0, 0.6,2020-06-17 06:30:00, 163.0, 87.0,25
11.9, None,0.0, 0.0,2020-06-17 06:45:00, 163.0, 82.0,25
12.8, -1.0,0.0, 0.2,2020-06-17 07:00:00, 149.0, 79.0,25
13.6, None,0.0, 2.1,2020-06-17 07:15:00, 148.0, 74.0,25
14.3, None,0.0, 0.1,2020-06-17 07:30:00, 137.0, 72.0,25
15.2, None,0.0, 1.5,2020-06-17 07:45:00, 155.0, 68.0,25
15.9, -2.0,0.0, 3.2,2020-06-17 08:00:00, 157.0, 67.0,25
16.6, None,0.0, 0.1,2020-06-17 08:15:00, 144.0, 62.0,25
17.6, None,0.0, 0.0,2020-06-17 08:30:00, 166.0, 62.0,25
18.1, None,0.0, 0.6,2020-06-17 08:45:00, 167.0, 60.0,25
18.8, 0.0,0.0, 0.0,2020-06-17 09:00:00, 209.0, 58.0,25
19.1, None,0.0, 0.1,2020-06-17 09:15:00, 173.0, 57.0,25
19.7, None,0.0, 1.7,2020-06-17 09:30:00, 181.0, 55.0,25
19.9, None,0.0, 0.1,2020-06-17 09:45:00, 215.0, 58.0,25
20.2, 1.0,0.0, 3.7,2020-06-17 10:00:00, 191.0, 55.0,25
19.9, None,0.0, 1.5,2020-06-17 10:15:00, 185.0, 53.0,25
21.4, None,0.0, 4.5,2020-06-17 10:30:00, 240.0, 49.0,25
22.3, None,0.0, 2.1,2020-06-17 10:45:00, 250.0, 49.0,25
22.6, -1.0,0.0, 5.0,2020-06-17 11:00:00, 243.0, 51.0,25
22.5, None,0.0, 4.6,2020-06-17 11:15:00, 236.0, 48.0,25
22.3, None,0.0, 2.5,2020-06-17 11:30:00, 211.0, 52.0,25
22.2, None,0.0, 5.5,2020-06-17 11:45:00, 218.0, 47.0,25
21.5, -1.0,0.0, 8.1,2020-06-17 12:00:00, 184.0, 49.0,25
22.5, None,0.0, 8.2,2020-06-17 12:15:00, 204.0, 46.0,25
22.2, None,0.0, 9.6,2020-06-17 12:30:00, 191.0, 48.0,25
22.7, None,0.0, 10.0,2020-06-17 12:45:00, 218.0, 50.0,25
22.4, 0.0,0.0, 8.1,2020-06-17 13:00:00, 194.0, 47.0,25
23.2, None,0.0, 6.8,2020-06-17 13:15:00, 184.0, 45.0,25
22.7, None,0.0, 2.1,2020-06-17 13:30:00, 248.0, 51.0,25
22.7, None,0.0, 5.4,2020-06-17 13:45:00, 220.0, 51.0,25
22.7, 0.0,0.0, 1.1,2020-06-17 14:00:00, 222.0, 49.0,25
22.6, None,0.0, 8.0,2020-06-17 14:15:00, 189.0, 48.0,25
22.4, None,0.0, 8.1,2020-06-17 14:30:00, 188.0, 46.0,25
23.3, None,0.0, 4.0,2020-06-17 14:45:00, 267.0, 47.0,25
23.6, 0.0,0.0, 11.3,2020-06-17 15:00:00, 164.0, 43.0,25
23.1, None,0.0, 5.5,2020-06-17 15:15:00, 201.0, 45.0,25
23.3, None,0.0, 7.0,2020-06-17 15:30:00, 200.0, 45.0,25
23.1, None,0.0, 4.5,2020-06-17 15:45:00, 170.0, 42.0,25
22.6, -2.0,0.0, 9.1,2020-06-17 16:00:00, 193.0, 42.0,25
21.6, None,0.0, 13.1,2020-06-17 16:15:00, 183.0, 45.0,25
21.5, None,0.0, 13.6,2020-06-17 16:30:00, 183.0, 44.0,25
21.3, None,0.0, 4.6,2020-06-17 16:45:00, 204.0, 44.0,25
21.5, 2.0,0.0, 7.1,2020-06-17 17:00:00, 249.0, 43.0,25
21.9, None,0.0, 5.4,2020-06-17 17:15:00, 299.0, 42.0,25
21.4, None,0.0, 2.5,2020-06-17 17:30:00, 290.0, 41.0,25
21.4, None,0.0, 2.9,2020-06-17 17:45:00, 310.0, 41.0,25
21.5, 0.0,0.0, 0.0,2020-06-17 18:00:00, 135.0, 44.0,25
21.2, None,0.0, 0.1,2020-06-17 18:15:00, 240.0, 51.0,25
20.8, None,0.0, 0.0,2020-06-17 18:30:00, 163.0, 49.0,25
19.6, None,0.0, 0.0,2020-06-17 18:45:00, 165.0, 57.0,25
18.8, 0.0,0.0, 1.5,2020-06-17 19:00:00, 165.0, 58.0,25
18.0, None,0.0, 9.6,2020-06-17 19:15:00, 165.0, 54.0,25
17.1, None,0.0, 2.7,2020-06-17 19:30:00, 183.0, 63.0,25
16.4, None,0.0, 9.0,2020-06-17 19:45:00, 161.0, 63.0,25
15.6, 0.0,0.0, 7.9,2020-06-17 20:00:00, 156.0, 66.0,25
14.8, None,0.0, 11.4,2020-06-17 20:15:00, 160.0, 70.0,25
14.1, None,0.0, 11.2,2020-06-17 20:30:00, 175.0, 73.0,25
13.6, None,0.0, 6.5,2020-06-17 20:45:00, 158.0, 76.0,25
13.1, 2.0,0.0, 8.5,2020-06-17 21:00:00, 147.0, 79.0,25
