wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
, 63.0, 10.1, None, 2.8, None, 9.5, None, 346.0, 0.0, 0.2, None,2022-06-25 00:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 67.0, 9.2, None, 2.4, None, 8.2, None, 358.0, 0.0, 0.2, None,2022-06-25 02:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 68.0, 10.1, None, 2.7, None, 8.3, None, 354.0, 0.0, 0.2, None,2022-06-25 03:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 70.0, 10.2, None, 3.1, None, 8.2, None, 356.0, 0.0, 0.2, None,2022-06-25 04:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 77.0, 9.1, None, 3.1, None, 6.8, None, 4.0, 0.0, 0.2, None,2022-06-25 05:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 70.0, 9.6, None, 3.0, None, 8.1, None, 359.0, 0.0, 0.2, None,2022-06-25 06:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 60.0, 7.5, None, 3.9, None, 11.4, None, 8.0, 0.0, 0.2, None,2022-06-25 07:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 50.0, 6.4, None, 3.4, None, 13.6, None, 143.0, 0.0, 0.2, None,2022-06-25 08:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 53.0, 7.3, None, 3.9, None, 13.3, None, 143.0, 0.0, 0.0, None,2022-06-25 09:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 47.0, None, None, 4.0, None, 15.2, None, 160.0, 0.0, 0.0, None,2022-06-25 10:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 43.0, 9.3, None, 3.6, None, 16.2, None, 145.0, 0.0, 0.0, None,2022-06-25 11:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 42.0, 10.5, None, 3.9, None, 16.9, None, 170.0, 0.0, 0.0, None,2022-06-25 12:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 39.0, 12.9, None, 3.9, None, 18.1, None, 152.0, 0.0, 0.0, None,2022-06-25 13:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 39.0, 8.6, None, 4.3, None, 18.5, None, 133.0, 0.0, 0.0, None,2022-06-25 14:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 37.0, 10.1, None, 4.1, None, 19.1, None, 114.0, 0.0, 0.0, None,2022-06-25 15:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 35.0, 6.6, None, 3.2, None, 19.0, None, 119.0, 0.0, 0.0, None,2022-06-25 16:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 35.0, 10.5, None, 3.1, None, 18.9, None, 141.0, 0.0, 0.0, None,2022-06-25 17:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 31.0, None, None, 2.8, None, 20.5, None, 117.0, 0.0, 0.0, None,2022-06-25 18:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 31.0, 10.4, None, 2.0, None, 19.6, None, 133.0, 0.0, 0.0, None,2022-06-25 19:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 33.0, 8.8, None, 2.3, None, 18.9, None, 135.0, 0.0, 0.0, None,2022-06-25 20:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 46.0, 2.7, None, 3.1, None, 14.6, None, 73.0, 0.0, 0.0, None,2022-06-25 21:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 52.0, 5.9, None, 3.2, None, 12.8, None, 356.0, 0.0, 0.0, None,2022-06-25 22:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 61.0, 6.4, None, 4.2, None, 11.5, None, 5.0, 0.0, 0.0, None,2022-06-25 23:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 58.0, 5.8, None, 3.4, None, 11.4, None, 0.0, 0.0, 0.0, None,2022-06-26 00:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 60.0, None, None, 3.4, None, 10.9, None, 8.0, 0.0, 0.0, None,2022-06-26 01:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 55.0, 7.3, None, 2.3, None, 11.0, None, 15.0, 0.0, 0.0, None,2022-06-26 02:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 55.0, 6.9, None, 2.1, None, 10.8, None, 3.0, 0.0, 0.0, None,2022-06-26 03:00:00,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
