WDIR_VECT,time,TEMP_MEAN,week_of_year
4.2,2022-07-30 00:00:00, None,31
359.0,2022-07-30 01:00:00, None,31
356.4,2022-07-30 02:00:00, None,31
2.6,2022-07-30 03:00:00, None,31
5.8,2022-07-30 04:00:00, None,31
2.7,2022-07-30 05:00:00, None,31
356.1,2022-07-30 06:00:00, None,31
31.5,2022-07-30 07:00:00, None,31
60.6,2022-07-30 08:00:00, None,31
176.9,2022-07-30 09:00:00, None,31
211.8,2022-07-30 10:00:00, None,31
187.5,2022-07-30 11:00:00, None,31
200.7,2022-07-30 12:00:00, None,31
263.2,2022-07-30 13:00:00, None,31
271.5,2022-07-30 14:00:00, None,31
282.4,2022-07-30 15:00:00, None,31
275.1,2022-07-30 16:00:00, None,31
278.8,2022-07-30 17:00:00, None,31
263.6,2022-07-30 18:00:00, None,31
300.4,2022-07-30 19:00:00, None,31
338.8,2022-07-30 20:00:00, None,31
15.2,2022-07-30 21:00:00, None,31
323.0,2022-07-30 22:00:00, None,31
156.0,2022-07-30 23:00:00, None,31
25.2,2022-07-31 00:00:00, None,31
358.3,2022-07-31 01:00:00, None,31
355.0,2022-07-31 02:00:00, None,31
331.9,2022-07-31 03:00:00, None,31
358.3,2022-07-31 04:00:00, None,31
356.1,2022-07-31 05:00:00, None,31
17.6,2022-07-31 06:00:00, None,31
10.5,2022-07-31 07:00:00, None,31
180.1,2022-07-31 08:00:00, None,31
167.8,2022-07-31 09:00:00, None,31
182.0,2022-07-31 10:00:00, None,31
164.3,2022-07-31 11:00:00, None,31
199.6,2022-07-31 12:00:00, None,31
238.5,2022-07-31 13:00:00, None,31
248.4,2022-07-31 14:00:00, None,31
264.2,2022-07-31 15:00:00, None,31
277.7,2022-07-31 16:00:00, None,31
262.1,2022-07-31 17:00:00, None,31
262.6,2022-07-31 18:00:00, None,31
255.9,2022-07-31 19:00:00, None,31
307.0,2022-07-31 20:00:00, None,31
6.6,2022-07-31 21:00:00, None,31
5.4,2022-07-31 22:00:00, None,31
1.2,2022-07-31 23:00:00, None,31
149.9,2022-08-01 00:00:00, None,31
146.9,2022-08-01 01:00:00, None,31
184.1,2022-08-01 02:00:00, None,31
164.4,2022-08-01 03:00:00, None,31
162.7,2022-08-01 04:00:00, None,31
179.1,2022-08-01 05:00:00, None,31
168.7,2022-08-01 06:00:00, None,31
164.1,2022-08-01 07:00:00, None,31
164.2,2022-08-01 08:00:00, None,31
155.2,2022-08-01 09:00:00, None,31
184.4,2022-08-01 10:00:00, None,31
183.6,2022-08-01 11:00:00, None,31
195.6,2022-08-01 12:00:00, None,31
167.0,2022-08-01 13:00:00, None,31
182.1,2022-08-01 14:00:00, None,31
170.7,2022-08-01 15:00:00, None,31
285.8,2022-08-01 16:00:00, None,31
282.8,2022-08-01 17:00:00, None,31
278.7,2022-08-01 18:00:00, None,31
294.0,2022-08-01 19:00:00, None,31
263.9,2022-08-01 20:00:00, None,31
199.3,2022-08-01 21:00:00, None,31
173.2,2022-08-01 22:00:00, None,31
177.9,2022-08-01 23:00:00, None,31
167.5,2022-08-02 00:00:00, None,31
139.4,2022-08-02 01:00:00, None,31
153.9,2022-08-02 02:00:00, None,31
126.1,2022-08-02 03:00:00, None,31
133.5,2022-08-02 04:00:00, None,31
124.3,2022-08-02 05:00:00, None,31
133.4,2022-08-02 06:00:00, None,31
156.0,2022-08-02 07:00:00, None,31
139.7,2022-08-02 08:00:00, None,31
160.2,2022-08-02 09:00:00, None,31
160.9,2022-08-02 10:00:00, None,31
219.2,2022-08-02 11:00:00, None,31
327.6,2022-08-02 12:00:00, None,31
239.6,2022-08-02 13:00:00, None,31
207.9,2022-08-02 14:00:00, None,31
211.4,2022-08-02 15:00:00, None,31
192.0,2022-08-02 16:00:00, None,31
187.3,2022-08-02 17:00:00, None,31
204.3,2022-08-02 18:00:00, None,31
187.0,2022-08-02 19:00:00, None,31
173.8,2022-08-02 20:00:00, None,31
166.0,2022-08-02 21:00:00, None,31
127.1,2022-08-02 22:00:00, None,31
23.9,2022-08-02 23:00:00, None,31
11.0,2022-08-03 00:00:00, None,31
15.2,2022-08-03 01:00:00, None,31
61.4,2022-08-03 02:00:00, None,31
52.7,2022-08-03 03:00:00, None,31
30.7,2022-08-03 04:00:00, None,31
68.0,2022-08-03 05:00:00, None,31
46.1,2022-08-03 06:00:00, None,31
119.1,2022-08-03 07:00:00, None,31
132.1,2022-08-03 08:00:00, None,31
163.4,2022-08-03 09:00:00, None,31
138.7,2022-08-03 10:00:00, None,31
164.7,2022-08-03 11:00:00, None,31
188.4,2022-08-03 12:00:00, None,31
180.2,2022-08-03 13:00:00, None,31
180.9,2022-08-03 14:00:00, None,31
182.4,2022-08-03 15:00:00, None,31
177.4,2022-08-03 16:00:00, None,31
179.0,2022-08-03 17:00:00, None,31
338.1,2022-08-03 18:00:00, None,31
10.1,2022-08-03 19:00:00, None,31
18.7,2022-08-03 20:00:00, None,31
121.0,2022-08-03 21:00:00, None,31
98.3,2022-08-03 22:00:00, None,31
138.3,2022-08-03 23:00:00, None,31
164.3,2022-08-04 00:00:00, None,31
176.0,2022-08-04 01:00:00, None,31
180.0,2022-08-04 02:00:00, None,31
162.2,2022-08-04 03:00:00, None,31
172.8,2022-08-04 04:00:00, None,31
165.0,2022-08-04 05:00:00, None,31
166.5,2022-08-04 06:00:00, None,31
181.8,2022-08-04 07:00:00, None,31
176.6,2022-08-04 08:00:00, None,31
197.5,2022-08-04 09:00:00, None,31
240.7,2022-08-04 10:00:00, None,31
241.4,2022-08-04 11:00:00, None,31
238.9,2022-08-04 12:00:00, None,31
231.8,2022-08-04 13:00:00, None,31
241.9,2022-08-04 14:00:00, None,31
244.5,2022-08-04 15:00:00, None,31
261.8,2022-08-04 16:00:00, None,31
235.5,2022-08-04 17:00:00, None,31
239.8,2022-08-04 18:00:00, None,31
242.9,2022-08-04 19:00:00, None,31
288.5,2022-08-04 20:00:00, None,31
7.2,2022-08-04 21:00:00, None,31
4.9,2022-08-04 22:00:00, None,31
2.5,2022-08-04 23:00:00, None,31
5.1,2022-08-05 00:00:00, None,31
3.9,2022-08-05 01:00:00, None,31
12.3,2022-08-05 02:00:00, None,31
26.9,2022-08-05 03:00:00, None,31
13.0,2022-08-05 04:00:00, None,31
8.7,2022-08-05 05:00:00, None,31
3.1,2022-08-05 06:00:00, None,31
23.5,2022-08-05 07:00:00, None,31
306.1,2022-08-05 08:00:00, None,31
275.3,2022-08-05 09:00:00, None,31
251.4,2022-08-05 10:00:00, None,31
267.3,2022-08-05 11:00:00, None,31
289.1,2022-08-05 12:00:00, None,31
282.9,2022-08-05 13:00:00, None,31
285.3,2022-08-05 14:00:00, None,31
286.5,2022-08-05 15:00:00, None,31
293.0,2022-08-05 16:00:00, None,31
281.4,2022-08-05 17:00:00, None,31
285.4,2022-08-05 18:00:00, None,31
285.9,2022-08-05 19:00:00, None,31
310.5,2022-08-05 20:00:00, None,31
9.2,2022-08-05 21:00:00, None,31
13.9,2022-08-05 22:00:00, None,31
35.5,2022-08-05 23:00:00, None,31
