WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
263.9, 7.0, 1.673,2019-04-16 00:00:00, 5.833,16
236.3, 5.8, 1.217,2019-04-16 01:00:00, 4.201,16
234.9, 4.2, 1.647,2019-04-16 02:00:00, 3.8,16
205.5, 3.8, 2.085,2019-04-16 03:00:00, 3.484,16
191.5, 3.5, 1.459,2019-04-16 04:00:00, 3.256,16
165.1, 3.3, 1.427,2019-04-16 05:00:00, 3.589,16
145.0, 3.6, 1.25,2019-04-16 06:00:00, 2.93,16
137.5, 2.9, 1.256,2019-04-16 07:00:00, 4.136,16
145.6, 4.1, 0.968999,2019-04-16 08:00:00, 6.034,16
148.8, 6.0, 0.794,2019-04-16 09:00:00, 7.67,16
71.9, 7.7, 2.513,2019-04-16 10:00:00, 8.55,16
111.5, 8.6, 3.223,2019-04-16 11:00:00, 9.97,16
118.2, 10.0, 4.608,2019-04-16 12:00:00, 10.5,16
121.7, 10.5, 4.129,2019-04-16 13:00:00, 9.98,16
112.2, 10.0, 4.07,2019-04-16 14:00:00, 9.59,16
106.3, 9.6, 3.604,2019-04-16 15:00:00, 10.38,16
107.9, 10.4, 3.018,2019-04-16 16:00:00, 11.0,16
117.1, 11.0, 2.677,2019-04-16 17:00:00, 10.6,16
126.0, 10.6, 2.134,2019-04-16 18:00:00, 10.47,16
146.1, 10.5, 1.414,2019-04-16 19:00:00, 9.76,16
197.2, 9.8, 1.433,2019-04-16 20:00:00, 8.92,16
143.8, 8.9, 1.525,2019-04-16 21:00:00, 8.65,16
138.9, 8.6, 1.737,2019-04-16 22:00:00, 8.57,16
162.1, 8.6, 2.086,2019-04-16 23:00:00, 8.6,16
165.9, 8.6, 1.802,2019-04-17 00:00:00, 7.84,16
142.4, 7.8, 1.451,2019-04-17 01:00:00, 6.781,16
157.7, 6.8, 1.57,2019-04-17 02:00:00, 7.1,16
140.4, 7.1, 1.98,2019-04-17 03:00:00, 7.15,16
101.6, 7.2, 2.056,2019-04-17 04:00:00, 8.64,16
106.9, 8.6, 1.747,2019-04-17 05:00:00, 8.24,16
116.4, 8.2, 1.573,2019-04-17 06:00:00, 7.82,16
130.2, 7.8, 2.354,2019-04-17 07:00:00, 9.44,16
120.4, 9.4, 1.711,2019-04-17 08:00:00, 10.28,16
110.7, 10.3, 2.487,2019-04-17 09:00:00, 10.82,16
111.8, 10.8, 3.888,2019-04-17 10:00:00, 11.9,16
119.5, 11.9, 4.928,2019-04-17 11:00:00, 13.47,16
122.0, 13.5, 4.977,2019-04-17 12:00:00, 13.6,16
115.7, 13.6, 5.802,2019-04-17 13:00:00, 13.58,16
111.8, 13.6, 5.741,2019-04-17 14:00:00, 13.86,16
110.2, 13.9, 5.363,2019-04-17 15:00:00, 13.79,16
106.9, 13.8, 5.133,2019-04-17 16:00:00, 13.04,16
109.2, 13.0, 4.747,2019-04-17 17:00:00, 12.63,16
111.6, 12.6, 4.38,2019-04-17 18:00:00, 12.16,16
117.2, 12.2, 3.361,2019-04-17 19:00:00, 11.84,16
116.3, 11.8, 2.753,2019-04-17 20:00:00, 11.41,16
115.0, 11.4, 3.403,2019-04-17 21:00:00, 10.47,16
102.3, 10.5, 3.856,2019-04-17 22:00:00, 10.03,16
100.8, 10.0, 3.901,2019-04-17 23:00:00, 9.86,16
103.9, 9.9, 3.746,2019-04-18 00:00:00, 9.72,16
101.8, 9.7, 2.204,2019-04-18 01:00:00, 9.57,16
126.1, 9.6, 1.717,2019-04-18 02:00:00, 9.2,16
147.6, 9.2, 3.527,2019-04-18 03:00:00, 8.85,16
122.8, 8.9, 4.061,2019-04-18 04:00:00, 8.87,16
105.0, 8.9, 3.444,2019-04-18 05:00:00, 9.0,16
101.9, 9.0, 3.721,2019-04-18 06:00:00, 9.07,16
102.9, 9.1, 2.761,2019-04-18 07:00:00, 9.26,16
110.9, 9.3, 2.579,2019-04-18 08:00:00, 9.23,16
109.2, 9.2, 3.268,2019-04-18 09:00:00, 9.21,16
101.3, 9.2, 3.54,2019-04-18 10:00:00, 9.24,16
103.5, 9.2, 4.747,2019-04-18 11:00:00, 9.49,16
106.9, 9.5, 4.82,2019-04-18 12:00:00, 9.5,16
112.3, 9.5, 4.389,2019-04-18 13:00:00, 9.73,16
104.3, 9.7, 5.802,2019-04-18 14:00:00, 9.88,16
103.6, 9.9, 5.467,2019-04-18 15:00:00, 10.18,16
105.5, 10.2, 4.157,2019-04-18 16:00:00, 10.32,16
104.9, 10.3, 5.046,2019-04-18 17:00:00, 10.27,16
106.2, 10.3, 4.513,2019-04-18 18:00:00, 10.18,16
104.6, 10.2, 2.4,2019-04-18 19:00:00, 10.12,16
97.4, 10.1, 2.504,2019-04-18 20:00:00, 10.1,16
99.5, 10.1, 1.657,2019-04-18 21:00:00, 9.99,16
139.4, 10.0, 0.524999,2019-04-18 22:00:00, 9.97,16
166.2, 10.0, 1.006,2019-04-18 23:00:00, 9.95,16
180.7, 9.9, 0.856,2019-04-19 00:00:00, 9.88,16
199.1, 9.9, 0.514998,2019-04-19 01:00:00, 9.81,16
63.2, 9.8, 0.584999,2019-04-19 02:00:00, 9.61,16
234.3, 9.6, 0.721,2019-04-19 03:00:00, 9.6,16
257.4, 9.6, 1.416,2019-04-19 04:00:00, 9.62,16
327.1, 9.6, 1.723,2019-04-19 05:00:00, 9.57,16
310.4, 9.6, 2.835,2019-04-19 06:00:00, 9.4,16
304.8, 9.4, 2.382,2019-04-19 07:00:00, 9.48,16
298.3, 9.5, 3.224,2019-04-19 08:00:00, 9.72,16
331.4, 9.7, 3.278,2019-04-19 09:00:00, 10.14,16
335.7, 10.1, 2.602,2019-04-19 10:00:00, 10.64,16
338.8, 10.6, 3.056,2019-04-19 11:00:00, 10.96,16
345.8, 11.0, 3.706,2019-04-19 12:00:00, 10.1,16
341.6, 10.1, 4.808,2019-04-19 13:00:00, 10.68,16
