wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
296.0, 61.0, 6.5,0.0, 6.8,5.8, 14.2,12.4, 305.0, 0.0, 0.0,67.0,2021-08-06 00:00:00,32,
287.0, 67.0, 5.9,0.0, 7.2,8.0, 13.2,13.6, 277.0, 0.0, 0.0,66.0,2021-08-06 01:00:00,32,
297.0, 67.0, 5.8,0.0, 6.4,6.5, 12.4,13.1, 296.0, 0.0, 0.0,69.0,2021-08-06 02:00:00,32,
290.0, 66.0, 8.0,0.0, 7.4,5.2, 13.6,12.0, 287.0, 0.0, 0.0,74.0,2021-08-06 03:00:00,32,
261.0, 69.0, 6.5,0.0, 7.5,2.0, 13.1,11.6, 297.0, 0.0, 0.0,78.0,2021-08-06 04:00:00,32,
292.0, 74.0, 5.2,0.0, 7.5,5.9, 12.0,12.7, 290.0, 0.0, 0.0,79.0,2021-08-06 05:00:00,32,
273.0, 78.0, 2.0,0.0, 7.9,4.7, 11.6,14.6, 261.0, 0.0, 0.0,76.0,2021-08-06 06:00:00,32,
259.0, 79.0, 5.9,0.0, 9.2,6.6, 12.7,17.1, 292.0, 0.0, 0.0,65.0,2021-08-06 07:00:00,32,
288.0, 76.0, 4.7,0.0, 10.4,5.1, 14.6,14.8, 273.0, 0.0, 0.0,74.0,2021-08-06 08:00:00,32,
271.0, 65.0, 6.6,0.0, 10.5,6.0, 17.1,15.4, 259.0, 0.0, 0.0,66.0,2021-08-06 09:00:00,32,
269.0, 74.0, 5.1,0.0, 10.2,7.7, 14.8,18.3, 288.0, 0.0, 0.0,56.0,2021-08-06 10:00:00,32,
196.0, None, None,0.0, None,7.9, None,17.9, None, None, None,54.0,2021-08-06 11:00:00,32,
222.0, 56.0, 7.7,0.0, 9.4,5.7, 18.3,15.6, 269.0, 0.0, 0.0,60.0,2021-08-06 12:00:00,32,
233.0, 60.0, 5.7,0.0, 7.9,8.8, 15.6,16.3, 222.0, 0.0, 0.0,51.0,2021-08-06 14:00:00,32,
251.0, None, None,0.0, None,7.5, None,15.5, None, None, None,53.0,2021-08-06 15:00:00,32,
255.0, None, None,0.0, None,6.3, None,14.1, None, None, None,53.0,2021-08-06 16:00:00,32,
237.0, None, None,0.0, None,6.4, None,14.2, None, None, None,50.0,2021-08-06 17:00:00,32,
216.0, None, None,0.0, None,3.5, None,12.7, None, None, None,54.0,2021-08-06 18:00:00,32,
