AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.0, 4.2, -2.3, 297.0,2023-05-07 00:00:00, 59.0, 11.2,19
0.3, None, None, 297.0,2023-05-07 00:15:00, 58.0, None,19
-0.1, None, None, 297.0,2023-05-07 00:30:00, 59.0, None,19
-0.4, None, None, 296.0,2023-05-07 00:45:00, 59.0, None,19
-0.3, None, None, 296.0,2023-05-07 01:00:00, 59.0, None,19
-0.3, None, None, 296.0,2023-05-07 01:15:00, 58.0, None,19
-0.6, None, None, 296.0,2023-05-07 01:30:00, 59.0, None,19
-0.8, None, None, 296.0,2023-05-07 01:45:00, 59.0, None,19
-0.7, None, None, 296.0,2023-05-07 02:00:00, 59.0, None,19
-0.4, None, None, 296.0,2023-05-07 02:15:00, 58.0, None,19
-0.1, None, None, 296.0,2023-05-07 02:30:00, 58.0, None,19
-0.6, None, None, 296.0,2023-05-07 02:45:00, 58.0, None,19
-1.3, None, None, 296.0,2023-05-07 03:00:00, 59.0, None,19
-1.7, None, None, 296.0,2023-05-07 03:15:00, 59.0, None,19
-2.0, None, None, 296.0,2023-05-07 03:30:00, 59.0, None,19
-2.2, None, None, 295.0,2023-05-07 03:45:00, 59.0, None,19
-2.1, None, None, 295.0,2023-05-07 04:00:00, 59.0, None,19
-2.0, None, None, 295.0,2023-05-07 04:15:00, 59.0, None,19
-2.3, None, None, 295.0,2023-05-07 04:30:00, 59.0, None,19
-2.3, None, None, 295.0,2023-05-07 04:45:00, 58.0, None,19
-2.3, None, None, 295.0,2023-05-07 05:00:00, 59.0, None,19
-2.3, None, None, 295.0,2023-05-07 05:15:00, 59.0, None,19
-1.9, None, None, 295.0,2023-05-07 05:30:00, 58.0, None,19
-1.3, None, None, 295.0,2023-05-07 05:45:00, 58.0, None,19
-0.6, None, None, 295.0,2023-05-07 06:00:00, 58.0, None,19
0.2, None, None, 295.0,2023-05-07 06:15:00, 58.0, None,19
1.3, None, None, 295.0,2023-05-07 06:30:00, 58.0, None,19
2.4, None, None, 296.0,2023-05-07 06:45:00, 58.0, None,19
3.3, None, None, 296.0,2023-05-07 07:00:00, 58.0, None,19
4.6, None, None, 296.0,2023-05-07 07:15:00, 58.0, None,19
5.6, None, None, 297.0,2023-05-07 07:30:00, 58.0, None,19
6.1, None, None, 297.0,2023-05-07 07:45:00, 58.0, None,19
7.0, None, None, 297.0,2023-05-07 08:00:00, 58.0, None,19
7.5, None, None, 297.0,2023-05-07 08:15:00, 57.0, None,19
8.0, None, None, 297.0,2023-05-07 08:30:00, 57.0, None,19
8.2, None, None, 297.0,2023-05-07 08:45:00, 57.0, None,19
9.1, None, None, 297.0,2023-05-07 09:00:00, 57.0, None,19
9.2, None, None, 297.0,2023-05-07 09:15:00, 57.0, None,19
9.4, None, None, 297.0,2023-05-07 09:30:00, 57.0, None,19
