air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
7.5, 7.504, 83.5, 12.3, 84.0, 7.0,2021-09-24 00:00:00, 5.0,39
6.9, 6.909, 86.6, 12.3, 87.0, 6.5,2021-09-24 01:00:00, 5.0,39
6.3, 6.295, 87.2, 12.3, 87.0, 6.3,2021-09-24 02:00:00, 4.0,39
6.2, 6.181, 86.8, 12.3, 87.0, 5.9,2021-09-24 03:00:00, 4.0,39
5.5, 5.547, 89.2, 12.3, 89.0, 5.4,2021-09-24 04:00:00, 4.0,39
4.9, 4.883, 90.4, 12.3, 90.0, 4.9,2021-09-24 05:00:00, 3.0,39
4.6, 4.614, 91.7, 12.3, 92.0, 4.6,2021-09-24 06:00:00, 4.0,39
5.2, 5.188, 89.0, 5.1, 89.0, 4.5,2021-09-24 07:00:00, 3.0,39
5.9, 5.878, 88.7, 5.8, 89.0, 4.5,2021-09-24 08:00:00, 4.0,39
7.7, 7.711, 77.46, 8.0, 77.0, 4.5,2021-09-24 09:00:00, 4.0,39
10.6, 10.58, 65.33, 10.7, 65.0, 4.5,2021-09-24 10:00:00, 4.0,39
12.8, 12.81, 58.4, 12.7, 58.0, 4.5,2021-09-24 11:00:00, 5.0,39
15.2, 15.19, 48.4, 15.6, 48.0, 4.5,2021-09-24 12:00:00, 4.0,39
19.0, 19.01, 40.35, 19.1, 40.0, 4.5,2021-09-24 13:00:00, 5.0,39
19.8, 19.75, 36.95, 19.8, 37.0, 4.5,2021-09-24 14:00:00, 5.0,39
20.2, 20.21, 37.65, 20.6, 38.0, 4.5,2021-09-24 15:00:00, 5.0,39
20.3, 20.28, 42.51, 20.8, 43.0, 4.5,2021-09-24 16:00:00, 6.0,39
18.5, 18.52, 58.61, 20.8, 59.0, 4.5,2021-09-24 17:00:00, 10.0,39
16.1, 16.08, 78.06, 20.8, 78.0, 4.5,2021-09-24 18:00:00, 12.0,39
15.5, 15.54, 71.78, 16.4, 72.0, 14.4,2021-09-24 19:00:00, 10.0,39
13.3, 13.3, 81.8, 16.4, 82.0, 13.2,2021-09-24 20:00:00, 11.0,39
14.0, 14.03, 75.43, 16.4, 75.0, 13.0,2021-09-24 21:00:00, 10.0,39
13.5, 13.5, 79.13, 16.4, 79.0, 12.5,2021-09-24 22:00:00, 10.0,39
12.7, 12.71, 82.4, 16.4, 82.0, 12.4,2021-09-24 23:00:00, 10.0,39
12.1, 12.07, 83.3, 16.4, 83.0, 11.8,2021-09-25 00:00:00, 9.0,39
12.0, 11.99, 75.7, 16.4, 76.0, 11.6,2021-09-25 01:00:00, 8.0,39
11.8, 11.82, 79.06, 16.4, 79.0, 11.1,2021-09-25 02:00:00, 8.0,39
10.9, 10.89, 76.87, 16.4, 77.0, 10.4,2021-09-25 03:00:00, 6.0,39
11.4, 11.38, 68.97, 16.4, 69.0, 10.4,2021-09-25 04:00:00, 6.0,39
10.2, 10.15, 77.89, 16.4, 78.0, 10.2,2021-09-25 05:00:00, 6.0,39
11.0, 11.02, 68.59, 16.4, 69.0, 9.8,2021-09-25 06:00:00, 6.0,39
9.7, 9.66, 76.32, 11.1, 76.0, 9.7,2021-09-25 07:00:00, 5.0,39
11.8, 11.82, 73.52, 11.9, 74.0, 9.7,2021-09-25 08:00:00, 7.0,39
13.4, 13.37, 66.43, 14.2, 66.0, 9.7,2021-09-25 09:00:00, 7.0,39
14.2, 14.17, 74.43, 15.0, 74.0, 9.7,2021-09-25 10:00:00, 9.0,39
17.9, 17.88, 51.75, 18.5, 52.0, 9.7,2021-09-25 11:00:00, 7.0,39
21.4, 21.41, 35.84, 21.4, 36.0, 9.7,2021-09-25 12:00:00, 6.0,39
22.5, 22.49, 36.39, 22.8, 36.0, 9.7,2021-09-25 13:00:00, 7.0,39
22.9, 22.92, 35.6, 23.3, 36.0, 9.7,2021-09-25 14:00:00, 7.0,39
22.2, 22.21, 37.76, 23.3, 38.0, 9.7,2021-09-25 15:00:00, 7.0,39
20.9, 20.91, 39.52, 23.3, 40.0, 9.7,2021-09-25 16:00:00, 7.0,39
21.0, 21.02, 41.04, 23.3, 41.0, 9.7,2021-09-25 17:00:00, 7.0,39
20.4, 20.4, 42.8, 23.3, 43.0, 9.7,2021-09-25 18:00:00, 7.0,39
18.9, 18.92, 48.01, 20.4, 48.0, 18.4,2021-09-25 19:00:00, 8.0,39
