ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.2,0.2,-2.0,0.0,2018-04-02,0.0,6.0,14,,,,,,
0.0,0.0,-1.5,0.0,2018-04-03,0.0,8.0,14,,,,,,
0.0,0.0,-1.5,0.0,2018-04-04,0.0,11.0,14,,,,,,
7.4,7.4,0.5,0.0,2018-04-05,0.0,8.5,14,,,,,,
0.4,0.4,1.5,0.0,2018-04-06,0.0,6.0,14,,,,,,
6.6,6.6,2.5,0.0,2018-04-07,0.0,5.5,14,,,,,,
0.4,0.4,3.5,0.0,2018-04-08,0.0,13.5,14,,,,,,
,,,,2018-04-02 00:00:00,,,14,,2.5, None,79.3,79.54,2.053
,,,,2018-04-02 01:00:00,,,14,,2.1, 0.0,79.5,73.16,1.649
,,,,2018-04-02 02:00:00,,,14,,1.6, 0.768998,73.2,58.97,1.989
,,,,2018-04-02 03:00:00,,,14,,2.0, 1.343,59.0,55.75,2.3
,,,,2018-04-02 04:00:00,,,14,,2.3, 0.867999,55.8,57.26,2.129
,,,,2018-04-02 05:00:00,,,14,,2.1, 1.435,57.3,73.34,0.893
,,,,2018-04-02 06:00:00,,,14,,0.9, 0.174998,73.3,80.3,0.338999
,,,,2018-04-02 07:00:00,,,14,,0.3, 0.666998,80.3,75.89,0.866998
,,,,2018-04-02 08:00:00,,,14,,0.9, 0.711,75.9,72.69,0.934
,,,,2018-04-02 09:00:00,,,14,,0.9, 1.474,72.7,65.71,1.311
,,,,2018-04-02 10:00:00,,,14,,1.3, 0.865998,65.7,55.89,2.223
,,,,2018-04-02 11:00:00,,,14,,2.2, 2.159,55.9,44.56,3.082
,,,,2018-04-02 12:00:00,,,14,,3.1, 2.085,44.6,38.2,4.112
,,,,2018-04-02 13:00:00,,,14,,4.1, 2.21,38.2,34.31,5.319
,,,,2018-04-02 14:00:00,,,14,,5.3, 2.421,34.3,31.57,6.108
,,,,2018-04-02 15:00:00,,,14,,6.1, 2.376,31.6,31.13,6.27
,,,,2018-04-02 16:00:00,,,14,,6.3, 1.701,31.1,30.39,6.55
,,,,2018-04-02 17:00:00,,,14,,6.6, 0.999,30.4,29.88,6.705
,,,,2018-04-02 18:00:00,,,14,,6.7, 1.294,29.9,29.99,6.629
,,,,2018-04-02 19:00:00,,,14,,6.6, 0.1,30.0,33.2,5.731
,,,,2018-04-02 20:00:00,,,14,,5.7, None,33.2,37.62,5.115
,,,,2018-04-02 21:00:00,,,14,,5.1, 0.107,37.6,43.63,4.101
,,,,2018-04-02 22:00:00,,,14,,4.1, 0.248998,43.6,47.78,3.403
,,,,2018-04-02 23:00:00,,,14,,3.4, 0.071,47.8,50.72,2.994
,,,,2018-04-03 00:00:00,,,14,,3.0, None,50.7,53.49,2.817
,,,,2018-04-03 01:00:00,,,14,,2.8, None,53.5,53.13,3.124
