AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,8.0, None,2018-04-02,-10.4,-3.6,14,,,,,
,4.0, None,2018-04-03,-8.9,-2.0,14,,,,,
,0.0, None,2018-04-04,-12.6,1.2,14,,,,,
,3.0, None,2018-04-05,-6.3,1.3,14,,,,,
,7.0, None,2018-04-06,-2.7,0.8,14,,,,,
,11.0, None,2018-04-07,-2.4,0.8,14,,,,,
,10.0, None,2018-04-08,-1.8,3.9,14,,,,,
,,,2018-04-02 00:00:00, None, None,14,291.0,778.0, None, None,-1.8
,,,2018-04-02 01:00:00, None, None,14,291.0,778.0, None, None,-3.8
,,,2018-04-02 02:00:00, None, None,14,291.0,778.0, None, None,-4.2
,,,2018-04-02 03:00:00, None, None,14,293.0,780.0, None, None,-5.4
,,,2018-04-02 04:00:00, None, None,14,293.0,780.0, None, None,-5.9
,,,2018-04-02 05:00:00, None, None,14,294.0,780.0, None, None,-6.4
,,,2018-04-02 06:00:00, None, None,14,294.0,780.0, None, None,-6.8
,,,2018-04-02 07:00:00, None, None,14,294.0,781.0, None, None,-7.0
,,,2018-04-02 08:00:00, None, None,14,294.0,781.0, None, None,-6.8
,,,2018-04-02 09:00:00, None, None,14,294.0,781.0, None, None,-7.0
,,,2018-04-02 10:00:00, None, None,14,295.0,781.0, None, None,-7.4
,,,2018-04-02 11:00:00, None, None,14,296.0,783.0, None, None,-7.5
,,,2018-04-02 12:00:00, None, None,14,296.0,784.0, None, None,-8.0
,,,2018-04-02 13:00:00, None, None,14,297.0,784.0, None, None,-8.5
,,,2018-04-02 14:00:00, None, None,14,299.0,785.0, None, None,-8.4
,,,2018-04-02 15:00:00, None, None,14,300.0,787.0, None, None,-8.0
,,,2018-04-02 16:00:00, None, None,14,301.0,788.0, 0.0, None,-7.2
,,,2018-04-02 17:00:00, None, None,14,301.0,789.0, None, None,-6.7
,,,2018-04-02 18:00:00, None, None,14,301.0,790.0, None, None,-6.5
,,,2018-04-02 19:00:00, None, None,14,301.0,790.0, None, None,-5.8
,,,2018-04-02 20:00:00, None, None,14,301.0,790.0, None, None,-4.5
,,,2018-04-02 21:00:00, None, None,14,302.0,790.0, None, None,-5.2
,,,2018-04-02 22:00:00, None, None,14,302.0,791.0, None, None,-4.3
,,,2018-04-02 23:00:00, None, None,14,302.0,791.0, None, None,-5.3
,,,2018-04-03 00:00:00, None, None,14,302.0,791.0, None, None,-5.1
,,,2018-04-03 01:00:00, None, None,14,302.0,791.0, None, None,-5.2
,,,2018-04-03 02:00:00, None, None,14,302.0,791.0, None, None,-6.2
,,,2018-04-03 03:00:00, None, None,14,302.0,791.0, None, None,-8.4
,,,2018-04-03 04:00:00, None, None,14,302.0,791.0, None, None,-9.8
,,,2018-04-03 05:00:00, None, None,14,302.0,791.0, None, None,-9.0
,,,2018-04-03 06:00:00, None, None,14,302.0,791.0, None, None,-9.9
,,,2018-04-03 07:00:00, None, None,14,302.0,791.0, None, None,-9.7
,,,2018-04-03 08:00:00, None, None,14,302.0,791.0, None, None,-8.9
,,,2018-04-03 09:00:00, None, None,14,302.0,791.0, None, None,-8.2
,,,2018-04-03 10:00:00, None, None,14,303.0,792.0, None, None,-7.9
