air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None, -6.569, None, None, None, None, 214.36,2020-01-08 00:00:00, None, None, None,2
None, -6.81, None, None, None, None, 213.32,2020-01-08 01:00:00, None, None, None,2
None, -7.09, None, None, None, None, 212.99,2020-01-08 02:00:00, None, None, None,2
None, -7.28, None, None, None, None, 212.33,2020-01-08 03:00:00, None, None, None,2
None, -7.96, None, None, None, None, 212.04,2020-01-08 04:00:00, None, None, None,2
None, -8.39, None, None, None, None, 211.61,2020-01-08 05:00:00, None, None, None,2
None, -8.18, None, None, None, None, 211.15,2020-01-08 06:00:00, None, None, None,2
None, -8.89, None, None, None, None, 210.48,2020-01-08 07:00:00, None, None, None,2
None, -8.75, None, None, None, None, 210.03,2020-01-08 08:00:00, None, None, None,2
None, -8.73, None, None, None, None, 209.56,2020-01-08 09:00:00, None, None, None,2
-6.9, -6.875, -8.9, 0.0, -1.0, -6.9, 208.4,2020-01-08 11:00:00, 208.0, -54.0, 407.0,2
-6.9, -6.85, -8.9, 0.0, -1.0, -6.1, 207.71,2020-01-08 12:00:00, 208.0, -54.0, 419.0,2
-6.8, -6.829, -8.9, 0.0, -1.0, -6.1, 206.9,2020-01-08 13:00:00, 207.0, -54.0, 428.0,2
-7.0, -6.964, -8.9, 0.0, -3.0, -6.1, 204.18,2020-01-08 14:00:00, 204.0, -54.0, 430.0,2
-6.5, -6.549, -8.9, 0.0, 1.0, -6.1, 204.73,2020-01-08 15:00:00, 205.0, -54.0, 430.0,2
-7.1, -7.06, -8.9, 0.0, 0.0, -6.1, 204.48,2020-01-08 16:00:00, 204.0, -54.0, 423.0,2
-7.5, -7.53, -8.9, 0.0, 3.0, -6.1, 207.76,2020-01-08 17:00:00, 208.0, -54.0, 415.0,2
-7.1, -7.05, -8.9, 0.0, -1.0, -6.1, 207.23,2020-01-08 18:00:00, 207.0, -54.0, 409.0,2
-7.3, -7.33, -7.4, 0.0, -1.0, -7.1, 206.12,2020-01-08 19:00:00, 206.0, -54.0, 407.0,2
-7.5, -7.51, -7.5, 0.0, 0.0, -7.1, 205.94,2020-01-08 20:00:00, 206.0, -54.0, 406.0,2
-7.8, -7.84, -7.9, 0.0, 1.0, -7.1, 206.46,2020-01-08 21:00:00, 206.0, -55.0, 404.0,2
-7.6, -7.56, -7.9, 0.0, 0.0, -7.1, 206.5,2020-01-08 22:00:00, 207.0, -54.0, 404.0,2
-7.6, -7.55, -7.9, 0.0, -2.0, -7.1, 204.3,2020-01-08 23:00:00, 204.0, -54.0, 404.0,2
-7.9, -7.94, -7.9, 0.0, 0.0, -7.1, 204.5,2020-01-09 00:00:00, 205.0, -55.0, 404.0,2
-8.0, -7.99, -8.1, 0.0, 1.0, -7.1, 205.42,2020-01-09 01:00:00, 205.0, -55.0, 403.0,2
-8.2, -8.24, -8.3, 0.0, 0.0, -7.1, 205.08,2020-01-09 02:00:00, 205.0, -55.0, 402.0,2
-8.4, -8.38, -8.4, 0.0, 0.0, -7.1, 204.75,2020-01-09 03:00:00, 205.0, -55.0, 402.0,2
-8.4, -8.44, -8.5, 0.0, 0.0, -7.1, 204.55,2020-01-09 04:00:00, 205.0, -55.0, 402.0,2
-8.5, -8.5, -8.6, 0.0, 0.0, -7.1, 204.22,2020-01-09 05:00:00, 204.0, -55.0, 401.0,2
-8.4, -8.39, -8.6, 0.0, -1.0, -7.1, 203.04,2020-01-09 06:00:00, 203.0, -55.0, 402.0,2
-8.1, -8.08, -8.4, 0.0, 4.0, -8.1, 207.4,2020-01-09 07:00:00, 207.0, -55.0, 402.0,2
-7.3, -7.27, -8.4, 0.0, -1.0, -7.2, 206.44,2020-01-09 08:00:00, 206.0, -54.0, 403.0,2
-6.7, -6.725, -8.4, 0.0, 1.0, -6.6, 207.84,2020-01-09 09:00:00, 208.0, -54.0, 406.0,2
None, -6.082, None, None, None, None, 208.04,2020-01-09 10:00:00, None, None, None,2
-5.6, -5.575, -8.4, 0.0, 2.0, -5.5, 209.99,2020-01-09 11:00:00, 210.0, -53.0, 416.0,2
