RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 2.083, 89.7, None, None, None, None, None, None, None, None, 222.9, None, None, -2.6, None, None, None, 42.62, None, None, None, None, None,2020-01-08 00:00:00, None,2
None, None, None, None, 2.218, 83.1, None, None, None, None, None, None, None, None, 220.8, None, None, -2.67, None, None, None, 44.21, None, None, None, None, None,2020-01-08 01:00:00, None,2
None, None, None, None, 1.863, 79.66, None, None, None, None, None, None, None, None, 224.2, None, None, -2.85, None, None, None, 40.79, None, None, None, None, None,2020-01-08 02:00:00, None,2
None, None, None, None, 2.537, 68.14, None, None, None, None, None, None, None, None, 225.3, None, None, -2.89, None, None, None, 44.8, None, None, None, None, None,2020-01-08 03:00:00, None,2
None, None, None, None, 2.996, 63.11, None, None, None, None, None, None, None, None, 226.9, None, None, -2.938, None, None, None, 46.37, None, None, None, None, None,2020-01-08 04:00:00, None,2
None, None, None, None, 3.285, 74.25, None, None, None, None, None, None, None, None, 227.5, None, None, -3.018, None, None, None, 41.99, None, None, None, None, None,2020-01-08 05:00:00, None,2
None, None, None, None, 3.219, 73.38, None, None, None, None, None, None, None, None, 226.8, None, None, -3.06, None, None, None, 48.38, None, None, None, None, None,2020-01-08 06:00:00, None,2
None, None, None, None, 2.829, 77.78, None, None, None, None, None, None, None, None, 227.0, None, None, -3.288, None, None, None, 45.11, None, None, None, None, None,2020-01-08 07:00:00, None,2
None, None, None, None, 3.607, 67.0, None, None, None, None, None, None, None, None, 226.9, None, None, -3.518, None, None, None, 50.89, None, None, None, None, None,2020-01-08 08:00:00, None,2
None, None, None, None, 5.455, 64.45, None, None, None, None, None, None, None, None, 226.3, None, None, -3.956, None, None, None, 45.17, None, None, None, None, None,2020-01-08 09:00:00, None,2
None, None, None, None, 5.395, 58.77, None, None, None, None, None, None, None, None, 225.7, None, None, -4.94, None, None, None, 50.04, None, None, None, None, None,2020-01-08 11:00:00, None,2
None, None, None, None, 5.989, 59.3, None, None, None, None, None, None, None, None, 225.4, None, None, -4.952, None, None, None, 47.19, None, None, None, None, None,2020-01-08 12:00:00, None,2
None, None, None, 22.9, 6.917, 60.51, -6999.0, -5.5, None, None, 61.0, None, 225.0, None, 225.1, None, None, -5.482, None, -3.1, -6999.0, 43.98, 6.9, -5.5, None, 0.2, 0.0,2020-01-08 13:00:00, None,2
None, None, None, 22.8, 4.97, 61.0, -6999.0, -6.2, None, None, 61.0, None, 226.0, None, 226.2, None, None, -6.21, None, -3.1, -6999.0, 45.37, 5.0, -6.2, None, 1.7, 2.0,2020-01-08 14:00:00, None,2
None, None, None, 16.5, 4.805, 66.87, -6999.0, -6.4, None, None, 67.0, None, 226.0, None, 225.8, None, None, -6.441, None, -3.1, -6999.0, 35.44, 4.8, -6.4, None, -0.1, 0.0,2020-01-08 15:00:00, None,2
None, None, None, 11.9, 2.791, 54.66, -6999.0, -6.9, None, None, 55.0, None, 225.0, None, 225.3, None, None, -6.964, None, -3.1, -6999.0, 51.46, 2.8, -7.0, None, 0.1, 0.0,2020-01-08 16:00:00, None,2
None, None, None, 11.2, 2.798, 48.4, -6999.0, -7.6, None, None, 48.0, None, 225.0, None, 224.8, None, None, -7.622, None, -3.1, -6999.0, 59.6, 2.8, -7.6, None, 0.0, 0.0,2020-01-08 17:00:00, None,2
None, None, None, 8.8, 1.457, 30.6, -6999.0, -7.9, None, None, 31.0, None, 224.0, None, 224.4, None, None, -7.85, None, -3.1, -6999.0, 50.0, 1.5, -7.9, None, -0.1, 0.0,2020-01-08 18:00:00, None,2
None, None, None, 7.6, 1.256, 13.52, -6999.0, -8.9, None, None, 14.0, None, 224.0, None, 223.8, None, None, -8.9, None, -7.9, -6999.0, 55.27, 1.3, -8.9, None, 0.1, -1.0,2020-01-08 19:00:00, None,2
None, None, None, 6.6, 0.996, 75.79, -6999.0, -10.8, None, None, 76.0, None, 223.0, None, 223.4, None, None, -10.74, None, -7.9, -6999.0, 43.67, 1.0, -10.7, None, 0.4, 0.0,2020-01-08 20:00:00, None,2
None, None, None, 7.6, 0.883, 75.99, -6999.0, -11.0, None, None, 76.0, None, 223.0, None, 222.7, None, None, -10.66, None, -7.9, -6999.0, 37.21, 0.9, -10.7, None, 0.0, -1.0,2020-01-08 21:00:00, None,2
None, None, None, 4.9, 0.807, 81.9, -6999.0, -12.0, None, None, 82.0, None, 222.0, None, 222.3, None, None, -12.0, None, -7.9, -6999.0, 31.86, 0.8, -12.0, None, 0.0, 0.0,2020-01-08 22:00:00, None,2
None, None, None, 4.4, 0.709, 88.9, -6999.0, -13.2, None, None, 89.0, None, 222.0, None, 221.8, None, None, -13.07, None, -7.9, -6999.0, 26.61, 0.7, -13.1, None, 0.0, 0.0,2020-01-08 23:00:00, None,2
None, None, None, 2.9, 0.332, 92.3, -6999.0, -14.0, None, None, 92.0, None, 222.0, None, 221.7, None, None, -14.03, None, -7.9, -6999.0, 20.45, 0.3, -14.0, None, 0.1, 0.0,2020-01-09 00:00:00, None,2
None, None, None, 2.2, 0.133, 104.7, -6999.0, -14.3, None, None, 105.0, None, 221.0, None, 221.4, None, None, -14.19, None, -7.9, -6999.0, 15.69, 0.1, -14.2, None, 0.1, 0.0,2020-01-09 01:00:00, None,2
None, None, None, 1.5, 0.12, 113.2, -6999.0, -14.4, None, None, 113.0, None, 221.0, None, 220.9, None, None, -14.28, None, -7.9, -6999.0, 10.28, 0.1, -14.3, None, 0.2, -1.0,2020-01-09 02:00:00, None,2
None, None, None, 1.9, 0.078, 102.2, -6999.0, -14.6, None, None, 102.0, None, 221.0, None, 221.0, None, None, -14.58, None, -7.9, -6999.0, 14.52, 0.1, -14.6, None, 0.0, 0.0,2020-01-09 03:00:00, None,2
None, None, None, 4.4, 0.334, 91.8, -6999.0, -15.0, None, None, 92.0, None, 221.0, None, 220.6, None, None, -14.9, None, -7.9, -6999.0, 44.64, 0.3, -14.9, None, 0.1, 0.0,2020-01-09 04:00:00, None,2
None, None, None, 4.3, 0.07, 91.9, -6999.0, -15.5, None, None, 92.0, None, 221.0, None, 220.8, None, None, -15.15, None, -7.9, -6999.0, 25.26, 0.1, -15.2, None, 0.0, 0.0,2020-01-09 05:00:00, None,2
None, None, None, 0.0, 0.0, 107.5, -6999.0, -15.6, None, None, 108.0, None, 220.0, None, 220.3, None, None, -15.52, None, -7.9, -6999.0, 14.17, 0.0, -15.5, None, 0.1, 0.0,2020-01-09 06:00:00, None,2
