RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
85.8, None, None, None, 1.598, 272.3, 0.0, 1.3, None, None, None, None, None, 72.0, None, 72.19, None, None, 1.636, None, 6.3, 86.0, None, 47.33, None, 1.6, 0.0, 0.0,2021-04-02 00:00:00,14
90.8, None, None, None, 3.956, 277.7, -1.0, 0.7, None, None, None, None, None, 72.0, None, 72.13, None, None, 0.704, None, 6.3, 91.0, None, 12.66, None, 0.7, 0.0, 0.0,2021-04-02 01:00:00,14
93.3, None, None, None, 3.623, 283.8, -1.0, 0.0, None, None, None, None, None, 72.0, None, 72.1, None, None, 0.011, None, 6.3, 93.0, None, 10.35, None, 0.0, 0.0, 0.0,2021-04-02 02:00:00,14
94.9, None, None, None, 2.994, 288.6, -1.0, -0.8, None, None, None, None, None, 72.0, None, 72.16, None, None, -0.764, None, 6.3, 95.0, None, 11.75, None, -0.8, 0.0, 0.0,2021-04-02 03:00:00,14
96.2, None, None, None, 3.566, 289.3, -2.0, -1.1, None, None, None, None, None, 72.0, None, 72.02, None, None, -1.068, None, 6.3, 96.0, None, 8.86, None, -1.1, 0.1, 0.0,2021-04-02 04:00:00,14
96.1, None, None, None, 3.952, 285.5, -2.0, -1.3, None, None, None, None, None, 72.0, None, 72.06, None, None, -1.29, None, 6.3, 96.0, None, 10.34, None, -1.3, 0.0, 0.0,2021-04-02 05:00:00,14
98.0, None, None, None, 4.112, 284.7, -2.0, -1.7, None, None, None, None, None, 72.0, None, 72.04, None, None, -1.514, None, 6.3, 98.0, None, 10.59, None, -1.5, 0.0, 0.0,2021-04-02 06:00:00,14
98.4, None, None, None, 3.944, 285.9, -1.0, -1.6, None, None, None, None, None, 72.0, None, 72.11, None, None, -1.167, None, -1.2, 98.0, None, 9.82, None, -1.2, 0.1, 0.0,2021-04-02 07:00:00,14
84.6, None, None, None, 2.15, 287.5, 1.0, -1.6, None, None, None, None, None, 72.0, None, 72.1, None, None, 3.085, None, 2.9, 85.0, None, 54.22, None, 3.1, 0.5, 0.0,2021-04-02 08:00:00,14
74.98, None, None, None, 2.462, 98.5, 1.0, -1.6, None, None, None, None, None, 72.0, None, 71.68, None, None, 5.204, None, 5.4, 75.0, None, 29.44, None, 5.2, -0.1, 0.0,2021-04-02 09:00:00,14
72.4, None, None, None, 3.481, 90.5, 1.0, -1.6, None, None, None, None, None, 72.0, None, 71.8, None, None, 5.122, None, 6.1, 72.0, None, 28.18, None, 5.1, -0.2, 0.0,2021-04-02 10:00:00,14
67.92, None, None, None, 2.966, 139.3, 0.0, -1.6, None, None, None, None, None, 72.0, None, 71.7, None, None, 5.383, None, 6.1, 68.0, None, 40.26, None, 5.4, -0.2, 0.0,2021-04-02 11:00:00,14
62.64, None, None, None, 5.058, 163.9, -2.0, -1.6, None, None, None, None, None, 72.0, None, 71.57, None, None, 4.825, None, 6.3, 63.0, None, 41.37, None, 4.8, -0.3, 0.0,2021-04-02 12:00:00,14
62.53, None, None, None, 5.164, 155.7, -1.0, -1.6, None, None, None, None, None, 71.0, None, 71.36, None, None, 5.457, None, 6.3, 63.0, None, 42.75, None, 5.5, 0.0, 0.0,2021-04-02 13:00:00,14
48.54, None, None, None, 4.162, 136.0, -3.0, -1.6, None, None, None, None, None, 71.0, None, 70.93, None, None, 6.779, None, 6.7, 49.0, None, 39.27, None, 6.8, 0.0, 0.0,2021-04-02 14:00:00,14
49.77, None, None, None, 4.255, 133.2, -3.0, -1.6, None, None, None, None, None, 71.0, None, 70.73, None, None, 7.804, None, 7.8, 50.0, None, 38.99, None, 7.8, -0.1, 0.0,2021-04-02 15:00:00,14
40.34, None, None, None, 5.134, 133.9, -5.0, -1.6, None, None, None, None, None, 71.0, None, 70.88, None, None, 7.975, None, 8.0, 40.0, None, 28.91, None, 8.0, -0.1, 0.0,2021-04-02 16:00:00,14
40.21, None, None, None, 4.8, 154.7, -5.0, -1.6, None, None, None, None, None, 71.0, None, 70.74, None, None, 8.07, None, 8.1, 40.0, None, 38.05, None, 8.1, 0.0, 0.0,2021-04-02 17:00:00,14
35.49, None, None, None, 1.014, 250.0, -6.0, -1.6, None, None, None, None, None, 70.0, None, 70.48, None, None, 8.34, None, 8.4, 35.0, None, 44.94, None, 8.3, 0.0, 0.0,2021-04-02 18:00:00,14
