CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
2.234, None, None, None, None, None, None, None, None, 2.2, 1.9, None, 1.0, None, 9.5, None, None,2021-04-02 00:00:00, None, None, None,14
2.339, None, None, None, None, None, None, None, None, 2.3, 1.9, None, 1.0, None, 9.5, None, None,2021-04-02 01:00:00, None, None, None,14
2.31, None, None, None, None, None, None, None, None, 2.3, 1.6, None, 0.1, None, 9.5, None, None,2021-04-02 02:00:00, None, None, None,14
1.122, None, None, None, None, None, None, None, None, 1.1, 1.1, None, 0.0, None, 9.5, None, None,2021-04-02 03:00:00, None, None, None,14
1.04, None, None, None, None, None, None, None, None, 1.0, 0.6, None, 0.0, None, 9.5, None, None,2021-04-02 04:00:00, None, None, None,14
0.748, None, None, None, None, None, None, None, None, 0.7, 0.6, None, 0.0, None, 9.5, None, None,2021-04-02 05:00:00, None, None, None,14
0.92, None, None, None, None, None, None, None, None, 0.9, 0.6, None, -0.1, None, 9.5, None, None,2021-04-02 06:00:00, None, None, None,14
0.835, None, None, None, None, None, None, None, None, 0.8, 0.6, None, 0.0, None, 0.9, None, None,2021-04-02 07:00:00, None, None, None,14
1.94, None, None, None, None, None, None, None, None, 1.9, 0.6, None, -0.1, None, 2.0, None, None,2021-04-02 08:00:00, None, None, None,14
1.756, None, None, None, None, None, None, None, None, 1.8, 0.6, None, -0.1, None, 2.3, None, None,2021-04-02 09:00:00, None, None, None,14
2.821, None, None, None, None, None, None, None, None, 2.8, 0.6, None, -0.1, None, 3.5, None, None,2021-04-02 10:00:00, None, None, None,14
