pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 3.407, 65.94, 13.9, 66.0, -2.0, 3.4, 3.3, -2.0, 0.0, 0.0,2021-04-02 00:00:00, -6999.0, 723.0,14
0.0, 3.955, 66.38, 13.9, 66.0, -2.0, 4.0, 3.3, -2.0, 0.0, 0.0,2021-04-02 01:00:00, -6999.0, 723.0,14
0.0, 4.035, 68.03, 13.9, 68.0, -1.0, 4.0, 3.3, -1.0, 0.0, 0.0,2021-04-02 02:00:00, -6999.0, 724.0,14
0.0, 4.055, 69.01, 13.9, 69.0, -1.0, 4.1, 3.3, -1.0, 0.0, 0.0,2021-04-02 03:00:00, -6999.0, 723.0,14
0.0, 3.704, 72.0, 13.9, 72.0, -1.0, 3.7, 3.3, -1.0, 0.0, 0.0,2021-04-02 04:00:00, -6999.0, 723.0,14
0.0, 3.118, 74.06, 13.9, 74.0, -1.0, 3.1, 3.1, -1.0, 0.0, 0.0,2021-04-02 05:00:00, -6999.0, 724.0,14
0.0, 2.388, 76.23, 13.9, 76.0, -1.0, 2.4, 2.3, -1.0, 0.0, 0.0,2021-04-02 06:00:00, -6999.0, 724.0,14
0.0, 1.586, 81.6, 2.4, 82.0, -1.0, 1.6, 1.4, -1.0, 0.0, 0.0,2021-04-02 07:00:00, -6999.0, 724.0,14
0.0, 2.178, 78.64, 2.4, 79.0, -1.0, 2.2, 1.3, -1.0, 0.0, 0.0,2021-04-02 08:00:00, -6999.0, 724.0,14
0.0, 3.751, 69.28, 3.7, 69.0, -2.0, 3.8, 1.3, -2.0, 0.0, 0.0,2021-04-02 09:00:00, -6999.0, 724.0,14
0.0, 7.179, 53.07, 7.1, 53.0, -2.0, 7.2, 1.3, -2.0, 0.0, 0.0,2021-04-02 10:00:00, -6999.0, 724.0,14
0.0, 10.2, 42.36, 10.2, 42.0, -2.0, 10.2, 1.3, -2.0, 0.0, 0.0,2021-04-02 11:00:00, -6999.0, 724.0,14
0.0, 12.42, 28.55, 12.6, 29.0, -5.0, 12.4, 1.3, -5.0, 0.0, 0.0,2021-04-02 12:00:00, -6999.0, 724.0,14
0.0, 13.72, 24.91, 14.0, 25.0, -6.0, 13.7, 1.3, -6.0, 0.0, 0.0,2021-04-02 13:00:00, -6999.0, 724.0,14
0.0, 14.61, 24.08, 14.9, 24.0, -5.0, 14.6, 1.3, -5.0, 0.0, 0.0,2021-04-02 14:00:00, -6999.0, 723.0,14
0.0, 15.76, 19.57, 15.8, 20.0, -8.0, 15.8, 1.3, -8.0, 0.0, 0.0,2021-04-02 15:00:00, -6999.0, 723.0,14
0.0, 15.31, 15.65, 16.2, 16.0, -12.0, 15.3, 1.3, -12.0, 0.0, 0.0,2021-04-02 16:00:00, -6999.0, 723.0,14
0.0, 13.57, 31.51, 16.2, 32.0, -3.0, 13.6, 1.3, -3.0, 0.0, 0.0,2021-04-02 17:00:00, -6999.0, 724.0,14
0.0, 11.94, 35.68, 16.2, 36.0, -3.0, 11.9, 1.3, -3.0, 0.0, 0.0,2021-04-02 18:00:00, -6999.0, 724.0,14
0.0, 9.8, 43.97, 12.1, 44.0, -2.0, 9.8, 9.9, -2.0, 0.0, 0.0,2021-04-02 19:00:00, -6999.0, 725.0,14
0.0, 6.724, 53.86, 12.1, 54.0, -2.0, 6.7, 6.7, -2.0, 0.0, 0.0,2021-04-02 20:00:00, -6999.0, 725.0,14
0.0, 4.947, 61.71, 12.1, 62.0, -2.0, 4.9, 4.9, -2.0, 0.0, 0.0,2021-04-02 21:00:00, -6999.0, 726.0,14
0.0, 3.806, 64.61, 12.1, 65.0, -2.0, 3.8, 3.8, -2.0, 0.0, 0.0,2021-04-02 22:00:00, -6999.0, 727.0,14
0.0, 2.91, 68.82, 12.1, 69.0, -2.0, 2.9, 2.9, -2.0, 0.0, 0.0,2021-04-02 23:00:00, -6999.0, 727.0,14
0.0, 2.222, 72.17, 12.1, 72.0, -2.0, 2.2, 2.2, -2.0, 0.0, 0.0,2021-04-03 00:00:00, -6999.0, 727.0,14
0.0, 1.89, 73.48, 12.1, 73.0, -2.0, 1.9, 1.8, -2.0, 0.0, 0.0,2021-04-03 01:00:00, -6999.0, 727.0,14
0.0, 1.538, 73.7, 12.1, 74.0, -2.0, 1.5, 1.6, -2.0, 0.0, 0.0,2021-04-03 02:00:00, -6999.0, 727.0,14
0.0, 1.072, 76.51, 12.1, 77.0, -3.0, 1.1, 1.1, -3.0, 0.0, 0.0,2021-04-03 03:00:00, -6999.0, 727.0,14
0.0, 1.222, 77.83, 12.1, 78.0, -2.0, 1.2, 0.9, -2.0, 0.0, 0.0,2021-04-03 04:00:00, -6999.0, 727.0,14
0.0, 0.863, 79.5, 12.1, 80.0, -2.0, 0.9, 0.8, -2.0, 0.0, 0.0,2021-04-03 05:00:00, -6999.0, 727.0,14
0.0, 0.523, 81.1, 12.1, 81.0, -2.0, 0.5, 0.4, -2.0, 0.0, 0.0,2021-04-03 06:00:00, -6999.0, 727.0,14
0.0, -0.105, 83.3, 0.5, 83.0, -2.0, -0.1, -0.2, -2.0, 0.0, 0.0,2021-04-03 07:00:00, -6999.0, 727.0,14
0.0, 0.519, 82.3, 0.5, 82.0, -2.0, 0.5, -0.2, -2.0, 0.0, 0.0,2021-04-03 08:00:00, -6999.0, 727.0,14
0.0, 1.709, 74.36, 1.7, 74.0, -2.0, 1.7, -0.2, -2.0, 0.0, 0.0,2021-04-03 09:00:00, -6999.0, 727.0,14
0.0, 4.589, 63.67, 4.6, 64.0, -2.0, 4.6, -0.2, -2.0, 0.0, 0.0,2021-04-03 10:00:00, -6999.0, 727.0,14
0.0, 7.622, 49.95, 7.8, 50.0, -2.0, 7.6, -0.2, -2.0, 0.0, 0.0,2021-04-03 11:00:00, -6999.0, 727.0,14
0.0, 10.3, 39.68, 10.4, 40.0, -3.0, 10.3, -0.2, -3.0, 0.0, 0.0,2021-04-03 12:00:00, -6999.0, 726.0,14
0.0, 11.61, 34.02, 11.9, 34.0, -4.0, 11.6, -0.2, -4.0, 0.0, 0.0,2021-04-03 13:00:00, -6999.0, 726.0,14
0.0, 12.44, 33.7, 12.5, 34.0, -3.0, 12.4, -0.2, -3.0, 0.0, 0.0,2021-04-03 14:00:00, -6999.0, 726.0,14
0.0, 12.62, 34.6, 12.6, 35.0, -3.0, 12.6, -0.2, -3.0, 0.0, 0.0,2021-04-03 15:00:00, -6999.0, 725.0,14
0.0, 13.25, 40.19, 13.6, 40.0, 0.0, 13.3, -0.2, 0.0, 0.0, 0.0,2021-04-03 16:00:00, -6999.0, 725.0,14
0.0, 15.25, 34.13, 15.8, 34.0, -1.0, 15.3, -0.2, -1.0, 0.0, 0.0,2021-04-03 17:00:00, -6999.0, 725.0,14
0.0, 13.21, 40.14, 15.8, 40.0, 0.0, 13.2, -0.2, 0.0, 0.0, 0.0,2021-04-03 18:00:00, -6999.0, 725.0,14
0.0, 11.03, 45.6, 14.0, 46.0, 0.0, 11.0, 11.1, 0.0, 0.0, 0.0,2021-04-03 19:00:00, -6999.0, 725.0,14
0.0, 7.782, 56.81, 14.0, 57.0, 0.0, 7.8, 7.7, 0.0, 0.0, 0.0,2021-04-03 20:00:00, -6999.0, 725.0,14
0.0, 6.662, 59.52, 14.0, 60.0, -1.0, 6.7, 6.4, -1.0, 0.0, 0.0,2021-04-03 21:00:00, -6999.0, 725.0,14
0.0, 6.381, 61.93, 14.0, 62.0, 0.0, 6.4, 6.1, 0.0, 0.0, 0.0,2021-04-03 22:00:00, -6999.0, 725.0,14
0.0, 7.559, 60.47, 14.0, 60.0, 0.0, 7.6, 6.1, 0.0, 0.0, 0.0,2021-04-03 23:00:00, -6999.0, 725.0,14
