RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
24.02, None, None, None,3.39,86.8, None, None,-27.0, None, None, None, None, None, None, None, None,-11.89, None, None, None, None,19.58, None, None, None, None, None,2017-01-08 00:00:00, None,2
23.88, None, None, None,6.254,71.8, None, None,-27.0, None, None, None, None, None, None, None, None,-11.63, None, None, None, None,7.94, None, None, None, None, None,2017-01-08 01:00:00, None,2
24.18, None, None, None,3.489,193.9, None, None,-27.0, None, None, None, None, None, None, None, None,-12.44, None, None, None, None,41.11, None, None, None, None, None,2017-01-08 02:00:00, None,2
24.31, None, None, None,6.253,223.0, None, None,-28.0, None, None, None, None, None, None, None, None,-12.86, None, None, None, None,15.83, None, None, None, None, None,2017-01-08 03:00:00, None,2
24.42, None, None, None,7.01,217.2, None, None,-28.0, None, None, None, None, None, None, None, None,-13.23, None, None, None, None,21.4, None, None, None, None, None,2017-01-08 04:00:00, None,2
24.22, None, None, None,2.037,154.7, None, None,-27.0, None, None, None, None, None, None, None, None,-12.57, None, None, None, None,41.19, None, None, None, None, None,2017-01-08 05:00:00, None,2
24.27, None, None, None,2.669,26.07, None, None,-27.0, None, None, None, None, None, None, None, None,-12.52, None, None, None, None,49.88, None, None, None, None, None,2017-01-08 06:00:00, None,2
24.22, None, None, None,1.993,327.2, None, None,-27.0, None, None, None, None, None, None, None, None,-12.57, None, None, None, None,62.16, None, None, None, None, None,2017-01-08 07:00:00, None,2
24.27, None, None, None,3.154,83.6, None, None,-27.0, None, None, None, None, None, None, None, None,-12.74, None, None, None, None,27.44, None, None, None, None, None,2017-01-08 08:00:00, None,2
24.46, None, None, None,7.33,40.27, None, None,-28.0, None, None, None, None, None, None, None, None,-13.57, None, None, None, None,30.54, None, None, None, None, None,2017-01-08 09:00:00, None,2
24.42, None, None, None,13.67,50.68, None, None,-28.0, None, None, None, None, None, None, None, None,-13.22, None, None, None, None,12.58, None, None, None, None, None,2017-01-08 10:00:00, None,2
24.59, None, None, None,8.85,55.45, None, None,-28.0, None, None, None, None, None, None, None, None,-13.81, None, None, None, None,16.31, None, None, None, None, None,2017-01-08 11:00:00, None,2
