WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
213.1, None, None, None, None,2021-10-08 00:00:00,92.5, None,41
234.6, None, None, None, None,2021-10-08 01:00:00,93.1, None,41
238.7, None, None, None, None,2021-10-08 02:00:00,94.7, None,41
221.1, None, None, None, None,2021-10-08 03:00:00,95.4, None,41
237.4, None, None, None, None,2021-10-08 04:00:00,95.9, None,41
221.7, None, None, None, None,2021-10-08 05:00:00,96.2, None,41
246.8, None, None, None, None,2021-10-08 06:00:00,97.3, None,41
127.7, None, None, None, None,2021-10-08 07:00:00,97.4, None,41
107.3, None, None, None, None,2021-10-08 08:00:00,97.6, None,41
149.6, None, None, None, None,2021-10-08 09:00:00,97.5, None,41
238.3, None, None, None, None,2021-10-08 10:00:00,94.8, None,41
197.3, None, None, None, None,2021-10-08 11:00:00,74.1, None,41
133.8, None, None, None, None,2021-10-08 12:00:00,53.3, None,41
159.5, None, None, None, None,2021-10-08 13:00:00,45.4, None,41
172.5, None, None, None, None,2021-10-08 14:00:00,37.6, None,41
170.4, None, None, None, None,2021-10-08 15:00:00,38.6, None,41
181.3, None, None, None, None,2021-10-08 16:00:00,39.2, None,41
158.3, None, None, None, None,2021-10-08 17:00:00,40.5, None,41
176.1, None, None, None, None,2021-10-08 18:00:00,43.6, None,41
31.6, None, None, None, None,2021-10-08 19:00:00,56.1, None,41
94.4, None, None, None, None,2021-10-08 20:00:00,65.9, None,41
282.4, None, None, None, None,2021-10-08 21:00:00,73.0, None,41
216.9, None, None, None, None,2021-10-08 22:00:00,75.7, None,41
220.3, None, None, None, None,2021-10-08 23:00:00,78.4, None,41
223.5, None, None, None, None,2021-10-09 00:00:00,73.2, None,41
48.4, None, None, None, None,2021-10-09 01:00:00,68.9, None,41
151.0, None, None, None, None,2021-10-09 02:00:00,77.7, None,41
208.8, None, None, None, None,2021-10-09 03:00:00,85.9, None,41
43.1, None, None, None, None,2021-10-09 04:00:00,83.4, None,41
177.7, None, None, None, None,2021-10-09 05:00:00,87.6, None,41
184.0, None, None, None, None,2021-10-09 06:00:00,90.6, None,41
169.4, None, None, None, None,2021-10-09 07:00:00,88.7, None,41
325.1, None, None, None, None,2021-10-09 08:00:00,88.1, None,41
142.7, None, None, None, None,2021-10-09 09:00:00,79.4, None,41
140.3, None, None, None, None,2021-10-09 10:00:00,72.8, None,41
147.2, None, None, None, None,2021-10-09 11:00:00,68.2, None,41
146.8, None, None, None, None,2021-10-09 12:00:00,65.9, None,41
132.6, None, None, None, None,2021-10-09 13:00:00,64.6, None,41
128.5, None, None, None, None,2021-10-09 14:00:00,68.2, None,41
196.3, None, None, None, None,2021-10-09 15:00:00,80.2, None,41
121.7, None, None, None, None,2021-10-09 16:00:00,85.3, None,41
82.4, None, None, None, None,2021-10-09 17:00:00,87.8, None,41
99.1, None, None, None, None,2021-10-09 18:00:00,90.1, None,41
99.7, None, None, None, None,2021-10-09 19:00:00,90.6, None,41
97.9, None, None, None, None,2021-10-09 20:00:00,92.0, None,41
148.4, None, None, None, None,2021-10-09 21:00:00,93.4, None,41
150.5, None, None, None, None,2021-10-09 22:00:00,88.7, None,41
305.3, None, None, None, None,2021-10-09 23:00:00,90.8, None,41
45.4, None, None, None, None,2021-10-10 00:00:00,93.1, None,41
342.8, None, None, None, None,2021-10-10 01:00:00,91.6, None,41
4.7, None, None, None, None,2021-10-10 02:00:00,92.3, None,41
57.1, None, None, None, None,2021-10-10 03:00:00,93.8, None,41
326.4, None, None, None, None,2021-10-10 04:00:00,96.0, None,41
23.3, None, None, None, None,2021-10-10 05:00:00,96.9, None,41
0.0, None, None, None, None,2021-10-10 06:00:00,96.9, None,41
277.7, None, None, None, None,2021-10-10 07:00:00,97.2, None,41
315.3, None, None, None, None,2021-10-10 08:00:00,97.2, None,41
268.5, None, None, None, None,2021-10-10 09:00:00,97.1, None,41
98.1, None, None, None, None,2021-10-10 10:00:00,84.5, None,41
181.8, None, None, None, None,2021-10-10 11:00:00,69.4, None,41
224.8, None, None, None, None,2021-10-10 12:00:00,56.9, None,41
154.4, None, None, None, None,2021-10-10 13:00:00,55.3, None,41
44.9, None, None, None, None,2021-10-10 14:00:00,56.0, None,41
194.4, None, None, None, None,2021-10-10 15:00:00,62.0, None,41
342.3, None, None, None, None,2021-10-10 16:00:00,54.7, None,41
142.9, None, None, None, None,2021-10-10 17:00:00,64.7, None,41
336.4, None, None, None, None,2021-10-10 18:00:00,74.5, None,41
24.5, None, None, None, None,2021-10-10 19:00:00,72.5, None,41
69.4, None, None, None, None,2021-10-10 20:00:00,80.2, None,41
169.9, None, None, None, None,2021-10-10 21:00:00,85.3, None,41
116.1, None, None, None, None,2021-10-10 22:00:00,87.1, None,41
98.3, None, None, None, None,2021-10-10 23:00:00,90.2, None,41
307.2, None, None, None, None,2021-10-11 00:00:00,92.5, None,41
258.4, None, None, None, None,2021-10-11 01:00:00,94.3, None,41
222.8, None, None, None, None,2021-10-11 02:00:00,95.1, None,41
123.9, None, None, None, None,2021-10-11 03:00:00,95.2, None,41
143.0, None, None, None, None,2021-10-11 04:00:00,96.1, None,41
234.2, None, None, None, None,2021-10-11 05:00:00,96.6, None,41
233.8, None, None, None, None,2021-10-11 06:00:00,95.6, None,41
186.7, None, None, None, None,2021-10-11 07:00:00,90.2, None,41
122.0, None, None, None, None,2021-10-11 08:00:00,81.8, None,41
147.2, None, None, None, None,2021-10-11 09:00:00,78.5, None,41
137.8, None, None, None, None,2021-10-11 10:00:00,72.3, None,41
161.0, None, None, None, None,2021-10-11 11:00:00,69.1, None,41
173.5, None, None, None, None,2021-10-11 12:00:00,62.4, None,41
71.1, None, None, None, None,2021-10-11 13:00:00,56.2, None,41
65.9, None, None, None, None,2021-10-11 14:00:00,55.1, None,41
199.8, None, None, None, None,2021-10-11 15:00:00,53.4, None,41
192.5, None, None, None, None,2021-10-11 16:00:00,59.2, None,41
128.1, None, None, None, None,2021-10-11 17:00:00,56.6, None,41
172.3, None, None, None, None,2021-10-11 18:00:00,66.9, None,41
113.6, None, None, None, None,2021-10-11 19:00:00,77.4, None,41
184.9, None, None, None, None,2021-10-11 20:00:00,88.6, None,41
207.1, None, None, None, None,2021-10-11 21:00:00,90.3, None,41
205.5, None, None, None, None,2021-10-11 22:00:00,92.8, None,41
