ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.6, 0.6,1.0, None,2017-03-12, 3.0,10.0,11,,,,,,,,,,,,,,,,,,
5.2, 5.2,2.0, None,2017-03-14, None,10.0,11,,,,,,,,,,,,,,,,,,
, None,-3.0, None,2017-03-17, None,11.0,11,,,,,,,,,,,,,,,,,,
,,,,2017-03-12 00:00:00,,,11,200.0, None, None,0.0, None,7.9, None,3.6, None, None, None,88.0,,,,,,
,,,,2017-03-12 01:00:00,,,11,217.0, None, None,0.0, None,7.7, None,3.4, None, None, None,88.0,,,,,,
,,,,2017-03-12 02:00:00,,,11,245.0, None, None,0.0, None,7.5, None,3.4, None, None, None,85.0,,,,,,
,,,,2017-03-12 03:00:00,,,11,218.0, None, None,0.0, None,11.5, None,4.0, None, None, None,84.0,,,,,,
,,,,2017-03-12 04:00:00,,,11,216.0, None, None,0.0, None,4.6, None,3.6, None, None, None,84.0,,,,,,
,,,,2017-03-12 05:00:00,,,11,30.0, None, None,0.0, None,6.9, None,2.5, None, None, None,94.0,,,,,,
,,,,2017-03-12 06:00:00,,,11,281.0, None, None,0.0, None,0.9, None,3.4, None, None, None,88.0,,,,,,
,,,,2017-03-12 07:00:00,,,11,121.0, None, None,0.0, None,1.6, None,3.7, None, None, None,84.0,,,,,,
,,,,2017-03-12 08:00:00,,,11,96.0, None, None,0.0, None,1.4, None,5.5, None, None, None,76.0,,,,,,
,,,,2017-03-12 09:00:00,,,11,208.0, None, None,0.0, None,9.1, None,8.5, None, None, None,65.0,,,,,,
,,,,2017-03-12 10:00:00,,,11,217.0, None, None,0.0, None,11.6, None,9.3, None, None, None,58.0,,,,,,
,,,,2017-03-12 11:00:00,,,11,210.0, None, None,0.0, None,13.6, None,10.9, None, None, None,57.0,,,,,,
,,,,2017-03-12 12:00:00,,,11,207.0, None, None,0.0, None,12.4, None,9.5, None, None, None,56.0,,,,,,
,,,,2017-03-12 13:00:00,,,11,197.0, None, None,0.0, None,8.0, None,9.4, None, None, None,57.0,,,,,,
,,,,2017-03-12 14:00:00,,,11,208.0, None, None,0.0, None,10.7, None,8.9, None, None, None,53.0,,,,,,
,,,,2017-03-12 15:00:00,,,11,219.0, None, None,0.0, None,10.4, None,7.5, None, None, None,60.0,,,,,,
,,,,2017-03-12 16:00:00,,,11,199.0, None, None,0.0, None,7.9, None,6.6, None, None, None,64.0,,,,,,
,,,,2017-03-12 17:00:00,,,11,233.0, None, None,0.0, None,3.3, None,6.2, None, None, None,65.0,,,,,,
,,,,2017-03-12 18:00:00,,,11,12.0, None, None,0.0, None,4.2, None,5.5, None, None, None,71.0,,,,,,
,,,,2017-03-12 19:00:00,,,11,16.0, None, None,0.0, None,4.1, None,5.5, None, None, None,69.0,,,,,,
,,,,2017-03-12 20:00:00,,,11,340.0, None, None,0.0, None,3.2, None,5.6, None, None, None,69.0,,,,,,
,,,,2017-03-12 21:00:00,,,11,280.0, None, None,0.0, None,1.5, None,4.6, None, None, None,74.0,,,,,,
,,,,2017-03-12 22:00:00,,,11,143.0, None, None,0.0, None,1.0, None,4.6, None, None, None,72.0,,,,,,
,,,,2017-03-12 23:00:00,,,11,209.0, None, None,0.0, None,4.7, None,5.2, None, None, None,68.0,,,,,,
,,,,2017-03-13 00:00:00,,,11,255.0, None, None,0.0, None,1.7, None,4.5, None, None, None,74.0,,,,,,
,,,,2017-03-13 01:00:00,,,11,240.0, None, None,0.0, None,6.9, None,5.0, None, None, None,71.0,,,,,,
,,,,2017-03-13 02:00:00,,,11,217.0, None, None,0.0, None,1.3, None,4.1, None, None, None,76.0,,,,,,
,,,,2017-03-13 03:00:00,,,11,273.0, None, None,0.0, None,1.3, None,3.9, None, None, None,77.0,,,,,,
,,,,2017-03-13 04:00:00,,,11,203.0, None, None,0.0, None,7.8, None,4.9, None, None, None,75.0,,,,,,
,,,,2017-03-13 05:00:00,,,11,77.0, None, None,0.0, None,2.5, None,3.8, None, None, None,81.0,,,,,,
,,,,2017-03-13 06:00:00,,,11,42.0, None, None,0.0, None,1.9, None,3.5, None, None, None,84.0,,,,,,
,,,,2017-03-13 07:00:00,,,11,22.0, None, None,0.0, None,0.8, None,3.5, None, None, None,82.0,,,,,,
,,,,2017-03-13 08:00:00,,,11,28.0, None, None,0.2, None,2.3, None,3.4, None, None, None,88.0,,,,,,
,,,,2017-03-13 09:00:00,,,11,207.0, None, None,0.0, None,2.6, None,4.2, None, None, None,84.0,,,,,,
,,,,2017-03-13 10:00:00,,,11,217.0, None, None,0.0, None,6.9, None,4.8, None, None, None,81.0,,,,,,
,,,,2017-03-13 11:00:00,,,11,215.0, None, None,0.0, None,8.8, None,6.3, None, None, None,76.0,,,,,,
,,,,2017-03-13 12:00:00,,,11,223.0, None, None,0.0, None,7.6, None,6.6, None, None, None,74.0,,,,,,
,,,,2017-03-13 13:00:00,,,11,198.0, None, None,0.0, None,8.2, None,6.9, None, None, None,74.0,,,,,,
,,,,2017-03-13 14:00:00,,,11,202.0, None, None,0.0, None,11.2, None,6.9, None, None, None,74.0,,,,,,
,,,,2017-03-13 15:00:00,,,11,226.0, None, None,0.0, None,10.6, None,7.1, None, None, None,73.0,,,,,,
,,,,2017-03-13 16:00:00,,,11,199.0, None, None,0.0, None,9.0, None,6.9, None, None, None,78.0,,,,,,
,,,,2017-03-13 17:00:00,,,11,191.0, None, None,0.0, None,8.5, None,7.0, None, None, None,77.0,,,,,,
,,,,2017-03-13 18:00:00,,,11,206.0, None, None,0.0, None,9.7, None,7.2, None, None, None,74.0,,,,,,
,,,,2017-03-13 19:00:00,,,11,227.0, None, None,0.0, None,6.1, None,7.2, None, None, None,75.0,,,,,,
,,,,2017-03-13 20:00:00,,,11,208.0, None, None,0.0, None,3.5, None,6.1, None, None, None,79.0,,,,,,
,,,,2017-03-13 21:00:00,,,11,220.0, None, None,0.0, None,10.8, None,6.4, None, None, None,78.0,,,,,,
,,,,2017-03-13 22:00:00,,,11,224.0, None, None,0.0, None,9.8, None,5.5, None, None, None,83.0,,,,,,
,,,,2017-03-13 23:00:00,,,11,225.0, None, None,0.0, None,9.8, None,6.1, None, None, None,81.0,,,,,,
,,,,2017-03-14 00:00:00,,,11,259.0, None, None,0.0, None,0.6, None,4.3, None, None, None,89.0,,,,,,
,,,,2017-03-14 01:00:00,,,11,244.0, None, None,0.0, None,1.7, None,4.7, None, None, None,87.0,,,,,,
,,,,2017-03-14 02:00:00,,,11,211.0, None, None,0.0, None,1.7, None,4.9, None, None, None,87.0,,,,,,
,,,,2017-03-14 03:00:00,,,11,47.0, None, None,0.0, None,0.6, None,4.1, None, None, None,90.0,,,,,,
,,,,2017-03-14 04:00:00,,,11,22.0, None, None,0.0, None,1.4, None,3.5, None, None, None,92.0,,,,,,
,,,,2017-03-14 05:00:00,,,11,59.0, None, None,0.0, None,5.2, None,3.1, None, None, None,94.0,,,,,,
,,,,2017-03-14 06:00:00,,,11,60.0, None, None,1.4, None,3.2, None,3.2, None, None, None,97.0,,,,,,
,,,,2017-03-14 07:00:00,,,11,167.0, None, None,3.0, None,0.2, None,2.9, None, None, None,99.0,,,,,,
,,,,2017-03-14 08:00:00,,,11,132.0, None, None,1.6, None,1.3, None,2.9, None, None, None,99.0,,,,,,
,,,,2017-03-14 09:00:00,,,11,198.0, None, None,0.2, None,1.6, None,3.1, None, None, None,99.0,,,,,,
,,,,2017-03-14 10:00:00,,,11,52.0, None, None,0.0, None,1.1, None,3.5, None, None, None,99.0,,,,,,
,,,,2017-03-14 11:00:00,,,11,187.0, None, None,0.2, None,4.7, None,5.1, None, None, None,98.0,,,,,,
,,,,2017-03-14 12:00:00,,,11,202.0, None, None,0.0, None,10.5, None,7.3, None, None, None,91.0,,,,,,
,,,,2017-03-14 13:00:00,,,11,205.0, None, None,0.0, None,13.4, None,7.2, None, None, None,90.0,,,,,,
,,,,2017-03-14 14:00:00,,,11,212.0, None, None,0.0, None,13.7, None,7.9, None, None, None,88.0,,,,,,
,,,,2017-03-14 15:00:00,,,11,223.0, None, None,0.0, None,14.1, None,7.6, None, None, None,89.0,,,,,,
,,,,2017-03-14 16:00:00,,,11,203.0, None, None,0.0, None,12.3, None,8.3, None, None, None,86.0,,,,,,
,,,,2017-03-14 17:00:00,,,11,209.0, None, None,0.0, None,14.7, None,8.2, None, None, None,86.0,,,,,,
,,,,2017-03-14 18:00:00,,,11,203.0, None, None,0.0, None,10.4, None,8.0, None, None, None,86.0,,,,,,
,,,,2017-03-14 19:00:00,,,11,210.0, None, None,0.0, None,13.8, None,8.0, None, None, None,85.0,,,,,,
,,,,2017-03-14 20:00:00,,,11,209.0, None, None,0.0, None,14.3, None,8.4, None, None, None,83.0,,,,,,
,,,,2017-03-14 21:00:00,,,11,212.0, None, None,0.0, None,12.4, None,8.7, None, None, None,82.0,,,,,,
,,,,2017-03-14 22:00:00,,,11,213.0, None, None,0.0, None,10.0, None,8.7, None, None, None,82.0,,,,,,
,,,,2017-03-14 23:00:00,,,11,211.0, None, None,0.0, None,10.6, None,8.5, None, None, None,82.0,,,,,,
,,,,2017-03-15 00:00:00,,,11,212.0, None, None,0.0, None,14.1, None,8.5, None, None, None,81.0,,,,,,
,,,,2017-03-15 01:00:00,,,11,209.0, None, None,0.0, None,9.3, None,8.2, None, None, None,82.0,,,,,,
,,,,2017-03-15 02:00:00,,,11,210.0, None, None,0.0, None,12.3, None,8.3, None, None, None,81.0,,,,,,
,,,,2017-03-15 03:00:00,,,11,198.0, None, None,0.0, None,10.5, None,7.9, None, None, None,82.0,,,,,,
,,,,2017-03-15 04:00:00,,,11,194.0, None, None,0.0, None,5.0, None,7.1, None, None, None,86.0,,,,,,
,,,,2017-03-15 05:00:00,,,11,222.0, None, None,0.0, None,8.0, None,7.2, None, None, None,84.0,,,,,,
,,,,2017-03-15 06:00:00,,,11,234.0, None, None,0.0, None,7.7, None,6.9, None, None, None,85.0,,,,,,
,,,,2017-03-15 07:00:00,,,11,226.0, None, None,0.0, None,5.9, None,6.8, None, None, None,85.0,,,,,,
,,,,2017-03-15 08:00:00,,,11,233.0, None, None,0.0, None,5.0, None,6.7, None, None, None,91.0,,,,,,
,,,,2017-03-15 09:00:00,,,11,223.0, None, None,0.0, None,3.0, None,7.1, None, None, None,91.0,,,,,,
,,,,2017-03-15 10:00:00,,,11,197.0, None, None,0.0, None,0.3, None,8.1, None, None, None,84.0,,,,,,
,,,,2017-03-15 11:00:00,,,11,199.0, None, None,0.0, None,4.6, None,8.4, None, None, None,84.0,,,,,,
,,,,2017-03-15 12:00:00,,,11,217.0, None, None,0.0, None,6.2, None,8.0, None, None, None,87.0,,,,,,
,,,,2017-03-15 13:00:00,,,11,84.0, None, None,0.0, None,3.9, None,7.4, None, None, None,91.0,,,,,,
,,,,2017-03-15 14:00:00,,,11,59.0, None, None,1.0, None,9.3, None,6.4, None, None, None,97.0,,,,,,
,,,,2017-03-15 15:00:00,,,11,45.0, None, None,0.8, None,5.6, None,6.2, None, None, None,98.0,,,,,,
,,,,2017-03-15 16:00:00,,,11,262.0, None, None,2.0, None,0.6, None,6.3, None, None, None,98.0,,,,,,
,,,,2017-03-15 17:00:00,,,11,55.0, None, None,0.6, None,10.0, None,5.7, None, None, None,99.0,,,,,,
,,,,2017-03-15 18:00:00,,,11,229.0, None, None,0.8, None,3.1, None,5.7, None, None, None,99.0,,,,,,
,,,,2017-03-15 19:00:00,,,11,206.0, None, None,0.6, None,3.5, None,5.6, None, None, None,100.0,,,,,,
,,,,2017-03-15 20:00:00,,,11,51.0, None, None,0.0, None,5.9, None,5.3, None, None, None,100.0,,,,,,
,,,,2017-03-15 21:00:00,,,11,271.0, None, None,0.8, None,4.5, None,5.5, None, None, None,100.0,,,,,,
,,,,2017-03-15 22:00:00,,,11,312.0, None, None,0.0, None,2.6, None,5.8, None, None, None,100.0,,,,,,
,,,,2017-03-15 23:00:00,,,11,62.0, None, None,0.2, None,2.9, None,4.9, None, None, None,99.0,,,,,,
,,,,2017-03-16 00:00:00,,,11,300.0, None, None,0.0, None,2.0, None,4.2, None, None, None,99.0,,,,,,
,,,,2017-03-16 01:00:00,,,11,288.0, None, None,0.0, None,3.0, None,4.6, None, None, None,92.0,,,,,,
,,,,2017-03-16 02:00:00,,,11,275.0, None, None,0.0, None,1.4, None,4.3, None, None, None,87.0,,,,,,
,,,,2017-03-16 03:00:00,,,11,320.0, None, None,0.0, None,1.6, None,2.9, None, None, None,90.0,,,,,,
,,,,2017-03-16 04:00:00,,,11,174.0, None, None,0.0, None,3.2, None,2.5, None, None, None,88.0,,,,,,
,,,,2017-03-16 05:00:00,,,11,226.0, None, None,0.0, None,8.1, None,3.4, None, None, None,72.0,,,,,,
,,,,2017-03-16 06:00:00,,,11,330.0, None, None,0.0, None,3.8, None,3.6, None, None, None,62.0,,,,,,
,,,,2017-03-16 07:00:00,,,11,196.0, None, None,0.0, None,13.3, None,4.8, None, None, None,61.0,,,,,,
,,,,2017-03-16 08:00:00,,,11,205.0, None, None,0.0, None,11.5, None,6.5, None, None, None,47.0,,,,,,
,,,,2017-03-16 09:00:00,,,11,214.0, None, None,0.0, None,15.2, None,7.3, None, None, None,41.0,,,,,,
,,,,2017-03-16 10:00:00,,,11,214.0, None, None,0.0, None,16.5, None,7.6, None, None, None,39.0,,,,,,
,,,,2017-03-16 11:00:00,,,11,205.0, None, None,0.0, None,13.5, None,9.1, None, None, None,40.0,,,,,,
,,,,2017-03-16 12:00:00,,,11,214.0, None, None,0.0, None,13.0, None,10.4, None, None, None,33.0,,,,,,
,,,,2017-03-16 13:00:00,,,11,210.0, None, None,0.0, None,15.7, None,10.5, None, None, None,32.0,,,,,,
,,,,2017-03-16 14:00:00,,,11,206.0, None, None,0.0, None,10.1, None,10.9, None, None, None,29.0,,,,,,
,,,,2017-03-16 15:00:00,,,11,213.0, None, None,0.0, None,19.2, None,10.0, None, None, None,28.0,,,,,,
,,,,2017-03-16 16:00:00,,,11,202.0, None, None,0.0, None,13.4, None,9.4, None, None, None,33.0,,,,,,
,,,,2017-03-16 17:00:00,,,11,222.0, None, None,0.0, None,5.5, None,7.4, None, None, None,36.0,,,,,,
,,,,2017-03-16 18:00:00,,,11,160.0, None, None,0.0, None,5.5, None,5.8, None, None, None,37.0,,,,,,
,,,,2017-03-16 19:00:00,,,11,203.0, None, None,0.0, None,5.1, None,6.1, None, None, None,34.0,,,,,,
,,,,2017-03-16 20:00:00,,,11,306.0, None, None,0.0, None,2.6, None,4.5, None, None, None,40.0,,,,,,
,,,,2017-03-16 21:00:00,,,11,23.0, None, None,0.0, None,3.6, None,4.5, None, None, None,40.0,,,,,,
,,,,2017-03-16 22:00:00,,,11,11.0, None, None,0.0, None,8.7, None,3.9, None, None, None,42.0,,,,,,
,,,,2017-03-16 23:00:00,,,11,310.0, None, None,0.0, None,3.5, None,3.6, None, None, None,42.0,,,,,,
,,,,2017-03-17 00:00:00,,,11,314.0, None, None,0.0, None,1.7, None,2.8, None, None, None,43.0,,,,,,
