time,tasmin,tasmax,pcp,week_of_year
2016-07-22, 9.8, 18.2,0.0,30
2016-07-23, 11.6, 18.4,0.0,30
2016-07-24, 13.2, 20.9,0.0,30
2016-07-25, 8.9, 23.4,0.0,30
2016-07-26, 10.6, 26.1,0.0,30
2016-07-27, 11.2, 25.9,0.0,30
2016-07-28, 12.3, 27.3,0.0,30
