pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 8.3, 8.25, 8.3, 0.9, None, 21.8, -6999.0, None,2020-05-13 00:00:00, None, -6999.0,20
None, 7.0, 7.011, 7.0, 0.0, None, 21.8, -6999.0, None,2020-05-13 01:00:00, None, -6999.0,20
None, 5.9, 5.896, 5.9, 0.0, None, 21.8, -6999.0, None,2020-05-13 02:00:00, None, -6999.0,20
None, 5.1, 5.117, 5.1, 0.0, None, 21.8, -6999.0, None,2020-05-13 03:00:00, None, -6999.0,20
None, 4.5, 4.536, 4.5, 0.0, None, 21.8, -6999.0, None,2020-05-13 04:00:00, None, -6999.0,20
None, 4.4, 4.411, 4.3, 0.0, None, 21.8, -6999.0, None,2020-05-13 05:00:00, None, -6999.0,20
None, 5.7, 5.713, 4.3, 0.0, None, 21.8, -6999.0, None,2020-05-13 06:00:00, None, -6999.0,20
None, 10.5, 10.52, 5.7, 0.0, None, 10.4, -6999.0, None,2020-05-13 07:00:00, None, -6999.0,20
None, 14.8, 14.75, 5.7, 0.0, None, 14.7, -6999.0, None,2020-05-13 08:00:00, None, -6999.0,20
None, 16.7, 16.74, 5.7, -0.8, None, 16.7, -6999.0, None,2020-05-13 09:00:00, None, -6999.0,20
None, 20.0, 19.99, 5.7, 0.8, None, 19.9, -6999.0, None,2020-05-13 10:00:00, None, -6999.0,20
None, 24.0, 24.04, 5.7, -0.3, None, 24.0, -6999.0, None,2020-05-13 11:00:00, None, -6999.0,20
None, 24.5, 24.51, 5.7, -0.1, None, 24.5, -6999.0, None,2020-05-13 12:00:00, None, -6999.0,20
None, 25.3, 25.25, 5.7, 0.4, None, 25.3, -6999.0, None,2020-05-13 13:00:00, None, -6999.0,20
None, 26.7, 26.69, 5.7, 0.0, None, 26.7, -6999.0, None,2020-05-13 14:00:00, None, -6999.0,20
None, 27.8, 27.84, 5.7, -0.1, None, 28.1, -6999.0, None,2020-05-13 15:00:00, None, -6999.0,20
None, 25.0, 25.04, 5.7, -0.9, None, 28.1, -6999.0, None,2020-05-13 16:00:00, None, -6999.0,20
None, 24.2, 24.22, 5.7, 0.0, None, 28.1, -6999.0, None,2020-05-13 17:00:00, None, -6999.0,20
None, 24.2, 24.16, 5.7, 0.0, None, 28.1, -6999.0, None,2020-05-13 18:00:00, None, -6999.0,20
None, 22.7, 22.7, 22.8, -1.0, None, 24.2, -6999.0, None,2020-05-13 19:00:00, None, -6999.0,20
None, 19.1, 19.12, 19.2, -1.0, None, 24.2, -6999.0, None,2020-05-13 20:00:00, None, -6999.0,20
None, 16.1, 16.08, 16.1, 0.0, None, 24.2, -6999.0, None,2020-05-13 21:00:00, None, -6999.0,20
None, 13.5, 13.46, 13.5, 0.0, None, 24.2, -6999.0, None,2020-05-13 22:00:00, None, -6999.0,20
None, 12.4, 12.39, 12.4, 0.0, None, 24.2, -6999.0, None,2020-05-13 23:00:00, None, -6999.0,20
None, 12.0, 12.02, 12.0, 0.0, None, 24.2, -6999.0, None,2020-05-14 00:00:00, None, -6999.0,20
None, 11.8, 11.75, 11.8, 0.0, None, 24.2, -6999.0, None,2020-05-14 01:00:00, None, -6999.0,20
None, 11.7, 11.68, 11.7, 0.0, None, 24.2, -6999.0, None,2020-05-14 02:00:00, None, -6999.0,20
None, 11.8, 11.77, 11.7, 0.0, None, 24.2, -6999.0, None,2020-05-14 03:00:00, None, -6999.0,20
None, 11.6, 11.61, 11.6, 0.0, None, 24.2, -6999.0, None,2020-05-14 04:00:00, None, -6999.0,20
None, 11.5, 11.47, 11.5, 0.0, None, 24.2, -6999.0, None,2020-05-14 05:00:00, None, -6999.0,20
None, 11.5, 11.45, 11.4, 0.2, None, 24.2, -6999.0, None,2020-05-14 06:00:00, None, -6999.0,20
None, 11.7, 11.73, 11.5, 0.0, None, 11.7, -6999.0, None,2020-05-14 07:00:00, None, -6999.0,20
None, 12.2, 12.18, 11.5, 0.1, None, 12.2, -6999.0, None,2020-05-14 08:00:00, None, -6999.0,20
None, 13.1, 13.1, 11.5, 0.1, None, 13.1, -6999.0, None,2020-05-14 09:00:00, None, -6999.0,20
None, 14.4, 14.43, 11.5, -0.2, None, 14.4, -6999.0, None,2020-05-14 10:00:00, None, -6999.0,20
None, 17.4, 17.44, 11.5, 0.7, None, 17.4, -6999.0, None,2020-05-14 11:00:00, None, -6999.0,20
None, 20.4, 20.41, 11.5, 0.0, None, 20.3, -6999.0, None,2020-05-14 12:00:00, None, -6999.0,20
None, 24.4, 24.39, 11.5, -0.3, None, 24.4, -6999.0, None,2020-05-14 13:00:00, None, -6999.0,20
None, 24.6, 24.59, 11.5, 0.3, None, 24.6, -6999.0, None,2020-05-14 14:00:00, None, -6999.0,20
None, 26.4, 26.39, 11.5, 0.0, None, 26.5, -6999.0, None,2020-05-14 15:00:00, None, -6999.0,20
None, 24.0, 24.02, 11.5, 0.0, None, 26.5, -6999.0, None,2020-05-14 16:00:00, None, -6999.0,20
None, 23.5, 23.51, 11.5, 0.0, None, 26.5, -6999.0, None,2020-05-14 17:00:00, None, -6999.0,20
None, 23.9, 23.93, 11.5, -0.2, None, 26.5, -6999.0, None,2020-05-14 18:00:00, None, -6999.0,20
None, 22.4, 22.44, 22.5, -1.2, None, 23.9, -6999.0, None,2020-05-14 19:00:00, None, -6999.0,20
None, 20.7, 20.73, 20.8, -0.6, None, 23.9, -6999.0, None,2020-05-14 20:00:00, None, -6999.0,20
None, 18.8, 18.79, 18.8, -0.1, None, 23.9, -6999.0, None,2020-05-14 21:00:00, None, -6999.0,20
None, 16.7, 16.73, 16.8, 0.1, None, 23.9, -6999.0, None,2020-05-14 22:00:00, None, -6999.0,20
None, 14.4, 14.35, 14.4, 0.0, None, 23.9, -6999.0, None,2020-05-14 23:00:00, None, -6999.0,20
None, 12.6, 12.6, 12.6, 0.0, None, 23.9, -6999.0, None,2020-05-15 00:00:00, None, -6999.0,20
None, 12.3, 12.28, 12.3, 0.0, None, 23.9, -6999.0, None,2020-05-15 01:00:00, None, -6999.0,20
None, 12.3, 12.26, 12.3, 0.0, None, 23.9, -6999.0, None,2020-05-15 02:00:00, None, -6999.0,20
None, None, 12.09, None, None, None, None, None, None,2020-05-15 03:00:00, None, None,20
None, 11.8, 11.84, 11.8, 0.0, None, 23.9, -6999.0, None,2020-05-15 04:00:00, None, -6999.0,20
None, 11.6, 11.56, 11.6, 0.0, None, 23.9, -6999.0, None,2020-05-15 05:00:00, None, -6999.0,20
None, 11.6, 11.59, 11.5, 0.0, None, 23.9, -6999.0, None,2020-05-15 06:00:00, None, -6999.0,20
None, 12.3, 12.26, 11.6, 0.0, None, 12.3, -6999.0, None,2020-05-15 07:00:00, None, -6999.0,20
None, 13.8, 13.76, 11.6, 0.0, None, 13.7, -6999.0, None,2020-05-15 08:00:00, None, -6999.0,20
None, 15.4, 15.4, 11.6, 0.0, None, 15.4, -6999.0, None,2020-05-15 09:00:00, None, -6999.0,20
None, 18.8, 18.81, 11.6, 0.0, None, 18.8, -6999.0, None,2020-05-15 10:00:00, None, -6999.0,20
None, 21.2, 21.22, 11.6, 0.0, None, 21.2, -6999.0, None,2020-05-15 11:00:00, None, -6999.0,20
None, 24.2, 24.19, 11.6, 0.0, None, 24.2, -6999.0, None,2020-05-15 12:00:00, None, -6999.0,20
None, 25.1, 25.07, 11.6, 0.3, None, 25.0, -6999.0, None,2020-05-15 13:00:00, None, -6999.0,20
None, 26.4, 26.4, 11.6, 0.5, None, 26.4, -6999.0, None,2020-05-15 14:00:00, None, -6999.0,20
None, 28.3, 28.3, 11.6, -0.9, None, 28.7, -6999.0, None,2020-05-15 15:00:00, None, -6999.0,20
None, 25.9, 25.89, 11.6, 0.0, None, 28.7, -6999.0, None,2020-05-15 16:00:00, None, -6999.0,20
None, 24.9, 24.87, 11.6, 0.1, None, 28.7, -6999.0, None,2020-05-15 17:00:00, None, -6999.0,20
None, 25.5, 25.51, 11.6, -0.2, None, 28.7, -6999.0, None,2020-05-15 18:00:00, None, -6999.0,20
None, 22.4, 22.41, 22.5, -1.0, None, 25.5, -6999.0, None,2020-05-15 19:00:00, None, -6999.0,20
None, 20.5, 20.54, 20.6, -0.2, None, 25.5, -6999.0, None,2020-05-15 20:00:00, None, -6999.0,20
None, 16.8, 16.84, 16.9, 0.2, None, 25.5, -6999.0, None,2020-05-15 21:00:00, None, -6999.0,20
None, 14.7, 14.68, 14.7, 0.0, None, 25.5, -6999.0, None,2020-05-15 22:00:00, None, -6999.0,20
None, 13.4, 13.42, 13.4, 0.0, None, 25.5, -6999.0, None,2020-05-15 23:00:00, None, -6999.0,20
None, 13.0, 13.0, 13.0, None, None, 25.5, -6999.0, None,2020-05-16 00:00:00, None, -6999.0,20
None, 12.4, 12.39, 12.4, 0.0, None, 25.5, -6999.0, None,2020-05-16 01:00:00, None, -6999.0,20
None, 12.2, 12.19, 12.2, 0.0, None, 25.5, -6999.0, None,2020-05-16 02:00:00, None, -6999.0,20
None, 11.8, 11.84, 11.8, 0.0, None, 25.5, -6999.0, None,2020-05-16 03:00:00, None, -6999.0,20
None, 11.5, 11.5, 11.5, 0.0, None, 25.5, -6999.0, None,2020-05-16 04:00:00, None, -6999.0,20
None, 11.2, 11.15, 11.2, 0.0, None, 25.5, -6999.0, None,2020-05-16 05:00:00, None, -6999.0,20
None, 11.1, 11.06, 11.1, 0.0, None, 25.5, -6999.0, None,2020-05-16 06:00:00, None, -6999.0,20
None, 11.3, 11.31, 11.1, 0.0, None, 11.3, -6999.0, None,2020-05-16 07:00:00, None, -6999.0,20
None, 11.9, 11.88, 11.1, 0.0, None, 11.9, -6999.0, None,2020-05-16 08:00:00, None, -6999.0,20
None, 12.9, 12.91, 11.1, 0.0, None, 12.9, -6999.0, None,2020-05-16 09:00:00, None, -6999.0,20
None, 15.3, 15.33, 11.1, 0.0, None, 15.3, -6999.0, None,2020-05-16 10:00:00, None, -6999.0,20
None, 20.8, 20.75, 11.1, 0.9, None, 20.7, -6999.0, None,2020-05-16 11:00:00, None, -6999.0,20
None, 24.8, 24.79, 11.1, 0.0, None, 24.8, -6999.0, None,2020-05-16 12:00:00, None, -6999.0,20
None, 26.2, 26.15, 11.1, 0.0, None, 26.1, -6999.0, None,2020-05-16 13:00:00, None, -6999.0,20
