pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.98, None, None, None, 8.3, 12.78, 0.0, 4.914, 354.2, -6999.0, 4.9, 8.0, 7.5, -0.2, 354.0, 15.9, None, None, -6999.0, None,2020-05-13 00:00:00, 39.0, None, 38.75, -6999.0,20
None, 7.6, None, None, None, 10.0, 12.77, 0.0, 5.276, 355.7, -6999.0, 5.3, 7.6, 7.5, 0.1, 356.0, 15.9, None, None, -6999.0, None,2020-05-13 01:00:00, 39.0, None, 39.07, -6999.0,20
None, 8.2, None, None, None, 8.3, 11.39, 0.0, 4.939, 0.553, -6999.0, 4.9, 8.2, 7.1, -0.1, 1.0, 15.9, None, None, -6999.0, None,2020-05-13 02:00:00, 39.0, None, 38.9, -6999.0,20
None, 6.887, None, None, None, 8.2, 14.37, 0.0, 3.812, 355.4, -6999.0, 3.8, 6.9, 6.3, -0.1, 355.0, 15.9, None, None, -6999.0, None,2020-05-13 03:00:00, 39.0, None, 39.32, -6999.0,20
None, 7.49, None, None, None, 8.0, 13.37, 0.0, 4.394, 352.4, -6999.0, 4.4, 7.5, 6.3, 0.0, 352.0, 15.9, None, None, -6999.0, None,2020-05-13 04:00:00, 39.0, None, 38.95, -6999.0,20
None, 5.933, None, None, None, 7.7, 9.75, 0.0, 4.402, 355.8, -6999.0, 4.4, 5.9, 5.6, 0.0, 356.0, 15.9, None, None, -6999.0, None,2020-05-13 05:00:00, 39.0, None, 38.96, -6999.0,20
None, 5.702, None, None, None, 7.4, 12.54, 0.0, 3.823, 352.0, -6999.0, 3.8, 5.7, 5.0, -0.2, 352.0, 15.9, None, None, -6999.0, None,2020-05-13 06:00:00, 39.0, None, 39.19, -6999.0,20
None, 5.664, None, None, None, 7.6, 10.41, 0.0, 3.938, 351.1, -6999.0, 3.9, 5.7, 5.3, 0.0, 351.0, 6.7, None, None, -6999.0, None,2020-05-13 07:00:00, 39.0, None, 39.03, -6999.0,20
None, 9.27, None, None, None, 6.6, 15.51, 0.0, 3.404, 356.1, -6999.0, 3.4, 9.3, 5.3, 0.0, 356.0, 9.3, None, None, -6999.0, None,2020-05-13 08:00:00, 39.0, None, 39.37, -6999.0,20
None, 10.74, None, None, None, 5.8, 37.88, -1.0, 1.468, 99.4, -6999.0, 1.5, 10.7, 5.3, 0.5, 99.0, 12.4, None, None, -6999.0, None,2020-05-13 09:00:00, 39.0, None, 38.77, -6999.0,20
None, 11.91, None, None, None, 8.6, 25.63, 0.0, 3.715, 121.3, -6999.0, 3.7, 11.9, 5.3, 0.1, 121.0, 12.4, None, None, -6999.0, None,2020-05-13 10:00:00, 39.0, None, 38.59, -6999.0,20
None, 12.6, None, None, None, 11.4, 18.73, -2.0, 5.454, 117.9, -6999.0, 5.5, 12.6, 5.3, 0.2, 118.0, 12.6, None, None, -6999.0, None,2020-05-13 11:00:00, 37.0, None, 36.62, -6999.0,20
None, 14.07, None, None, None, 14.8, 29.73, -2.0, 4.78, 124.3, -6999.0, 4.8, 14.1, 5.3, 0.3, 124.0, 14.1, None, None, -6999.0, None,2020-05-13 12:00:00, 35.0, None, 34.92, -6999.0,20
None, 15.68, None, None, None, 14.0, 41.17, 2.0, 4.006, 150.7, -6999.0, 4.0, 15.7, 5.3, 0.4, 151.0, 15.8, None, None, -6999.0, None,2020-05-13 13:00:00, 36.0, None, 36.47, -6999.0,20
None, 15.69, None, None, None, 14.7, 38.18, -1.0, 4.446, 133.6, -6999.0, 4.4, 15.7, 5.3, -0.2, 134.0, 16.2, None, None, -6999.0, None,2020-05-13 14:00:00, 35.0, None, 35.22, -6999.0,20
None, 15.54, None, None, None, 15.9, 44.6, -2.0, 4.014, 133.7, -6999.0, 4.0, 15.5, 5.3, 0.1, 134.0, 16.4, None, None, -6999.0, None,2020-05-13 15:00:00, 33.0, None, 33.25, -6999.0,20
None, 16.56, None, None, None, 17.7, 50.33, -2.0, 3.801, 132.7, -6999.0, 3.8, 16.6, 5.3, 0.2, 133.0, 16.6, None, None, -6999.0, None,2020-05-13 16:00:00, 31.0, None, 31.26, -6999.0,20
None, 15.28, None, None, None, 15.0, 46.07, 0.0, 3.597, 149.6, -6999.0, 3.6, 15.3, 5.3, -0.1, 150.0, 16.6, None, None, -6999.0, None,2020-05-13 17:00:00, 31.0, None, 31.26, -6999.0,20
None, 13.72, None, None, None, 14.3, 50.54, -2.0, 2.947, 137.5, -6999.0, 2.9, 13.7, 5.3, 0.0, 138.0, 16.6, None, None, -6999.0, None,2020-05-13 18:00:00, 30.0, None, 29.72, -6999.0,20
None, 11.88, None, None, None, 15.6, 62.9, 0.0, 1.215, 170.7, -6999.0, 1.2, 11.9, 11.9, -0.1, 171.0, 13.8, None, None, -6999.0, None,2020-05-13 19:00:00, 30.0, None, 29.6, -6999.0,20
None, 9.95, None, None, None, 6.7, 59.37, 0.0, 0.887, 351.1, -6999.0, 0.9, 10.0, 9.8, -0.2, 351.0, 13.8, None, None, -6999.0, None,2020-05-13 20:00:00, 30.0, None, 29.62, -6999.0,20
None, 8.69, None, None, None, 6.6, 16.53, -2.0, 2.556, 335.1, -6999.0, 2.6, 8.7, 8.7, -0.2, 335.0, 13.8, None, None, -6999.0, None,2020-05-13 21:00:00, 28.0, None, 28.08, -6999.0,20
None, 6.93, None, None, None, 7.9, 14.45, 0.0, 2.999, 355.8, -6999.0, 3.0, 6.9, 6.8, -0.2, 356.0, 13.8, None, None, -6999.0, None,2020-05-13 22:00:00, 28.0, None, 28.08, -6999.0,20
None, 6.307, None, None, None, 6.4, 14.99, 1.0, 3.506, 355.6, -6999.0, 3.5, 6.3, 6.2, -0.2, 356.0, 13.8, None, None, -6999.0, None,2020-05-13 23:00:00, 29.0, None, 28.92, -6999.0,20
None, 7.42, None, None, None, 9.5, 12.56, 0.0, 4.051, 356.6, -6999.0, 4.1, 7.4, 6.2, 0.0, 357.0, 13.8, None, None, -6999.0, None,2020-05-14 00:00:00, 29.0, None, 29.37, -6999.0,20
None, 7.25, None, None, None, 8.1, 15.74, 0.0, 3.686, 349.4, -6999.0, 3.7, 7.3, 6.1, 0.0, 349.0, 13.8, None, None, -6999.0, None,2020-05-14 01:00:00, 29.0, None, 29.26, -6999.0,20
None, 6.25, None, None, None, 9.1, 18.49, 0.0, 3.633, 349.2, -6999.0, 3.6, 6.3, 5.5, 0.0, 349.0, 13.8, None, None, -6999.0, None,2020-05-14 02:00:00, 29.0, None, 28.98, -6999.0,20
None, 5.424, None, None, None, 7.3, 14.4, 0.0, 3.616, 350.2, -6999.0, 3.6, 5.4, 5.1, 0.0, 350.0, 13.8, None, None, -6999.0, None,2020-05-14 03:00:00, 29.0, None, 29.41, -6999.0,20
None, 6.442, None, None, None, 7.5, 17.15, 0.0, 3.041, 344.4, -6999.0, 3.0, 6.4, 4.9, 0.0, 344.0, 13.8, None, None, -6999.0, None,2020-05-14 04:00:00, 30.0, None, 29.56, -6999.0,20
None, 6.192, None, None, None, 5.1, 16.22, 0.0, 2.455, 346.2, -6999.0, 2.5, 6.2, 4.9, 0.0, 346.0, 13.8, None, None, -6999.0, None,2020-05-14 05:00:00, 29.0, None, 29.33, -6999.0,20
None, 6.414, None, None, None, 4.4, 20.72, 1.0, 1.364, 342.3, -6999.0, 1.4, 6.4, 4.9, 0.0, 342.0, 13.8, None, None, -6999.0, None,2020-05-14 06:00:00, 30.0, None, 30.05, -6999.0,20
None, 6.616, None, None, None, 5.8, 16.88, 0.0, 1.763, 345.4, -6999.0, 1.8, 6.6, 5.8, 0.1, 345.0, 6.6, None, None, -6999.0, None,2020-05-14 07:00:00, 30.0, None, 30.21, -6999.0,20
None, 7.22, None, None, None, 2.6, 33.28, -1.0, 0.618, 360.0, -6999.0, 0.6, 7.2, 5.8, 0.3, 360.0, 7.2, None, None, -6999.0, None,2020-05-14 08:00:00, 30.0, None, 29.5, -6999.0,20
None, 10.81, None, None, None, 4.6, 43.04, -1.0, 1.14, 109.4, -6999.0, 1.1, 10.8, 5.8, 0.1, 109.0, 10.8, None, None, -6999.0, None,2020-05-14 09:00:00, 29.0, None, 28.64, -6999.0,20
