TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.381, None,83.1,2017-01-22 00:00:00,-0.796998,4
None, 1.258, None,84.9,2017-01-22 01:00:00,-1.324,4
None, 1.474, None,82.7,2017-01-22 02:00:00,-0.444,4
None, 0.477999, None,87.6,2017-01-22 03:00:00,-1.391,4
None, 0.787998, None,85.5,2017-01-22 04:00:00,-1.092,4
None, 1.186, None,85.3,2017-01-22 05:00:00,-1.418,4
None, 1.723, None,84.1,2017-01-22 06:00:00,-1.737,4
None, 0.990998, None,88.9,2017-01-22 07:00:00,-1.512,4
None, 1.377, None,93.6,2017-01-22 08:00:00,-1.873,4
None, 1.529, None,94.9,2017-01-22 09:00:00,-1.876,4
None, 1.567, None,91.0,2017-01-22 10:00:00,-1.128,4
None, 1.002, None,83.5,2017-01-22 11:00:00,0.472999,4
None, 1.0, None,82.2,2017-01-22 12:00:00,0.578998,4
None, 0.869, None,79.67,2017-01-22 13:00:00,1.188,4
None, 0.699, None,77.58,2017-01-22 14:00:00,1.443,4
None, 1.484, None,70.63,2017-01-22 15:00:00,2.198,4
None, 1.772, None,68.39,2017-01-22 16:00:00,2.471,4
None, 2.2, None,74.02,2017-01-22 17:00:00,2.314,4
None, 1.275, None,75.14,2017-01-22 18:00:00,1.883,4
None, 0.683, None,80.5,2017-01-22 19:00:00,0.879,4
None, 0.732999, None,84.1,2017-01-22 20:00:00,0.453999,4
None, 0.888, None,90.6,2017-01-22 21:00:00,-0.098999,4
None, 1.315, None,93.9,2017-01-22 22:00:00,0.014999,4
None, 1.453, None,92.0,2017-01-22 23:00:00,0.056,4
None, 2.286, None,89.8,2017-01-23 00:00:00,-0.096,4
None, 1.353, None,89.6,2017-01-23 01:00:00,0.096,4
None, 1.014, None,91.6,2017-01-23 02:00:00,-0.192,4
None, 1.2, None,92.1,2017-01-23 03:00:00,-0.082,4
None, 1.648, None,89.3,2017-01-23 04:00:00,-0.582,4
None, 0.677999, None,87.3,2017-01-23 05:00:00,-0.195998,4
None, 0.256998, None,90.6,2017-01-23 06:00:00,-0.426999,4
None, 0.569, None,92.1,2017-01-23 07:00:00,-0.54,4
None, 0.465999, None,93.6,2017-01-23 08:00:00,-0.732999,4
None, 0.544, None,95.5,2017-01-23 09:00:00,-0.737999,4
None, 0.289, None,93.8,2017-01-23 10:00:00,0.194,4
None, 0.449, None,93.2,2017-01-23 11:00:00,0.451999,4
