WSPD_SCLR,time,week_of_year
1.3,2017-01-22 00:00:00,4
1.557,2017-01-22 01:00:00,4
1.225,2017-01-22 02:00:00,4
0.837,2017-01-22 03:00:00,4
1.205,2017-01-22 04:00:00,4
1.269,2017-01-22 05:00:00,4
1.134,2017-01-22 06:00:00,4
1.153,2017-01-22 07:00:00,4
1.325,2017-01-22 08:00:00,4
1.451,2017-01-22 09:00:00,4
1.583,2017-01-22 10:00:00,4
2.026,2017-01-22 11:00:00,4
2.17,2017-01-22 12:00:00,4
2.074,2017-01-22 13:00:00,4
1.683,2017-01-22 14:00:00,4
1.78,2017-01-22 15:00:00,4
1.57,2017-01-22 16:00:00,4
1.321,2017-01-22 17:00:00,4
1.609,2017-01-22 18:00:00,4
1.376,2017-01-22 19:00:00,4
1.542,2017-01-22 20:00:00,4
1.581,2017-01-22 21:00:00,4
1.932,2017-01-22 22:00:00,4
1.748,2017-01-22 23:00:00,4
1.508,2017-01-23 00:00:00,4
1.303,2017-01-23 01:00:00,4
1.435,2017-01-23 02:00:00,4
1.391,2017-01-23 03:00:00,4
0.991,2017-01-23 04:00:00,4
1.277,2017-01-23 05:00:00,4
1.03,2017-01-23 06:00:00,4
1.473,2017-01-23 07:00:00,4
1.483,2017-01-23 08:00:00,4
1.708,2017-01-23 09:00:00,4
1.799,2017-01-23 10:00:00,4
1.901,2017-01-23 11:00:00,4
1.729,2017-01-23 12:00:00,4
1.748,2017-01-23 13:00:00,4
1.736,2017-01-23 14:00:00,4
1.363,2017-01-23 15:00:00,4
1.777,2017-01-23 16:00:00,4
1.721,2017-01-23 17:00:00,4
2.169,2017-01-23 18:00:00,4
2.394,2017-01-23 19:00:00,4
2.467,2017-01-23 20:00:00,4
1.442,2017-01-23 21:00:00,4
0.811,2017-01-23 22:00:00,4
0.684,2017-01-23 23:00:00,4
0.519,2017-01-24 00:00:00,4
0.642,2017-01-24 01:00:00,4
0.628,2017-01-24 02:00:00,4
0.81,2017-01-24 03:00:00,4
0.877,2017-01-24 04:00:00,4
0.618,2017-01-24 05:00:00,4
0.894,2017-01-24 06:00:00,4
0.681,2017-01-24 07:00:00,4
0.435,2017-01-24 08:00:00,4
0.428,2017-01-24 09:00:00,4
0.396,2017-01-24 10:00:00,4
0.146,2017-01-24 11:00:00,4
0.361,2017-01-24 13:00:00,4
0.294,2017-01-24 14:00:00,4
0.733,2017-01-24 15:00:00,4
1.443,2017-01-24 16:00:00,4
1.857,2017-01-24 17:00:00,4
1.747,2017-01-24 18:00:00,4
1.343,2017-01-24 19:00:00,4
1.899,2017-01-24 20:00:00,4
1.867,2017-01-24 21:00:00,4
1.652,2017-01-24 22:00:00,4
1.653,2017-01-24 23:00:00,4
1.061,2017-01-25 00:00:00,4
1.051,2017-01-25 01:00:00,4
1.455,2017-01-25 02:00:00,4
1.009,2017-01-25 03:00:00,4
0.654,2017-01-25 04:00:00,4
0.97,2017-01-25 05:00:00,4
1.002,2017-01-25 06:00:00,4
1.936,2017-01-25 07:00:00,4
2.386,2017-01-25 08:00:00,4
1.835,2017-01-25 09:00:00,4
1.637,2017-01-25 10:00:00,4
2.959,2017-01-25 11:00:00,4
4.238,2017-01-25 12:00:00,4
2.873,2017-01-25 13:00:00,4
2.096,2017-01-25 14:00:00,4
2.197,2017-01-25 15:00:00,4
2.073,2017-01-25 16:00:00,4
2.735,2017-01-25 17:00:00,4
2.602,2017-01-25 18:00:00,4
2.411,2017-01-25 19:00:00,4
3.73,2017-01-25 20:00:00,4
3.563,2017-01-25 21:00:00,4
3.462,2017-01-25 22:00:00,4
2.26,2017-01-25 23:00:00,4
2.324,2017-01-26 00:00:00,4
1.39,2017-01-26 01:00:00,4
1.971,2017-01-26 02:00:00,4
2.986,2017-01-26 03:00:00,4
3.224,2017-01-26 04:00:00,4
3.36,2017-01-26 05:00:00,4
2.441,2017-01-26 06:00:00,4
3.623,2017-01-26 07:00:00,4
3.078,2017-01-26 08:00:00,4
2.987,2017-01-26 09:00:00,4
3.225,2017-01-26 10:00:00,4
2.889,2017-01-26 11:00:00,4
3.727,2017-01-26 12:00:00,4
4.21,2017-01-26 13:00:00,4
3.95,2017-01-26 14:00:00,4
5.214,2017-01-26 15:00:00,4
5.962,2017-01-26 16:00:00,4
5.222,2017-01-26 17:00:00,4
3.764,2017-01-26 18:00:00,4
3.28,2017-01-26 19:00:00,4
3.089,2017-01-26 20:00:00,4
3.61,2017-01-26 21:00:00,4
3.732,2017-01-26 22:00:00,4
3.337,2017-01-26 23:00:00,4
3.904,2017-01-27 00:00:00,4
3.393,2017-01-27 01:00:00,4
2.971,2017-01-27 02:00:00,4
4.098,2017-01-27 03:00:00,4
4.396,2017-01-27 04:00:00,4
3.443,2017-01-27 05:00:00,4
3.541,2017-01-27 06:00:00,4
4.102,2017-01-27 07:00:00,4
2.484,2017-01-27 08:00:00,4
2.656,2017-01-27 09:00:00,4
3.793,2017-01-27 10:00:00,4
4.77,2017-01-27 11:00:00,4
5.141,2017-01-27 12:00:00,4
5.632,2017-01-27 13:00:00,4
5.599,2017-01-27 14:00:00,4
5.75,2017-01-27 15:00:00,4
5.59,2017-01-27 16:00:00,4
3.836,2017-01-27 17:00:00,4
4.093,2017-01-27 18:00:00,4
5.005,2017-01-27 19:00:00,4
4.705,2017-01-27 20:00:00,4
4.913,2017-01-27 21:00:00,4
3.856,2017-01-27 22:00:00,4
4.584,2017-01-27 23:00:00,4
4.185,2017-01-28 00:00:00,4
2.977,2017-01-28 01:00:00,4
