station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 12.0, 2020-01-01 00:00:00, 1.1, 2.6
None, 2.0, 2020-01-02 00:00:00, -0.4, 3.5
None, 7.0, 2020-01-03 00:00:00, -0.4, 3.6
None, 3.0, 2020-01-04 00:00:00, 0.7, 4.5
None, 0.0, 2020-01-05 00:00:00, 1.5, 3.3
None, 1.0, 2020-01-06 00:00:00, -0.7, 2.6
None, 14.0, 2020-01-07 00:00:00, -0.1, 2.4
None, 5.0, 2020-01-08 00:00:00, -0.8, 4.6
None, 0.0, 2020-01-09 00:00:00, -5.8, -0.8
None, 6.0, 2020-01-10 00:00:00, -5.2, -1.6
None, 4.0, 2020-01-11 00:00:00, -2.5, -0.7
None, 3.0, 2020-01-12 00:00:00, -2.7, 1.0
None, 0.0, 2020-01-13 00:00:00, -11.7, -2.7
None, 0.0, 2020-01-14 00:00:00, -12.5, -10.4
None, 3.0, 2020-01-15 00:00:00, -12.2, -7.5
None, 1.1, 2020-01-16 00:00:00, -7.6, -3.6
None, 0.0, 2020-01-17 00:00:00, -6.8, -2.6
None, 5.0, 2020-01-18 00:00:00, -4.8, -2.3
None, 0.0, 2020-01-19 00:00:00, -2.4, -0.3
None, 0.0, 2020-01-20 00:00:00, -0.9, 0.9
None, 2.0, 2020-01-21 00:00:00, 0.8, 2.4
None, 1.0, 2020-01-22 00:00:00, 2.2, 4.1
None, 6.0, 2020-01-23 00:00:00, 1.3, 3.0
None, 8.0, 2020-01-24 00:00:00, 1.3, 3.0
None, 0.0, 2020-01-25 00:00:00, 2.5, 4.1
None, 2.0, 2020-01-26 00:00:00, 2.3, 2.8
None, 0.0, 2020-01-27 00:00:00, 2.2, 4.2
None, 1.0, 2020-01-28 00:00:00, 1.8, 3.9
None, 3.0, 2020-01-29 00:00:00, 1.5, 3.0
None, 1.0, 2020-01-30 00:00:00, 1.1, 2.7
None, 20.0, 2020-01-31 00:00:00, 1.2, 1.9
None, 9.4, 2020-02-01 00:00:00, -0.3, 7.3
None, 0.0, 2020-02-02 00:00:00, -2.9, 0.5
None, 1.0, 2020-02-03 00:00:00, -5.3, 0.5
None, 0.0, 2020-02-04 00:00:00, -7.8, -4.9
None, 0.0, 2020-02-05 00:00:00, -5.1, -2.7
None, 3.0, 2020-02-06 00:00:00, -3.3, -0.6
None, 3.0, 2020-02-07 00:00:00, -1.8, 0.8
None, 3.0, 2020-02-08 00:00:00, -0.9, 2.2
None, 0.0, 2020-02-09 00:00:00, -2.2, 0.0
None, 0.0, 2020-02-10 00:00:00, -2.3, 0.7
None, 2.0, 2020-02-11 00:00:00, -0.8, 2.0
