station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2020-01-01 00:00:00, -14.8, -5.1
None, 0.0, 2020-01-02 00:00:00, -14.3, 0.9
None, 10.1, 2020-01-03 00:00:00, -14.3, -9.9
None, 0.0, 2020-01-04 00:00:00, -17.4, -9.9
None, 0.2, 2020-01-05 00:00:00, -33.3, -13.6
None, 0.0, 2020-01-06 00:00:00, -43.9, -21.3
None, 0.2, 2020-01-07 00:00:00, -34.2, -21.6
None, 2.5, 2020-01-08 00:00:00, -35.9, -24.5
None, 0.7, 2020-01-09 00:00:00, -40.5, -27.3
None, 6.1, 2020-01-10 00:00:00, -41.5, -36.1
None, 3.1, 2020-01-11 00:00:00, -42.4, -35.4
None, 0.1, 2020-01-12 00:00:00, -43.4, -34.1
None, 0.0, 2020-01-13 00:00:00, -45.3, -36.6
None, 0.0, 2020-01-14 00:00:00, -47.9, -36.6
None, 0.0, 2020-01-15 00:00:00, -45.3, -34.7
None, 2.0, 2020-01-16 00:00:00, -46.3, -39.9
None, 0.8, 2020-01-17 00:00:00, -35.8, -30.6
None, 0.5, 2020-01-18 00:00:00, -40.1, -29.2
None, 0.0, 2020-01-19 00:00:00, -30.3, -21.9
None, 0.0, 2020-01-20 00:00:00, -40.3, -10.3
None, 0.8, 2020-01-21 00:00:00, -18.6, -10.3
None, 0.0, 2020-01-22 00:00:00, -17.1, -11.5
None, 0.0, 2020-01-23 00:00:00, -12.2, -2.3
None, 0.0, 2020-01-24 00:00:00, -11.7, -12.8
None, 0.0, 2020-01-25 00:00:00, -12.1, -20.8
None, 0.0, 2020-01-26 00:00:00, -12.4, -19.2
None, 0.0, 2020-01-27 00:00:00, -12.8, -1.9
None, 0.0, 2020-01-28 00:00:00, -12.1, -4.4
None, 0.5, 2020-01-29 00:00:00, -12.1, 0.7
None, 0.0, 2020-01-30 00:00:00, -1.2, 0.6
None, 5.0, 2020-01-31 00:00:00, -5.9, 2.5
None, 1.7, 2020-02-01 00:00:00, -14.3, -0.1
None, 0.0, 2020-02-02 00:00:00, -23.5, -12.2
None, 0.0, 2020-02-03 00:00:00, -29.3, -19.2
None, 0.0, 2020-02-04 00:00:00, -19.7, 1.5
None, 0.2, 2020-02-05 00:00:00, -11.7, -2.6
None, 0.3, 2020-02-06 00:00:00, -14.6, -1.2
None, 0.0, 2020-02-07 00:00:00, -18.4, -8.8
None, 0.0, 2020-02-08 00:00:00, -19.0, -7.6
None, 0.0, 2020-02-09 00:00:00, -11.8, 6.1
None, 0.0, 2020-02-10 00:00:00, -17.2, 2.4
None, 1.3, 2020-02-11 00:00:00, -11.2, 2.3
None, 0.0, 2020-02-12 00:00:00, -18.7, -7.2
None, 0.0, 2020-02-13 00:00:00, -8.7, 6.7
None, 0.0, 2020-02-14 00:00:00, -17.9, -6.9
None, 0.0, 2020-02-15 00:00:00, -18.0, -11.2
None, 0.0, 2020-02-16 00:00:00, -20.2, -15.2
None, 0.2, 2020-02-17 00:00:00, -24.9, -14.8
None, 0.0, 2020-02-18 00:00:00, -27.4, -13.5
None, 0.0, 2020-02-19 00:00:00, -23.1, 3.0
None, 0.0, 2020-02-20 00:00:00, -7.7, 4.7
None, 0.0, 2020-02-21 00:00:00, -2.3, 6.8
None, 0.0, 2020-02-22 00:00:00, -7.6, 4.7
None, 0.0, 2020-02-23 00:00:00, -15.0, -0.5
None, 0.0, 2020-02-24 00:00:00, -14.8, -2.0
None, 0.0, 2020-02-25 00:00:00, -16.1, 2.8
None, 0.0, 2020-02-26 00:00:00, -5.1, 6.5
None, 0.0, 2020-02-27 00:00:00, -3.0, 5.8
None, 0.0, 2020-02-28 00:00:00, -8.7, 4.4
None, 0.3, 2020-02-29 00:00:00, -12.6, -1.3
None, 0.0, 2020-03-01 00:00:00, -16.1, 2.8
None, 0.0, 2020-03-02 00:00:00, -5.1, 6.5
None, 0.0, 2020-03-03 00:00:00, -3.0, 5.8
