station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 2.3, -13.9, None, 2020-01-01 00:00:00, None, -4.6
None, 0.3, -21.0, None, 2020-01-02 00:00:00, None, -7.8
None, 13.8, -20.8, None, 2020-01-03 00:00:00, None, -12.8
None, 4.2, -14.0, None, 2020-01-04 00:00:00, None, -6.9
None, 5.3, -13.1, None, 2020-01-05 00:00:00, None, -5.8
None, 0.3, -21.8, None, 2020-01-06 00:00:00, None, -9.6
None, 0.6, -24.0, None, 2020-01-07 00:00:00, None, -14.9
None, 2.3, -21.8, None, 2020-01-08 00:00:00, None, -13.8
None, 0.9, -29.3, None, 2020-01-09 00:00:00, None, -21.4
None, 7.5, -27.1, None, 2020-01-10 00:00:00, None, -23.9
None, 2.2, -28.2, None, 2020-01-11 00:00:00, None, -24.6
None, 0.0, -31.2, None, 2020-01-12 00:00:00, None, -22.2
None, 0.0, -33.2, None, 2020-01-13 00:00:00, None, -23.1
None, 0.8, -30.2, None, 2020-01-14 00:00:00, None, -24.2
None, 0.4, -29.1, None, 2020-01-15 00:00:00, None, -24.4
None, 0.8, -28.2, None, 2020-01-16 00:00:00, None, -26.4
None, 0.0, -31.6, None, 2020-01-17 00:00:00, None, -22.8
None, 2.4, -31.6, None, 2020-01-18 00:00:00, None, -22.2
None, 5.8, -22.2, None, 2020-01-19 00:00:00, None, -4.2
None, 15.1, -8.9, None, 2020-01-20 00:00:00, None, -0.8
None, 0.7, -14.3, None, 2020-01-21 00:00:00, None, -5.0
None, 0.2, -10.8, None, 2020-01-22 00:00:00, None, -2.1
None, 2.5, -11.1, None, 2020-01-23 00:00:00, None, -0.8
None, 0.7, -4.7, None, 2020-01-24 00:00:00, None, 0.5
None, 0.8, -6.4, None, 2020-01-25 00:00:00, None, 0.2
None, 0.1, -10.9, None, 2020-01-26 00:00:00, None, -2.7
None, 1.8, -12.0, None, 2020-01-27 00:00:00, None, -1.5
None, 0.4, -12.4, None, 2020-01-28 00:00:00, None, -3.7
None, 7.1, -6.3, None, 2020-01-29 00:00:00, None, -0.5
None, 12.7, -7.0, None, 2020-01-30 00:00:00, None, -4.1
None, 5.9, -7.7, None, 2020-01-31 00:00:00, None, -4.2
None, 6.5, -13.7, None, 2020-02-01 00:00:00, None, -5.4
None, 0.1, -21.0, None, 2020-02-02 00:00:00, None, -8.2
None, 0.5, -22.7, None, 2020-02-03 00:00:00, None, -10.5
None, 0.1, -12.2, None, 2020-02-04 00:00:00, None, -5.9
None, 0.6, -9.0, None, 2020-02-05 00:00:00, None, -0.9
None, 0.0, -11.9, None, 2020-02-06 00:00:00, None, -2.9
None, 0.7, -16.1, None, 2020-02-07 00:00:00, None, -3.3
None, 0.2, -19.4, None, 2020-02-08 00:00:00, None, -3.5
None, 0.0, -12.4, None, 2020-02-09 00:00:00, None, -1.7
None, 1.9, -13.1, None, 2020-02-10 00:00:00, None, -3.1
None, 3.1, -19.5, None, 2020-02-11 00:00:00, None, -4.2
None, 3.6, -20.6, None, 2020-02-12 00:00:00, None, -3.7
None, 6.0, -14.1, None, 2020-02-13 00:00:00, None, -1.6
None, 0.4, -14.8, None, 2020-02-14 00:00:00, None, -9.0
None, 2.8, -14.9, None, 2020-02-15 00:00:00, None, -3.0
None, 0.8, -20.4, None, 2020-02-16 00:00:00, None, -3.5
None, 1.9, -23.2, None, 2020-02-17 00:00:00, None, -11.6
None, 0.0, -16.5, None, 2020-02-18 00:00:00, None, -1.4
None, 0.0, -15.3, None, 2020-02-19 00:00:00, None, -0.3
None, 0.9, -6.2, None, 2020-02-20 00:00:00, None, -2.0
None, 3.1, -5.5, None, 2020-02-21 00:00:00, None, -0.4
None, 0.7, -14.9, None, 2020-02-22 00:00:00, None, -3.1
None, 0.3, -18.5, None, 2020-02-23 00:00:00, None, -0.2
None, 0.3, -17.3, None, 2020-02-24 00:00:00, None, -2.3
None, 0.8, -11.8, None, 2020-02-25 00:00:00, None, -2.3
None, 2.4, -6.5, None, 2020-02-26 00:00:00, None, 0.4
None, 4.2, -3.7, None, 2020-02-27 00:00:00, None, 0.5
None, 0.7, -10.0, None, 2020-02-28 00:00:00, None, -0.8
None, 0.0, -16.3, None, 2020-02-29 00:00:00, None, 0.5
None, 2.9, -16.4, None, 2020-03-01 00:00:00, None, -3.7
None, 0.8, -6.2, None, 2020-03-02 00:00:00, None, -0.5
None, 1.7, -11.3, None, 2020-03-03 00:00:00, None, -2.7
None, 0.5, -16.3, None, 2020-03-04 00:00:00, None, -3.4
None, 4.4, -16.9, None, 2020-03-05 00:00:00, None, -3.7
None, 0.0, -24.5, None, 2020-03-06 00:00:00, None, -11.8
None, 0.0, -29.8, None, 2020-03-07 00:00:00, None, -2.6
None, 0.0, -23.4, None, 2020-03-08 00:00:00, None, -3.5
None, 4.0, -19.1, None, 2020-03-09 00:00:00, None, -3.1
None, 4.1, -7.8, None, 2020-03-10 00:00:00, None, 0.2
None, 0.4, -16.5, None, 2020-03-11 00:00:00, None, 0.3
None, 1.2, -26.6, None, 2020-03-12 00:00:00, None, -10.7
None, 0.4, -30.6, None, 2020-03-13 00:00:00, None, -14.4
None, 0.0, -32.5, None, 2020-03-14 00:00:00, None, -3.2
None, 0.0, -21.2, None, 2020-03-15 00:00:00, None, 5.7
None, 0.0, -16.9, None, 2020-03-16 00:00:00, None, 3.7
None, 0.0, -16.1, None, 2020-03-17 00:00:00, None, -0.5
None, 0.4, -19.0, None, 2020-03-18 00:00:00, None, 3.1
None, 0.0, -16.8, None, 2020-03-19 00:00:00, None, 4.2
None, 0.0, -15.3, None, 2020-03-20 00:00:00, None, 5.3
None, 0.4, -10.5, None, 2020-03-21 00:00:00, None, 3.2
None, 1.3, -10.6, None, 2020-03-22 00:00:00, None, -0.1
None, 1.3, -17.6, None, 2020-03-23 00:00:00, None, -5.2
None, 0.0, -25.9, None, 2020-03-24 00:00:00, None, -1.7
