station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 12.9, None, 2020-01-01 00:00:00, -7.6, -3.0
None, 6.6, None, 2020-01-02 00:00:00, -12.3, -5.2
None, 8.3, None, 2020-01-03 00:00:00, -11.6, -2.2
None, 18.2, None, 2020-01-04 00:00:00, -9.7, -2.6
None, 10.5, None, 2020-01-05 00:00:00, -9.4, -7.6
None, 2.6, None, 2020-01-06 00:00:00, -11.7, -8.6
None, 21.8, None, 2020-01-07 00:00:00, -9.5, -3.6
None, 10.0, None, 2020-01-08 00:00:00, -15.2, -3.7
None, 0.9, None, 2020-01-09 00:00:00, -18.5, -12.3
None, 6.6, None, 2020-01-10 00:00:00, -17.0, -12.3
None, 3.5, None, 2020-01-11 00:00:00, -13.0, -8.3
None, 9.4, None, 2020-01-12 00:00:00, -13.0, -9.1
None, 1.1, None, 2020-01-13 00:00:00, -23.5, -10.6
None, 1.8, None, 2020-01-14 00:00:00, -20.8, -16.3
None, 3.9, None, 2020-01-15 00:00:00, -21.0, -14.0
None, 4.6, None, 2020-01-16 00:00:00, -14.2, -8.0
None, 1.7, None, 2020-01-17 00:00:00, -16.5, -10.3
None, 6.0, None, 2020-01-18 00:00:00, -17.3, -9.6
None, 1.2, None, 2020-01-19 00:00:00, -10.0, -4.8
None, 2.2, None, 2020-01-20 00:00:00, -6.2, -1.5
None, 5.9, None, 2020-01-21 00:00:00, -6.1, -2.9
None, 5.1, None, 2020-01-22 00:00:00, -7.8, -4.2
None, 10.6, None, 2020-01-23 00:00:00, -7.3, -2.4
None, 17.7, None, 2020-01-24 00:00:00, -4.9, -1.8
None, 1.4, None, 2020-01-25 00:00:00, -7.9, -2.2
None, 3.1, None, 2020-01-26 00:00:00, -7.3, -2.8
None, 1.8, None, 2020-01-27 00:00:00, -7.4, -3.5
None, 3.1, None, 2020-01-28 00:00:00, -7.9, -4.2
None, 9.3, None, 2020-01-29 00:00:00, -9.5, -4.4
None, 5.3, None, 2020-01-30 00:00:00, -10.8, -5.2
None, 31.2, None, 2020-01-31 00:00:00, -7.9, -0.1
None, 18.6, None, 2020-02-01 00:00:00, -12.3, 0.0
None, 1.6, None, 2020-02-02 00:00:00, -15.0, -10.2
None, 0.6, None, 2020-02-03 00:00:00, -18.8, -11.3
None, 1.9, None, 2020-02-04 00:00:00, -19.7, -13.6
None, 4.0, None, 2020-02-05 00:00:00, -14.2, -6.9
None, 0.4, None, 2020-02-06 00:00:00, -10.8, -3.8
None, 5.4, None, 2020-02-07 00:00:00, -11.9, -3.5
None, 2.4, None, 2020-02-08 00:00:00, -12.2, -5.1
None, 1.5, None, 2020-02-09 00:00:00, -13.5, -8.0
None, 0.0, None, 2020-02-10 00:00:00, -10.4, -3.9
None, 4.3, None, 2020-02-11 00:00:00, -9.8, -5.9
None, 0.7, None, 2020-02-12 00:00:00, -10.8, -5.4
None, 4.6, None, 2020-02-13 00:00:00, -10.8, -5.5
None, 3.0, None, 2020-02-14 00:00:00, -9.6, -6.8
None, 5.1, None, 2020-02-15 00:00:00, -9.8, -6.3
None, 3.6, None, 2020-02-16 00:00:00, -12.5, -5.6
None, 0.5, None, 2020-02-17 00:00:00, -13.7, -4.9
None, 0.1, None, 2020-02-18 00:00:00, -15.8, -7.3
None, 0.5, None, 2020-02-19 00:00:00, -15.9, -7.8
None, 0.0, None, 2020-02-20 00:00:00, -13.7, -4.8
None, 0.0, None, 2020-02-21 00:00:00, -13.2, -2.7
None, 7.0, None, 2020-02-22 00:00:00, -12.2, -5.3
None, 5.7, None, 2020-02-23 00:00:00, -10.7, -5.0
None, 1.6, None, 2020-02-24 00:00:00, -13.4, -3.9
None, 1.1, None, 2020-02-25 00:00:00, -14.6, -6.8
None, 1.8, None, 2020-02-26 00:00:00, -9.8, -4.1
None, 1.9, None, 2020-02-27 00:00:00, -7.4, -2.3
None, 6.1, None, 2020-02-28 00:00:00, -3.9, -0.4
None, 7.4, None, 2020-02-29 00:00:00, -10.1, -3.2
None, 0.5, None, 2020-03-01 00:00:00, -10.5, -4.6
None, 5.0, None, 2020-03-02 00:00:00, -9.9, -4.0
None, 9.2, None, 2020-03-03 00:00:00, -6.1, -3.2
None, 9.9, None, 2020-03-04 00:00:00, -10.4, -4.8
None, 2.7, None, 2020-03-05 00:00:00, -10.3, -2.5
