station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 2.0, 2020-01-01 00:00:00, -0.7, 1.8
None, 0.0, 2020-01-02 00:00:00, -1.6, 1.9
None, 3.2, 2020-01-03 00:00:00, -1.5, 0.0
None, 8.4, 2020-01-04 00:00:00, -1.2, 2.3
None, 6.4, 2020-01-05 00:00:00, 0.4, 2.1
None, 1.0, 2020-01-06 00:00:00, -3.3, 1.3
None, 16.0, 2020-01-07 00:00:00, -2.7, -0.6
None, 6.0, 2020-01-08 00:00:00, -9.5, 3.2
None, 0.0, 2020-01-09 00:00:00, -11.9, -5.8
None, 6.0, 2020-01-10 00:00:00, -7.9, -4.6
None, 2.0, 2020-01-11 00:00:00, -8.4, -1.9
None, 4.0, 2020-01-12 00:00:00, -9.9, -2.5
None, 3.9, 2020-01-13 00:00:00, -23.5, -9.9
None, 3.0, 2020-01-14 00:00:00, -21.0, -14.0
None, 10.1, 2020-01-15 00:00:00, -17.2, -13.7
None, 9.5, 2020-01-16 00:00:00, -14.0, -10.1
None, 3.1, 2020-01-17 00:00:00, -15.8, -7.3
None, 0.0, 2020-01-18 00:00:00, -12.0, -6.5
None, 3.0, 2020-01-19 00:00:00, -6.6, -2.6
None, 1.0, 2020-01-20 00:00:00, -6.6, -0.9
None, 2.5, 2020-01-21 00:00:00, -1.9, 0.3
None, 3.0, 2020-01-22 00:00:00, 0.0, 2.6
None, 7.0, 2020-01-23 00:00:00, 0.7, 2.4
None, 8.0, 2020-01-24 00:00:00, 1.4, 2.1
None, 0.0, 2020-01-25 00:00:00, 1.4, 3.5
None, 1.0, 2020-01-26 00:00:00, 1.2, 3.2
None, 1.0, 2020-01-27 00:00:00, 1.2, 3.5
None, 0.1, 2020-01-28 00:00:00, 1.1, 4.2
None, 5.9, 2020-01-29 00:00:00, 1.2, 1.9
None, 2.4, 2020-01-30 00:00:00, 0.2, 2.2
None, 16.0, 2020-01-31 00:00:00, 1.2, 1.6
None, 11.0, 2020-02-01 00:00:00, -0.3, 4.4
None, 3.4, 2020-02-02 00:00:00, -3.3, 1.5
None, 2.4, 2020-02-03 00:00:00, -10.5, 0.1
None, 1.3, 2020-02-04 00:00:00, -12.3, -6.2
None, 6.4, 2020-02-05 00:00:00, -6.4, -3.0
None, 3.0, 2020-02-06 00:00:00, -8.6, -1.1
None, 0.0, 2020-02-07 00:00:00, -5.4, 0.2
None, 2.9, 2020-02-08 00:00:00, -1.5, 3.1
None, 0.7, 2020-02-09 00:00:00, -3.5, 2.0
None, 0.2, 2020-02-10 00:00:00, -7.1, 2.1
None, 7.5, 2020-02-11 00:00:00, -1.3, 2.5
None, 0.4, 2020-02-12 00:00:00, -0.6, 3.8
None, 7.8, 2020-02-13 00:00:00, 0.2, 1.6
None, 3.2, 2020-02-14 00:00:00, -0.5, 3.4
None, 6.8, 2020-02-15 00:00:00, 0.7, 2.9
None, 3.3, 2020-02-16 00:00:00, -0.6, 4.0
None, 0.9, 2020-02-17 00:00:00, -2.8, 4.9
None, 0.0, 2020-02-18 00:00:00, -7.7, 3.1
None, 0.0, 2020-02-19 00:00:00, -11.2, -1.4
None, 0.2, 2020-02-20 00:00:00, -13.3, -0.8
None, 0.3, 2020-02-21 00:00:00, -13.9, 0.0
None, 6.5, 2020-02-22 00:00:00, -2.9, 3.9
None, 3.5, 2020-02-23 00:00:00, -4.6, 0.4
None, 1.0, 2020-02-24 00:00:00, -5.5, 3.6
None, 0.8, 2020-02-25 00:00:00, -5.7, 2.1
None, 2.1, 2020-02-26 00:00:00, -1.2, 3.7
None, 2.3, 2020-02-27 00:00:00, 1.0, 3.3
None, 8.7, 2020-02-28 00:00:00, 1.4, 5.0
None, 1.4, 2020-02-29 00:00:00, 0.7, 5.6
None, 0.7, 2020-03-01 00:00:00, 0.1, 5.6
None, 5.4, 2020-03-02 00:00:00, 0.9, 6.4
None, 0.7, 2020-03-03 00:00:00, 0.8, 8.9
None, 0.0, 2020-03-04 00:00:00, -1.6, 5.9
None, 0.0, 2020-03-05 00:00:00, -1.2, 5.1
None, 0.0, 2020-03-06 00:00:00, 0.5, 5.6
None, 0.0, 2020-03-07 00:00:00, 0.0, 4.3
None, 0.0, 2020-03-08 00:00:00, -3.3, 6.6
None, 4.4, 2020-03-09 00:00:00, -5.1, 5.4
None, 10.4, 2020-03-10 00:00:00, -5.3, -0.1
None, 3.4, 2020-03-11 00:00:00, -2.8, 7.4
None, 0.0, 2020-03-12 00:00:00, -5.1, 4.1
None, 0.0, 2020-03-13 00:00:00, -6.6, 1.3
None, 0.0, 2020-03-14 00:00:00, -10.9, -1.3
None, 0.0, 2020-03-15 00:00:00, -13.8, 4.3
None, 0.0, 2020-03-16 00:00:00, -11.0, 7.5
None, 0.0, 2020-03-17 00:00:00, -8.0, 7.9
None, 0.0, 2020-03-18 00:00:00, -6.3, 12.0
None, 0.0, 2020-03-19 00:00:00, -5.9, 11.2
None, 0.0, 2020-03-20 00:00:00, -5.2, 12.9
None, 0.0, 2020-03-21 00:00:00, -5.8, 12.0
None, 0.0, 2020-03-22 00:00:00, -5.3, 9.8
None, 0.0, 2020-03-23 00:00:00, 0.3, 7.7
None, 0.0, 2020-03-24 00:00:00, -0.9, 8.8
None, 0.0, 2020-03-25 00:00:00, -3.1, 8.1
None, 0.0, 2020-03-26 00:00:00, -5.7, 6.9
None, 0.9, 2020-03-27 00:00:00, 1.0, 7.3
None, 7.3, 2020-03-28 00:00:00, 1.8, 5.5
None, 8.2, 2020-03-29 00:00:00, 1.9, 7.5
None, 0.0, 2020-03-30 00:00:00, 0.9, 5.2
None, 0.0, 2020-03-31 00:00:00, 0.5, 6.9
None, 5.4, 2020-04-01 00:00:00, -1.2, 4.6
None, 0.0, 2020-04-02 00:00:00, -3.1, 5.3
None, 4.0, 2020-04-03 00:00:00, -1.6, 3.1
None, 0.0, 2020-04-04 00:00:00, -7.0, 5.1
None, 0.0, 2020-04-05 00:00:00, -4.9, 7.0
None, 0.0, 2020-04-06 00:00:00, -2.7, 10.2
None, 0.0, 2020-04-07 00:00:00, -2.9, 12.6
None, 0.0, 2020-04-08 00:00:00, -4.4, 13.6
None, 0.0, 2020-04-09 00:00:00, -1.7, 15.2
None, 0.0, 2020-04-10 00:00:00, -0.3, 18.3
None, 0.0, 2020-04-11 00:00:00, -2.6, 10.2
None, 0.0, 2020-04-12 00:00:00, -5.5, 10.7
None, 0.0, 2020-04-13 00:00:00, -5.6, 13.2
None, 0.0, 2020-04-14 00:00:00, 2.4, 8.1
None, 2.0, 2020-04-15 00:00:00, -1.3, 14.0
None, 0.0, 2020-04-16 00:00:00, -2.4, 16.0
None, 0.0, 2020-04-17 00:00:00, 1.5, 9.5
None, 0.0, 2020-04-18 00:00:00, 1.2, 17.0
None, 0.0, 2020-04-19 00:00:00, 3.0, 13.0
None, 0.0, 2020-04-20 00:00:00, 0.3, 20.1
None, 0.0, 2020-04-21 00:00:00, 1.5, 15.1
None, 1.0, 2020-04-22 00:00:00, 3.8, 14.9
None, 1.0, 2020-04-23 00:00:00, 3.7, 15.0
None, 2.4, 2020-04-24 00:00:00, 2.9, 15.8
None, 3.0, 2020-04-25 00:00:00, 2.9, 8.2
None, 1.0, 2020-04-26 00:00:00, 3.2, 14.7
None, 8.0, 2020-04-27 00:00:00, 3.8, 10.5
None, 0.1, 2020-04-28 00:00:00, 3.5, 14.0
None, 0.0, 2020-04-29 00:00:00, 3.0, 12.8
None, 3.6, 2020-04-30 00:00:00, 3.2, 17.8
None, 0.0, 2020-05-01 00:00:00, 1.7, 19.5
None, 2.0, 2020-05-02 00:00:00, 1.9, 19.1
None, 10.0, 2020-05-03 00:00:00, 4.7, 13.9
None, 0.0, 2020-05-04 00:00:00, 2.4, 18.1
None, 0.0, 2020-05-05 00:00:00, 1.7, 20.1
None, 13.0, 2020-05-06 00:00:00, 2.8, 8.7
None, 0.0, 2020-05-07 00:00:00, 4.7, 14.9
None, 0.0, 2020-05-08 00:00:00, 2.1, 23.2
None, 0.0, 2020-05-09 00:00:00, 2.3, 23.9
None, 0.0, 2020-05-10 00:00:00, 4.8, 19.5
None, 0.0, 2020-05-11 00:00:00, 4.9, 20.7
None, 0.0, 2020-05-12 00:00:00, 1.4, 20.8
None, 0.0, 2020-05-13 00:00:00, 1.0, 22.2
