station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 9.4, 2020-01-01 00:00:00, -3.8, -1.0
None, 2.1, 2020-01-02 00:00:00, -4.7, 0.1
None, 5.3, 2020-01-03 00:00:00, -4.4, 0.3
None, 8.3, 2020-01-04 00:00:00, -1.3, 2.7
None, 6.4, 2020-01-05 00:00:00, -1.6, -0.4
None, 0.3, 2020-01-06 00:00:00, -3.9, -1.2
None, 9.1, 2020-01-07 00:00:00, -3.8, -2.5
None, 5.4, 2020-01-08 00:00:00, -5.8, -0.3
None, 1.2, 2020-01-09 00:00:00, -8.3, -4.5
None, 1.8, 2020-01-10 00:00:00, -8.9, -7.0
None, 1.8, 2020-01-11 00:00:00, -8.4, -5.7
None, 2.2, 2020-01-12 00:00:00, -13.3, -5.2
None, 5.5, 2020-01-13 00:00:00, -19.2, -13.1
None, 7.4, 2020-01-14 00:00:00, -20.3, -18.7
None, 0.1, 2020-01-15 00:00:00, -19.3, -16.1
None, 0.0, 2020-01-16 00:00:00, -16.2, -12.0
None, 0.4, 2020-01-17 00:00:00, -12.1, -9.7
None, 1.8, 2020-01-18 00:00:00, -12.1, -7.9
None, 0.9, 2020-01-19 00:00:00, -8.3, -4.2
None, 1.0, 2020-01-20 00:00:00, -4.8, -2.5
None, 2.2, 2020-01-21 00:00:00, -2.7, 0.2
None, 1.8, 2020-01-22 00:00:00, -0.9, 1.6
None, 4.6, 2020-01-23 00:00:00, 0.4, 0.9
None, 6.3, 2020-01-24 00:00:00, 0.6, 1.1
None, 0.7, 2020-01-25 00:00:00, 0.4, 3.3
None, 0.9, 2020-01-26 00:00:00, 0.5, 1.8
None, 1.2, 2020-01-27 00:00:00, -0.5, 2.7
None, 0.4, 2020-01-28 00:00:00, -0.9, 2.5
None, 7.3, 2020-01-29 00:00:00, -1.1, 0.6
None, 3.2, 2020-01-30 00:00:00, -3.2, 0.1
None, 28.5, 2020-01-31 00:00:00, 0.1, 1.3
None, 27.5, 2020-02-01 00:00:00, -1.7, 2.8
None, 3.4, 2020-02-02 00:00:00, -5.3, -1.7
None, 2.4, 2020-02-03 00:00:00, -8.3, -2.2
None, 1.3, 2020-02-04 00:00:00, -11.2, -7.9
None, 2.1, 2020-02-05 00:00:00, -9.0, -6.2
None, 1.3, 2020-02-06 00:00:00, -10.0, -3.5
None, 1.4, 2020-02-07 00:00:00, -5.7, -2.5
None, 0.0, 2020-02-08 00:00:00, -6.2, 1.1
None, 0.0, 2020-02-09 00:00:00, -6.4, -0.7
None, 4.1, 2020-02-10 00:00:00, -4.6, 0.4
None, 8.6, 2020-02-11 00:00:00, -3.1, -0.4
None, 0.0, 2020-02-12 00:00:00, -4.2, 1.0
None, 6.7, 2020-02-13 00:00:00, -2.1, -0.4
None, 5.6, 2020-02-14 00:00:00, -1.9, 1.3
None, 0.5, 2020-02-15 00:00:00, -2.4, 0.7
None, 2.7, 2020-02-16 00:00:00, -2.9, 1.2
None, 1.3, 2020-02-17 00:00:00, -4.3, 1.8
None, 1.3, 2020-02-18 00:00:00, -7.1, 0.1
None, 1.9, 2020-02-19 00:00:00, -9.6, -2.2
None, 0.6, 2020-02-20 00:00:00, -10.1, -0.6
None, 0.4, 2020-02-21 00:00:00, -9.1, -1.7
None, 0.6, 2020-02-22 00:00:00, -6.4, 2.2
None, 0.5, 2020-02-23 00:00:00, -8.1, -3.0
None, 2.0, 2020-02-24 00:00:00, -6.2, 1.0
None, 0.6, 2020-02-25 00:00:00, -8.4, -2.5
None, 3.0, 2020-02-26 00:00:00, -4.1, -1.0
None, 0.5, 2020-02-27 00:00:00, -2.8, 1.6
None, 12.2, 2020-02-28 00:00:00, 0.2, 3.4
None, 0.5, 2020-02-29 00:00:00, 0.5, 2.5
None, 0.0, 2020-03-01 00:00:00, -0.8, 2.7
None, 0.2, 2020-03-02 00:00:00, -1.8, 5.6
None, 0.0, 2020-03-03 00:00:00, 0.0, 5.3
None, 0.0, 2020-03-04 00:00:00, -2.5, 3.1
None, 12.9, 2020-03-05 00:00:00, -2.3, 0.7
None, 3.9, 2020-03-06 00:00:00, -0.9, 3.3
None, 0.0, 2020-03-07 00:00:00, -6.0, -0.9
None, 0.0, 2020-03-08 00:00:00, -8.2, -0.2
None, 0.0, 2020-03-09 00:00:00, -9.2, -0.8
None, 0.0, 2020-03-10 00:00:00, -6.6, -2.5
None, 0.0, 2020-03-11 00:00:00, -5.1, 2.9
None, 0.0, 2020-03-12 00:00:00, -5.8, 0.3
None, 0.0, 2020-03-13 00:00:00, -11.0, -4.6
