station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 6.0, None, 2020-01-01 00:00:00, -7.0, 0.2
None, 27.0, None, 2020-01-02 00:00:00, -7.1, 2.8
None, 56.3, None, 2020-01-03 00:00:00, -3.9, 3.5
None, 12.4, None, 2020-01-04 00:00:00, -6.8, -3.2
None, 13.8, None, 2020-01-05 00:00:00, -7.2, -2.1
None, 11.9, None, 2020-01-06 00:00:00, -5.3, 1.0
None, 44.0, None, 2020-01-07 00:00:00, -5.6, 1.5
None, 0.1, None, 2020-01-08 00:00:00, -8.5, -5.1
None, 4.2, None, 2020-01-09 00:00:00, -8.8, -4.1
None, 23.4, None, 2020-01-10 00:00:00, -6.3, -1.4
None, 3.0, None, 2020-01-11 00:00:00, -7.0, -2.9
None, 5.0, None, 2020-01-12 00:00:00, -15.7, -3.5
None, 0.0, None, 2020-01-13 00:00:00, -16.4, -9.4
None, 0.9, None, 2020-01-14 00:00:00, -15.7, -8.9
None, 22.9, None, 2020-01-15 00:00:00, -13.1, -8.6
None, 25.9, None, 2020-01-16 00:00:00, -11.1, -5.3
None, 14.1, None, 2020-01-17 00:00:00, -13.0, -5.3
None, 35.0, None, 2020-01-18 00:00:00, -5.3, -0.1
None, 43.9, None, 2020-01-19 00:00:00, -0.1, 3.0
None, 23.0, None, 2020-01-20 00:00:00, -1.7, 2.7
None, 33.0, None, 2020-01-21 00:00:00, -3.1, -0.5
None, 44.9, None, 2020-01-22 00:00:00, -2.7, 1.9
None, 32.9, None, 2020-01-23 00:00:00, 0.5, 3.4
None, 26.0, None, 2020-01-24 00:00:00, -1.7, 1.0
None, 3.0, None, 2020-01-25 00:00:00, -1.4, 1.7
None, 40.0, None, 2020-01-26 00:00:00, -2.9, -0.1
None, 12.9, None, 2020-01-27 00:00:00, -4.3, -1.5
None, 5.0, None, 2020-01-28 00:00:00, -3.8, 2.3
None, 17.6, None, 2020-01-29 00:00:00, -5.9, -0.1
None, 17.2, None, 2020-01-30 00:00:00, -4.6, 0.2
None, 100.3, None, 2020-01-31 00:00:00, -0.1, 3.6
None, 8.9, None, 2020-02-01 00:00:00, -8.8, 2.1
None, 22.0, None, 2020-02-02 00:00:00, -11.2, -1.1
None, 0.0, None, 2020-02-03 00:00:00, -11.4, -3.8
None, 25.0, None, 2020-02-04 00:00:00, -4.7, -0.1
None, 12.0, None, 2020-02-05 00:00:00, -0.5, 3.0
None, 8.0, None, 2020-02-06 00:00:00, -3.8, 0.2
None, 23.0, None, 2020-02-07 00:00:00, -4.2, 0.0
None, 1.0, None, 2020-02-08 00:00:00, -5.3, -1.1
None, 0.0, None, 2020-02-09 00:00:00, -3.6, 6.2
None, 0.0, None, 2020-02-10 00:00:00, -0.5, 8.7
None, 0.0, None, 2020-02-11 00:00:00, -3.8, 3.9
None, 0.0, None, 2020-02-12 00:00:00, -5.5, 5.1
None, 8.0, None, 2020-02-13 00:00:00, -4.6, -0.8
None, 3.0, None, 2020-02-14 00:00:00, -6.3, -1.0
None, 2.0, None, 2020-02-15 00:00:00, -7.1, 3.0
None, 0.0, None, 2020-02-16 00:00:00, -7.5, -0.7
None, 0.0, None, 2020-02-17 00:00:00, -8.4, -0.4
None, 0.0, None, 2020-02-18 00:00:00, -8.4, 1.0
None, 1.0, None, 2020-02-19 00:00:00, -2.9, 7.1
None, 0.0, None, 2020-02-20 00:00:00, -4.1, 5.6
None, 2.0, None, 2020-02-21 00:00:00, -2.0, 0.6
None, 2.0, None, 2020-02-22 00:00:00, -6.3, 1.2
None, 31.0, None, 2020-02-23 00:00:00, -5.7, -0.2
None, 0.0, None, 2020-02-24 00:00:00, -10.3, -1.5
None, 4.0, None, 2020-02-25 00:00:00, -3.8, 0.1
None, 10.9, None, 2020-02-26 00:00:00, -4.0, 2.5
None, 6.0, None, 2020-02-27 00:00:00, -1.5, 2.6
None, 27.0, None, 2020-02-28 00:00:00, -5.2, -0.5
None, 0.0, None, 2020-02-29 00:00:00, -7.9, -0.6
None, 1.8, None, 2020-03-01 00:00:00, -9.3, -1.7
None, 3.0, None, 2020-03-02 00:00:00, -1.9, 0.3
None, 9.0, None, 2020-03-03 00:00:00, -5.9, -0.8
None, 7.0, None, 2020-03-04 00:00:00, -7.6, 0.0
None, 19.0, None, 2020-03-05 00:00:00, -9.4, -1.9
None, 6.0, None, 2020-03-06 00:00:00, -9.2, -1.8
None, 1.0, None, 2020-03-07 00:00:00, -10.2, -0.6
None, 0.0, None, 2020-03-08 00:00:00, -11.0, -0.4
None, 3.0, None, 2020-03-09 00:00:00, -10.5, -0.1
None, 11.0, None, 2020-03-10 00:00:00, -4.7, -0.1
None, 0.0, None, 2020-03-11 00:00:00, -8.0, -0.3
None, 0.0, None, 2020-03-12 00:00:00, -10.4, -0.7
None, 2.0, None, 2020-03-13 00:00:00, -13.0, -3.9
None, 0.0, None, 2020-03-14 00:00:00, -15.2, -4.8
None, 0.0, None, 2020-03-15 00:00:00, -13.8, 1.9
None, 1.0, None, 2020-03-16 00:00:00, -3.2, 10.1
None, 0.0, None, 2020-03-17 00:00:00, -0.7, 7.4
None, 0.0, None, 2020-03-18 00:00:00, -1.0, 8.8
None, 0.0, None, 2020-03-19 00:00:00, -1.5, 7.6
None, 0.0, None, 2020-03-20 00:00:00, -1.5, 9.4
None, 0.0, None, 2020-03-21 00:00:00, -1.6, 10.6
None, 0.0, None, 2020-03-22 00:00:00, -4.5, 5.4
None, 4.0, None, 2020-03-23 00:00:00, -7.6, -1.4
None, 6.0, None, 2020-03-24 00:00:00, -7.8, 0.5
None, 0.0, None, 2020-03-25 00:00:00, -6.8, 4.7
None, 3.0, None, 2020-03-26 00:00:00, -3.6, 0.0
None, 2.0, None, 2020-03-27 00:00:00, -3.1, 2.6
None, 16.0, None, 2020-03-28 00:00:00, -2.6, 0.3
None, 15.0, None, 2020-03-29 00:00:00, -4.5, 1.1
None, 25.0, None, 2020-03-30 00:00:00, -6.2, -0.4
None, 4.0, None, 2020-03-31 00:00:00, -8.6, 0.9
None, 1.0, None, 2020-04-01 00:00:00, -8.3, 1.8
None, 0.0, None, 2020-04-02 00:00:00, -6.9, -1.4
None, 1.0, None, 2020-04-03 00:00:00, -7.6, 1.2
None, 5.0, None, 2020-04-04 00:00:00, -7.3, -2.5
None, 0.0, None, 2020-04-05 00:00:00, -7.8, 2.4
None, 0.0, None, 2020-04-06 00:00:00, -5.2, 8.4
None, 0.0, None, 2020-04-07 00:00:00, -2.3, 8.8
None, 0.0, None, 2020-04-08 00:00:00, -0.2, 11.8
None, 0.0, None, 2020-04-09 00:00:00, 2.8, 14.3
None, 0.0, None, 2020-04-10 00:00:00, 1.3, 12.7
None, 0.0, None, 2020-04-11 00:00:00, -1.5, 8.4
None, 0.0, None, 2020-04-12 00:00:00, -3.0, 9.4
None, 0.0, None, 2020-04-13 00:00:00, -0.7, 12.3
None, 0.0, None, 2020-04-14 00:00:00, 4.2, 14.8
None, 0.0, None, 2020-04-15 00:00:00, 4.1, 12.0
None, 0.0, None, 2020-04-16 00:00:00, 2.4, 14.2
None, 0.0, None, 2020-04-17 00:00:00, 1.8, 12.3
None, 0.0, None, 2020-04-18 00:00:00, 1.4, 9.8
