station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 0.0, -13.7, None, 2020-01-01 00:00:00, None, -0.9
None, 0.0, -20.4, None, 2020-01-02 00:00:00, None, -4.3
None, 9.7, -20.4, None, 2020-01-03 00:00:00, None, -12.3
None, 2.1, -23.8, None, 2020-01-04 00:00:00, None, -12.4
None, 1.3, -24.0, None, 2020-01-05 00:00:00, None, -5.5
None, 0.0, -25.2, None, 2020-01-06 00:00:00, None, -9.7
None, 0.2, -23.9, None, 2020-01-07 00:00:00, None, -16.2
None, 1.9, -22.0, None, 2020-01-08 00:00:00, None, -16.0
None, 0.5, -33.8, None, 2020-01-09 00:00:00, None, -22.0
None, 4.3, -33.2, None, 2020-01-10 00:00:00, None, -25.5
None, 2.3, -29.7, None, 2020-01-11 00:00:00, None, -24.2
None, 0.9, -31.0, None, 2020-01-12 00:00:00, None, -20.4
None, 0.6, -35.0, None, 2020-01-13 00:00:00, None, -21.5
None, 0.2, -35.9, None, 2020-01-14 00:00:00, None, -23.5
None, 0.0, -30.4, None, 2020-01-15 00:00:00, None, -23.4
None, 0.0, -27.5, None, 2020-01-16 00:00:00, None, -25.6
None, 0.0, -27.5, None, 2020-01-17 00:00:00, None, -21.5
None, 0.0, -33.6, None, 2020-01-18 00:00:00, None, -23.5
None, 0.0, -24.4, None, 2020-01-19 00:00:00, None, -1.9
None, 2.5, -8.3, None, 2020-01-20 00:00:00, None, 1.3
None, 0.7, -15.4, None, 2020-01-21 00:00:00, None, -4.1
None, 0.0, -10.1, None, 2020-01-22 00:00:00, None, -0.3
None, 0.3, -11.3, None, 2020-01-23 00:00:00, None, 1.4
None, 0.2, -4.3, None, 2020-01-24 00:00:00, None, 3.3
None, 0.4, -2.5, None, 2020-01-25 00:00:00, None, 2.7
None, 0.2, -10.9, None, 2020-01-26 00:00:00, None, -0.8
None, 0.3, -10.9, None, 2020-01-27 00:00:00, None, 0.4
None, 0.2, -16.1, None, 2020-01-28 00:00:00, None, -0.5
None, 0.1, -2.2, None, 2020-01-29 00:00:00, None, 2.2
None, 5.6, -5.2, None, 2020-01-30 00:00:00, None, -2.0
None, 3.0, -5.9, None, 2020-01-31 00:00:00, None, -2.7
None, 3.4, -11.8, None, 2020-02-01 00:00:00, None, -3.0
None, 0.0, -23.3, None, 2020-02-02 00:00:00, None, -6.0
None, 0.0, -24.7, None, 2020-02-03 00:00:00, None, -8.3
None, 0.0, -8.4, None, 2020-02-04 00:00:00, None, -1.5
None, 0.3, -7.0, None, 2020-02-05 00:00:00, None, 1.6
None, 0.1, -12.8, None, 2020-02-06 00:00:00, None, -0.4
None, 0.5, -18.4, None, 2020-02-07 00:00:00, None, -1.5
None, 0.0, -19.8, None, 2020-02-08 00:00:00, None, 0.5
None, 0.0, -7.8, None, 2020-02-09 00:00:00, None, 0.1
None, 0.0, -10.2, None, 2020-02-10 00:00:00, None, 0.5
None, 0.0, -21.5, None, 2020-02-11 00:00:00, None, -1.9
None, 0.0, -22.8, None, 2020-02-12 00:00:00, None, -1.2
None, 0.0, -10.8, None, 2020-02-13 00:00:00, None, 1.7
None, 0.0, -23.2, None, 2020-02-14 00:00:00, None, -10.3
None, 0.0, -21.5, None, 2020-02-15 00:00:00, None, -12.9
None, 0.0, -25.6, None, 2020-02-16 00:00:00, None, -16.2
None, 0.4, -25.6, None, 2020-02-17 00:00:00, None, -13.3
None, 0.0, -24.7, None, 2020-02-18 00:00:00, None, 1.3
None, 0.0, -9.7, None, 2020-02-19 00:00:00, None, 2.6
None, 0.0, -4.0, None, 2020-02-20 00:00:00, None, -0.7
None, 0.0, -4.7, None, 2020-02-21 00:00:00, None, 1.2
None, 0.0, -12.3, None, 2020-02-22 00:00:00, None, -1.1
None, 0.0, -19.4, None, 2020-02-23 00:00:00, None, -0.8
None, 0.1, -18.5, None, 2020-02-24 00:00:00, None, -0.1
None, 0.0, -17.5, None, 2020-02-25 00:00:00, None, -0.5
None, 0.3, -3.0, None, 2020-02-26 00:00:00, None, 1.6
None, 2.5, -7.3, None, 2020-02-27 00:00:00, None, 0.3
None, 0.0, -15.1, None, 2020-02-28 00:00:00, None, -0.5
None, 0.0, -17.4, None, 2020-02-29 00:00:00, None, -0.9
None, 2.8, -17.5, None, 2020-03-01 00:00:00, None, -0.5
None, 0.0, -3.0, None, 2020-03-02 00:00:00, None, 1.6
None, 0.1, -7.3, None, 2020-03-03 00:00:00, None, 0.3
None, 0.2, -15.1, None, 2020-03-04 00:00:00, None, -0.5
None, 5.6, -21.1, None, 2020-03-05 00:00:00, None, -6.7
None, 0.2, -28.7, None, 2020-03-06 00:00:00, None, -15.4
None, 0.0, -31.9, None, 2020-03-07 00:00:00, None, -3.7
None, 0.0, -23.3, None, 2020-03-08 00:00:00, None, -1.3
None, 0.2, -9.1, None, 2020-03-09 00:00:00, None, -0.5
None, 0.5, -5.5, None, 2020-03-10 00:00:00, None, 2.6
None, 0.1, -14.3, None, 2020-03-11 00:00:00, None, 2.4
None, 1.3, -27.6, None, 2020-03-12 00:00:00, None, -13.0
None, 0.5, -32.8, None, 2020-03-13 00:00:00, None, -13.7
None, 0.0, -33.6, None, 2020-03-14 00:00:00, None, -5.0
None, 0.0, -18.8, None, 2020-03-15 00:00:00, None, 3.4
None, 0.0, -15.7, None, 2020-03-16 00:00:00, None, 6.5
None, 0.0, -16.3, None, 2020-03-17 00:00:00, None, -0.2
None, 0.0, -20.3, None, 2020-03-18 00:00:00, None, 2.5
None, 0.0, -18.2, None, 2020-03-19 00:00:00, None, 4.2
None, 0.0, -15.8, None, 2020-03-20 00:00:00, None, 7.4
None, 0.0, -6.4, None, 2020-03-21 00:00:00, None, 3.8
None, 0.9, -9.1, None, 2020-03-22 00:00:00, None, 2.8
None, 2.1, -18.2, None, 2020-03-23 00:00:00, None, -4.4
None, 0.6, -26.5, None, 2020-03-24 00:00:00, None, -1.4
None, 0.0, -19.7, None, 2020-03-25 00:00:00, None, 2.8
None, 0.0, -4.1, None, 2020-03-26 00:00:00, None, 6.0
None, 9.7, -20.6, None, 2020-03-27 00:00:00, None, 0.2
None, 5.1, -22.3, None, 2020-03-28 00:00:00, None, -17.2
None, 3.8, -20.6, None, 2020-03-29 00:00:00, None, -11.3
None, 1.6, -21.0, None, 2020-03-30 00:00:00, None, -14.6
None, 0.7, -26.1, None, 2020-03-31 00:00:00, None, -11.1
None, 0.0, -29.8, None, 2020-04-01 00:00:00, None, -7.5
None, 0.9, -22.8, None, 2020-04-02 00:00:00, None, -8.4
None, 0.0, -29.2, None, 2020-04-03 00:00:00, None, -4.3
None, 0.0, -25.3, None, 2020-04-04 00:00:00, None, -3.6
None, 0.0, -21.4, None, 2020-04-05 00:00:00, None, -1.1
None, 0.0, -15.2, None, 2020-04-06 00:00:00, None, 2.3
None, 0.0, -14.3, None, 2020-04-07 00:00:00, None, 0.7
None, 0.0, -17.1, None, 2020-04-08 00:00:00, None, 3.2
None, 0.3, -5.7, None, 2020-04-09 00:00:00, None, 6.2
None, 2.3, -15.0, None, 2020-04-10 00:00:00, None, -2.8
None, 0.1, -19.7, None, 2020-04-11 00:00:00, None, 3.1
None, 0.0, -18.3, None, 2020-04-12 00:00:00, None, 6.3
None, 0.0, -10.6, None, 2020-04-13 00:00:00, None, 10.1
None, 3.1, -1.2, None, 2020-04-14 00:00:00, None, 10.1
None, 0.6, -4.3, None, 2020-04-15 00:00:00, None, 11.8
None, 0.0, -6.2, None, 2020-04-16 00:00:00, None, 13.9
None, 3.5, -4.1, None, 2020-04-17 00:00:00, None, 4.7
None, 0.0, -7.3, None, 2020-04-18 00:00:00, None, 11.9
None, 0.0, -1.0, None, 2020-04-19 00:00:00, None, 15.1
None, 0.0, -2.9, None, 2020-04-20 00:00:00, None, 17.4
None, 0.0, 1.9, None, 2020-04-21 00:00:00, None, 11.8
None, 0.0, 2.0, None, 2020-04-22 00:00:00, None, 10.7
None, 0.0, -1.1, None, 2020-04-23 00:00:00, None, 9.7
None, 0.0, -2.4, None, 2020-04-24 00:00:00, None, 10.6
None, 2.0, -3.8, None, 2020-04-25 00:00:00, None, 4.3
None, 0.0, -4.8, None, 2020-04-26 00:00:00, None, 8.0
None, 0.6, 0.8, None, 2020-04-27 00:00:00, None, 9.4
None, 0.4, 0.0, None, 2020-04-28 00:00:00, None, 7.3
None, 0.5, -2.9, None, 2020-04-29 00:00:00, None, 10.0
None, 0.0, -4.9, None, 2020-04-30 00:00:00, None, 10.5
None, 0.0, -6.0, None, 2020-05-01 00:00:00, None, 12.6
None, 0.0, -6.0, None, 2020-05-02 00:00:00, None, 15.4
None, 8.3, -2.9, None, 2020-05-03 00:00:00, None, 10.9
None, 2.7, 0.1, None, 2020-05-04 00:00:00, None, 6.8
None, 0.0, -3.6, None, 2020-05-05 00:00:00, None, 10.4
None, 0.3, -5.7, None, 2020-05-06 00:00:00, None, 13.8
None, 2.0, -2.2, None, 2020-05-07 00:00:00, None, 10.8
None, 0.2, -3.7, None, 2020-05-08 00:00:00, None, 16.5
None, 0.3, 1.0, None, 2020-05-09 00:00:00, None, 7.4
None, 0.1, -4.1, None, 2020-05-10 00:00:00, None, 6.6
None, 0.2, -8.7, None, 2020-05-11 00:00:00, None, 14.5
None, 0.3, -6.1, None, 2020-05-12 00:00:00, None, 18.7
None, 0.0, -4.0, None, 2020-05-13 00:00:00, None, 19.6
None, 0.0, -3.9, None, 2020-05-14 00:00:00, None, 6.6
None, 0.0, -2.0, None, 2020-05-15 00:00:00, None, 15.8
None, 0.0, -2.3, None, 2020-05-16 00:00:00, None, 18.3
None, 0.0, -1.8, None, 2020-05-17 00:00:00, None, 6.7
None, 0.9, -3.3, None, 2020-05-18 00:00:00, None, 12.6
None, 0.0, 0.7, None, 2020-05-19 00:00:00, None, 15.3
None, 5.8, -2.9, None, 2020-05-20 00:00:00, None, 11.4
None, 4.2, -0.7, None, 2020-05-21 00:00:00, None, 7.6
None, 0.2, -1.1, None, 2020-05-22 00:00:00, None, 13.4
None, 0.0, 0.6, None, 2020-05-23 00:00:00, None, 16.3
None, 0.0, 0.3, None, 2020-05-24 00:00:00, None, 16.4
None, 1.0, 2.0, None, 2020-05-25 00:00:00, None, 14.4
None, 0.0, -2.7, None, 2020-05-26 00:00:00, None, 11.3
None, 0.0, -3.8, None, 2020-05-27 00:00:00, None, 16.5
None, 0.0, -3.6, None, 2020-05-28 00:00:00, None, 17.8
None, 0.0, 3.5, None, 2020-05-29 00:00:00, None, 17.3
None, 13.4, 7.3, None, 2020-05-30 00:00:00, None, 11.8
None, 1.5, 2.0, None, 2020-05-31 00:00:00, None, 15.2
None, 0.0, -1.5, None, 2020-06-01 00:00:00, None, 14.8
None, 0.0, 3.0, None, 2020-06-02 00:00:00, None, 14.4
None, 0.0, -1.7, None, 2020-06-03 00:00:00, None, 13.6
None, 0.9, -3.9, None, 2020-06-04 00:00:00, None, 14.2
None, 12.8, -3.8, None, 2020-06-05 00:00:00, None, 13.5
None, 50.7, 1.7, None, 2020-06-06 00:00:00, None, 5.9
None, 0.8, 2.5, None, 2020-06-07 00:00:00, None, 14.0
None, 0.2, 0.8, None, 2020-06-08 00:00:00, None, 13.9
None, 0.0, -1.8, None, 2020-06-09 00:00:00, None, 16.2
None, 0.0, 1.5, None, 2020-06-10 00:00:00, None, 19.6
None, 0.0, 3.7, None, 2020-06-11 00:00:00, None, 18.8
None, 17.9, 1.3, None, 2020-06-12 00:00:00, None, 15.3
None, 15.3, 7.6, None, 2020-06-13 00:00:00, None, 17.8
None, 18.7, 7.1, None, 2020-06-14 00:00:00, None, 9.5
None, 12.0, 5.2, None, 2020-06-15 00:00:00, None, 10.9
None, 3.9, 4.2, None, 2020-06-16 00:00:00, None, 14.5
None, 0.1, 3.4, None, 2020-06-17 00:00:00, None, 16.1
None, 0.0, 0.6, None, 2020-06-18 00:00:00, None, 22.2
None, 0.0, 4.9, None, 2020-06-19 00:00:00, None, 21.8
None, 1.0, 10.0, None, 2020-06-20 00:00:00, None, 18.7
None, 0.4, 4.6, None, 2020-06-21 00:00:00, None, 17.7
None, 0.0, 3.1, None, 2020-06-22 00:00:00, None, 16.6
None, 0.0, 2.3, None, 2020-06-23 00:00:00, None, 17.9
None, 0.0, -1.7, None, 2020-06-24 00:00:00, None, 20.4
None, 0.0, 2.0, None, 2020-06-25 00:00:00, None, 15.9
None, 1.8, 6.9, None, 2020-06-26 00:00:00, None, 17.5
None, 8.8, 5.5, None, 2020-06-27 00:00:00, None, 12.1
None, 1.7, 1.8, None, 2020-06-28 00:00:00, None, 17.0
None, 1.7, -0.9, None, 2020-06-29 00:00:00, None, 15.2
None, 7.7, 7.1, None, 2020-06-30 00:00:00, None, 16.2
None, 15.4, 7.7, None, 2020-07-01 00:00:00, None, 12.3
None, 11.0, 7.5, None, 2020-07-02 00:00:00, None, 16.1
None, 2.8, 8.2, None, 2020-07-03 00:00:00, None, 13.6
None, 7.3, 2.2, None, 2020-07-04 00:00:00, None, 11.7
None, 0.3, 0.7, None, 2020-07-05 00:00:00, None, 17.8
None, 4.2, 1.6, None, 2020-07-06 00:00:00, None, 17.6
None, 8.0, 4.4, None, 2020-07-07 00:00:00, None, 17.0
None, 0.7, 4.9, None, 2020-07-08 00:00:00, None, 17.9
None, 1.4, 3.2, None, 2020-07-09 00:00:00, None, 18.3
None, 0.4, 1.0, None, 2020-07-10 00:00:00, None, 18.2
None, 0.0, 5.2, None, 2020-07-11 00:00:00, None, 18.2
None, 1.9, 2.1, None, 2020-07-12 00:00:00, None, 13.7
None, 0.0, 0.4, None, 2020-07-13 00:00:00, None, 18.0
None, 0.0, 1.1, None, 2020-07-14 00:00:00, None, 19.0
None, 0.9, 5.9, None, 2020-07-15 00:00:00, None, 17.7
None, 2.8, 5.9, None, 2020-07-16 00:00:00, None, 19.1
None, 1.0, 4.1, None, 2020-07-17 00:00:00, None, 18.6
None, 0.0, 2.6, None, 2020-07-18 00:00:00, None, 19.4
None, 0.0, 6.6, None, 2020-07-19 00:00:00, None, 20.8
None, 0.0, 3.3, None, 2020-07-20 00:00:00, None, 20.9
None, 0.0, 5.8, None, 2020-07-21 00:00:00, None, 20.0
None, 1.7, 1.9, None, 2020-07-22 00:00:00, None, 18.0
None, 5.3, 5.5, None, 2020-07-23 00:00:00, None, 16.1
None, 33.1, 5.4, None, 2020-07-24 00:00:00, None, 16.2
None, 0.3, 3.0, None, 2020-07-25 00:00:00, None, 17.7
None, 0.0, 3.9, None, 2020-07-26 00:00:00, None, 22.4
None, 0.0, 4.9, None, 2020-07-27 00:00:00, None, 22.6
None, 1.7, 6.7, None, 2020-07-28 00:00:00, None, 17.6
None, 0.0, 5.5, None, 2020-07-29 00:00:00, None, 21.9
None, 0.0, 1.7, None, 2020-07-30 00:00:00, None, 24.4
None, 0.0, 4.9, None, 2020-07-31 00:00:00, None, 26.9
None, 7.1, 9.3, None, 2020-08-01 00:00:00, None, 26.6
None, 1.0, 6.0, None, 2020-08-02 00:00:00, None, 24.5
None, 4.3, 7.8, None, 2020-08-03 00:00:00, None, 19.0
None, 0.0, 9.4, None, 2020-08-04 00:00:00, None, 20.0
None, 0.0, 8.1, None, 2020-08-05 00:00:00, None, 22.1
None, 1.5, 8.4, None, 2020-08-06 00:00:00, None, 16.9
None, 0.0, 5.0, None, 2020-08-07 00:00:00, None, 15.9
None, 0.0, 5.2, None, 2020-08-08 00:00:00, None, 14.6
None, 0.0, 0.7, None, 2020-08-09 00:00:00, None, 16.2
None, 0.2, 5.1, None, 2020-08-10 00:00:00, None, 15.3
None, 0.4, -1.1, None, 2020-08-11 00:00:00, None, 14.1
None, 0.0, -2.0, None, 2020-08-12 00:00:00, None, 15.0
None, 0.0, 3.7, None, 2020-08-13 00:00:00, None, 15.7
None, 0.3, 0.8, None, 2020-08-14 00:00:00, None, 17.1
None, 1.2, 6.2, None, 2020-08-15 00:00:00, None, 16.0
None, 0.0, 7.8, None, 2020-08-16 00:00:00, None, 23.1
None, 0.0, 3.9, None, 2020-08-17 00:00:00, None, 26.5
None, 3.6, 3.7, None, 2020-08-18 00:00:00, None, 18.5
None, 0.1, 2.9, None, 2020-08-19 00:00:00, None, 19.1
None, 2.1, 3.5, None, 2020-08-20 00:00:00, None, 9.8
None, 38.1, 8.2, None, 2020-08-21 00:00:00, None, 11.3
None, 6.5, 7.4, None, 2020-08-22 00:00:00, None, 13.4
None, 0.0, 5.1, None, 2020-08-23 00:00:00, None, 14.4
None, 1.6, 3.4, None, 2020-08-24 00:00:00, None, 17.0
None, 0.1, 2.4, None, 2020-08-25 00:00:00, None, 15.9
None, 0.3, 1.2, None, 2020-08-26 00:00:00, None, 16.9
None, 0.0, -1.6, None, 2020-08-27 00:00:00, None, 16.8
None, 5.2, -0.3, None, 2020-08-28 00:00:00, None, 13.4
None, 0.1, -2.7, None, 2020-08-29 00:00:00, None, 12.2
None, 0.0, -3.7, None, 2020-08-30 00:00:00, None, 13.5
None, 0.0, 1.1, None, 2020-08-31 00:00:00, None, 15.7
None, 0.0, 6.4, None, 2020-09-01 00:00:00, None, 15.6
