AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
-10.8, 0.1,417.5,2022-02-12 00:00:00, -11.9, 5.8,7,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,417.5,2022-02-12 00:15:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,417.5,2022-02-12 00:30:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,417.5,2022-02-12 00:45:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,417.5,2022-02-12 01:00:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.0, None,417.5,2022-02-12 01:15:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.2, None,417.5,2022-02-12 01:30:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,417.5,2022-02-12 01:45:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,417.5,2022-02-12 02:00:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.2, None,416.5,2022-02-12 02:15:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.4, None,416.5,2022-02-12 02:30:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.5, None,416.5,2022-02-12 02:45:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.6, None,416.5,2022-02-12 03:00:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.6, None,416.5,2022-02-12 03:15:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.7, None,416.5,2022-02-12 03:30:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.7, None,416.5,2022-02-12 03:45:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,416.5,2022-02-12 04:00:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,416.5,2022-02-12 04:15:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.9, None,416.5,2022-02-12 04:30:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
-11.4, None,416.5,2022-02-12 04:45:00, None, None,7,,,,,,,,,,,,,,,,,,,,,,
