WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
212.1, None, None, None, None,2021-03-26 00:00:00,86.8, None,13
222.8, None, None, None, None,2021-03-26 01:00:00,82.2, None,13
236.1, None, None, None, None,2021-03-26 02:00:00,83.6, None,13
199.8, None, None, None, None,2021-03-26 03:00:00,83.9, None,13
264.4, None, None, None, None,2021-03-26 04:00:00,87.1, None,13
261.3, None, None, None, None,2021-03-26 05:00:00,86.0, None,13
238.4, None, None, None, None,2021-03-26 06:00:00,87.1, None,13
288.2, None, None, None, None,2021-03-26 07:00:00,83.7, None,13
247.3, None, None, None, None,2021-03-26 08:00:00,84.4, None,13
239.4, None, None, None, None,2021-03-26 09:00:00,78.7, None,13
207.0, None, None, None, None,2021-03-26 10:00:00,73.5, None,13
188.4, None, None, None, None,2021-03-26 11:00:00,69.2, None,13
201.4, None, None, None, None,2021-03-26 12:00:00,69.4, None,13
161.9, None, None, None, None,2021-03-26 13:00:00,69.6, None,13
133.9, None, None, None, None,2021-03-26 14:00:00,63.9, None,13
145.8, None, None, None, None,2021-03-26 15:00:00,61.2, None,13
167.3, None, None, None, None,2021-03-26 16:00:00,63.4, None,13
166.4, None, None, None, None,2021-03-26 17:00:00,69.0, None,13
122.0, None, None, None, None,2021-03-26 18:00:00,67.6, None,13
90.6, None, None, None, None,2021-03-26 19:00:00,67.6, None,13
133.6, None, None, None, None,2021-03-26 20:00:00,73.8, None,13
152.5, None, None, None, None,2021-03-26 21:00:00,75.7, None,13
250.9, None, None, None, None,2021-03-26 22:00:00,79.5, None,13
243.0, None, None, None, None,2021-03-26 23:00:00,81.9, None,13
220.6, None, None, None, None,2021-03-27 00:00:00,84.6, None,13
210.1, None, None, None, None,2021-03-27 01:00:00,86.3, None,13
196.9, None, None, None, None,2021-03-27 02:00:00,89.1, None,13
217.1, None, None, None, None,2021-03-27 03:00:00,88.6, None,13
212.0, None, None, None, None,2021-03-27 04:00:00,88.6, None,13
153.8, None, None, None, None,2021-03-27 05:00:00,87.9, None,13
263.8, None, None, None, None,2021-03-27 06:00:00,84.5, None,13
84.7, None, None, None, None,2021-03-27 07:00:00,81.0, None,13
112.5, None, None, None, None,2021-03-27 08:00:00,84.2, None,13
73.6, None, None, None, None,2021-03-27 09:00:00,86.3, None,13
103.5, None, None, None, None,2021-03-27 10:00:00,83.8, None,13
120.6, None, None, None, None,2021-03-27 11:00:00,77.6, None,13
110.0, None, None, None, None,2021-03-27 12:00:00,73.9, None,13
108.1, None, None, None, None,2021-03-27 13:00:00,72.0, None,13
111.2, None, None, None, None,2021-03-27 14:00:00,65.9, None,13
109.6, None, None, None, None,2021-03-27 15:00:00,59.1, None,13
111.6, None, None, None, None,2021-03-27 16:00:00,55.6, None,13
105.8, None, None, None, None,2021-03-27 17:00:00,52.1, None,13
76.2, None, None, None, None,2021-03-27 18:00:00,54.1, None,13
173.6, None, None, None, None,2021-03-27 19:00:00,37.7, None,13
174.0, None, None, None, None,2021-03-27 20:00:00,35.9, None,13
158.7, None, None, None, None,2021-03-27 21:00:00,41.6, None,13
107.7, None, None, None, None,2021-03-27 22:00:00,42.2, None,13
144.0, None, None, None, None,2021-03-27 23:00:00,45.9, None,13
170.0, None, None, None, None,2021-03-28 00:00:00,43.7, None,13
168.7, None, None, None, None,2021-03-28 01:00:00,42.6, None,13
176.6, None, None, None, None,2021-03-28 02:00:00,44.9, None,13
190.0, None, None, None, None,2021-03-28 03:00:00,57.7, None,13
175.3, None, None, None, None,2021-03-28 04:00:00,69.5, None,13
199.3, None, None, None, None,2021-03-28 05:00:00,75.9, None,13
17.9, None, None, None, None,2021-03-28 06:00:00,67.0, None,13
334.1, None, None, None, None,2021-03-28 07:00:00,78.2, None,13
339.6, None, None, None, None,2021-03-28 08:00:00,94.0, None,13
10.7, None, None, None, None,2021-03-28 09:00:00,85.6, None,13
240.4, None, None, None, None,2021-03-28 10:00:00,91.7, None,13
277.5, None, None, None, None,2021-03-28 11:00:00,88.0, None,13
336.1, None, None, None, None,2021-03-28 12:00:00,71.5, None,13
344.8, None, None, None, None,2021-03-28 13:00:00,67.3, None,13
6.3, None, None, None, None,2021-03-28 14:00:00,55.7, None,13
353.2, None, None, None, None,2021-03-28 15:00:00,55.3, None,13
331.2, None, None, None, None,2021-03-28 16:00:00,66.2, None,13
353.0, None, None, None, None,2021-03-28 17:00:00,60.5, None,13
309.9, None, None, None, None,2021-03-28 18:00:00,54.2, None,13
299.5, None, None, None, None,2021-03-28 19:00:00,62.8, None,13
343.7, None, None, None, None,2021-03-28 20:00:00,70.4, None,13
342.8, None, None, None, None,2021-03-28 21:00:00,74.7, None,13
322.2, None, None, None, None,2021-03-28 22:00:00,74.7, None,13
337.0, None, None, None, None,2021-03-28 23:00:00,68.0, None,13
337.0, None, None, None, None,2021-03-29 00:00:00,42.5, None,13
332.3, None, None, None, None,2021-03-29 01:00:00,46.4, None,13
329.3, None, None, None, None,2021-03-29 02:00:00,46.4, None,13
328.6, None, None, None, None,2021-03-29 03:00:00,45.5, None,13
331.2, None, None, None, None,2021-03-29 04:00:00,46.0, None,13
343.5, None, None, None, None,2021-03-29 05:00:00,48.1, None,13
