wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
270.0,17.3, None, 0.06,2.0, 101.9,3.3, None, None,39.0,2016-06-17 00:00:00, None, None,25
180.0,16.1, None, 0.03,3.0, 101.9,0.3, None, None,34.0,2016-06-17 01:00:00, None, None,25
202.5,15.5, None, 0.06,2.0, 102.0,3.7, None, None,45.0,2016-06-17 02:00:00, None, None,25
337.5,14.8, None, 0.09,2.0, 102.0,6.0, None, None,56.0,2016-06-17 03:00:00, None, None,25
0.0,13.3, None, 0.12,3.0, 102.0,6.7, None, None,64.0,2016-06-17 04:00:00, None, None,25
22.5,12.0, None, 0.14,3.0, 102.1,6.5, None, None,69.0,2016-06-17 05:00:00, None, None,25
0.0,11.0, None, 0.09,6.0, 102.1,5.7, None, None,70.0,2016-06-17 06:00:00, None, None,25
22.5,10.7, None, 0.07,8.0, 102.1,4.6, None, None,66.0,2016-06-17 07:00:00, None, None,25
0.0,10.1, None, 0.04,6.0, 102.1,4.7, None, None,69.0,2016-06-17 08:00:00, None, None,25
22.5,10.0, None, 0.03,6.0, 102.1,4.7, None, None,70.0,2016-06-17 09:00:00, None, None,25
0.0,9.3, None, 0.04,4.0, 102.2,5.0, None, None,75.0,2016-06-17 10:00:00, None, None,25
337.5,8.9, None, 0.02,1.0, 102.2,5.0, None, None,76.0,2016-06-17 11:00:00, None, None,25
0.0,9.1, None, 0.02,4.0, 102.2,4.8, None, None,75.0,2016-06-17 12:00:00, None, None,25
22.5,9.6, None, 0.03,6.0, 102.2,5.4, None, None,75.0,2016-06-17 13:00:00, None, None,25
0.0,10.6, None, 0.06,2.0, 102.2,6.2, None, None,74.0,2016-06-17 14:00:00, None, None,25
202.5,13.3, None, 0.06,2.0, 102.2,6.5, None, None,63.0,2016-06-17 15:00:00, None, None,25
180.0,13.3, None, 0.05,2.0, 102.2,6.1, None, None,62.0,2016-06-17 16:00:00, None, None,25
202.5,14.2, None, 0.0,3.0, 102.2,7.5, None, None,64.0,2016-06-17 17:00:00, None, None,25
180.0,15.1, None, -0.04,3.0, 102.2,8.9, None, None,66.0,2016-06-17 18:00:00, None, None,25
180.0,16.6, None, -0.09,3.0, 102.1,9.5, None, None,63.0,2016-06-17 19:00:00, None, None,25
202.5,17.7, None, -0.12,2.0, 102.1,9.5, None, None,58.0,2016-06-17 20:00:00, None, None,25
180.0,19.0, None, -0.17,3.0, 102.0,7.6, None, None,48.0,2016-06-17 21:00:00, None, None,25
180.0,19.4, None, -0.25,4.0, 101.9,7.1, None, None,45.0,2016-06-17 22:00:00, None, None,25
180.0,19.8, None, -0.19,3.0, 101.9,6.6, None, 18.0,42.0,2016-06-17 23:00:00, 7.0, 0.0,25
202.5,21.3, None, -0.24,2.0, 101.8,6.5, None, None,38.0,2016-06-18 00:00:00, None, None,25
202.5,20.7, None, -0.16,2.0, 101.7,5.9, None, None,38.0,2016-06-18 01:00:00, None, None,25
157.5,18.8, None, -0.18,2.0, 101.7,7.6, None, None,48.0,2016-06-18 02:00:00, None, None,25
112.5,17.3, None, -0.01,1.0, 101.8,8.2, None, None,55.0,2016-06-18 03:00:00, None, None,25
315.0,15.8, None, 0.08,1.0, 101.8,9.4, None, None,65.0,2016-06-18 04:00:00, None, None,25
22.5,15.5, None, 0.03,2.0, 101.7,6.2, None, None,54.0,2016-06-18 05:00:00, None, None,25
45.0,14.8, None, -0.01,1.0, 101.7,5.3, None, None,53.0,2016-06-18 06:00:00, None, None,25
45.0,14.0, None, 0.06,3.0, 101.9,7.3, None, None,64.0,2016-06-18 07:00:00, None, None,25
None,14.1, None, 0.04,0.0, 101.8,7.7, None, None,66.0,2016-06-18 08:00:00, None, None,25
67.5,13.7, None, -0.02,2.0, 101.7,7.9, None, None,68.0,2016-06-18 09:00:00, None, None,25
None,13.4, None, -0.05,1.0, 101.8,8.1, None, None,70.0,2016-06-18 10:00:00, None, None,25
67.5,12.7, None, -0.07,1.0, 101.7,8.5, None, None,75.0,2016-06-18 11:00:00, None, None,25
None,12.5, None, 0.05,0.0, 101.8,8.3, None, None,76.0,2016-06-18 12:00:00, None, None,25
292.5,12.7, None, -0.02,2.0, 101.8,9.4, None, None,81.0,2016-06-18 13:00:00, None, None,25
None,12.7, None, 0.03,0.0, 101.7,9.7, None, None,82.0,2016-06-18 14:00:00, None, None,25
157.5,12.9, None, -0.03,2.0, 101.7,10.2, None, None,84.0,2016-06-18 15:00:00, None, None,25
292.5,12.6, None, -0.04,1.0, 101.8,10.8, None, None,89.0,2016-06-18 16:00:00, None, None,25
270.0,12.5, None, 0.04,1.0, 101.8,10.9, None, None,90.0,2016-06-18 17:00:00, None, None,25
None,12.5, None, 0.09,0.0, 101.8,11.0, None, None,90.0,2016-06-18 18:00:00, None, None,25
225.0,12.2, None, 0.17,1.0, 101.9,10.7, None, None,91.0,2016-06-18 19:00:00, None, None,25
None,11.8, None, 0.21,0.0, 102.0,10.4, None, None,91.0,2016-06-18 20:00:00, None, None,25
None,11.8, None, 0.22,0.0, 102.1,10.4, None, None,91.0,2016-06-18 21:00:00, None, None,25
157.5,12.0, None, 0.19,1.0, 102.1,10.6, None, None,91.0,2016-06-18 22:00:00, None, None,25
90.0,11.8, None, 0.21,1.0, 102.2,10.3, None, 21.8,91.0,2016-06-18 23:00:00, 8.9, 22.8,25
90.0,11.5, None, 0.19,6.0, 102.3,10.1, None, None,91.0,2016-06-19 00:00:00, None, None,25
112.5,11.4, None, 0.2,2.0, 102.3,10.0, None, None,91.0,2016-06-19 01:00:00, None, None,25
135.0,11.6, None, 0.13,1.0, 102.4,10.2, None, None,91.0,2016-06-19 02:00:00, None, None,25
112.5,11.0, None, 0.16,2.0, 102.4,9.6, None, None,91.0,2016-06-19 03:00:00, None, None,25
22.5,10.7, None, 0.16,3.0, 102.5,9.3, None, None,91.0,2016-06-19 04:00:00, None, None,25
22.5,10.5, None, 0.22,3.0, 102.6,9.2, None, None,91.0,2016-06-19 05:00:00, None, None,25
22.5,10.4, None, 0.19,1.0, 102.6,9.1, None, None,92.0,2016-06-19 06:00:00, None, None,25
45.0,10.3, None, 0.15,3.0, 102.7,9.0, None, None,92.0,2016-06-19 07:00:00, None, None,25
22.5,10.7, None, 0.12,2.0, 102.7,9.4, None, None,92.0,2016-06-19 08:00:00, None, None,25
22.5,10.7, None, 0.11,2.0, 102.7,9.4, None, None,92.0,2016-06-19 09:00:00, None, None,25
45.0,10.7, None, 0.14,3.0, 102.8,9.4, None, None,92.0,2016-06-19 10:00:00, None, None,25
45.0,10.5, None, 0.12,3.0, 102.8,9.3, None, None,92.0,2016-06-19 11:00:00, None, None,25
67.5,10.5, None, 0.12,4.0, 102.9,9.3, None, None,92.0,2016-06-19 12:00:00, None, None,25
90.0,10.5, None, 0.09,5.0, 102.9,9.2, None, None,92.0,2016-06-19 13:00:00, None, None,25
90.0,10.6, None, 0.09,6.0, 102.9,8.9, None, None,90.0,2016-06-19 14:00:00, None, None,25
90.0,10.3, None, 0.12,6.0, 103.0,8.7, None, None,90.0,2016-06-19 15:00:00, None, None,25
90.0,10.7, None, 0.12,4.0, 103.0,9.2, None, None,90.0,2016-06-19 16:00:00, None, None,25
45.0,11.3, None, 0.09,3.0, 103.0,9.7, None, None,90.0,2016-06-19 17:00:00, None, None,25
90.0,12.1, None, 0.02,8.0, 103.0,9.1, None, None,82.0,2016-06-19 18:00:00, None, None,25
None,13.1, None, 0.0,0.0, 103.0,10.3, None, None,83.0,2016-06-19 19:00:00, None, None,25
202.5,13.4, None, -0.01,3.0, 103.0,9.2, None, None,76.0,2016-06-19 20:00:00, None, None,25
180.0,14.1, None, -0.01,1.0, 103.0,9.5, None, None,73.0,2016-06-19 21:00:00, None, None,25
225.0,14.4, None, -0.08,2.0, 102.9,9.5, None, None,72.0,2016-06-19 22:00:00, None, None,25
None,15.4, None, -0.14,0.0, 102.9,9.7, None, 14.8,68.0,2016-06-19 23:00:00, 10.4, 22.8,25
112.5,16.7, None, -0.22,2.0, 102.8,9.8, None, None,64.0,2016-06-20 00:00:00, None, None,25
157.5,17.3, None, -0.24,3.0, 102.7,8.2, None, None,55.0,2016-06-20 01:00:00, None, None,25
157.5,16.2, None, -0.21,2.0, 102.6,9.1, None, None,63.0,2016-06-20 02:00:00, None, None,25
0.0,14.8, None, -0.18,3.0, 102.6,10.5, None, None,75.0,2016-06-20 03:00:00, None, None,25
22.5,13.1, None, -0.15,6.0, 102.5,9.8, None, None,80.0,2016-06-20 04:00:00, None, None,25
22.5,12.0, None, -0.1,5.0, 102.5,8.7, None, None,80.0,2016-06-20 05:00:00, None, None,25
0.0,11.4, None, -0.05,4.0, 102.5,8.0, None, None,80.0,2016-06-20 06:00:00, None, None,25
22.5,10.7, None, -0.07,2.0, 102.5,7.2, None, None,79.0,2016-06-20 07:00:00, None, None,25
22.5,10.1, None, -0.13,3.0, 102.4,7.3, None, None,83.0,2016-06-20 08:00:00, None, None,25
22.5,9.9, None, -0.17,4.0, 102.4,7.1, None, None,83.0,2016-06-20 09:00:00, None, None,25
45.0,10.0, None, -0.14,2.0, 102.3,6.7, None, None,80.0,2016-06-20 10:00:00, None, None,25
22.5,9.9, None, -0.16,2.0, 102.2,6.6, None, None,80.0,2016-06-20 11:00:00, None, None,25
22.5,10.0, None, -0.09,4.0, 102.3,6.7, None, None,80.0,2016-06-20 12:00:00, None, None,25
22.5,10.9, None, -0.07,4.0, 102.2,7.3, None, None,79.0,2016-06-20 13:00:00, None, None,25
None,12.0, None, 0.0,0.0, 102.2,8.0, None, None,77.0,2016-06-20 14:00:00, None, None,25
202.5,12.7, None, -0.02,3.0, 102.2,8.6, None, None,76.0,2016-06-20 15:00:00, None, None,25
202.5,15.1, None, 0.0,1.0, 102.2,8.0, None, None,62.0,2016-06-20 16:00:00, None, None,25
202.5,15.4, None, 0.0,1.0, 102.2,8.9, None, None,65.0,2016-06-20 17:00:00, None, None,25
180.0,16.7, None, -0.03,3.0, 102.2,8.2, None, None,57.0,2016-06-20 18:00:00, None, None,25
247.5,19.2, None, -0.09,2.0, 102.1,9.3, None, None,53.0,2016-06-20 19:00:00, None, None,25
247.5,20.1, None, -0.12,3.0, 102.1,11.9, None, None,59.0,2016-06-20 20:00:00, None, None,25
180.0,20.7, None, -0.12,2.0, 102.1,10.2, None, None,51.0,2016-06-20 21:00:00, None, None,25
135.0,21.6, None, -0.1,3.0, 102.0,9.1, None, None,45.0,2016-06-20 22:00:00, None, None,25
157.5,19.8, None, -0.07,2.0, 102.0,8.0, None, 18.2,47.0,2016-06-20 23:00:00, 10.2, 5.6,25
247.5,21.8, None, -0.06,3.0, 102.0,4.7, None, None,33.0,2016-06-21 00:00:00, None, None,25
202.5,20.8, None, -0.04,2.0, 102.0,7.9, None, None,43.0,2016-06-21 01:00:00, None, None,25
