wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
343.0, 66.0, 1.6, 0.0, 5.2, 0.0, 11.3, 10.6, 21.0, 0.0, 0.0, 69.0,2022-10-08 00:00:00,41
58.0, 67.0, None, 0.0, 5.0, 0.0, 10.9, 9.9, 86.0, 0.0, 0.0, 71.0,2022-10-08 01:00:00,41
357.0, 69.0, None, 0.0, 5.2, 0.0, 10.6, 9.5, 343.0, 0.0, 0.0, 74.0,2022-10-08 02:00:00,41
333.0, 71.0, None, 0.0, 4.9, 1.6, 9.9, 9.1, 58.0, 0.0, 0.0, 76.0,2022-10-08 03:00:00,41
116.0, 74.0, None, 0.0, 5.1, 2.2, 9.5, 8.7, 357.0, 0.0, 0.0, 78.0,2022-10-08 04:00:00,41
9.0, 76.0, 1.6, 0.0, 5.1, 0.0, 9.1, 8.0, 333.0, 0.0, 0.0, 81.0,2022-10-08 05:00:00,41
123.0, 78.0, 2.2, 0.0, 5.1, 1.7, 8.7, 8.0, 116.0, 0.0, 0.0, 83.0,2022-10-08 06:00:00,41
315.0, 81.0, None, 0.0, 4.9, 0.0, 8.0, 8.6, 9.0, 0.0, 0.0, 83.0,2022-10-08 07:00:00,41
227.0, 83.0, 1.7, 0.0, 5.3, 3.3, 8.0, 12.0, 123.0, 0.0, 0.0, 75.0,2022-10-08 08:00:00,41
238.0, 83.0, None, 0.0, 5.9, 5.0, 8.6, 13.8, 315.0, 0.0, 0.0, 69.0,2022-10-08 09:00:00,41
235.0, 75.0, 3.3, 0.0, 7.7, 6.5, 12.0, 15.5, 227.0, 0.0, 0.0, 64.0,2022-10-08 10:00:00,41
243.0, 69.0, None, 0.0, 8.2, 6.7, 13.8, 17.1, 238.0, 0.0, 0.0, 55.0,2022-10-08 11:00:00,41
234.0, 64.0, 6.5, 0.0, 8.7, 7.1, 15.5, 19.0, 235.0, 0.0, 0.0, 48.0,2022-10-08 12:00:00,41
244.0, 55.0, 6.7, 0.0, 8.0, 6.5, 17.1, 19.3, 243.0, 0.0, 0.0, 46.0,2022-10-08 13:00:00,41
239.0, 48.0, 7.1, 0.0, 7.8, 5.2, 19.0, 20.2, 234.0, 0.0, 0.0, 44.0,2022-10-08 14:00:00,41
243.0, 46.0, 6.5, 0.0, 7.4, 4.1, 19.3, 19.9, 244.0, 0.0, 0.0, 47.0,2022-10-08 15:00:00,41
