air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
13.5, 13.2, 5.7, 59.0, 62.0, 0.0, 0.0, 4.0, 0.0,2022-10-08 00:00:00,41
13.3, 13.7, 6.4, 63.0, 56.0, 0.0, 0.0, 3.0, 0.0,2022-10-08 01:00:00,41
13.2, 12.6, 6.1, 62.0, 57.0, 0.0, 0.0, 3.0, 0.0,2022-10-08 02:00:00,41
13.7, 13.3, 5.1, 56.0, 55.0, 0.0, 0.0, 3.0, 0.0,2022-10-08 03:00:00,41
12.6, 13.1, 4.3, 57.0, 57.0, 0.0, 0.0, 3.0, 0.0,2022-10-08 04:00:00,41
13.3, 11.8, 4.5, 55.0, 56.0, 0.0, 0.0, 3.0, 0.0,2022-10-08 05:00:00,41
13.1, 11.7, 4.8, 57.0, 61.0, 0.0, 0.0, 4.0, 0.0,2022-10-08 06:00:00,41
11.8, 12.7, 3.3, 56.0, 63.0, 0.0, 0.0, 4.0, 0.0,2022-10-08 07:00:00,41
11.7, 17.1, 4.4, 61.0, 54.0, 0.0, 0.0, 4.0, 0.0,2022-10-08 08:00:00,41
12.7, 17.7, 5.8, 63.0, 51.0, 0.0, 0.0, 4.0, 0.0,2022-10-08 09:00:00,41
17.1, 18.7, 7.7, 54.0, 49.0, 0.0, 0.0, 4.0, 0.0,2022-10-08 10:00:00,41
17.7, 19.0, 7.4, 51.0, 51.0, 0.0, 0.0, 8.0, 0.0,2022-10-08 11:00:00,41
18.7, 19.4, 7.8, 49.0, 50.0, 0.0, 0.0, 12.0, 0.0,2022-10-08 12:00:00,41
19.0, 19.8, 8.6, 51.0, 49.0, 0.0, 0.0, 6.0, 0.0,2022-10-08 13:00:00,41
19.4, 18.3, 8.7, 50.0, 53.0, 0.0, 0.0, 7.0, 0.0,2022-10-08 14:00:00,41
19.8, 19.3, 8.8, 49.0, 49.0, 0.0, 0.0, 81.0, 0.0,2022-10-08 15:00:00,41
18.3, 16.1, 8.6, 53.0, 48.0, 0.0, 0.0, 6.0, 0.0,2022-10-08 16:00:00,41
19.3, 12.7, 8.3, 49.0, 56.0, 0.0, 0.0, 8.0, 0.0,2022-10-08 17:00:00,41
16.1, 12.8, 5.1, 48.0, 49.0, 0.0, 0.0, 8.0, 0.0,2022-10-08 18:00:00,41
12.7, 12.9, 4.2, 56.0, 52.0, 0.0, 0.0, 8.0, 0.0,2022-10-08 19:00:00,41
12.8, 12.6, 2.4, 49.0, 55.0, 0.0, 0.0, 11.0, 0.0,2022-10-08 20:00:00,41
12.9, 12.8, 3.3, 52.0, 51.0, 0.0, 0.0, 11.0, 0.0,2022-10-08 21:00:00,41
12.6, 13.7, 3.8, 55.0, 50.0, 0.0, 0.0, 9.0, 0.0,2022-10-08 22:00:00,41
12.8, None, 2.9, 51.0, None, 0.0, 0.0, 8.0, None,2022-10-08 23:00:00,41
13.7, 14.6, 3.5, 50.0, 48.0, 0.0, 0.0, 7.0, 0.0,2022-10-09 00:00:00,41
14.0, 13.8, 4.3, 52.0, 52.0, 0.0, 0.0, 8.0, 0.0,2022-10-09 01:00:00,41
14.6, 13.4, 3.7, 48.0, 48.0, 0.0, 0.0, 8.0, 0.0,2022-10-09 02:00:00,41
13.8, 13.7, 4.1, 52.0, 47.0, 0.0, 0.0, 6.0, 0.0,2022-10-09 03:00:00,41
