wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
4.7,2022-10-08 00:00:00, 140.0, 174.0, 0.0, 0.0, None, 0.0, 2.9, 0.0,41
3.0,2022-10-08 01:00:00, 172.0, 129.0, 0.0, 0.0, None, 0.0, 3.8, 0.0,41
None,2022-10-08 02:00:00, 174.0, None, 0.0, None, None, 0.0, 4.7, None,41
5.0,2022-10-08 03:00:00, 129.0, 302.0, 0.0, 0.0, None, 0.0, None, 0.0,41
5.5,2022-10-08 04:00:00, None, 318.0, None, 0.0, None, None, None, 0.0,41
7.2,2022-10-08 05:00:00, 302.0, 306.0, 0.0, 0.0, None, 0.0, None, 0.0,41
6.0,2022-10-08 06:00:00, 318.0, 294.0, 0.0, 0.0, None, 0.0, 5.5, 0.0,41
3.3,2022-10-08 07:00:00, 306.0, 268.0, 0.0, 0.0, None, 0.0, 7.2, 0.0,41
3.9,2022-10-08 08:00:00, 294.0, 237.0, 0.0, 0.0, None, 0.0, None, 0.0,41
8.6,2022-10-08 09:00:00, 268.0, 202.0, 0.0, 0.0, None, 0.0, 3.3, 0.0,41
10.9,2022-10-08 10:00:00, 237.0, 192.0, 0.0, 0.0, None, 0.0, 3.9, 0.0,41
8.5,2022-10-08 11:00:00, 202.0, 268.0, 0.0, 0.0, None, 0.0, 8.6, 0.0,41
8.7,2022-10-08 12:00:00, 192.0, 299.0, 0.0, 0.0, None, 0.0, 10.9, 0.0,41
12.2,2022-10-08 13:00:00, 268.0, 331.0, 0.0, 0.0, None, 0.0, 8.5, 0.0,41
10.8,2022-10-08 14:00:00, 299.0, 281.0, 0.0, 0.0, None, 0.0, 8.7, 0.0,41
9.9,2022-10-08 15:00:00, 331.0, 230.0, 0.0, 0.0, None, 0.0, 12.2, 0.0,41
7.9,2022-10-08 16:00:00, 281.0, 266.0, 0.0, 0.0, None, 0.0, 10.8, 0.0,41
6.7,2022-10-08 17:00:00, 230.0, 204.0, 0.0, 0.0, None, 0.0, 9.9, 0.0,41
4.8,2022-10-08 18:00:00, 266.0, 272.0, 0.0, 0.0, None, 0.0, 7.9, 0.0,41
