AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.5, 0.0,0.0,6.2, 0.0,2020-04-08 00:00:00,246.0,97.0,15
0.0, None,0.0,4.5, None,2020-04-08 00:15:00,242.0,97.0,15
-0.4, None,0.0,2.9, None,2020-04-08 00:30:00,237.0,98.0,15
-0.5, None,0.0,5.0, None,2020-04-08 00:45:00,230.0,99.0,15
-0.7, 1.0,0.0,5.4, 0.0,2020-04-08 01:00:00,228.0,99.0,15
-0.7, None,0.0,3.7, None,2020-04-08 01:15:00,229.0,99.0,15
-0.7, None,0.0,3.0, None,2020-04-08 01:30:00,228.0,99.0,15
-0.1, None,0.0,3.4, None,2020-04-08 01:45:00,331.0,100.0,15
0.6, 0.0,0.0,4.5, 0.0,2020-04-08 02:00:00,337.0,95.0,15
1.3, None,0.0,5.1, None,2020-04-08 02:15:00,348.0,88.0,15
1.6, None,0.0,3.3, None,2020-04-08 02:30:00,331.0,84.0,15
1.8, None,0.0,3.4, None,2020-04-08 02:45:00,10.0,78.0,15
1.5, 0.0,0.0,5.3, 0.0,2020-04-08 03:00:00,3.0,80.0,15
2.0, None,0.0,6.9, None,2020-04-08 03:15:00,3.0,76.0,15
2.4, None,0.0,8.3, None,2020-04-08 03:30:00,353.0,74.0,15
2.4, None,0.0,6.0, None,2020-04-08 03:45:00,0.0,71.0,15
2.0, 0.0,0.0,2.6, 0.0,2020-04-08 04:00:00,322.0,75.0,15
1.7, None,0.0,4.0, None,2020-04-08 04:15:00,330.0,75.0,15
2.2, None,0.0,4.8, None,2020-04-08 04:30:00,327.0,73.0,15
1.8, None,0.0,4.0, None,2020-04-08 04:45:00,300.0,75.0,15
1.8, 0.0,0.0,4.7, 0.0,2020-04-08 05:00:00,312.0,71.0,15
2.2, None,0.0,6.1, None,2020-04-08 05:15:00,294.0,69.0,15
2.3, None,0.0,5.0, None,2020-04-08 05:30:00,280.0,71.0,15
1.9, None,0.0,6.2, None,2020-04-08 05:45:00,295.0,71.0,15
1.5, 0.0,0.0,6.2, 0.0,2020-04-08 06:00:00,277.0,71.0,15
1.4, None,0.0,6.8, None,2020-04-08 06:15:00,266.0,74.0,15
1.6, None,0.0,6.0, None,2020-04-08 06:30:00,260.0,72.0,15
2.6, None,0.0,4.0, None,2020-04-08 06:45:00,227.0,69.0,15
2.2, 0.0,0.0,4.1, 0.0,2020-04-08 07:00:00,289.0,80.0,15
3.4, None,0.0,3.9, None,2020-04-08 07:15:00,268.0,68.0,15
4.6, None,0.0,5.1, None,2020-04-08 07:30:00,238.0,64.0,15
6.6, None,0.0,3.9, None,2020-04-08 07:45:00,338.0,54.0,15
7.7, -1.0,0.0,5.8, 0.0,2020-04-08 08:00:00,335.0,50.0,15
8.5, None,0.0,5.1, None,2020-04-08 08:15:00,341.0,47.0,15
9.1, None,0.0,4.4, None,2020-04-08 08:30:00,47.0,53.0,15
9.9, None,0.0,3.7, None,2020-04-08 08:45:00,113.0,49.0,15
9.9, -5.0,0.0,4.2, 0.0,2020-04-08 09:00:00,156.0,49.0,15
9.6, None,0.0,6.2, None,2020-04-08 09:15:00,115.0,51.0,15
10.0, None,0.0,7.4, None,2020-04-08 09:30:00,113.0,49.0,15
10.2, None,0.0,6.8, None,2020-04-08 09:45:00,133.0,47.0,15
10.5, 1.0,0.0,8.1, 0.0,2020-04-08 10:00:00,133.0,46.0,15
10.5, None,0.0,10.2, None,2020-04-08 10:15:00,111.0,43.0,15
10.9, None,0.0,10.2, None,2020-04-08 10:30:00,104.0,42.0,15
10.9, None,0.0,11.6, None,2020-04-08 10:45:00,110.0,41.0,15
11.3, -1.0,0.0,11.3, 0.0,2020-04-08 11:00:00,99.0,40.0,15
11.8, None,0.0,11.0, None,2020-04-08 11:15:00,104.0,39.0,15
12.1, None,0.0,10.5, None,2020-04-08 11:30:00,101.0,37.0,15
12.4, None,0.0,11.1, None,2020-04-08 11:45:00,106.0,34.0,15
13.0, -1.0,0.0,10.2, 0.0,2020-04-08 12:00:00,95.0,33.0,15
13.0, None,0.0,10.7, None,2020-04-08 12:15:00,96.0,30.0,15
13.4, None,0.0,9.8, None,2020-04-08 12:30:00,95.0,34.0,15
13.3, None,0.0,10.9, None,2020-04-08 12:45:00,109.0,37.0,15
13.8, -1.0,0.0,10.8, 0.0,2020-04-08 13:00:00,110.0,35.0,15
13.5, None,0.0,10.8, None,2020-04-08 13:15:00,116.0,36.0,15
14.0, None,0.0,9.4, None,2020-04-08 13:30:00,109.0,35.0,15
14.2, None,0.0,10.4, None,2020-04-08 13:45:00,114.0,35.0,15
14.7, 0.0,0.0,7.7, 0.0,2020-04-08 14:00:00,103.0,34.0,15
14.9, None,0.0,7.9, None,2020-04-08 14:15:00,116.0,34.0,15
15.3, None,0.0,8.3, None,2020-04-08 14:30:00,103.0,33.0,15
15.5, None,0.0,7.5, None,2020-04-08 14:45:00,100.0,34.0,15
15.5, 0.0,0.0,9.0, 0.0,2020-04-08 15:00:00,118.0,33.0,15
15.4, None,0.0,8.5, None,2020-04-08 15:15:00,113.0,35.0,15
15.3, None,0.0,9.6, None,2020-04-08 15:30:00,114.0,34.0,15
15.5, None,0.0,8.3, None,2020-04-08 15:45:00,102.0,33.0,15
15.1, -1.0,0.0,9.3, 0.0,2020-04-08 16:00:00,116.0,34.0,15
