wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
28.0, None, None,0.0, None,2.5, None,14.8, None, None,94.0,2016-07-22 00:00:00, None,30
42.0, None, None,0.0, None,0.0, None,14.3, None, None,96.0,2016-07-22 01:00:00, None,30
2.0, None, None,0.0, None,1.7, None,14.0, None, None,95.0,2016-07-22 02:00:00, None,30
29.0, None, None,0.0, None,1.7, None,13.6, None, None,96.0,2016-07-22 03:00:00, None,30
44.0, None, None,0.0, None,0.0, None,12.9, None, None,97.0,2016-07-22 04:00:00, None,30
36.0, None, None,0.0, None,2.0, None,12.7, None, None,97.0,2016-07-22 05:00:00, None,30
46.0, None, None,0.0, None,0.0, None,12.7, None, None,97.0,2016-07-22 06:00:00, None,30
18.0, None, None,0.0, None,1.6, None,13.3, None, None,96.0,2016-07-22 07:00:00, None,30
133.0, None, None,0.0, None,1.8, None,17.2, None, None,85.0,2016-07-22 08:00:00, None,30
103.0, None, None,0.0, None,2.4, None,21.3, None, None,72.0,2016-07-22 09:00:00, None,30
314.0, None, None,0.0, None,4.2, None,23.2, None, None,66.0,2016-07-22 10:00:00, None,30
58.0, None, None,0.0, None,4.4, None,22.5, None, None,66.0,2016-07-22 11:00:00, None,30
225.0, None, None,0.0, None,5.2, None,23.2, None, None,59.0,2016-07-22 12:00:00, None,30
253.0, None, None,0.0, None,6.6, None,24.6, None, None,56.0,2016-07-22 13:00:00, None,30
264.0, None, None,0.0, None,5.1, None,23.9, None, None,61.0,2016-07-22 14:00:00, None,30
277.0, None, None,0.0, None,4.5, None,21.8, None, None,68.0,2016-07-22 15:00:00, None,30
290.0, None, None,0.0, None,4.8, None,21.2, None, None,65.0,2016-07-22 16:00:00, None,30
324.0, None, None,0.0, None,3.8, None,19.9, None, None,68.0,2016-07-22 17:00:00, None,30
315.0, None, None,0.0, None,3.4, None,20.1, None, None,70.0,2016-07-22 18:00:00, None,30
329.0, None, None,0.0, None,2.8, None,19.4, None, None,74.0,2016-07-22 19:00:00, None,30
26.0, None, None,0.0, None,1.6, None,18.7, None, None,76.0,2016-07-22 20:00:00, None,30
355.0, None, None,0.0, None,0.0, None,17.7, None, None,83.0,2016-07-22 21:00:00, None,30
9.0, None, None,0.0, None,0.0, None,17.3, None, None,86.0,2016-07-22 22:00:00, None,30
303.0, None, None,0.0, None,0.0, None,16.7, None, None,89.0,2016-07-22 23:00:00, None,30
33.0, None, None,0.0, None,1.6, None,16.4, None, None,90.0,2016-07-23 00:00:00, None,30
354.0, None, None,0.0, None,1.7, None,16.1, None, None,92.0,2016-07-23 01:00:00, None,30
352.0, None, None,0.0, None,1.7, None,15.7, None, None,93.0,2016-07-23 02:00:00, None,30
32.0, None, None,0.0, None,1.9, None,15.6, None, None,93.0,2016-07-23 03:00:00, None,30
11.0, None, None,0.0, None,1.6, None,15.6, None, None,94.0,2016-07-23 04:00:00, None,30
22.0, None, None,0.0, None,0.0, None,15.4, None, None,93.0,2016-07-23 05:00:00, None,30
102.0, None, None,0.0, None,0.0, None,15.5, None, None,94.0,2016-07-23 06:00:00, None,30
49.0, None, None,0.0, None,0.0, None,16.8, None, None,88.0,2016-07-23 07:00:00, None,30
18.0, None, None,0.0, None,0.0, None,16.5, None, None,86.0,2016-07-23 08:00:00, None,30
187.0, None, None,0.0, None,2.1, None,17.7, None, None,80.0,2016-07-23 09:00:00, None,30
64.0, None, None,0.0, None,2.6, None,18.6, None, None,67.0,2016-07-23 10:00:00, None,30
221.0, None, None,0.0, None,2.8, None,18.5, None, None,65.0,2016-07-23 11:00:00, None,30
44.0, None, None,0.0, None,1.7, None,18.7, None, None,71.0,2016-07-23 12:00:00, None,30
294.0, None, None,0.0, None,1.6, None,19.0, None, None,69.0,2016-07-23 13:00:00, None,30
354.0, None, None,0.0, None,1.6, None,19.2, None, None,73.0,2016-07-23 14:00:00, None,30
38.0, None, None,0.0, None,3.2, None,20.3, None, None,61.0,2016-07-23 15:00:00, None,30
310.0, None, None,0.0, None,2.3, None,21.0, None, None,67.0,2016-07-23 16:00:00, None,30
277.0, None, None,0.0, None,2.2, None,19.6, None, None,73.0,2016-07-23 17:00:00, None,30
358.0, None, None,0.0, None,0.0, None,18.8, None, None,82.0,2016-07-23 18:00:00, None,30
343.0, None, None,0.0, None,1.6, None,18.3, None, None,83.0,2016-07-23 19:00:00, None,30
24.0, None, None,0.0, None,0.0, None,17.6, None, None,86.0,2016-07-23 20:00:00, None,30
344.0, None, None,0.0, None,1.7, None,16.6, None, None,89.0,2016-07-23 21:00:00, None,30
36.0, None, None,0.0, None,1.6, None,15.8, None, None,92.0,2016-07-23 22:00:00, None,30
12.0, None, None,0.0, None,0.0, None,15.3, None, None,93.0,2016-07-23 23:00:00, None,30
32.0, None, None,0.0, None,0.0, None,15.1, None, None,94.0,2016-07-24 00:00:00, None,30
23.0, None, None,0.0, None,1.6, None,14.4, None, None,96.0,2016-07-24 01:00:00, None,30
21.0, None, None,0.0, None,0.0, None,13.8, None, None,97.0,2016-07-24 02:00:00, None,30
27.0, None, None,0.0, None,0.0, None,13.3, None, None,98.0,2016-07-24 03:00:00, None,30
355.0, None, None,0.0, None,1.6, None,12.9, None, None,98.0,2016-07-24 04:00:00, None,30
140.0, None, None,0.0, None,0.0, None,12.5, None, None,98.0,2016-07-24 05:00:00, None,30
344.0, None, None,0.0, None,1.6, None,12.6, None, None,98.0,2016-07-24 06:00:00, None,30
54.0, None, None,0.0, None,0.0, None,13.3, None, None,96.0,2016-07-24 07:00:00, None,30
73.0, None, None,0.0, None,0.0, None,17.0, None, None,84.0,2016-07-24 08:00:00, None,30
116.0, None, None,0.0, None,2.6, None,20.4, None, None,64.0,2016-07-24 09:00:00, None,30
66.0, None, None,0.0, None,3.2, None,23.0, None, None,67.0,2016-07-24 10:00:00, None,30
201.0, None, None,0.0, None,4.4, None,24.9, None, None,49.0,2016-07-24 11:00:00, None,30
195.0, None, None,0.0, None,3.5, None,26.9, None, None,44.0,2016-07-24 12:00:00, None,30
271.0, None, None,0.0, None,4.9, None,27.5, None, None,45.0,2016-07-24 13:00:00, None,30
27.0, None, None,0.0, None,4.0, None,28.2, None, None,49.0,2016-07-24 14:00:00, None,30
310.0, None, None,0.0, None,3.9, None,25.5, None, None,59.0,2016-07-24 15:00:00, None,30
305.0, None, None,0.0, None,4.2, None,25.2, None, None,57.0,2016-07-24 16:00:00, None,30
263.0, None, None,0.0, None,2.6, None,23.5, None, None,67.0,2016-07-24 17:00:00, None,30
6.0, None, None,0.0, None,0.0, None,22.5, None, None,73.0,2016-07-24 18:00:00, None,30
343.0, None, None,0.0, None,1.7, None,21.2, None, None,77.0,2016-07-24 19:00:00, None,30
14.0, None, None,0.0, None,0.0, None,20.1, None, None,85.0,2016-07-24 20:00:00, None,30
3.0, None, None,0.0, None,2.0, None,18.8, None, None,90.0,2016-07-24 21:00:00, None,30
10.0, None, None,0.0, None,1.6, None,17.9, None, None,92.0,2016-07-24 22:00:00, None,30
354.0, None, None,0.0, None,0.0, None,17.6, None, None,92.0,2016-07-24 23:00:00, None,30
62.0, None, None,0.0, None,2.1, None,17.0, None, None,94.0,2016-07-25 00:00:00, None,30
14.0, None, None,0.0, None,0.0, None,16.5, None, None,95.0,2016-07-25 01:00:00, None,30
356.0, None, None,0.0, None,1.6, None,16.1, None, None,94.0,2016-07-25 02:00:00, None,30
8.0, None, None,0.0, None,0.0, None,15.6, None, None,96.0,2016-07-25 03:00:00, None,30
55.0, None, None,0.0, None,0.0, None,15.2, None, None,97.0,2016-07-25 04:00:00, None,30
358.0, None, None,0.0, None,1.7, None,15.0, None, None,96.0,2016-07-25 05:00:00, None,30
27.0, None, None,0.0, None,0.0, None,15.0, None, None,96.0,2016-07-25 06:00:00, None,30
21.0, None, None,0.0, None,1.7, None,16.1, None, None,93.0,2016-07-25 07:00:00, None,30
140.0, None, None,0.0, None,0.0, None,19.3, None, None,84.0,2016-07-25 08:00:00, None,30
301.0, None, None,0.0, None,1.6, None,21.4, None, None,75.0,2016-07-25 09:00:00, None,30
45.0, None, None,0.0, None,3.4, None,24.8, None, None,67.0,2016-07-25 10:00:00, None,30
186.0, None, None,0.0, None,3.1, None,25.6, None, None,62.0,2016-07-25 11:00:00, None,30
190.0, None, None,0.0, None,3.5, None,27.5, None, None,55.0,2016-07-25 12:00:00, None,30
73.0, None, None,0.0, None,3.4, None,28.0, None, None,55.0,2016-07-25 13:00:00, None,30
242.0, None, None,0.0, None,3.9, None,29.2, None, None,49.0,2016-07-25 14:00:00, None,30
282.0, None, None,0.0, None,4.0, None,28.2, None, None,52.0,2016-07-25 15:00:00, None,30
310.0, None, None,0.0, None,3.8, None,26.6, None, None,59.0,2016-07-25 16:00:00, None,30
337.0, None, None,0.0, None,2.8, None,24.1, None, None,60.0,2016-07-25 17:00:00, None,30
23.0, None, None,0.0, None,3.3, None,22.5, None, None,69.0,2016-07-25 18:00:00, None,30
346.0, None, None,0.0, None,1.6, None,21.3, None, None,74.0,2016-07-25 19:00:00, None,30
24.0, None, None,0.0, None,1.6, None,20.1, None, None,84.0,2016-07-25 20:00:00, None,30
11.0, None, None,0.0, None,0.0, None,19.1, None, None,87.0,2016-07-25 21:00:00, None,30
341.0, None, None,0.0, None,1.7, None,18.4, None, None,90.0,2016-07-25 22:00:00, None,30
352.0, None, None,0.0, None,2.0, None,17.6, None, None,93.0,2016-07-25 23:00:00, None,30
7.0, None, None,0.0, None,1.6, None,17.0, None, None,93.0,2016-07-26 00:00:00, None,30
9.0, None, None,0.0, None,0.0, None,16.4, None, None,94.0,2016-07-26 01:00:00, None,30
355.0, None, None,0.0, None,0.0, None,16.0, None, None,95.0,2016-07-26 02:00:00, None,30
351.0, None, None,0.0, None,1.6, None,15.7, None, None,95.0,2016-07-26 03:00:00, None,30
10.0, None, None,0.0, None,1.6, None,15.0, None, None,96.0,2016-07-26 04:00:00, None,30
63.0, None, None,0.0, None,0.0, None,15.0, None, None,96.0,2016-07-26 05:00:00, None,30
52.0, None, None,0.0, None,0.0, None,14.8, None, None,97.0,2016-07-26 06:00:00, None,30
115.0, None, None,0.0, None,0.0, None,15.1, None, None,94.0,2016-07-26 07:00:00, None,30
94.0, None, None,0.0, None,1.6, None,18.3, None, None,85.0,2016-07-26 08:00:00, None,30
108.0, None, None,0.0, None,2.6, None,22.5, None, None,71.0,2016-07-26 09:00:00, None,30
205.0, None, None,0.0, None,3.6, None,24.7, None, None,63.0,2016-07-26 10:00:00, None,30
117.0, None, None,0.0, None,4.9, None,25.8, None, None,57.0,2016-07-26 11:00:00, None,30
202.0, None, None,0.0, None,5.3, None,26.9, None, None,53.0,2016-07-26 12:00:00, None,30
165.0, None, None,0.0, None,5.6, None,27.6, None, None,51.0,2016-07-26 13:00:00, None,30
137.0, None, None,0.0, None,3.7, None,28.8, None, None,53.0,2016-07-26 14:00:00, None,30
246.0, None, None,0.0, None,4.4, None,28.0, None, None,55.0,2016-07-26 15:00:00, None,30
289.0, None, None,0.0, None,2.7, None,26.8, None, None,56.0,2016-07-26 16:00:00, None,30
320.0, None, None,0.0, None,2.9, None,24.0, None, None,63.0,2016-07-26 17:00:00, None,30
17.0, None, None,0.0, None,2.8, None,22.6, None, None,70.0,2016-07-26 18:00:00, None,30
353.0, None, None,0.0, None,2.2, None,21.3, None, None,78.0,2016-07-26 19:00:00, None,30
349.0, None, None,0.0, None,2.1, None,20.1, None, None,82.0,2016-07-26 20:00:00, None,30
24.0, None, None,0.0, None,1.9, None,18.8, None, None,88.0,2016-07-26 21:00:00, None,30
27.0, None, None,0.0, None,2.1, None,17.9, None, None,90.0,2016-07-26 22:00:00, None,30
7.0, None, None,0.0, None,2.2, None,17.3, None, None,91.0,2016-07-26 23:00:00, None,30
44.0, None, None,0.0, None,0.0, None,16.7, None, None,93.0,2016-07-27 00:00:00, None,30
37.0, None, None,0.0, None,0.0, None,16.3, None, None,93.0,2016-07-27 01:00:00, None,30
27.0, None, None,0.0, None,2.8, None,15.6, None, None,95.0,2016-07-27 02:00:00, None,30
350.0, None, None,0.0, None,1.6, None,15.5, None, None,95.0,2016-07-27 03:00:00, None,30
9.0, None, None,0.0, None,0.0, None,15.0, None, None,97.0,2016-07-27 04:00:00, None,30
356.0, None, None,0.0, None,0.0, None,14.9, None, None,96.0,2016-07-27 05:00:00, None,30
11.0, None, None,0.0, None,1.6, None,14.8, None, None,97.0,2016-07-27 06:00:00, None,30
80.0, None, None,0.0, None,1.9, None,15.2, None, None,95.0,2016-07-27 07:00:00, None,30
95.0, None, None,0.0, None,0.0, None,18.0, None, None,88.0,2016-07-27 08:00:00, None,30
201.0, None, None,0.0, None,2.5, None,22.8, None, None,70.0,2016-07-27 09:00:00, None,30
145.0, None, None,0.0, None,3.0, None,25.4, None, None,61.0,2016-07-27 10:00:00, None,30
124.0, None, None,0.0, None,4.0, None,27.1, None, None,49.0,2016-07-27 11:00:00, None,30
169.0, None, None,0.0, None,4.4, None,27.8, None, None,51.0,2016-07-27 12:00:00, None,30
344.0, None, None,0.0, None,4.0, None,29.9, None, None,44.0,2016-07-27 13:00:00, None,30
247.0, None, None,0.0, None,4.6, None,30.0, None, None,43.0,2016-07-27 14:00:00, None,30
248.0, None, None,0.0, None,4.5, None,29.5, None, None,43.0,2016-07-27 15:00:00, None,30
300.0, None, None,0.0, None,4.3, None,27.3, None, None,56.0,2016-07-27 16:00:00, None,30
330.0, None, None,0.0, None,2.8, None,25.0, None, None,57.0,2016-07-27 17:00:00, None,30
21.0, None, None,0.0, None,3.2, None,23.2, None, None,63.0,2016-07-27 18:00:00, None,30
5.0, None, None,0.0, None,2.1, None,21.9, None, None,74.0,2016-07-27 19:00:00, None,30
6.0, None, None,0.0, None,1.6, None,20.6, None, None,83.0,2016-07-27 20:00:00, None,30
