pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 1.0,773.0,463.0, None,2022-06-18 00:00:00, 5.3, None, 138.0, None,25
0.0, None, 0.0,771.0,463.0, None,2022-06-18 01:00:00, 5.3, None, 138.0, None,25
1.0, None, 0.0,770.0,463.0, None,2022-06-18 02:00:00, 4.7, None, 138.0, None,25
0.0, None, 0.0,769.0,463.0, None,2022-06-18 03:00:00, 4.5, None, 138.0, None,25
0.0, None, 0.0,767.0,463.0, None,2022-06-18 04:00:00, 3.8, None, 138.0, None,25
0.0, None, 0.0,766.0,463.0, None,2022-06-18 05:00:00, 3.5, None, 138.0, None,25
0.0, None, 0.0,765.0,463.0, None,2022-06-18 06:00:00, 4.1, None, 138.0, None,25
0.0, None, 0.0,764.0,463.0, None,2022-06-18 07:00:00, 4.9, None, 138.0, None,25
0.0, None, 0.0,763.0,463.0, None,2022-06-18 08:00:00, 5.8, None, 137.0, None,25
1.0, None, 1.0,763.0,464.0, None,2022-06-18 09:00:00, 8.3, None, 136.0, None,25
None, None, None,763.0,463.0, None,2022-06-18 10:00:00, 6.2, None, 136.0, None,25
0.0, None, 0.0,762.0,463.0, None,2022-06-18 11:00:00, 6.6, None, 136.0, None,25
None, None, 0.0,761.0,463.0, None,2022-06-18 12:00:00, 6.8, None, 136.0, None,25
0.0, None, 0.0,760.0,463.0, None,2022-06-18 13:00:00, 7.7, None, 134.0, None,25
0.0, None, 0.0,760.0,463.0, None,2022-06-18 14:00:00, 6.8, None, 134.0, None,25
0.0, None, 0.0,760.0,463.0, None,2022-06-18 15:00:00, 7.6, None, 135.0, None,25
1.0, None, 0.0,759.0,463.0, None,2022-06-18 16:00:00, 8.0, None, 134.0, None,25
1.0, None, 0.0,758.0,463.0, None,2022-06-18 17:00:00, 8.2, None, 135.0, None,25
1.0, None, 0.0,757.0,463.0, None,2022-06-18 18:00:00, 7.8, None, 134.0, None,25
1.0, None, 0.0,756.0,463.0, None,2022-06-18 19:00:00, 7.8, None, 135.0, None,25
1.0, None, 0.0,754.0,463.0, None,2022-06-18 20:00:00, 7.3, None, 135.0, None,25
1.0, None, 0.0,753.0,463.0, None,2022-06-18 21:00:00, 6.8, None, 135.0, None,25
4.0, None, 3.0,752.0,466.0, None,2022-06-18 22:00:00, 5.6, None, 133.0, None,25
3.0, None, None,751.0,465.0, None,2022-06-18 23:00:00, 4.1, None, 134.0, None,25
3.0, None, 1.0,750.0,466.0, None,2022-06-19 00:00:00, 5.8, None, 134.0, None,25
3.0, None, 0.0,748.0,466.0, None,2022-06-19 01:00:00, 5.6, None, 134.0, None,25
3.0, None, 0.0,747.0,466.0, None,2022-06-19 02:00:00, 5.3, None, 134.0, None,25
3.0, None, 0.0,746.0,466.0, None,2022-06-19 03:00:00, 5.2, None, 134.0, None,25
3.0, None, 0.0,745.0,466.0, None,2022-06-19 04:00:00, 5.6, None, 134.0, None,25
