station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
180.0, 1.4, None, 4.0, None, 16.6, 102.67, -3.3, None, None, 71.0, 2012-01-08 20:00:00, None, None
180.0, 1.7, 33.5, 4.0, -0.06, 16.6, 102.61, -2.6, None, None, 73.0, 2012-01-08 21:00:00, None, None
157.5, 1.8, None, 4.0, None, 14.8, 102.58, -2.5, None, None, 73.0, 2012-01-08 22:00:00, None, None
180.0, 1.8, None, 4.0, None, 16.6, 102.56, -2.5, None, None, 73.0, 2012-01-08 23:00:00, None, None
180.0, 2.3, 35.3, 4.0, -0.05, 13.0, 102.55, -2.7, None, None, 69.0, 2012-01-09 00:00:00, None, None
180.0, 3.4, 35.3, 4.0, None, 22.3, 102.24, -1.9, None, None, 68.0, 2012-01-09 14:00:00, None, None
157.5, 3.7, None, 4.0, -0.13, 18.4, 102.21, -2.4, None, None, 64.0, 2012-01-09 15:00:00, None, None
180.0, 4.0, None, 4.0, None, 22.3, 102.21, -2.6, None, None, 62.0, 2012-01-09 16:00:00, None, None
135.0, 3.6, 33.5, 4.0, None, 22.3, 102.15, -2.2, None, None, 66.0, 2012-01-09 17:00:00, None, None
180.0, 4.0, None, 4.0, -0.03, 14.8, 102.16, -2.8, None, None, 61.0, 2012-01-09 18:00:00, None, None
180.0, 4.5, 44.6, 2.0, None, 18.4, 102.13, -3.1, None, None, 58.0, 2012-01-09 19:00:00, None, None
180.0, 4.9, 46.4, 4.0, None, 24.1, 102.05, -3.1, None, None, 56.0, 2012-01-09 20:00:00, None, None
180.0, 5.0, 33.5, 2.0, -0.21, 22.3, 101.91, -3.3, None, None, 55.0, 2012-01-09 21:00:00, None, None
180.0, 4.9, None, 2.0, None, 14.8, 101.87, -3.1, None, None, 56.0, 2012-01-09 22:00:00, None, None
180.0, 4.8, None, 2.0, None, 11.2, 101.87, -2.9, None, None, 57.0, 2012-01-09 23:00:00, None, None
180.0, 5.1, None, 4.0, -0.06, 14.8, 101.83, -3.1, None, None, 55.0, 2012-01-10 00:00:00, None, None
180.0, 0.7, None, 10.0, None, 13.0, 101.35, -0.7, None, None, 90.0, 2012-01-10 14:00:00, None, None
180.0, 0.7, None, 10.0, 0.01, 9.4, 101.35, -0.9, None, None, 89.0, 2012-01-10 15:00:00, None, None
0.0, 0.4, None, 4.0, None, 0.0, 101.42, -0.5, None, None, 94.0, 2012-01-10 16:00:00, None, None
0.0, -1.4, None, 10.0, None, 0.0, 101.55, -1.8, None, None, 97.0, 2012-01-10 17:00:00, None, None
112.5, -1.6, None, 4.0, 0.37, 16.6, 101.86, -5.2, None, None, 76.0, 2012-01-10 18:00:00, None, None
0.0, -3.1, None, 7.0, None, 0.0, 102.02, -3.5, None, None, 97.0, 2012-01-10 19:00:00, None, None
0.0, -4.4, None, 7.0, None, 11.2, 102.19, -5.5, None, None, 92.0, 2012-01-10 20:00:00, None, None
337.5, -5.3, None, 7.0, 0.5, 13.0, 102.5, -6.3, None, None, 93.0, 2012-01-10 21:00:00, None, None
0.0, -5.1, None, 7.0, None, 5.4, 102.63, -6.9, None, None, 87.0, 2012-01-10 22:00:00, None, None
0.0, -5.7, None, 7.0, None, 9.4, 102.78, -7.0, None, None, 91.0, 2012-01-10 23:00:00, None, None
0.0, -6.0, None, 7.0, 0.41, 0.0, 102.99, -7.1, None, None, 92.0, 2012-01-11 00:00:00, None, None
22.5, -12.0, None, 4.0, None, 3.6, 103.98, -14.7, None, None, 80.0, 2012-01-11 14:00:00, None, None
90.0, -13.0, None, 10.0, 0.04, 3.6, 103.97, -15.9, None, None, 79.0, 2012-01-11 15:00:00, None, None
0.0, -13.4, None, 10.0, None, 0.0, 104.01, -15.4, None, None, 85.0, 2012-01-11 16:00:00, None, None
0.0, -13.4, None, 10.0, None, 0.0, 104.07, -15.4, None, None, 85.0, 2012-01-11 17:00:00, None, None
0.0, -11.5, None, 10.0, 0.11, 0.0, 104.09, -14.5, None, None, 78.0, 2012-01-11 18:00:00, None, None
0.0, -10.2, None, 10.0, None, 0.0, 104.04, -13.0, None, None, 80.0, 2012-01-11 19:00:00, None, None
0.0, -9.0, None, 10.0, None, 3.6, 103.94, -13.5, None, None, 70.0, 2012-01-11 20:00:00, None, None
0.0, -9.0, None, 10.0, -0.19, 3.6, 103.86, -13.5, None, None, 70.0, 2012-01-11 21:00:00, None, None
0.0, -8.8, None, 10.0, None, 0.0, 103.8, -13.6, None, None, 68.0, 2012-01-11 22:00:00, None, None
22.5, -10.4, None, 10.0, None, 3.6, 103.76, -13.6, None, None, 77.0, 2012-01-11 23:00:00, None, None
0.0, -12.4, None, 10.0, -0.11, 0.0, 103.83, -14.3, None, None, 86.0, 2012-01-12 00:00:00, None, None
0.0, -15.5, None, 10.0, None, 0.0, 103.88, -17.8, None, None, 82.0, 2012-01-12 14:00:00, None, None
0.0, -15.4, None, 4.0, 0.0, 0.0, 103.89, -17.2, None, None, 86.0, 2012-01-12 15:00:00, None, None
0.0, -15.0, None, 4.0, None, 0.0, 103.97, -16.8, None, None, 86.0, 2012-01-12 16:00:00, None, None
0.0, -14.1, None, 4.0, None, 0.0, 103.97, -15.8, None, None, 87.0, 2012-01-12 17:00:00, None, None
0.0, -13.0, None, 4.0, 0.02, 0.0, 103.87, -15.0, None, None, 85.0, 2012-01-12 18:00:00, None, None
0.0, -11.5, None, 10.0, None, 0.0, 103.7, -12.9, None, None, 89.0, 2012-01-12 19:00:00, None, None
0.0, -11.1, None, 10.0, None, 0.0, 103.57, -12.8, None, None, 87.0, 2012-01-12 20:00:00, None, None
0.0, -9.8, None, 10.0, -0.46, 0.0, 103.29, -11.7, None, None, 86.0, 2012-01-12 21:00:00, None, None
157.5, -9.1, None, 10.0, None, 14.8, 103.3, -10.9, None, None, 87.0, 2012-01-12 22:00:00, None, None
0.0, -9.1, None, 10.0, None, 7.6, 103.28, -12.0, None, None, 79.0, 2012-01-12 23:00:00, None, None
0.0, -10.0, None, 10.0, -0.05, 3.6, 103.27, -12.7, None, None, 81.0, 2012-01-13 00:00:00, None, None
0.0, -18.1, None, 0.0, None, 0.0, 102.93, -20.2, None, None, 84.0, 2012-01-13 14:00:00, None, None
0.0, -18.9, None, 10.0, 0.09, 3.6, 102.97, -20.4, None, None, 88.0, 2012-01-13 15:00:00, None, None
0.0, -19.0, None, 10.0, None, 0.0, 102.99, -21.1, None, None, 83.0, 2012-01-13 16:00:00, None, None
0.0, -17.4, None, 1.0, None, 0.0, 103.02, -19.4, None, None, 84.0, 2012-01-13 17:00:00, None, None
0.0, -14.1, None, 10.0, 0.01, 0.0, 102.95, -16.2, None, None, 84.0, 2012-01-13 18:00:00, None, None
0.0, -10.8, None, 10.0, None, 5.4, 102.89, -12.5, None, None, 87.0, 2012-01-13 19:00:00, None, None
0.0, -7.7, None, 10.0, None, 7.6, 102.82, -9.0, None, None, 90.0, 2012-01-13 20:00:00, None, None
0.0, -6.1, None, 10.0, -0.17, 9.4, 102.65, -10.4, None, None, 72.0, 2012-01-13 21:00:00, None, None
337.5, -5.2, None, 10.0, None, 7.6, 102.66, -9.3, None, None, 73.0, 2012-01-13 22:00:00, None, None
0.0, -6.2, None, 3.0, None, 9.4, 102.63, -9.5, None, None, 77.0, 2012-01-13 23:00:00, None, None
0.0, -7.4, None, 1.0, 0.04, 9.4, 102.73, -10.3, None, None, 80.0, 2012-01-14 00:00:00, None, None
0.0, -4.6, None, 7.0, None, 0.0, 101.4, -5.7, None, None, 92.0, 2012-01-14 14:00:00, None, None
0.0, -4.5, None, 7.0, -0.32, 0.0, 101.31, -5.4, None, None, 93.0, 2012-01-14 15:00:00, None, None
0.0, -3.1, None, 7.0, None, 0.0, 101.19, -4.6, None, None, 89.0, 2012-01-14 16:00:00, None, None
180.0, -3.1, None, 7.0, None, 7.6, 101.14, -3.8, None, None, 95.0, 2012-01-14 17:00:00, None, None
292.5, -3.3, None, 7.0, -0.27, 3.6, 100.98, -4.2, None, None, 93.0, 2012-01-14 18:00:00, None, None
180.0, -1.2, None, 8.0, None, 18.4, 100.88, -2.8, None, None, 89.0, 2012-01-14 19:00:00, None, None
180.0, -0.7, None, 7.0, None, 16.6, 100.81, -2.0, None, None, 91.0, 2012-01-14 20:00:00, None, None
180.0, -0.9, None, 7.0, -0.25, 13.0, 100.65, -1.7, None, None, 94.0, 2012-01-14 21:00:00, None, None
180.0, -0.6, None, 7.0, None, 13.0, 100.57, -1.6, None, None, 93.0, 2012-01-14 22:00:00, None, None
180.0, -0.9, 31.7, 7.0, None, 14.8, 100.54, -2.2, None, None, 91.0, 2012-01-14 23:00:00, None, None
157.5, -0.5, None, 7.0, -0.12, 14.8, 100.44, -3.3, None, None, 81.0, 2012-01-15 00:00:00, None, None
157.5, -9.0, None, 10.0, None, 9.4, 101.29, -12.7, None, None, 74.0, 2012-01-15 14:00:00, None, None
135.0, -9.2, None, 4.0, 0.16, 9.4, 101.37, -12.9, None, None, 74.0, 2012-01-15 15:00:00, None, None
0.0, -9.2, None, 4.0, None, 0.0, 101.41, -12.9, None, None, 74.0, 2012-01-15 16:00:00, None, None
135.0, -8.4, None, 4.0, None, 14.8, 101.49, -12.7, None, None, 71.0, 2012-01-15 17:00:00, None, None
135.0, -9.1, None, 7.0, 0.22, 16.6, 101.65, -13.2, None, None, 72.0, 2012-01-15 18:00:00, None, None
135.0, -9.6, None, 4.0, None, 16.6, 101.66, -14.7, None, None, 66.0, 2012-01-15 19:00:00, None, None
135.0, -9.9, None, 8.0, None, 18.4, 101.66, -14.2, None, None, 71.0, 2012-01-15 20:00:00, None, None
135.0, -9.9, None, 10.0, 0.0, 16.6, 101.7, -13.4, None, None, 76.0, 2012-01-15 21:00:00, None, None
135.0, -10.5, None, 10.0, None, 18.4, 101.71, -17.0, None, None, 59.0, 2012-01-15 22:00:00, None, None
157.5, -11.4, None, 10.0, None, 16.6, 101.75, -17.2, None, None, 62.0, 2012-01-15 23:00:00, None, None
112.5, -12.4, None, 10.0, 0.09, 18.4, 101.89, -14.7, None, None, 83.0, 2012-01-16 00:00:00, None, None
112.5, -19.9, 38.9, 4.0, None, 25.9, 102.22, -24.3, None, None, 68.0, 2012-01-16 14:00:00, None, None
112.5, -19.9, 37.1, 4.0, 0.02, 22.3, 102.24, -24.3, None, None, 68.0, 2012-01-16 15:00:00, None, None
90.0, -20.5, None, 4.0, None, 14.8, 102.27, -25.9, None, None, 62.0, 2012-01-16 16:00:00, None, None
90.0, -20.5, None, 2.0, None, 27.7, 102.27, -25.0, None, None, 67.0, 2012-01-16 17:00:00, None, None
112.5, -20.5, None, 4.0, 0.03, 14.8, 102.3, -24.2, None, None, 72.0, 2012-01-16 18:00:00, None, None
90.0, -20.4, None, 8.0, None, 22.3, 102.25, -24.1, None, None, 72.0, 2012-01-16 19:00:00, None, None
112.5, -20.1, 44.6, 8.0, None, 25.9, 102.22, -23.8, None, None, 72.0, 2012-01-16 20:00:00, None, None
90.0, -19.9, 42.5, 4.0, -0.15, 27.7, 102.13, -22.8, None, None, 78.0, 2012-01-16 21:00:00, None, None
112.5, -19.2, 44.6, 2.0, None, 22.3, 102.09, -25.8, None, None, 56.0, 2012-01-16 22:00:00, None, None
22.5, -22.2, None, 6.0, -0.11, 9.4, 101.96, -25.4, None, None, 75.0, 2012-01-19 00:00:00, None, None
0.0, -18.5, None, 4.0, None, 0.0, 101.64, -20.0, None, None, 88.0, 2012-01-19 14:00:00, None, None
0.0, -19.3, None, 10.0, -0.02, 0.0, 101.64, -20.9, None, None, 87.0, 2012-01-19 15:00:00, None, None
0.0, -20.5, None, 1.0, None, 3.6, 101.64, -22.1, None, None, 87.0, 2012-01-19 16:00:00, None, None
0.0, -19.7, None, 4.0, None, 5.4, 101.59, -21.3, None, None, 87.0, 2012-01-19 17:00:00, None, None
0.0, -18.8, None, 4.0, -0.05, 5.4, 101.56, -20.9, None, None, 83.0, 2012-01-19 18:00:00, None, None
0.0, -18.0, None, 4.0, None, 7.6, 101.46, -20.1, None, None, 84.0, 2012-01-19 19:00:00, None, None
22.5, -16.9, None, 10.0, None, 3.6, 101.36, -19.4, None, None, 81.0, 2012-01-19 20:00:00, None, None
22.5, -16.2, None, 2.0, -0.28, 3.6, 101.15, -19.1, None, None, 78.0, 2012-01-19 21:00:00, None, None
22.5, -15.5, None, 4.0, None, 3.6, 101.12, -18.3, None, None, 79.0, 2012-01-19 22:00:00, None, None
0.0, -15.2, None, 4.0, None, 5.4, 101.12, -17.5, None, None, 83.0, 2012-01-19 23:00:00, None, None
112.5, -15.5, None, 6.0, -0.08, 16.6, 101.06, -18.3, None, None, 79.0, 2012-01-20 00:00:00, None, None
0.0, -16.5, None, 3.0, None, 0.0, 101.69, -18.9, None, None, 82.0, 2012-01-20 14:00:00, None, None
0.0, -16.6, None, 4.0, 0.05, 0.0, 101.72, -18.0, None, None, 89.0, 2012-01-20 15:00:00, None, None
0.0, -15.9, None, 4.0, None, 0.0, 101.72, -17.7, None, None, 86.0, 2012-01-20 16:00:00, None, None
0.0, -15.1, None, 4.0, None, 0.0, 101.76, -17.4, None, None, 83.0, 2012-01-20 17:00:00, None, None
0.0, -14.1, None, 4.0, -0.02, 0.0, 101.67, -15.8, None, None, 87.0, 2012-01-20 18:00:00, None, None
0.0, -13.4, None, 4.0, None, 0.0, 101.62, -15.0, None, None, 88.0, 2012-01-20 19:00:00, None, None
0.0, -13.0, None, 10.0, None, 0.0, 101.52, -14.5, None, None, 88.0, 2012-01-20 20:00:00, None, None
0.0, -11.4, None, 8.0, -0.24, 0.0, 101.33, -12.8, None, None, 89.0, 2012-01-20 21:00:00, None, None
0.0, -10.5, None, 10.0, None, 0.0, 101.24, -11.8, None, None, 90.0, 2012-01-20 22:00:00, None, None
247.5, -10.6, None, 8.0, None, 7.6, 101.19, -11.9, None, None, 90.0, 2012-01-20 23:00:00, None, None
0.0, -10.4, None, 4.0, -0.18, 0.0, 101.09, -11.0, None, None, 95.0, 2012-01-21 00:00:00, None, None
0.0, -7.8, None, 7.0, None, 0.0, 99.3, -8.8, None, None, 93.0, 2012-01-21 14:00:00, None, None
0.0, -7.6, None, 7.0, -0.19, 0.0, 99.22, -8.5, None, None, 93.0, 2012-01-21 15:00:00, None, None
0.0, -7.1, None, 8.0, None, 0.0, 99.22, -8.3, None, None, 91.0, 2012-01-21 16:00:00, None, None
0.0, -6.5, None, 10.0, None, 0.0, 99.25, -7.6, None, None, 92.0, 2012-01-21 17:00:00, None, None
0.0, -5.1, None, 8.0, 0.01, 0.0, 99.18, -6.3, None, None, 91.0, 2012-01-21 18:00:00, None, None
0.0, -3.3, None, 10.0, None, 0.0, 99.14, -4.2, None, None, 93.0, 2012-01-21 19:00:00, None, None
0.0, -0.6, None, 10.0, None, 0.0, 99.14, -0.9, None, None, 98.0, 2012-01-21 20:00:00, None, None
180.0, 1.7, 33.5, 10.0, -0.05, 13.0, 99.0, 0.1, None, None, 89.0, 2012-01-21 21:00:00, None, None
180.0, 1.9, 37.1, 10.0, None, 18.4, 99.05, -0.1, None, None, 87.0, 2012-01-21 22:00:00, None, None
157.5, 2.0, 48.2, 10.0, None, 27.7, 99.15, -0.5, None, None, 83.0, 2012-01-21 23:00:00, None, None
180.0, 1.2, 50.0, 6.0, 0.26, 25.9, 99.3, -1.4, None, None, 83.0, 2012-01-22 00:00:00, None, None
0.0, -3.0, None, 10.0, None, 0.0, 100.92, -6.7, None, None, 76.0, 2012-01-22 14:00:00, None, None
180.0, -3.5, None, 10.0, 0.23, 3.6, 101.06, -7.1, None, None, 76.0, 2012-01-22 15:00:00, None, None
180.0, -2.6, None, 4.0, None, 9.4, 101.2, -7.5, None, None, 69.0, 2012-01-22 16:00:00, None, None
180.0, -2.5, None, 4.0, None, 7.6, 101.29, -7.0, None, None, 71.0, 2012-01-22 17:00:00, None, None
180.0, -2.2, None, 10.0, 0.3, 9.4, 101.39, -6.6, None, None, 72.0, 2012-01-22 18:00:00, None, None
202.5, -1.3, 31.7, 2.0, None, 13.0, 101.33, -6.3, None, None, 69.0, 2012-01-22 19:00:00, None, None
180.0, -1.4, 42.5, 2.0, None, 20.5, 101.29, -7.4, None, None, 64.0, 2012-01-22 20:00:00, None, None
180.0, -1.6, None, 10.0, -0.14, 9.4, 101.23, -7.7, None, None, 63.0, 2012-01-22 21:00:00, None, None
180.0, -2.1, None, 4.0, None, 14.8, 101.17, -6.5, None, None, 72.0, 2012-01-22 22:00:00, None, None
180.0, -2.5, None, 10.0, None, 14.8, 101.09, -6.7, None, None, 73.0, 2012-01-22 23:00:00, None, None
180.0, -3.2, None, 10.0, -0.18, 9.4, 101.06, -7.3, None, None, 73.0, 2012-01-23 00:00:00, None, None
180.0, -2.1, None, 4.0, None, 5.4, 100.64, -5.3, None, None, 79.0, 2012-01-23 14:00:00, None, None
180.0, -1.9, None, 4.0, 0.0, 14.8, 100.71, -5.3, None, None, 78.0, 2012-01-23 15:00:00, None, None
180.0, -1.8, None, 10.0, None, 14.8, 100.75, -6.4, None, None, 71.0, 2012-01-23 16:00:00, None, None
0.0, -1.8, None, 2.0, None, 0.0, 100.85, -7.7, None, None, 64.0, 2012-01-23 17:00:00, None, None
