station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
135.0, 10.5, None, 10.0, None, 5.4, 101.59, 7.1, None, 79.0, 2012-01-04 20:00:00, None, None
157.5, 10.0, None, 10.0, -0.09, 7.6, 101.52, 6.4, None, 78.0, 2012-01-04 21:00:00, None, None
157.5, 9.5, None, 10.0, None, 7.6, 101.4, 6.0, None, 79.0, 2012-01-04 22:00:00, None, None
112.5, 9.3, None, 10.0, None, 3.6, 101.35, 5.6, None, 78.0, 2012-01-04 23:00:00, None, None
0.0, 9.0, None, 10.0, -0.21, 0.0, 101.31, 5.3, None, 78.0, 2012-01-05 00:00:00, None, None
112.5, 9.0, None, 10.0, None, 3.6, 101.3, 5.5, None, 79.0, 2012-01-05 01:00:00, None, None
0.0, 8.7, None, 10.0, None, 0.0, 101.26, 5.5, None, 80.0, 2012-01-05 02:00:00, None, None
270.0, 9.9, 51.8, 10.0, 0.1, 29.5, 101.41, 4.3, None, 68.0, 2012-01-05 03:00:00, None, None
270.0, 9.6, 37.1, 10.0, None, 25.9, 101.6, 4.3, None, 69.0, 2012-01-05 04:00:00, None, None
270.0, 9.6, None, 10.0, None, 18.4, 101.73, 4.4, None, 70.0, 2012-01-05 05:00:00, None, None
270.0, None, 66.67, None, None, None, None, None, 9.3, None, 2012-01-05 06:00:00, 5.9, 22.0
247.5, 7.7, 50.0, 10.0, None, 37.1, 102.19, 1.4, None, 64.0, 2012-01-05 14:00:00, None, None
270.0, 6.9, 44.6, 10.0, 0.1, 29.5, 102.29, 0.7, None, 65.0, 2012-01-05 15:00:00, None, None
270.0, 7.1, None, 10.0, None, 18.4, 102.4, 0.2, None, 61.0, 2012-01-05 16:00:00, None, None
270.0, 7.5, None, 10.0, None, 14.8, 102.44, 1.4, None, 65.0, 2012-01-05 17:00:00, None, None
180.0, 7.2, 31.7, 10.0, 0.28, 14.8, 102.57, 0.2, None, 61.0, 2012-01-05 18:00:00, None, None
225.0, 6.8, 38.9, 10.0, None, 18.4, 102.63, 1.4, None, 68.0, 2012-01-05 19:00:00, None, None
225.0, 6.9, 37.1, 10.0, None, 27.7, 102.56, 1.6, None, 69.0, 2012-01-05 20:00:00, None, None
247.5, 7.2, 37.1, 10.0, 0.02, 27.7, 102.59, 2.4, None, 72.0, 2012-01-05 21:00:00, None, None
270.0, 7.0, 37.1, 10.0, None, 18.4, 102.57, 2.5, None, 73.0, 2012-01-05 22:00:00, None, None
270.0, 6.4, 46.4, 10.0, None, 31.7, 102.61, 1.4, None, 70.0, 2012-01-05 23:00:00, None, None
270.0, 5.9, 51.8, 10.0, 0.07, 38.9, 102.66, 0.8, None, 70.0, 2012-01-06 00:00:00, None, None
247.5, 6.3, 38.9, 10.0, None, 29.5, 102.69, 1.6, None, 72.0, 2012-01-06 01:00:00, None, None
247.5, 6.2, 51.8, 10.0, None, 40.7, 102.65, 0.8, None, 68.0, 2012-01-06 02:00:00, None, None
270.0, 6.2, 37.1, 10.0, 0.03, 25.9, 102.69, 0.7, None, 68.0, 2012-01-06 03:00:00, None, None
270.0, 6.0, 38.9, 10.0, None, 29.5, 102.69, 1.2, None, 71.0, 2012-01-06 04:00:00, None, None
270.0, 5.6, None, 10.0, None, 18.4, 102.73, 0.5, None, 70.0, 2012-01-06 05:00:00, None, None
270.0, None, 75.93, None, None, None, None, None, 8.3, None, 2012-01-06 06:00:00, 4.2, 11.8
0.0, 4.0, None, 10.0, None, 0.0, 102.67, 0.2, None, 76.0, 2012-01-06 14:00:00, None, None
0.0, 2.9, None, 10.0, -0.1, 3.6, 102.63, -1.0, None, 75.0, 2012-01-06 15:00:00, None, None
0.0, 2.7, None, 10.0, None, 5.4, 102.59, -1.2, None, 75.0, 2012-01-06 16:00:00, None, None
0.0, 3.1, None, 10.0, None, 5.4, 102.6, -0.9, None, 75.0, 2012-01-06 17:00:00, None, None
0.0, 3.4, None, 2.0, -0.03, 3.6, 102.6, -0.6, None, 75.0, 2012-01-06 18:00:00, None, None
0.0, 4.8, None, 10.0, None, 0.0, 102.61, 0.4, None, 73.0, 2012-01-06 19:00:00, None, None
0.0, 5.5, None, 10.0, None, 0.0, 102.52, 0.8, None, 72.0, 2012-01-06 20:00:00, None, None
135.0, 6.3, None, 10.0, -0.11, 9.4, 102.49, 0.7, None, 67.0, 2012-01-06 21:00:00, None, None
135.0, 6.4, None, 2.0, None, 11.2, 102.44, 0.6, None, 66.0, 2012-01-06 22:00:00, None, None
135.0, 6.1, None, 2.0, None, 14.8, 102.46, 0.8, None, 69.0, 2012-01-06 23:00:00, None, None
135.0, 6.0, None, 10.0, -0.04, 13.0, 102.45, 0.5, None, 68.0, 2012-01-07 00:00:00, None, None
112.5, 5.9, None, 10.0, None, 11.2, 102.49, 0.5, None, 68.0, 2012-01-07 01:00:00, None, None
112.5, 5.8, None, 10.0, None, 9.4, 102.48, -0.2, None, 65.0, 2012-01-07 02:00:00, None, None
90.0, 5.8, None, 10.0, 0.07, 13.0, 102.52, -0.2, None, 65.0, 2012-01-07 03:00:00, None, None
112.5, 5.5, None, 2.0, None, 14.8, 102.52, 0.1, None, 68.0, 2012-01-07 04:00:00, None, None
112.5, 5.1, None, 4.0, None, 13.0, 102.55, -0.1, None, 69.0, 2012-01-07 05:00:00, None, None
None, None, None, None, None, None, None, None, 5.2, None, 2012-01-07 06:00:00, 1.3, 0.0
90.0, 5.4, None, 10.0, None, 3.6, 102.86, 0.0, None, 68.0, 2012-01-07 14:00:00, None, None
90.0, 5.2, None, 10.0, 0.11, 5.4, 102.87, -0.3, None, 68.0, 2012-01-07 15:00:00, None, None
112.5, 5.5, None, 10.0, None, 7.6, 102.9, 0.4, None, 70.0, 2012-01-07 16:00:00, None, None
112.5, 5.5, None, 10.0, None, 7.6, 102.99, 0.3, None, 69.0, 2012-01-07 17:00:00, None, None
135.0, 5.7, None, 10.0, 0.18, 5.4, 103.05, 0.8, None, 71.0, 2012-01-07 18:00:00, None, None
135.0, 5.7, None, 10.0, None, 9.4, 103.05, 1.2, None, 73.0, 2012-01-07 19:00:00, None, None
135.0, 5.7, None, 4.0, None, 7.6, 102.95, 1.3, None, 73.0, 2012-01-07 20:00:00, None, None
135.0, 5.8, None, 10.0, -0.14, 11.2, 102.91, 1.4, None, 73.0, 2012-01-07 21:00:00, None, None
157.5, 6.2, None, 6.0, None, 11.2, 102.9, 1.7, None, 73.0, 2012-01-07 22:00:00, None, None
135.0, 6.3, None, 6.0, None, 5.4, 102.89, 1.9, None, 73.0, 2012-01-07 23:00:00, None, None
90.0, 6.5, None, 6.0, 0.0, 9.4, 102.91, 2.1, None, 73.0, 2012-01-08 00:00:00, None, None
112.5, 6.7, None, 6.0, None, 7.6, 102.94, 2.2, None, 73.0, 2012-01-08 01:00:00, None, None
90.0, 6.7, None, 2.0, None, 11.2, 102.88, 2.3, None, 73.0, 2012-01-08 02:00:00, None, None
135.0, 6.5, None, 10.0, -0.09, 3.6, 102.82, 1.4, None, 70.0, 2012-01-08 03:00:00, None, None
67.5, 6.5, None, 10.0, None, 3.6, 102.81, 1.8, None, 72.0, 2012-01-08 04:00:00, None, None
22.5, 6.2, None, 2.0, None, 7.6, 102.82, 2.0, None, 74.0, 2012-01-08 05:00:00, None, None
None, None, None, None, None, None, None, None, 5.6, None, 2012-01-08 06:00:00, 3.9, 0.8
135.0, 7.0, None, 4.0, None, 7.6, 102.66, 2.8, None, 75.0, 2012-01-08 14:00:00, None, None
135.0, 7.1, None, 10.0, -0.14, 9.4, 102.58, 3.0, None, 75.0, 2012-01-08 15:00:00, None, None
112.5, 7.2, None, 10.0, None, 7.6, 102.56, 3.1, None, 75.0, 2012-01-08 16:00:00, None, None
67.5, 7.2, None, 10.0, None, 5.4, 102.58, 2.9, None, 74.0, 2012-01-08 17:00:00, None, None
45.0, 7.3, None, 4.0, 0.04, 5.4, 102.62, 3.0, None, 74.0, 2012-01-08 18:00:00, None, None
45.0, 7.5, None, 10.0, None, 7.6, 102.62, 2.8, None, 72.0, 2012-01-08 19:00:00, None, None
22.5, 7.6, None, 10.0, None, 5.4, 102.56, 2.9, None, 72.0, 2012-01-08 20:00:00, None, None
112.5, 8.1, None, 10.0, -0.14, 5.4, 102.48, 3.4, None, 72.0, 2012-01-08 21:00:00, None, None
157.5, 8.3, None, 10.0, None, 7.6, 102.42, 3.9, None, 74.0, 2012-01-08 22:00:00, None, None
112.5, 8.4, None, 10.0, None, 3.6, 102.4, 2.9, None, 68.0, 2012-01-08 23:00:00, None, None
45.0, 8.3, None, 10.0, -0.11, 3.6, 102.37, 3.1, None, 70.0, 2012-01-09 00:00:00, None, None
0.0, 8.1, None, 10.0, None, 7.6, 102.35, 3.3, None, 72.0, 2012-01-09 01:00:00, None, None
0.0, 7.6, None, 10.0, None, 7.6, 102.33, 3.2, None, 74.0, 2012-01-09 02:00:00, None, None
22.5, 7.2, None, 4.0, -0.07, 5.4, 102.3, 2.9, None, 74.0, 2012-01-09 03:00:00, None, None
0.0, 7.1, None, 2.0, None, 9.4, 102.29, 2.7, None, 74.0, 2012-01-09 04:00:00, None, None
45.0, 7.3, None, 10.0, None, 3.6, 102.23, 2.9, None, 74.0, 2012-01-09 05:00:00, None, None
None, None, None, None, None, None, None, None, 7.0, None, 2012-01-09 06:00:00, 4.7, 0.2
180.0, 8.2, None, 10.0, None, 7.6, 102.26, 3.5, None, 72.0, 2012-01-09 14:00:00, None, None
135.0, 8.0, None, 10.0, 0.02, 14.8, 102.24, 3.8, None, 75.0, 2012-01-09 15:00:00, None, None
180.0, 8.9, None, 2.0, None, 7.6, 102.24, 4.1, None, 72.0, 2012-01-09 16:00:00, None, None
180.0, 8.9, None, 10.0, None, 7.6, 102.31, 3.3, None, 68.0, 2012-01-09 17:00:00, None, None
270.0, 9.6, None, 10.0, 0.16, 18.4, 102.4, 2.9, None, 63.0, 2012-01-09 18:00:00, None, None
292.5, 9.9, 33.5, 10.0, None, 18.4, 102.41, 2.7, None, 61.0, 2012-01-09 19:00:00, None, None
292.5, 10.0, 35.3, 10.0, None, 18.4, 102.38, 2.5, None, 60.0, 2012-01-09 20:00:00, None, None
270.0, 9.4, None, 10.0, -0.04, 18.4, 102.36, 1.8, None, 59.0, 2012-01-09 21:00:00, None, None
225.0, 9.1, None, 10.0, None, 11.2, 102.32, 1.8, None, 60.0, 2012-01-09 22:00:00, None, None
270.0, 9.1, None, 10.0, None, 13.0, 102.31, 1.3, None, 58.0, 2012-01-09 23:00:00, None, None
270.0, 8.1, None, 10.0, -0.02, 18.4, 102.34, 1.4, None, 63.0, 2012-01-10 00:00:00, None, None
292.5, 7.7, None, 10.0, None, 18.4, 102.39, 1.2, None, 63.0, 2012-01-10 01:00:00, None, None
270.0, 7.5, None, 10.0, None, 13.0, 102.38, 1.1, None, 64.0, 2012-01-10 02:00:00, None, None
270.0, 7.4, None, 10.0, 0.06, 13.0, 102.4, 0.4, None, 61.0, 2012-01-10 03:00:00, None, None
270.0, 7.2, None, 10.0, None, 14.8, 102.45, 0.6, None, 63.0, 2012-01-10 04:00:00, None, None
292.5, 7.1, None, 10.0, None, 9.4, 102.46, 0.8, None, 64.0, 2012-01-10 05:00:00, None, None
315.0, None, 42.6, None, None, None, None, None, 9.6, None, 2012-01-10 06:00:00, 5.3, 0.2
0.0, 0.6, None, 0.0, None, 3.6, 102.93, -3.9, None, 72.0, 2012-01-10 14:00:00, None, None
0.0, 0.4, None, 10.0, 0.19, 0.0, 102.99, -3.9, None, 73.0, 2012-01-10 15:00:00, None, None
0.0, 0.6, None, 10.0, None, 7.6, 103.07, -3.9, None, 72.0, 2012-01-10 16:00:00, None, None
22.5, 2.0, None, 10.0, None, 3.6, 103.15, -3.8, None, 65.0, 2012-01-10 17:00:00, None, None
67.5, 3.4, None, 10.0, 0.27, 3.6, 103.26, -5.7, None, 51.0, 2012-01-10 18:00:00, None, None
0.0, 4.0, None, 10.0, None, 7.6, 103.32, -4.5, None, 54.0, 2012-01-10 19:00:00, None, None
0.0, 4.9, None, 10.0, None, 14.8, 103.34, -5.4, None, 47.0, 2012-01-10 20:00:00, None, None
0.0, 5.5, None, 10.0, 0.09, 11.2, 103.35, -4.4, None, 49.0, 2012-01-10 21:00:00, None, None
45.0, 5.9, None, 10.0, None, 11.2, 103.36, -3.4, None, 51.0, 2012-01-10 22:00:00, None, None
22.5, 5.8, None, 4.0, None, 14.8, 103.4, -2.9, None, 54.0, 2012-01-10 23:00:00, None, None
22.5, 5.3, None, 4.0, 0.07, 11.2, 103.42, -3.0, None, 55.0, 2012-01-11 00:00:00, None, None
0.0, 4.4, None, 10.0, None, 7.6, 103.45, -3.2, None, 58.0, 2012-01-11 01:00:00, None, None
22.5, 3.7, None, 10.0, None, 7.6, 103.49, -3.5, None, 59.0, 2012-01-11 02:00:00, None, None
0.0, 3.1, None, 10.0, 0.08, 5.4, 103.5, -3.7, None, 61.0, 2012-01-11 03:00:00, None, None
0.0, 2.7, None, 10.0, None, 5.4, 103.55, -3.9, None, 62.0, 2012-01-11 04:00:00, None, None
337.5, 2.4, None, 10.0, None, 5.4, 103.53, -4.4, None, 61.0, 2012-01-11 05:00:00, None, None
22.5, None, 31.48, None, None, None, None, None, 5.6, None, 2012-01-11 06:00:00, -0.4, 0.0
0.0, 1.6, None, 10.0, None, 7.6, 103.41, -4.4, None, 64.0, 2012-01-11 14:00:00, None, None
0.0, 2.0, None, 10.0, 0.04, 5.4, 103.47, -4.5, None, 62.0, 2012-01-11 15:00:00, None, None
0.0, 2.2, None, 10.0, None, 5.4, 103.44, -3.9, None, 64.0, 2012-01-11 16:00:00, None, None
0.0, 2.4, None, 10.0, None, 7.6, 103.46, -3.5, None, 65.0, 2012-01-11 17:00:00, None, None
0.0, 3.1, None, 10.0, -0.04, 7.6, 103.43, -3.1, None, 64.0, 2012-01-11 18:00:00, None, None
22.5, 3.9, None, 10.0, None, 7.6, 103.37, -4.2, None, 55.0, 2012-01-11 19:00:00, None, None
0.0, 4.1, None, 10.0, None, 9.4, 103.3, -5.1, None, 51.0, 2012-01-11 20:00:00, None, None
45.0, 4.4, None, 10.0, -0.22, 13.0, 103.21, -4.3, None, 53.0, 2012-01-11 21:00:00, None, None
22.5, 4.8, None, 10.0, None, 13.0, 103.2, -3.6, None, 54.0, 2012-01-11 22:00:00, None, None
0.0, 4.9, None, 10.0, None, 11.2, 103.12, -3.3, None, 55.0, 2012-01-11 23:00:00, None, None
45.0, 4.8, None, 3.0, -0.09, 7.6, 103.12, -3.3, None, 56.0, 2012-01-12 00:00:00, None, None
22.5, 4.1, None, 1.0, None, 7.6, 103.13, -4.0, None, 56.0, 2012-01-12 01:00:00, None, None
67.5, 3.8, None, 9.0, None, 7.6, 103.06, -4.7, None, 54.0, 2012-01-12 02:00:00, None, None
0.0, 2.8, None, 9.0, -0.04, 7.6, 103.08, -3.8, None, 62.0, 2012-01-12 03:00:00, None, None
45.0, 2.8, None, 10.0, None, 5.4, 103.08, -2.8, None, 67.0, 2012-01-12 04:00:00, None, None
0.0, 2.5, None, 10.0, None, 5.4, 103.07, -2.7, None, 69.0, 2012-01-12 05:00:00, None, None
None, None, None, None, None, None, None, None, 4.6, None, 2012-01-12 06:00:00, 0.8, 0.0
0.0, 1.9, None, 1.0, None, 5.4, 102.89, -4.1, None, 64.0, 2012-01-12 14:00:00, None, None
67.5, 2.2, None, 4.0, -0.06, 7.6, 102.84, -3.9, None, 64.0, 2012-01-12 15:00:00, None, None
0.0, 1.3, None, 10.0, None, 3.6, 102.81, -3.9, None, 68.0, 2012-01-12 16:00:00, None, None
45.0, 1.8, None, 10.0, None, 5.4, 102.82, -3.6, None, 67.0, 2012-01-12 17:00:00, None, None
22.5, 2.3, None, 10.0, -0.02, 9.4, 102.82, -3.7, None, 64.0, 2012-01-12 18:00:00, None, None
22.5, 3.5, None, 10.0, None, 5.4, 102.81, -3.6, None, 60.0, 2012-01-12 19:00:00, None, None
45.0, 3.9, None, 1.0, None, 5.4, 102.74, -3.5, None, 58.0, 2012-01-12 20:00:00, None, None
90.0, 4.9, None, 1.0, -0.13, 3.6, 102.69, -2.7, None, 58.0, 2012-01-12 21:00:00, None, None
0.0, 5.4, None, 4.0, None, 0.0, 102.65, -2.1, None, 58.0, 2012-01-12 22:00:00, None, None
157.5, 5.4, None, 2.0, None, 5.4, 102.6, -1.8, None, 60.0, 2012-01-12 23:00:00, None, None
180.0, 5.0, None, 2.0, -0.09, 3.6, 102.6, -2.3, None, 59.0, 2012-01-13 00:00:00, None, None
337.5, 4.8, None, 2.0, None, 5.4, 102.72, -1.9, None, 62.0, 2012-01-13 01:00:00, None, None
337.5, 4.0, None, 4.0, None, 3.6, 102.75, -2.3, None, 63.0, 2012-01-13 02:00:00, None, None
0.0, 4.1, None, 2.0, 0.08, 0.0, 102.68, -2.4, None, 63.0, 2012-01-13 03:00:00, None, None
0.0, 3.7, None, 10.0, None, 7.6, 102.64, -2.2, None, 65.0, 2012-01-13 04:00:00, None, None
22.5, 2.8, None, 10.0, None, 7.6, 102.68, -2.8, None, 67.0, 2012-01-13 05:00:00, None, None
None, None, None, None, None, None, None, None, 5.0, None, 2012-01-13 06:00:00, 0.3, 0.0
0.0, 0.5, None, 10.0, None, 0.0, 102.74, -4.8, None, 68.0, 2012-01-13 14:00:00, None, None
0.0, 0.4, None, 10.0, -0.05, 0.0, 102.71, -4.1, None, 72.0, 2012-01-13 15:00:00, None, None
22.5, 0.1, None, 10.0, None, 5.4, 102.68, -4.4, None, 72.0, 2012-01-13 16:00:00, None, None
0.0, 0.6, None, 10.0, None, 0.0, 102.71, -3.8, None, 72.0, 2012-01-13 17:00:00, None, None
0.0, 2.0, None, 10.0, -0.01, 7.6, 102.7, -2.7, None, 71.0, 2012-01-13 18:00:00, None, None
0.0, 3.1, None, 10.0, None, 0.0, 102.64, -2.2, None, 68.0, 2012-01-13 19:00:00, None, None
0.0, 4.2, None, 10.0, None, 0.0, 102.52, -1.4, None, 67.0, 2012-01-13 20:00:00, None, None
0.0, 4.1, None, 2.0, -0.28, 0.0, 102.42, -1.6, None, 66.0, 2012-01-13 21:00:00, None, None
45.0, 4.5, None, 10.0, None, 7.6, 102.34, -1.8, None, 64.0, 2012-01-13 22:00:00, None, None
45.0, 4.3, None, 10.0, None, 7.6, 102.22, -2.0, None, 64.0, 2012-01-13 23:00:00, None, None
45.0, 4.1, None, 10.0, -0.25, 5.4, 102.17, -1.8, None, 65.0, 2012-01-14 00:00:00, None, None
0.0, 4.0, None, 10.0, None, 0.0, 102.11, -1.9, None, 65.0, 2012-01-14 01:00:00, None, None
0.0, 3.8, None, 10.0, None, 3.6, 102.0, -2.0, None, 66.0, 2012-01-14 02:00:00, None, None
22.5, 3.6, None, 10.0, -0.2, 3.6, 101.97, -1.8, None, 68.0, 2012-01-14 03:00:00, None, None
22.5, 3.6, None, 10.0, None, 3.6, 101.96, -1.8, None, 68.0, 2012-01-14 04:00:00, None, None
0.0, 3.6, None, 10.0, None, 7.6, 101.96, -1.8, None, 68.0, 2012-01-14 05:00:00, None, None
None, None, None, None, None, None, None, None, 3.8, None, 2012-01-14 06:00:00, -0.7, 0.0
180.0, 3.8, None, 2.0, None, 7.6, 101.31, -0.4, None, 74.0, 2012-01-14 14:00:00, None, None
180.0, 4.1, None, 2.0, -0.32, 7.6, 101.17, -0.4, None, 72.0, 2012-01-14 15:00:00, None, None
180.0, 4.5, None, 2.0, None, 14.8, 101.1, 0.0, None, 73.0, 2012-01-14 16:00:00, None, None
270.0, 3.7, 37.1, 2.0, None, 25.9, 101.15, -1.7, None, 68.0, 2012-01-14 17:00:00, None, None
270.0, 3.4, 37.1, 10.0, 0.05, 27.7, 101.22, -2.7, None, 64.0, 2012-01-14 18:00:00, None, None
270.0, 3.7, 37.1, 10.0, None, 25.9, 101.23, -2.4, None, 64.0, 2012-01-14 19:00:00, None, None
