station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, wind_gust_speed, total_cloud_cover, tendency_amount
18.4, 101.98, 2.7, 292.5, 84.0, 5.1, 2012-01-05 21:00:00, None, 10.0, 0.13
16.6, 102.0, 2.1, 292.5, 81.0, 5.0, 2012-01-05 22:00:00, None, 10.0, None
18.4, 102.05, 2.3, 270.0, 86.0, 4.5, 2012-01-05 23:00:00, None, 10.0, None
20.5, 102.16, 2.4, 270.0, 91.0, 3.7, 2012-01-06 00:00:00, None, 10.0, 0.17
18.4, 102.19, 2.5, 270.0, 93.0, 3.6, 2012-01-06 01:00:00, None, 10.0, None
0.0, 102.12, 0.3, 0.0, 99.0, 0.5, 2012-01-06 15:00:00, None, 6.0, -0.21
0.0, 102.11, -0.1, 0.0, 99.0, 0.1, 2012-01-06 16:00:00, None, 10.0, None
0.0, 102.13, -0.1, 0.0, 99.0, 0.1, 2012-01-06 17:00:00, None, 10.0, None
0.0, 102.15, 0.0, 0.0, 99.0, 0.2, 2012-01-06 18:00:00, None, 10.0, 0.03
0.0, 102.14, 0.9, 0.0, 99.0, 1.1, 2012-01-06 19:00:00, None, 10.0, None
0.0, 102.09, 0.9, 0.0, 92.0, 2.1, 2012-01-06 20:00:00, None, 10.0, None
0.0, 102.03, -0.1, 0.0, 80.0, 3.0, 2012-01-06 21:00:00, None, 10.0, -0.12
0.0, 102.03, -0.2, 0.0, 77.0, 3.4, 2012-01-06 22:00:00, None, 10.0, None
0.0, 102.03, 0.2, 0.0, 79.0, 3.5, 2012-01-06 23:00:00, None, 10.0, None
0.0, 102.08, 0.2, 0.0, 82.0, 3.0, 2012-01-07 00:00:00, None, 4.0, 0.05
0.0, 102.14, 1.1, 0.0, 92.0, 2.3, 2012-01-07 01:00:00, None, 3.0, None
3.6, 102.03, -0.5, 90.0, 98.0, -0.2, 2012-01-07 15:00:00, None, 6.0, -0.13
0.0, 101.96, -0.5, 0.0, 96.0, 0.0, 2012-01-07 16:00:00, None, 6.0, None
0.0, 101.91, 0.0, 0.0, 100.0, 0.0, 2012-01-07 17:00:00, None, 7.0, None
0.0, 101.9, -0.1, 0.0, 99.0, 0.1, 2012-01-07 18:00:00, None, 6.0, -0.13
0.0, 101.84, -0.3, 0.0, 96.0, 0.2, 2012-01-07 19:00:00, None, 6.0, None
0.0, 101.69, -0.2, 0.0, 96.0, 0.3, 2012-01-07 20:00:00, None, 6.0, None
0.0, 101.62, 0.0, 0.0, 96.0, 0.5, 2012-01-07 21:00:00, None, 6.0, -0.28
5.4, 101.54, -0.1, 90.0, 96.0, 0.4, 2012-01-07 22:00:00, None, 4.0, None
5.4, 101.59, 0.8, 112.5, 100.0, 0.8, 2012-01-07 23:00:00, None, 2.0, None
0.0, 101.58, 0.9, 0.0, 100.0, 0.9, 2012-01-08 00:00:00, None, 2.0, -0.04
3.6, 101.52, 1.0, 90.0, 100.0, 1.0, 2012-01-08 01:00:00, None, 2.0, None
0.0, 101.71, 1.8, 0.0, 100.0, 1.8, 2012-01-08 15:00:00, None, 6.0, -0.02
0.0, 101.7, 1.7, 0.0, 100.0, 1.7, 2012-01-08 16:00:00, None, 6.0, None
0.0, 101.74, 1.6, 0.0, 100.0, 1.6, 2012-01-08 17:00:00, None, 6.0, None
0.0, 101.78, 1.6, 0.0, 100.0, 1.6, 2012-01-08 18:00:00, None, 6.0, -0.07
0.0, 101.78, 1.7, 0.0, 100.0, 1.7, 2012-01-08 19:00:00, None, 6.0, None
0.0, 101.73, 1.7, 0.0, 100.0, 1.7, 2012-01-08 20:00:00, None, 6.0, None
0.0, 101.7, 0.6, 0.0, 100.0, 0.6, 2012-01-08 21:00:00, None, 6.0, -0.08
0.0, 101.64, 0.2, 0.0, 100.0, 0.2, 2012-01-08 22:00:00, None, 6.0, None
0.0, 101.58, 0.2, 0.0, 100.0, 0.2, 2012-01-08 23:00:00, None, 6.0, None
0.0, 101.52, 0.2, 0.0, 100.0, 0.2, 2012-01-09 00:00:00, None, 6.0, -0.18
0.0, 101.45, 0.3, 0.0, 100.0, 0.3, 2012-01-09 01:00:00, None, 6.0, None
18.4, 101.5, 3.2, 247.5, 85.0, 5.6, 2012-01-09 15:00:00, 33.5, 6.0, 0.65
16.6, 101.63, 2.7, 247.5, 84.0, 5.1, 2012-01-09 16:00:00, None, 6.0, None
22.3, 101.75, 2.1, 247.5, 79.0, 5.4, 2012-01-09 17:00:00, None, 6.0, None
25.9, 101.88, 1.8, 225.0, 79.0, 5.1, 2012-01-09 18:00:00, 37.1, 10.0, 0.37
22.3, 102.01, 1.3, 225.0, 75.0, 5.4, 2012-01-09 19:00:00, 35.3, 10.0, None
22.3, 102.12, 0.7, 225.0, 70.0, 5.7, 2012-01-09 20:00:00, 33.5, 10.0, None
22.3, 102.17, 0.3, 225.0, 67.0, 6.0, 2012-01-09 21:00:00, 33.5, 10.0, 0.29
18.4, 102.22, 1.1, 225.0, 75.0, 5.2, 2012-01-09 22:00:00, None, 10.0, None
22.3, 102.26, 0.2, 247.5, 71.0, 5.1, 2012-01-09 23:00:00, 35.3, 10.0, None
22.3, 102.35, 0.0, 270.0, 73.0, 4.5, 2012-01-10 00:00:00, 31.7, 10.0, 0.18
20.5, 102.44, 0.4, 247.5, 78.0, 3.9, 2012-01-10 01:00:00, None, 2.0, None
5.4, 103.58, -1.9, 22.5, 99.0, -1.7, 2012-01-10 15:00:00, None, 10.0, 0.2
0.0, 103.65, -2.9, 0.0, 91.0, -1.6, 2012-01-10 16:00:00, None, 2.0, None
3.6, 103.7, -2.8, 135.0, 98.0, -2.5, 2012-01-10 17:00:00, None, 10.0, None
14.8, 103.72, -5.0, 67.5, 74.0, -1.0, 2012-01-10 18:00:00, None, 3.0, 0.14
9.4, 103.78, -4.9, 67.5, 72.0, -0.4, 2012-01-10 19:00:00, None, 3.0, None
13.0, 103.8, -5.0, 67.5, 68.0, 0.2, 2012-01-10 21:00:00, None, 1.0, 0.08
9.4, 103.72, -3.5, 67.5, 74.0, 0.6, 2012-01-10 22:00:00, None, 3.0, None
11.2, 103.72, -4.7, 45.0, 66.0, 0.9, 2012-01-10 23:00:00, None, 9.0, None
3.6, 103.75, -4.2, 135.0, 72.0, 0.3, 2012-01-11 00:00:00, None, 3.0, -0.05
3.6, 103.81, -4.3, 90.0, 79.0, -1.1, 2012-01-11 01:00:00, None, 10.0, None
0.0, 103.76, -5.2, 0.0, 79.0, -2.1, 2012-01-11 15:00:00, None, 6.0, -0.2
7.6, 103.73, -4.4, 45.0, 85.0, -2.2, 2012-01-11 16:00:00, None, 6.0, None
7.6, 103.69, -3.7, 67.5, 90.0, -2.3, 2012-01-11 17:00:00, None, 4.0, None
0.0, 103.69, -3.4, 0.0, 88.0, -1.6, 2012-01-11 18:00:00, None, 6.0, -0.07
7.6, 103.66, -3.8, 0.0, 82.0, -1.2, 2012-01-11 19:00:00, None, 6.0, None
7.6, 103.62, -2.6, 45.0, 88.0, -0.9, 2012-01-11 20:00:00, None, 4.0, None
0.0, 103.59, -2.0, 0.0, 88.0, -0.2, 2012-01-11 21:00:00, None, 4.0, -0.1
0.0, 103.53, -6.2, 0.0, 61.0, 0.5, 2012-01-11 22:00:00, None, 4.0, None
9.4, 103.47, -5.9, 67.5, 62.0, 0.5, 2012-01-11 23:00:00, None, 2.0, None
5.4, 103.42, -4.4, 67.5, 71.0, 0.2, 2012-01-12 00:00:00, None, 10.0, -0.17
5.4, 103.38, -3.2, 67.5, 82.0, -0.5, 2012-01-12 01:00:00, None, 10.0, None
0.0, 102.61, -4.5, 0.0, 96.0, -4.0, 2012-01-12 15:00:00, None, 5.0, -0.2
0.0, 102.6, -3.4, 0.0, 97.0, -3.0, 2012-01-12 16:00:00, None, 6.0, None
0.0, 102.62, -3.1, 0.0, 97.0, -2.7, 2012-01-12 17:00:00, None, 10.0, None
5.4, 102.68, -2.5, 67.5, 96.0, -2.0, 2012-01-12 18:00:00, None, 10.0, 0.07
14.8, 102.62, -1.6, 67.5, None, -1.2, 2012-01-12 19:00:00, None, 10.0, None
0.0, 102.58, -1.1, 0.0, None, -0.1, 2012-01-12 20:00:00, None, 10.0, None
7.6, 102.54, -1.9, 112.5, 81.0, 1.0, 2012-01-12 21:00:00, None, 10.0, -0.14
9.4, 102.44, -1.0, 67.5, 83.0, 1.5, 2012-01-12 22:00:00, None, 10.0, None
0.0, 102.42, -1.9, 0.0, 80.0, 1.2, 2012-01-12 23:00:00, None, 10.0, None
5.4, 102.34, -1.5, 67.5, 83.0, 1.0, 2012-01-13 00:00:00, None, 10.0, -0.2
5.4, 102.36, -0.7, 22.5, 92.0, 0.5, 2012-01-13 01:00:00, None, 10.0, None
16.6, 102.56, 1.8, 292.5, 89.0, 3.4, 2012-01-13 15:00:00, None, 10.0, -0.22
16.6, 102.52, 1.6, 270.0, 89.0, 3.2, 2012-01-13 16:00:00, None, 10.0, None
18.4, 102.48, 1.5, 292.5, 89.0, 3.1, 2012-01-13 17:00:00, None, 10.0, None
16.6, 102.47, 1.4, 292.5, 86.0, 3.5, 2012-01-13 18:00:00, None, 10.0, -0.09
18.4, 102.43, 1.5, 292.5, 86.0, 3.6, 2012-01-13 19:00:00, None, 10.0, None
22.3, 102.37, 1.9, 292.5, 88.0, 3.7, 2012-01-13 20:00:00, None, 10.0, None
18.4, 102.23, 1.7, 270.0, 85.0, 4.0, 2012-01-13 21:00:00, None, 10.0, -0.24
18.4, 102.14, 1.7, 270.0, 87.0, 3.7, 2012-01-13 22:00:00, None, 10.0, None
16.6, 102.03, 1.2, 270.0, 85.0, 3.5, 2012-01-13 23:00:00, None, 10.0, None
16.6, 101.95, 1.3, 292.5, 90.0, 2.7, 2012-01-14 00:00:00, None, 10.0, -0.28
13.0, 101.86, 1.0, 270.0, 90.0, 2.4, 2012-01-14 01:00:00, None, 10.0, None
11.2, 100.92, -0.4, 292.5, 92.0, 0.8, 2012-01-14 15:00:00, None, 6.0, 0.09
5.4, 100.91, 0.0, 292.5, 93.0, 1.0, 2012-01-14 16:00:00, None, 2.0, None
7.6, 100.96, -0.1, 270.0, 96.0, 0.4, 2012-01-14 17:00:00, None, 4.0, None
5.4, 100.99, 0.1, 337.5, 96.0, 0.6, 2012-01-14 18:00:00, None, 4.0, 0.07
13.0, 101.06, -0.1, 270.0, 96.0, 0.4, 2012-01-14 19:00:00, None, 10.0, None
13.0, 101.06, 0.2, 292.5, 100.0, 0.2, 2012-01-14 20:00:00, None, 10.0, None
13.0, 101.06, 0.2, 292.5, 100.0, 0.2, 2012-01-14 21:00:00, None, 10.0, 0.07
7.6, 101.09, 0.3, 270.0, 100.0, 0.3, 2012-01-14 22:00:00, None, 10.0, None
0.0, 101.13, -0.9, 0.0, 99.0, -0.8, 2012-01-14 23:00:00, None, 10.0, None
0.0, 101.19, -1.4, 0.0, 99.0, -1.2, 2012-01-15 00:00:00, None, 10.0, 0.13
0.0, 101.25, -3.4, 0.0, 97.0, -3.0, 2012-01-15 01:00:00, None, 10.0, None
16.6, 102.37, -9.4, 112.5, 76.0, -5.9, 2012-01-15 15:00:00, None, 1.0, 0.3
11.2, 102.49, -9.9, 90.0, 79.0, -6.9, 2012-01-15 16:00:00, None, 10.0, None
11.2, 102.56, -11.6, 90.0, 68.0, -6.7, 2012-01-15 17:00:00, None, 10.0, None
18.4, 102.65, -10.5, 90.0, 77.0, -7.1, 2012-01-15 18:00:00, None, 10.0, 0.27
13.0, 102.64, -13.0, 90.0, 64.0, -7.4, 2012-01-15 19:00:00, None, 9.0, None
13.0, 102.59, -11.2, 112.5, 72.0, -7.0, 2012-01-15 20:00:00, None, 10.0, None
9.4, 102.56, -10.1, 90.0, 76.0, -6.5, 2012-01-15 21:00:00, None, 10.0, -0.09
20.5, 102.54, -9.3, 90.0, 73.0, -5.3, 2012-01-15 22:00:00, None, 0.0, None
5.4, 102.49, -10.5, 67.5, 72.0, -6.2, 2012-01-15 23:00:00, None, 0.0, None
0.0, 102.45, -11.0, 0.0, 71.0, -6.6, 2012-01-16 00:00:00, None, 0.0, -0.11
5.4, 102.43, -10.9, 67.5, 73.0, -6.8, 2012-01-16 01:00:00, None, 0.0, None
18.4, 102.45, -14.9, 90.0, 75.0, -11.3, 2012-01-16 15:00:00, 31.7, 6.0, 0.04
22.3, 102.46, -13.3, 90.0, 89.0, -11.9, 2012-01-16 16:00:00, None, 6.0, None
18.4, 102.51, -18.3, 90.0, 57.0, -11.4, 2012-01-16 17:00:00, None, 6.0, None
18.4, 102.59, -19.0, 90.0, 55.0, -11.8, 2012-01-16 18:00:00, None, 6.0, 0.14
18.4, 102.64, -18.6, 112.5, 58.0, -12.0, 2012-01-16 19:00:00, None, 6.0, None
18.4, 102.7, -19.7, 112.5, 54.0, -12.3, 2012-01-16 20:00:00, None, 6.0, None
20.5, 102.6, -19.5, 112.5, 56.0, -12.6, 2012-01-16 21:00:00, None, 6.0, 0.01
18.4, 102.6, -20.0, 90.0, 55.0, -12.9, 2012-01-16 22:00:00, None, 6.0, None
20.5, 102.25, -23.7, 67.5, 48.0, -15.2, 2012-01-19 00:00:00, 31.7, 5.0, -0.07
27.7, 102.22, -22.3, 67.5, 58.0, -15.9, 2012-01-19 01:00:00, 37.1, 1.0, None
18.4, 101.85, -23.6, 67.5, 61.0, -17.9, 2012-01-19 15:00:00, None, 0.0, -0.25
18.4, 101.8, -24.3, 67.5, 57.0, -17.8, 2012-01-19 16:00:00, None, 10.0, None
16.6, 101.73, -24.0, 67.5, 57.0, -17.6, 2012-01-19 17:00:00, None, 10.0, None
20.5, 101.7, -24.8, 45.0, 53.0, -17.5, 2012-01-19 18:00:00, 37.1, 10.0, -0.15
16.6, 101.65, -24.2, 67.5, 49.0, -16.0, 2012-01-19 19:00:00, None, 4.0, None
22.3, 101.58, -23.4, 90.0, 49.0, -15.0, 2012-01-19 20:00:00, 37.1, 4.0, None
16.6, 101.49, -23.7, 67.5, 44.0, -14.2, 2012-01-19 21:00:00, None, 2.0, -0.2
11.2, 101.39, -22.5, 90.0, 49.0, -14.0, 2012-01-19 22:00:00, None, 10.0, None
18.4, 101.35, -21.6, 90.0, 48.0, -13.0, 2012-01-19 23:00:00, None, 2.0, None
16.6, 101.34, -19.4, 67.5, 56.0, -12.5, 2012-01-20 00:00:00, None, 6.0, -0.15
11.2, 101.28, -20.4, 67.5, 51.0, -12.3, 2012-01-20 01:00:00, None, 6.0, None
18.4, 100.46, -10.4, 90.0, 92.0, -9.3, 2012-01-20 15:00:00, 31.7, 6.0, -0.15
25.9, 100.33, -10.3, 67.5, 92.0, -9.2, 2012-01-20 16:00:00, 40.7, 4.0, None
29.5, 100.21, -10.9, 67.5, 86.0, -9.0, 2012-01-20 17:00:00, 48.2, 4.0, None
33.5, 100.09, -10.1, 67.5, 90.0, -8.7, 2012-01-20 18:00:00, 53.6, 4.0, -0.37
25.9, 99.96, -9.6, 45.0, 90.0, -8.2, 2012-01-20 19:00:00, None, 4.0, None
27.7, 99.74, -9.1, 67.5, 88.0, -7.5, 2012-01-20 20:00:00, 48.2, 4.0, None
25.9, 99.53, -9.5, 67.5, 82.0, -6.9, 2012-01-20 21:00:00, None, 4.0, -0.56
20.5, 99.3, -8.4, 45.0, 83.0, -6.0, 2012-01-20 22:00:00, None, 4.0, None
22.3, 99.12, -9.0, 67.5, 79.0, -5.9, 2012-01-20 23:00:00, None, 4.0, None
27.7, 98.98, -8.9, 45.0, 79.0, -5.8, 2012-01-21 00:00:00, 37.1, 10.0, -0.54
22.3, 98.89, -8.3, 67.5, 83.0, -5.9, 2012-01-21 01:00:00, None, 6.0, None
3.6, 98.59, -7.2, 67.5, 94.0, -6.4, 2012-01-21 15:00:00, None, 7.0, 0.2
5.4, 98.71, -7.3, 67.5, 94.0, -6.5, 2012-01-21 16:00:00, None, 6.0, None
3.6, 98.85, -7.3, 45.0, 94.0, -6.5, 2012-01-21 17:00:00, None, 6.0, None
9.4, 98.97, -7.1, 22.5, 94.0, -6.3, 2012-01-21 18:00:00, None, 6.0, 0.38
0.0, 99.06, -8.0, 0.0, 85.0, -5.9, 2012-01-21 19:00:00, None, 6.0, None
0.0, 99.12, -7.3, 0.0, 88.0, -5.6, 2012-01-21 20:00:00, None, 6.0, None
0.0, 99.19, -7.6, 0.0, 84.0, -5.3, 2012-01-21 21:00:00, None, 6.0, 0.22
0.0, 99.3, -6.6, 0.0, 91.0, -5.3, 2012-01-21 22:00:00, None, 7.0, None
0.0, 99.42, -5.9, 0.0, 95.0, -5.2, 2012-01-21 23:00:00, None, 7.0, None
0.0, 99.58, -5.6, 0.0, 96.0, -5.0, 2012-01-22 00:00:00, None, 7.0, 0.34
0.0, 99.7, -5.5, 0.0, 96.0, -4.9, 2012-01-22 01:00:00, None, 7.0, None
0.0, 99.83, -5.9, 0.0, 95.0, -5.2, 2012-01-22 15:00:00, None, 6.0, -0.39
0.0, 99.67, -5.6, 0.0, 96.0, -5.0, 2012-01-22 16:00:00, None, 6.0, None
0.0, 99.54, -5.6, 0.0, 91.0, -4.4, 2012-01-22 17:00:00, None, 6.0, None
0.0, 99.37, -4.3, 0.0, 89.0, -2.8, 2012-01-22 18:00:00, None, 6.0, -0.46
9.4, 99.13, -2.9, 45.0, 86.0, -0.9, 2012-01-22 19:00:00, None, 6.0, None
3.6, 98.93, -2.2, 202.5, 92.0, -1.0, 2012-01-22 20:00:00, None, 6.0, None
3.6, 98.73, -2.0, 247.5, 90.0, -0.6, 2012-01-22 21:00:00, None, 6.0, -0.64
0.0, 98.57, -1.3, 0.0, 91.0, 0.0, 2012-01-22 22:00:00, None, 6.0, None
0.0, 98.49, -1.1, 0.0, 94.0, -0.3, 2012-01-22 23:00:00, None, 6.0, None
0.0, 98.43, -1.3, 0.0, 93.0, -0.3, 2012-01-23 00:00:00, None, 6.0, -0.3
0.0, 98.39, -1.3, 0.0, 96.0, -0.7, 2012-01-23 01:00:00, None, 6.0, None
13.0, 100.13, 0.1, 270.0, 84.0, 2.5, 2012-01-23 15:00:00, None, 4.0, 0.14
3.6, 100.15, 0.5, 90.0, 93.0, 1.5, 2012-01-23 16:00:00, None, 4.0, None
3.6, 100.22, 0.4, 45.0, 99.0, 0.6, 2012-01-23 17:00:00, None, 2.0, None
0.0, 100.22, 0.5, 0.0, 99.0, 0.7, 2012-01-23 18:00:00, None, 2.0, 0.09
0.0, 100.22, 0.6, 0.0, 99.0, 0.8, 2012-01-23 19:00:00, None, 2.0, None
0.0, 100.17, -0.1, 0.0, 96.0, 0.4, 2012-01-23 20:00:00, None, 6.0, None
0.0, 100.18, 0.3, 0.0, 99.0, 0.5, 2012-01-23 21:00:00, None, 6.0, -0.04
3.6, 100.18, 0.4, 135.0, 99.0, 0.6, 2012-01-23 22:00:00, None, 8.0, None
0.0, 100.23, 0.4, 0.0, 99.0, 0.6, 2012-01-23 23:00:00, None, 8.0, None
0.0, 100.25, -0.1, 0.0, 96.0, 0.4, 2012-01-24 00:00:00, None, 8.0, 0.07
0.0, 100.29, 0.3, 0.0, 92.0, 1.5, 2012-01-24 01:00:00, None, 4.0, None
3.6, 99.18, 0.6, 270.0, 100.0, 0.6, 2012-01-24 15:00:00, None, 10.0, -0.32
9.4, 99.14, 0.7, 247.5, 96.0, 1.2, 2012-01-24 16:00:00, None, 10.0, None
3.6, 99.1, 0.9, 180.0, 99.0, 1.1, 2012-01-24 17:00:00, None, 4.0, None
0.0, 99.14, 0.8, 0.0, 95.0, 1.5, 2012-01-24 18:00:00, None, 6.0, -0.04
0.0, 99.12, 1.5, 0.0, 100.0, 1.5, 2012-01-24 19:00:00, None, 2.0, None
7.6, 98.96, 1.3, 225.0, 99.0, 1.5, 2012-01-24 20:00:00, None, 6.0, None
0.0, 98.86, 1.0, 0.0, 100.0, 1.0, 2012-01-24 21:00:00, None, 6.0, -0.28
0.0, 98.72, 0.7, 0.0, 100.0, 0.7, 2012-01-24 22:00:00, None, 6.0, None
3.6, 98.61, -0.1, 135.0, 99.0, 0.1, 2012-01-24 23:00:00, None, 6.0, None
0.0, 98.53, 0.0, 0.0, 99.0, 0.2, 2012-01-25 00:00:00, None, 10.0, -0.33
9.4, 98.55, 0.2, 247.5, 100.0, 0.2, 2012-01-25 01:00:00, None, 6.0, None
13.0, 100.77, 0.1, 247.5, 88.0, 1.8, 2012-01-25 15:00:00, None, 10.0, 0.09
9.4, 100.8, 0.2, 247.5, 96.0, 0.7, 2012-01-25 16:00:00, None, 10.0, None
20.5, 100.89, 0.3, 225.0, 95.0, 1.0, 2012-01-25 17:00:00, None, 1.0, None
22.3, 101.02, 0.3, 247.5, 90.0, 1.7, 2012-01-25 18:00:00, 40.7, 9.0, 0.25
18.4, 101.08, 0.3, 270.0, 92.0, 1.5, 2012-01-25 19:00:00, None, 9.0, None
18.4, 101.18, 0.5, 270.0, 93.0, 1.5, 2012-01-25 20:00:00, None, 1.0, None
18.4, 101.26, 0.1, 247.5, 90.0, 1.5, 2012-01-25 21:00:00, None, 1.0, 0.24
7.6, 101.3, 0.0, 292.5, 93.0, 1.0, 2012-01-25 22:00:00, None, 1.0, None
16.6, 101.38, 0.1, 270.0, 90.0, 1.5, 2012-01-25 23:00:00, None, 1.0, None
16.6, 101.44, 0.1, 247.5, 93.0, 1.1, 2012-01-26 00:00:00, None, 3.0, 0.18
13.0, 101.47, -0.1, 270.0, 93.0, 0.9, 2012-01-26 01:00:00, None, 1.0, None
13.0, 101.55, -0.1, 270.0, 95.0, 0.6, 2012-01-26 15:00:00, None, 10.0, 0.16
18.4, 101.66, -0.4, 270.0, 93.0, 0.6, 2012-01-26 16:00:00, None, 10.0, None
14.8, 101.79, -0.9, 270.0, 86.0, 1.1, 2012-01-26 17:00:00, None, 10.0, None
20.5, 102.08, -0.4, 247.5, 92.0, 0.8, 2012-01-26 18:00:00, None, 2.0, 0.53
14.8, 102.11, -0.5, 270.0, 92.0, 0.7, 2012-01-26 19:00:00, None, 10.0, None
14.8, 102.12, -1.2, 292.5, 85.0, 1.1, 2012-01-26 20:00:00, None, 10.0, None
16.6, 102.15, -1.0, 270.0, 86.0, 1.0, 2012-01-26 21:00:00, None, 9.0, 0.07
