station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
0.0, 102.1, 5.3, 0.0, 90.0, 6.9, 2012-01-03 21:00:00, None, None, None, None, -0.19
0.0, 102.01, 5.5, 0.0, 90.0, 7.0, 2012-01-03 22:00:00, None, None, None, None, -0.22
0.0, 102.0, 5.4, 0.0, 90.0, 6.9, 2012-01-03 23:00:00, None, None, None, None, -0.17
5.8, 102.07, 5.0, 337.5, 89.0, 6.7, 2012-01-04 00:00:00, None, None, None, None, -0.04
5.0, 102.04, 5.3, 337.5, 89.0, 7.1, 2012-01-04 01:00:00, None, None, None, None, 0.02
13.0, 102.07, 5.4, 315.0, 90.0, 7.0, 2012-01-04 02:00:00, None, None, None, None, 0.06
9.0, 102.05, 5.4, 0.0, 91.0, 6.8, 2012-01-04 03:00:00, None, None, None, None, -0.02
3.2, 101.94, 5.3, 0.0, 91.0, 6.7, 2012-01-04 04:00:00, None, None, None, None, -0.09
0.0, 101.88, 5.3, 0.0, 91.0, 6.7, 2012-01-04 05:00:00, None, None, None, None, -0.18
4.3, 101.81, 5.2, 202.5, 91.0, 6.6, 2012-01-04 06:00:00, 4.3, 8.2, 35.19, 8.2, -0.23
0.0, 101.79, 5.2, 337.5, 91.0, 6.5, 2012-01-04 07:00:00, None, None, None, None, -0.15
5.8, 101.84, 5.3, 337.5, 91.0, 6.6, 2012-01-04 08:00:00, None, None, None, None, -0.04
0.0, 101.78, 5.0, 337.5, 92.0, 6.3, 2012-01-04 09:00:00, None, None, None, None, -0.03
0.0, 101.72, 5.4, 247.5, 91.0, 6.8, 2012-01-04 10:00:00, None, None, None, None, -0.06
0.0, 101.67, 4.6, 0.0, 91.0, 6.0, 2012-01-04 11:00:00, None, None, None, None, -0.17
0.0, 101.43, 4.0, 0.0, 92.0, 5.3, 2012-01-04 12:00:00, None, None, None, None, -0.35
4.3, 101.54, 5.3, 337.5, 91.0, 6.7, 2012-01-04 13:00:00, None, None, None, None, -0.18
5.0, 101.53, 5.3, 315.0, 87.0, 7.4, 2012-01-04 14:00:00, None, None, None, None, -0.13
9.0, 101.51, 6.1, 157.5, 92.0, 7.4, 2012-01-04 16:00:00, None, None, None, None, -0.03
5.4, 101.6, 6.5, 157.5, 92.0, 7.8, 2012-01-04 17:00:00, None, None, None, None, 0.07
6.1, 101.65, 7.0, 180.0, 92.0, 8.3, 2012-01-04 18:00:00, None, None, None, None, 0.14
2.9, 101.67, 6.9, 135.0, 91.0, 8.3, 2012-01-04 19:00:00, None, None, None, None, 0.16
7.6, 101.6, 6.8, 157.5, 92.0, 8.1, 2012-01-04 20:00:00, None, None, None, None, 0.0
6.5, 101.52, 6.8, 157.5, 92.0, 8.0, 2012-01-04 21:00:00, None, None, None, None, -0.13
10.8, 101.4, 6.7, 157.5, 92.0, 7.9, 2012-01-04 22:00:00, None, None, None, None, -0.26
7.6, 101.37, 6.4, 180.0, 92.0, 7.6, 2012-01-04 23:00:00, None, None, None, None, -0.23
7.2, 101.32, 6.2, 157.5, 92.0, 7.4, 2012-01-05 00:00:00, None, None, None, None, -0.2
4.3, 101.29, 6.0, 157.5, 92.0, 7.2, 2012-01-05 01:00:00, None, None, None, None, -0.11
6.1, 101.27, 5.8, 157.5, 92.0, 7.0, 2012-01-05 02:00:00, None, None, None, None, -0.1
16.6, 101.43, 5.5, 180.0, 84.0, 8.1, 2012-01-05 03:00:00, None, None, 45.4, None, 0.11
None, None, None, 202.5, None, None, 2012-01-05 06:00:00, 5.3, 24.4, 44.45, 8.5, None
11.5, 101.94, 3.3, 157.5, 86.0, 5.5, 2012-01-05 09:00:00, None, None, None, None, 0.13
9.7, 101.95, 3.7, 157.5, 90.0, 5.2, 2012-01-05 10:00:00, None, None, None, None, 0.1
17.6, 102.01, 3.2, 202.5, 81.0, 6.2, 2012-01-05 11:00:00, None, None, 43.2, None, 0.18
13.7, 102.09, 2.3, 180.0, 81.0, 5.3, 2012-01-05 12:00:00, None, None, 40.0, None, 0.14
10.4, 102.11, 2.3, 157.5, 81.0, 5.4, 2012-01-05 13:00:00, None, None, None, None, 0.15
14.8, 102.11, 0.9, 157.5, 73.0, 5.3, 2012-01-05 14:00:00, None, None, None, None, 0.09
10.4, 102.26, 0.6, 202.5, 73.0, 5.0, 2012-01-05 15:00:00, None, None, None, None, 0.17
9.0, 102.34, 1.1, 180.0, 80.0, 4.4, 2012-01-05 16:00:00, None, None, None, None, 0.23
14.8, 102.42, 1.8, 180.0, 81.0, 4.9, 2012-01-05 17:00:00, None, None, None, None, 0.31
13.0, 102.48, 2.5, 180.0, 86.0, 4.7, 2012-01-05 18:00:00, None, None, None, None, 0.22
14.0, 102.56, 2.3, 157.5, 89.0, 4.0, 2012-01-05 19:00:00, None, None, None, None, 0.21
14.8, 102.45, 2.8, 180.0, 88.0, 4.7, 2012-01-05 20:00:00, None, None, None, None, 0.03
10.4, 102.55, 2.7, 180.0, 87.0, 4.8, 2012-01-05 21:00:00, None, None, None, None, 0.06
13.3, 102.52, 2.6, 157.5, 88.0, 4.5, 2012-01-05 22:00:00, None, None, None, None, -0.04
11.9, 102.54, 1.9, 202.5, 84.0, 4.4, 2012-01-05 23:00:00, None, None, None, None, 0.08
11.5, 102.61, 1.8, 202.5, 84.0, 4.4, 2012-01-06 00:00:00, None, None, None, None, 0.06
11.2, 102.61, 1.0, 225.0, 79.0, 4.4, 2012-01-06 01:00:00, None, None, None, None, 0.09
9.0, 102.59, 0.1, 202.5, 71.0, 4.9, 2012-01-06 02:00:00, None, None, None, None, 0.05
0.0, 102.65, -0.1, 0.0, 88.0, 1.7, 2012-01-06 03:00:00, None, None, None, None, 0.03
4.0, 102.67, 0.0, 180.0, 88.0, 1.8, 2012-01-06 04:00:00, None, None, None, None, 0.05
3.2, 102.7, -0.3, 270.0, 78.0, 3.2, 2012-01-06 05:00:00, None, None, None, None, 0.1
3.6, 102.72, -0.6, 180.0, 88.0, 1.2, 2012-01-06 06:00:00, 4.2, 10.8, 48.15, 5.7, 0.07
5.0, 102.74, 0.0, 202.5, 90.0, 1.5, 2012-01-06 07:00:00, None, None, None, None, 0.07
5.0, 102.74, -0.6, 180.0, 82.0, 2.2, 2012-01-06 08:00:00, None, None, None, None, 0.04
7.2, 102.72, -1.2, 225.0, 76.0, 2.6, 2012-01-06 09:00:00, None, None, None, None, 0.0
5.4, 102.73, -1.0, 225.0, 76.0, 2.9, 2012-01-06 10:00:00, None, None, None, None, -0.01
7.6, 102.74, -0.4, 247.5, 76.0, 3.5, 2012-01-06 11:00:00, None, None, None, None, 0.0
3.6, 102.71, -0.2, 225.0, 79.0, 3.1, 2012-01-06 12:00:00, None, None, None, None, -0.01
2.9, 102.66, 0.0, 247.5, 82.0, 2.8, 2012-01-06 13:00:00, None, None, None, None, -0.07
3.6, 102.66, 0.6, 247.5, 89.0, 2.3, 2012-01-06 14:00:00, None, None, None, None, -0.08
0.0, 102.62, -0.2, 157.5, 90.0, 1.3, 2012-01-06 15:00:00, None, None, None, None, -0.09
0.0, 102.57, -0.4, 0.0, 91.0, 1.0, 2012-01-06 16:00:00, None, None, None, None, -0.09
1.1, 102.6, 0.5, 202.5, 91.0, 1.8, 2012-01-06 17:00:00, None, None, None, None, -0.06
4.7, 102.59, 0.9, 202.5, 85.0, 3.2, 2012-01-06 18:00:00, None, None, None, None, -0.03
5.0, 102.6, 1.3, 180.0, 82.0, 4.1, 2012-01-06 19:00:00, None, None, None, None, 0.03
4.3, 102.53, 1.2, 157.5, 82.0, 4.0, 2012-01-06 20:00:00, None, None, None, None, -0.07
3.6, 102.48, 1.4, 180.0, 83.0, 4.1, 2012-01-06 21:00:00, None, None, None, None, -0.1
5.8, 102.44, 2.0, 157.5, 87.0, 4.0, 2012-01-06 22:00:00, None, None, None, None, -0.15
6.8, 102.45, 1.9, 157.5, 86.0, 4.0, 2012-01-06 23:00:00, None, None, None, None, -0.07
3.2, 102.46, 1.1, 180.0, 87.0, 3.1, 2012-01-07 00:00:00, None, None, None, None, -0.02
1.1, 102.51, 1.2, 180.0, 89.0, 2.8, 2012-01-07 01:00:00, None, None, None, None, 0.06
0.4, 102.5, 0.9, 157.5, 89.0, 2.6, 2012-01-07 02:00:00, None, None, None, None, 0.04
0.0, 102.53, 1.1, 202.5, 90.0, 2.6, 2012-01-07 03:00:00, None, None, None, None, 0.06
4.3, 102.56, 1.2, 180.0, 89.0, 2.8, 2012-01-07 04:00:00, None, None, None, None, 0.05
5.4, 102.6, 1.1, 157.5, 87.0, 3.1, 2012-01-07 05:00:00, None, None, None, None, 0.1
3.6, 102.64, 1.2, 157.5, 87.0, 3.3, 2012-01-07 06:00:00, 0.8, 0.6, None, 4.3, 0.11
4.3, 102.69, 1.3, 135.0, 87.0, 3.3, 2012-01-07 07:00:00, None, None, None, None, 0.13
2.2, 102.73, 1.3, 135.0, 87.0, 3.3, 2012-01-07 08:00:00, None, None, None, None, 0.13
1.8, 102.73, 1.2, 135.0, 86.0, 3.3, 2012-01-07 09:00:00, None, None, None, None, 0.09
0.0, 102.75, 1.2, 180.0, 86.0, 3.3, 2012-01-07 10:00:00, None, None, None, None, 0.06
1.8, 102.79, 1.1, 135.0, 86.0, 3.3, 2012-01-07 11:00:00, None, None, None, None, 0.06
1.1, 102.8, 1.1, 135.0, 85.0, 3.4, 2012-01-07 12:00:00, None, None, None, None, 0.07
0.4, 102.82, 0.9, 135.0, 85.0, 3.2, 2012-01-07 13:00:00, None, None, None, None, 0.07
0.0, 102.87, 0.9, 0.0, 84.0, 3.4, 2012-01-07 14:00:00, None, None, None, None, 0.08
0.4, 102.88, 0.9, 112.5, 85.0, 3.3, 2012-01-07 15:00:00, None, None, None, None, 0.08
0.0, 102.91, 1.1, 0.0, 87.0, 3.1, 2012-01-07 16:00:00, None, None, None, None, 0.09
0.0, 102.99, 1.3, 0.0, 88.0, 3.1, 2012-01-07 17:00:00, None, None, None, None, 0.12
0.0, 103.05, 1.6, 0.0, 89.0, 3.4, 2012-01-07 18:00:00, None, None, None, None, 0.17
0.0, 103.03, 1.9, 0.0, 89.0, 3.5, 2012-01-07 19:00:00, None, None, None, None, 0.12
1.4, 102.96, 1.9, 157.5, 90.0, 3.4, 2012-01-07 20:00:00, None, None, None, None, -0.03
6.8, 102.92, 2.0, 157.5, 90.0, 3.5, 2012-01-07 21:00:00, None, None, None, None, -0.13
7.9, 102.9, 2.1, 180.0, 91.0, 3.5, 2012-01-07 22:00:00, None, None, None, None, -0.13
4.0, 102.89, 2.3, 180.0, 91.0, 3.7, 2012-01-07 23:00:00, None, None, None, None, -0.07
1.8, 102.91, 2.5, 202.5, 91.0, 3.9, 2012-01-08 00:00:00, None, None, None, None, -0.01
0.0, 102.94, 2.6, 0.0, 91.0, 3.9, 2012-01-08 01:00:00, None, None, None, None, 0.04
0.0, 102.91, 2.8, 0.0, 92.0, 4.1, 2012-01-08 02:00:00, None, None, None, None, 0.02
0.0, 102.83, 2.9, 0.0, 92.0, 4.2, 2012-01-08 03:00:00, None, None, None, None, -0.08
0.0, 102.83, 2.8, 0.0, 92.0, 4.1, 2012-01-08 04:00:00, None, None, None, None, -0.11
0.0, 102.85, 2.6, 247.5, 92.0, 3.9, 2012-01-08 05:00:00, None, None, None, None, -0.06
0.0, 102.86, 2.8, 0.0, 92.0, 4.0, 2012-01-08 06:00:00, 3.0, 1.6, None, 4.2, 0.03
0.0, 102.83, 3.1, 0.0, 92.0, 4.3, 2012-01-08 07:00:00, None, None, None, None, 0.0
0.0, 102.81, 3.4, 0.0, 92.0, 4.6, 2012-01-08 08:00:00, None, None, None, None, -0.04
0.0, 102.8, 3.3, 0.0, 92.0, 4.5, 2012-01-08 09:00:00, None, None, None, None, -0.06
0.0, 102.79, 3.3, 0.0, 92.0, 4.5, 2012-01-08 10:00:00, None, None, None, None, -0.04
0.0, 102.78, 3.4, 0.0, 92.0, 4.6, 2012-01-08 11:00:00, None, None, None, None, -0.03
0.0, 102.74, 3.3, 0.0, 92.0, 4.5, 2012-01-08 12:00:00, None, None, None, None, -0.06
0.0, 102.71, 3.3, 0.0, 92.0, 4.5, 2012-01-08 13:00:00, None, None, None, None, -0.07
2.5, 102.67, 3.2, 202.5, 92.0, 4.4, 2012-01-08 14:00:00, None, None, None, None, -0.1
0.0, 102.61, 3.3, 0.0, 92.0, 4.5, 2012-01-08 15:00:00, None, None, None, None, -0.12
0.0, 102.59, 3.4, 0.0, 92.0, 4.6, 2012-01-08 16:00:00, None, None, None, None, -0.12
0.0, 102.62, 3.5, 0.0, 92.0, 4.7, 2012-01-08 17:00:00, None, None, None, None, -0.05
2.9, 102.68, 3.6, 337.5, 92.0, 4.8, 2012-01-08 18:00:00, None, None, None, None, 0.07
0.0, 102.66, 3.7, 0.0, 91.0, 5.2, 2012-01-08 19:00:00, None, None, None, None, 0.07
5.0, 102.59, 3.6, 337.5, 88.0, 5.4, 2012-01-08 20:00:00, None, None, None, None, -0.03
0.7, 102.52, 3.6, 90.0, 89.0, 5.2, 2012-01-08 21:00:00, None, None, None, None, -0.16
4.0, 102.45, 4.0, 157.5, 90.0, 5.6, 2012-01-08 22:00:00, None, None, None, None, -0.21
1.8, 102.43, 3.9, 202.5, 86.0, 6.1, 2012-01-08 23:00:00, None, None, None, None, -0.16
2.5, 102.42, 4.4, 292.5, 88.0, 6.3, 2012-01-09 00:00:00, None, None, None, None, -0.09
6.1, 102.4, 3.9, 337.5, 88.0, 5.8, 2012-01-09 01:00:00, None, None, None, None, -0.05
10.8, 102.38, 3.5, 337.5, 89.0, 5.3, 2012-01-09 02:00:00, None, None, None, None, -0.05
8.3, 102.34, 3.3, 0.0, 90.0, 4.9, 2012-01-09 03:00:00, None, None, None, None, -0.09
9.7, 102.33, 3.1, 337.5, 89.0, 4.8, 2012-01-09 04:00:00, None, None, None, None, -0.07
8.6, 102.26, 3.3, 337.5, 84.0, 5.9, 2012-01-09 05:00:00, None, None, None, None, -0.11
0.7, 102.22, 3.7, 292.5, 87.0, 5.7, 2012-01-09 06:00:00, 3.3, 0.4, None, 6.5, -0.11
1.8, 102.22, 3.6, 292.5, 90.0, 5.2, 2012-01-09 07:00:00, None, None, None, None, -0.1
0.0, 102.24, 3.7, 0.0, 91.0, 5.2, 2012-01-09 08:00:00, None, None, None, None, -0.02
0.0, 102.19, 3.6, 0.0, 91.0, 5.0, 2012-01-09 09:00:00, None, None, None, None, -0.03
0.0, 102.17, 3.5, 0.0, 91.0, 4.9, 2012-01-09 10:00:00, None, None, None, None, -0.05
1.4, 102.21, 3.5, 157.5, 92.0, 4.8, 2012-01-09 13:00:00, None, None, None, None, 0.04
2.9, 102.26, 3.5, 135.0, 92.0, 4.8, 2012-01-09 14:00:00, None, None, None, None, 0.08
2.2, 102.25, 3.9, 337.5, 92.0, 5.1, 2012-01-09 15:00:00, None, None, None, None, 0.02
11.2, 102.25, 4.3, 247.5, 81.0, 7.4, 2012-01-09 16:00:00, None, None, None, None, 0.04
14.0, 102.29, 4.1, 247.5, 74.0, 8.6, 2012-01-09 17:00:00, None, None, None, None, 0.03
15.5, 102.39, 3.7, 247.5, 71.0, 8.6, 2012-01-09 18:00:00, None, None, None, None, 0.14
8.6, 102.44, 3.5, 292.5, 69.0, 8.9, 2012-01-09 19:00:00, None, None, None, None, 0.19
13.3, 102.4, 3.2, 315.0, 70.0, 8.4, 2012-01-09 20:00:00, None, None, None, None, 0.11
14.8, 102.36, 2.8, 315.0, 70.0, 8.0, 2012-01-09 21:00:00, None, None, None, None, -0.03
21.2, 102.3, 2.2, 270.0, 67.0, 8.1, 2012-01-09 22:00:00, None, None, None, None, -0.14
13.0, 102.31, 1.1, 270.0, 58.0, 8.9, 2012-01-09 23:00:00, None, None, None, None, -0.09
1.8, 102.31, 2.0, 90.0, 67.0, 7.8, 2012-01-10 00:00:00, None, None, None, None, -0.05
6.1, 102.37, 2.4, 292.5, 77.0, 6.3, 2012-01-10 01:00:00, None, None, None, None, 0.07
12.6, 102.37, 0.8, 270.0, 66.0, 6.6, 2012-01-10 02:00:00, None, None, None, None, 0.06
3.2, 102.4, 1.4, 270.0, 75.0, 5.5, 2012-01-10 03:00:00, None, None, None, None, 0.09
0.4, 102.43, 1.9, 90.0, 83.0, 4.5, 2012-01-10 04:00:00, None, None, None, None, 0.06
7.2, 102.47, 1.5, 337.5, 80.0, 4.7, 2012-01-10 05:00:00, None, None, None, None, 0.1
2.5, 102.5, 0.4, 247.5, 82.0, 3.2, 2012-01-10 06:00:00, 4.6, 0.4, 38.89, 9.5, 0.1
7.9, 102.54, -0.2, 270.0, 76.0, 3.7, 2012-01-10 07:00:00, None, None, None, None, 0.11
0.7, 102.58, -0.6, 67.5, 85.0, 1.7, 2012-01-10 08:00:00, None, None, None, None, 0.1
7.2, 102.63, -1.7, 292.5, 73.0, 2.6, 2012-01-10 09:00:00, None, None, None, None, 0.12
1.1, 102.7, -2.2, 315.0, 75.0, 1.8, 2012-01-10 10:00:00, None, None, None, None, 0.15
1.8, 102.74, -2.1, 270.0, 83.0, 0.5, 2012-01-10 11:00:00, None, None, None, None, 0.16
0.0, 102.76, -2.0, 0.0, 87.0, -0.1, 2012-01-10 12:00:00, None, None, None, None, 0.12
0.0, 102.82, -2.6, 0.0, 86.0, -0.4, 2012-01-10 13:00:00, None, None, None, None, 0.11
5.8, 102.91, -1.9, 292.5, 83.0, 0.7, 2012-01-10 14:00:00, None, None, None, None, 0.16
0.0, 102.97, -2.7, 0.0, 83.0, -0.1, 2012-01-10 15:00:00, None, None, None, None, 0.2
7.6, 103.04, -4.6, 337.5, 67.0, 0.8, 2012-01-10 16:00:00, None, None, None, None, 0.21
7.6, 103.13, -4.1, 315.0, 66.0, 1.6, 2012-01-10 17:00:00, None, None, None, None, 0.21
6.1, 103.24, -2.9, 0.0, 67.0, 2.7, 2012-01-10 18:00:00, None, None, None, None, 0.27
15.8, 103.33, -4.5, 0.0, 54.0, 3.9, 2012-01-10 20:00:00, None, None, None, None, 0.2
17.3, 103.35, -2.9, 337.5, 59.0, 4.5, 2012-01-10 21:00:00, None, None, None, None, 0.11
16.9, 103.36, -2.9, 337.5, 59.0, 4.5, 2012-01-10 22:00:00, None, None, None, None, 0.05
11.2, 103.4, -2.6, 0.0, 61.0, 4.4, 2012-01-10 23:00:00, None, None, None, None, 0.07
8.3, 103.43, -2.6, 0.0, 65.0, 3.4, 2012-01-11 00:00:00, None, None, None, None, 0.07
5.8, 103.46, -2.5, 337.5, 74.0, 1.7, 2012-01-11 01:00:00, None, None, None, None, 0.09
9.0, 103.49, -2.7, 315.0, 73.0, 1.6, 2012-01-11 02:00:00, None, None, None, None, 0.08
9.4, 103.51, -2.7, 337.5, 75.0, 1.4, 2012-01-11 03:00:00, None, None, None, None, 0.08
10.4, 103.55, -3.0, 337.5, 72.0, 1.5, 2012-01-11 04:00:00, None, None, None, None, 0.09
11.2, 103.53, -2.9, 337.5, 74.0, 1.3, 2012-01-11 05:00:00, None, None, None, None, 0.04
None, None, None, None, None, None, 2012-01-11 06:00:00, -0.7, 0.0, None, 4.8, None
12.6, 103.56, -3.0, 337.5, 75.0, 0.9, 2012-01-11 07:00:00, None, None, None, None, 0.01
11.2, 103.53, -3.4, 337.5, 74.0, 0.7, 2012-01-11 08:00:00, None, None, None, None, 0.0
13.0, 103.49, -3.8, 337.5, 72.0, 0.7, 2012-01-11 09:00:00, None, None, None, None, -0.05
11.9, 103.5, -3.8, 337.5, 74.0, 0.4, 2012-01-11 10:00:00, None, None, None, None, -0.06
9.4, 103.44, -3.7, 337.5, 76.0, 0.1, 2012-01-11 11:00:00, None, None, None, None, -0.09
6.8, 103.41, -3.5, 337.5, 78.0, -0.1, 2012-01-11 12:00:00, None, None, None, None, -0.08
10.1, 103.42, -3.1, 337.5, 78.0, 0.2, 2012-01-11 13:00:00, None, None, None, None, -0.08
