station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
9.0, 101.27, -1.6, 180.0, 88.0, 0.2, 2012-01-15 00:00:00, None, None, None, None, 0.12
8.3, 101.31, -1.2, 225.0, 92.0, -0.1, 2012-01-15 01:00:00, None, None, None, None, 0.13
1.1, 101.36, -1.2, 157.5, 96.0, -0.6, 2012-01-15 02:00:00, None, None, None, None, 0.14
8.3, 101.39, -1.0, 247.5, 97.0, -0.6, 2012-01-15 03:00:00, None, None, None, None, 0.12
8.6, 101.44, -1.4, 225.0, 98.0, -1.0, 2012-01-15 04:00:00, None, None, None, None, 0.13
0.4, 101.49, -1.2, 202.5, 99.0, -1.0, 2012-01-15 05:00:00, None, None, None, None, 0.13
1.1, 101.53, -1.5, 225.0, 99.0, -1.3, 2012-01-15 06:00:00, -1.3, None, 48.15, 1.0, 0.14
2.5, 101.59, -1.7, 135.0, 98.0, -1.4, 2012-01-15 07:00:00, None, None, None, None, 0.15
7.2, 101.63, -2.2, 67.5, 92.0, -1.1, 2012-01-15 08:00:00, None, None, None, None, 0.14
5.0, 101.67, -2.1, 90.0, 94.0, -1.2, 2012-01-15 09:00:00, None, None, None, None, 0.14
10.1, 101.72, -2.8, 67.5, 88.0, -1.0, 2012-01-15 10:00:00, None, None, None, None, 0.13
13.7, 101.78, -3.2, 67.5, 87.0, -1.2, 2012-01-15 11:00:00, None, None, None, None, 0.15
28.1, 101.79, -2.7, 45.0, 86.0, -0.6, 2012-01-15 12:00:00, None, None, None, None, 0.12
43.6, 101.8, -4.5, 45.0, 76.0, -0.8, 2012-01-15 13:00:00, None, None, 56.2, None, 0.08
42.8, 101.86, -6.8, 67.5, 67.0, -1.5, 2012-01-15 14:00:00, None, None, 59.0, None, 0.08
49.3, 101.92, -7.8, 67.5, 65.0, -2.1, 2012-01-15 15:00:00, None, None, 65.5, None, 0.13
55.1, 102.01, -7.9, 45.0, 66.0, -2.3, 2012-01-15 16:00:00, None, None, 65.5, None, 0.21
53.3, 102.11, -8.8, 45.0, 64.0, -3.0, 2012-01-15 17:00:00, None, None, 67.3, None, 0.25
56.9, 102.19, -9.3, 45.0, 64.0, -3.5, 2012-01-15 18:00:00, None, None, 69.5, None, 0.27
53.3, 102.2, -9.8, 45.0, 62.0, -3.5, 2012-01-15 19:00:00, None, None, 68.0, None, 0.19
55.1, 102.2, -11.3, 45.0, 56.0, -3.8, 2012-01-15 20:00:00, None, None, 65.5, None, 0.09
50.0, 102.17, -11.2, 45.0, 56.0, -3.6, 2012-01-15 21:00:00, None, None, 61.6, None, -0.02
57.6, 102.14, -10.7, 45.0, 57.0, -3.3, 2012-01-15 22:00:00, None, None, 69.5, None, -0.06
55.8, 102.1, -10.2, 45.0, 58.0, -3.1, 2012-01-15 23:00:00, None, None, 73.4, None, -0.1
51.5, 102.11, -10.7, 45.0, 56.0, -3.1, 2012-01-16 00:00:00, None, None, 63.4, None, -0.06
50.0, 102.15, -10.8, 45.0, 57.0, -3.4, 2012-01-16 01:00:00, None, None, 60.8, None, 0.01
48.2, 102.14, -10.5, 45.0, 59.0, -3.5, 2012-01-16 02:00:00, None, None, 57.6, None, 0.04
47.9, 102.13, -10.5, 45.0, 60.0, -3.8, 2012-01-16 03:00:00, None, None, 60.8, None, 0.02
50.8, 102.12, -10.3, 45.0, 61.0, -3.8, 2012-01-16 04:00:00, None, None, 60.5, None, -0.03
44.6, 102.14, -10.3, 45.0, 62.0, -4.1, 2012-01-16 05:00:00, None, None, 54.7, None, 0.0
43.6, 102.13, -10.0, 45.0, 65.0, -4.4, 2012-01-16 06:00:00, None, None, 74.08, -0.3, 0.0
43.9, 102.12, -10.8, 45.0, 63.0, -4.7, 2012-01-16 07:00:00, None, None, None, None, 0.0
47.2, 102.11, -11.3, 45.0, 61.0, -5.0, 2012-01-16 08:00:00, None, None, 57.6, None, -0.03
49.3, 102.07, -11.1, 45.0, 62.0, -5.0, 2012-01-16 09:00:00, None, None, None, None, -0.06
54.4, 102.04, -10.4, 45.0, 66.0, -5.0, 2012-01-16 10:00:00, None, None, 65.9, None, -0.08
59.4, 101.97, -11.2, 45.0, 62.0, -5.1, 2012-01-16 11:00:00, None, None, None, None, -0.14
60.1, 101.95, -10.0, 45.0, 68.0, -5.0, 2012-01-16 12:00:00, None, None, 73.8, None, -0.12
56.2, 101.89, -9.4, 45.0, 74.0, -5.4, 2012-01-16 13:00:00, None, None, 67.7, None, -0.15
61.9, 101.87, -9.7, 45.0, 74.0, -5.8, 2012-01-16 14:00:00, None, None, None, None, -0.1
61.6, 101.85, -9.0, 45.0, 83.0, -6.6, 2012-01-16 15:00:00, None, None, 76.0, None, -0.1
64.1, 101.85, -9.9, 45.0, 81.0, -7.1, 2012-01-16 16:00:00, None, None, 79.9, None, -0.04
69.8, 101.86, -10.2, 45.0, 81.0, -7.4, 2012-01-16 17:00:00, None, None, 85.0, None, -0.01
75.6, 101.93, -11.7, 45.0, 74.0, -7.9, 2012-01-16 18:00:00, None, None, 92.2, None, 0.08
69.8, 101.98, -13.3, 45.0, 68.0, -8.5, 2012-01-16 19:00:00, None, None, 83.9, None, 0.13
69.1, 101.99, -12.6, 45.0, 72.0, -8.4, 2012-01-16 20:00:00, None, None, 87.8, None, 0.13
67.0, 101.97, -14.5, 45.0, 66.0, -9.3, 2012-01-16 21:00:00, None, None, 80.3, None, 0.04
65.2, 101.99, -13.3, 45.0, 71.0, -8.9, 2012-01-16 22:00:00, None, None, 83.9, None, 0.01
None, None, None, None, None, None, 2012-01-17 23:00:00, None, 0.0, None, None, None
None, None, None, None, None, None, 2012-01-18 23:00:00, None, 0.0, None, None, None
78.8, 101.42, -16.0, 45.0, 63.0, -10.3, 2012-01-19 00:00:00, None, None, 97.6, None, 0.0
78.1, 101.4, -14.8, 45.0, 67.0, -9.8, 2012-01-19 01:00:00, None, None, 92.9, None, -0.03
81.0, 101.35, -15.0, 45.0, 68.0, -10.2, 2012-01-19 02:00:00, None, None, 103.7, None, -0.08
79.9, 101.31, -15.2, 45.0, 68.0, -10.3, 2012-01-19 03:00:00, None, None, 105.5, None, -0.11
81.4, 101.31, -16.2, 45.0, 65.0, -10.9, 2012-01-19 04:00:00, None, None, 98.6, None, -0.09
77.4, 101.38, -16.4, 45.0, 65.0, -11.0, 2012-01-19 05:00:00, None, None, 99.7, None, 0.03
83.2, 101.36, -15.0, 45.0, 70.0, -10.6, 2012-01-19 06:00:00, None, 0.0, 97.6, -9.0, 0.05
82.4, 101.38, -14.7, 45.0, 72.0, -10.6, 2012-01-19 07:00:00, None, None, 100.8, None, 0.07
77.4, 101.42, -15.1, 45.0, 71.0, -10.8, 2012-01-19 08:00:00, None, None, 91.8, None, 0.04
75.6, 101.4, -14.6, 45.0, 74.0, -10.8, 2012-01-19 09:00:00, None, None, 90.7, None, 0.04
83.2, 101.33, -15.0, 45.0, 73.0, -11.1, 2012-01-19 10:00:00, None, None, 96.1, None, -0.05
85.0, 101.28, -15.7, 45.0, 72.0, -11.6, 2012-01-19 11:00:00, None, None, 99.7, None, -0.14
79.2, 101.24, -14.7, 45.0, 76.0, -11.3, 2012-01-19 12:00:00, None, None, 96.5, None, -0.15
79.6, 101.22, -14.7, 45.0, 77.0, -11.4, 2012-01-19 13:00:00, None, None, 92.5, None, -0.1
80.6, 101.13, -15.0, 45.0, 77.0, -11.7, 2012-01-19 14:00:00, None, None, 95.0, None, -0.14
82.1, 101.06, -15.0, 45.0, 77.0, -11.7, 2012-01-19 15:00:00, None, None, 94.7, None, -0.18
79.9, 101.04, -15.0, 45.0, 77.0, -11.7, 2012-01-19 16:00:00, None, None, 99.0, None, -0.18
81.4, 100.98, -15.1, 45.0, 75.0, -11.5, 2012-01-19 17:00:00, None, None, 96.1, None, -0.15
78.8, 100.98, -15.3, 45.0, 74.0, -11.6, 2012-01-19 18:00:00, None, None, 94.3, None, -0.08
78.8, 100.98, -14.2, 45.0, 76.0, -10.7, 2012-01-19 19:00:00, None, None, 89.6, None, -0.06
78.8, 100.92, -12.9, 45.0, 80.0, -10.1, 2012-01-19 20:00:00, None, None, 100.4, None, -0.06
80.6, 100.86, -14.2, 45.0, 72.0, -10.1, 2012-01-19 21:00:00, None, None, 93.6, None, -0.12
79.2, 100.79, -13.3, 45.0, 76.0, -9.9, 2012-01-19 22:00:00, None, None, 92.2, None, -0.19
74.9, 100.72, -12.9, 45.0, 76.0, -9.4, 2012-01-19 23:00:00, None, 0.0, 90.4, None, -0.2
77.8, 100.7, -12.5, 45.0, 76.0, -9.0, 2012-01-20 00:00:00, None, None, 90.7, None, -0.16
77.4, 100.67, -12.6, 45.0, 75.0, -8.9, 2012-01-20 01:00:00, None, None, 92.2, None, -0.12
72.7, 100.67, -13.6, 45.0, 70.0, -9.1, 2012-01-20 02:00:00, None, None, 87.1, None, -0.05
73.4, 100.63, -12.0, 45.0, 75.0, -8.3, 2012-01-20 03:00:00, None, None, 87.8, None, -0.07
73.4, 100.59, -11.5, 45.0, 76.0, -8.1, 2012-01-20 04:00:00, None, None, 87.8, None, -0.08
75.2, 100.56, -11.3, 45.0, 77.0, -7.9, 2012-01-20 05:00:00, None, None, 89.3, None, -0.11
74.9, 100.52, -9.7, 45.0, 88.0, -8.0, 2012-01-20 06:00:00, None, 0.0, 88.9, -7.4, -0.11
78.8, 100.51, -9.3, 45.0, 92.0, -8.2, 2012-01-20 07:00:00, None, None, 91.4, None, -0.08
77.0, 100.44, -8.4, 45.0, 94.0, -7.6, 2012-01-20 08:00:00, None, None, 94.3, None, -0.12
77.4, 100.4, -8.6, 45.0, 92.0, -7.5, 2012-01-20 09:00:00, None, None, 92.9, None, -0.12
76.3, 100.34, -8.6, 45.0, 90.0, -7.2, 2012-01-20 10:00:00, None, None, 91.4, None, -0.17
77.8, 100.28, -9.3, 45.0, 87.0, -7.5, 2012-01-20 11:00:00, None, None, 92.5, None, -0.16
81.7, 100.19, -9.3, 45.0, 87.0, -7.4, 2012-01-20 12:00:00, None, None, 94.3, None, -0.21
79.9, 100.05, -8.8, 45.0, 87.0, -6.9, 2012-01-20 13:00:00, None, None, 96.5, None, -0.29
80.3, 99.93, -8.9, 45.0, 84.0, -6.6, 2012-01-20 14:00:00, None, None, 95.0, None, -0.35
82.8, 99.77, -8.4, 45.0, 84.0, -6.1, 2012-01-20 15:00:00, None, None, 99.7, None, -0.42
81.7, 99.66, -8.1, 45.0, 85.0, -5.9, 2012-01-20 16:00:00, None, None, 95.8, None, -0.39
80.6, 99.49, -8.2, 45.0, 84.0, -5.9, 2012-01-20 17:00:00, None, None, 99.0, None, -0.43
82.4, 99.42, -8.6, 45.0, 82.0, -5.9, 2012-01-20 18:00:00, None, None, 96.1, None, -0.34
82.8, 99.27, -8.1, 45.0, 82.0, -5.5, 2012-01-20 19:00:00, None, None, 97.9, None, -0.38
82.4, 99.07, -7.5, 45.0, 84.0, -5.1, 2012-01-20 20:00:00, None, None, 97.2, None, -0.42
82.1, 98.89, -7.1, 45.0, 87.0, -5.3, 2012-01-20 21:00:00, None, None, 99.7, None, -0.53
81.4, 98.65, -6.3, 45.0, 91.0, -5.0, 2012-01-20 22:00:00, None, None, 95.8, None, -0.62
79.2, 98.48, -5.9, 45.0, 91.0, -4.6, 2012-01-20 23:00:00, None, 0.0, 91.8, None, -0.59
77.8, 98.33, -5.7, 45.0, 89.0, -4.1, 2012-01-21 00:00:00, None, None, 93.2, None, -0.56
79.9, 98.21, -5.7, 45.0, 92.0, -4.6, 2012-01-21 01:00:00, None, None, 89.3, None, -0.44
78.8, 98.14, -5.8, 45.0, 87.0, -3.9, 2012-01-21 02:00:00, None, None, 94.7, None, -0.34
78.5, 98.02, -5.4, 45.0, 90.0, -3.9, 2012-01-21 03:00:00, None, None, 89.6, None, -0.31
77.0, 97.91, -5.4, 45.0, 88.0, -3.7, 2012-01-21 04:00:00, None, None, 89.3, None, -0.3
72.0, 97.86, -5.5, 45.0, 86.0, -3.4, 2012-01-21 05:00:00, None, None, 92.2, None, -0.28
73.8, 97.8, -5.1, 45.0, 85.0, -2.9, 2012-01-21 06:00:00, None, 0.0, 85.7, -4.0, -0.22
74.9, 97.75, -6.1, 45.0, 80.0, -3.0, 2012-01-21 07:00:00, None, None, 91.4, None, -0.16
73.8, 97.74, -5.7, 45.0, 80.0, -2.7, 2012-01-21 08:00:00, None, None, 88.2, None, -0.12
72.0, 97.81, -6.1, 45.0, 79.0, -2.9, 2012-01-21 09:00:00, None, None, 82.4, None, 0.01
65.9, 97.85, -6.1, 45.0, 83.0, -3.5, 2012-01-21 10:00:00, None, None, 82.4, None, 0.1
55.4, 98.08, -5.6, 45.0, 91.0, -4.3, 2012-01-21 11:00:00, None, None, 65.9, None, 0.34
53.6, 98.18, -6.0, 45.0, 92.0, -4.9, 2012-01-21 12:00:00, None, None, None, None, 0.37
49.7, 98.26, -5.6, 45.0, 93.0, -4.6, 2012-01-21 13:00:00, None, None, None, None, 0.41
43.6, 98.38, -5.5, 45.0, 92.0, -4.4, 2012-01-21 14:00:00, None, None, None, None, 0.3
36.7, 98.51, -5.4, 67.5, 94.0, -4.5, 2012-01-21 15:00:00, None, None, None, None, 0.33
32.8, 98.62, -5.4, 67.5, 95.0, -4.6, 2012-01-21 16:00:00, None, None, None, None, 0.36
32.8, 98.75, -5.2, 45.0, 92.0, -4.1, 2012-01-21 17:00:00, None, None, None, None, 0.37
27.0, 98.89, -4.8, 45.0, 96.0, -4.2, 2012-01-21 18:00:00, None, None, None, None, 0.38
24.5, 99.0, -4.5, 45.0, 96.0, -3.8, 2012-01-21 19:00:00, None, None, None, None, 0.38
9.0, 99.11, -3.9, 67.5, 98.0, -3.5, 2012-01-21 20:00:00, None, None, None, None, 0.36
4.0, 99.22, -3.4, 90.0, 98.0, -3.1, 2012-01-21 21:00:00, None, None, None, None, 0.33
4.0, 99.31, -2.7, 337.5, 98.0, -2.4, 2012-01-21 22:00:00, None, None, None, None, 0.31
10.8, 99.41, -1.3, 292.5, 99.0, -1.1, 2012-01-21 23:00:00, None, 9.8, None, None, 0.3
31.0, 99.53, 1.4, 225.0, 88.0, 3.3, 2012-01-22 00:00:00, None, None, 45.7, None, 0.31
24.5, 99.63, 0.7, 225.0, 84.0, 3.2, 2012-01-22 01:00:00, None, None, 38.5, None, 0.32
18.0, 99.71, 0.1, 202.5, 79.0, 3.5, 2012-01-22 02:00:00, None, None, 36.0, None, 0.3
31.0, 99.82, 0.4, 225.0, 85.0, 2.6, 2012-01-22 03:00:00, None, None, 48.2, None, 0.29
12.2, 99.9, 0.2, 225.0, 86.0, 2.3, 2012-01-22 04:00:00, None, None, None, None, 0.27
17.6, 100.05, 0.3, 225.0, 96.0, 0.9, 2012-01-22 05:00:00, None, None, None, None, 0.34
7.6, 100.09, 0.5, 202.5, 94.0, 1.3, 2012-01-22 06:00:00, -5.0, 9.8, 92.6, 3.3, 0.27
16.9, 100.14, 0.5, 247.5, 97.0, 1.0, 2012-01-22 07:00:00, None, None, None, None, 0.24
6.1, 100.15, 0.5, 180.0, 94.0, 1.4, 2012-01-22 08:00:00, None, None, None, None, 0.1
3.6, 100.13, 1.0, 180.0, 97.0, 1.4, 2012-01-22 09:00:00, None, None, None, None, 0.04
11.5, 100.12, 0.5, 90.0, 95.0, 1.3, 2012-01-22 10:00:00, None, None, None, None, -0.02
17.3, 100.07, 0.5, 67.5, 94.0, 1.5, 2012-01-22 11:00:00, None, None, None, None, -0.08
18.0, 99.98, 0.2, 67.5, 91.0, 1.6, 2012-01-22 12:00:00, None, None, None, None, -0.15
18.7, 99.85, 0.1, 67.5, 89.0, 1.8, 2012-01-22 13:00:00, None, None, None, None, -0.27
31.0, 99.69, 0.0, 45.0, 86.0, 2.2, 2012-01-22 14:00:00, None, None, 42.1, None, -0.38
43.9, 99.49, -0.1, 22.5, 86.0, 2.1, 2012-01-22 15:00:00, None, None, None, None, -0.49
50.4, 99.26, 0.1, 22.5, 86.0, 2.3, 2012-01-22 16:00:00, None, None, 63.0, None, -0.59
53.3, 99.05, -1.2, 45.0, 75.0, 2.8, 2012-01-22 17:00:00, None, None, 64.8, None, -0.64
59.8, 98.85, -1.2, 45.0, 74.0, 2.9, 2012-01-22 18:00:00, None, None, 76.0, None, -0.63
62.6, 98.68, -1.1, 45.0, 76.0, 2.8, 2012-01-22 19:00:00, None, None, 78.8, None, -0.57
55.8, 98.51, -1.2, 45.0, 74.0, 3.0, 2012-01-22 20:00:00, None, None, 69.8, None, -0.53
53.6, 98.4, -0.7, 45.0, 76.0, 3.2, 2012-01-22 21:00:00, None, None, 66.6, None, -0.45
53.6, 98.25, -1.1, 45.0, 72.0, 3.5, 2012-01-22 22:00:00, None, None, 65.5, None, -0.43
45.7, 98.2, -0.1, 45.0, 76.0, 3.9, 2012-01-22 23:00:00, None, 4.4, 60.8, None, -0.31
54.4, 98.1, -0.4, 45.0, 75.0, 3.7, 2012-01-23 00:00:00, None, None, 65.2, None, -0.3
47.9, 98.08, 0.4, 45.0, 78.0, 3.9, 2012-01-23 01:00:00, None, None, 57.6, None, -0.17
52.9, 98.03, -0.3, 22.5, 74.0, 3.9, 2012-01-23 02:00:00, None, None, None, None, -0.17
37.1, 98.17, 0.0, 45.0, 75.0, 4.0, 2012-01-23 03:00:00, None, None, None, None, 0.07
32.4, 98.31, 0.8, 45.0, 83.0, 3.5, 2012-01-23 04:00:00, None, None, None, None, 0.23
24.5, 98.55, 0.7, 22.5, 88.0, 2.6, 2012-01-23 05:00:00, None, None, None, None, 0.52
38.2, 98.95, 1.0, 270.0, 96.0, 1.6, 2012-01-23 06:00:00, 0.6, 4.4, 48.6, 4.3, 0.78
46.1, 99.27, 1.4, 202.5, 80.0, 4.5, 2012-01-23 07:00:00, None, None, 67.7, None, 0.96
50.4, 99.59, 0.7, 225.0, 74.0, 5.0, 2012-01-23 08:00:00, None, None, 68.8, None, 1.03
37.8, 99.85, -0.8, 225.0, 65.0, 5.2, 2012-01-23 09:00:00, None, None, 52.6, None, 0.89
24.1, 99.93, 0.2, 225.0, 76.0, 4.0, 2012-01-23 10:00:00, None, None, 34.2, None, 0.65
22.7, 100.05, 0.7, 225.0, 85.0, 3.0, 2012-01-23 11:00:00, None, None, None, None, 0.46
11.5, 100.1, 1.0, 180.0, 92.0, 2.2, 2012-01-23 12:00:00, None, None, None, None, 0.25
8.3, 100.14, 1.3, 180.0, 93.0, 2.4, 2012-01-23 13:00:00, None, None, None, None, 0.21
13.0, 100.2, 1.4, 202.5, 91.0, 2.7, 2012-01-23 14:00:00, None, None, None, None, 0.15
9.7, 100.16, 1.2, 180.0, 91.0, 2.6, 2012-01-23 15:00:00, None, None, None, None, 0.06
8.3, 100.17, 1.1, 225.0, 94.0, 1.9, 2012-01-23 16:00:00, None, None, None, None, 0.03
7.6, 100.17, 0.5, 157.5, 94.0, 1.4, 2012-01-23 17:00:00, None, None, None, None, -0.03
3.6, 100.16, 0.1, 90.0, 97.0, 0.6, 2012-01-23 18:00:00, None, None, None, None, 0.0
1.1, 100.18, -0.2, 90.0, 97.0, 0.2, 2012-01-23 19:00:00, None, None, None, None, 0.01
