station_observations
wind_speed, mean_sea_level, dew_point, wind_direction, relative_humidity, air_temperature, time, air_temperature_yesterday_low, total_precipitation, wind_gust_speed, air_temperature_yesterday_high, tendency_amount
18.0, 101.26, 3.8, 135.0, 84.0, 6.3, 2012-01-02 14:00:00, None, None, None, None, -0.23
29.9, 101.25, 3.9, 135.0, 83.0, 6.7, 2012-01-02 15:00:00, None, None, None, None, -0.12
26.3, 101.24, 4.6, 135.0, 88.0, 6.5, 2012-01-02 16:00:00, None, None, None, None, -0.07
29.2, 101.23, 4.6, 135.0, 87.0, 6.6, 2012-01-02 17:00:00, None, None, None, None, -0.03
29.2, 101.08, 4.7, 135.0, 87.0, 6.7, 2012-01-02 18:00:00, None, None, None, None, -0.17
24.1, 101.06, 4.2, 135.0, 83.0, 7.0, 2012-01-02 19:00:00, None, None, None, None, -0.18
20.5, 100.98, 4.5, 157.5, 81.0, 7.5, 2012-01-02 20:00:00, None, None, None, None, -0.25
27.4, 100.94, 4.5, 135.0, 79.0, 7.9, 2012-01-02 21:00:00, None, None, None, None, -0.14
23.4, 100.94, 4.7, 135.0, 82.0, 7.6, 2012-01-02 22:00:00, None, None, None, None, -0.12
25.6, 100.92, 5.1, 112.5, 86.0, 7.3, 2012-01-02 23:00:00, None, 0.4, None, None, -0.06
35.3, 100.81, 4.8, 90.0, 75.0, 9.1, 2012-01-03 00:00:00, None, None, None, None, -0.13
19.1, 100.86, 5.8, 157.5, 87.0, 7.9, 2012-01-03 01:00:00, None, None, None, None, -0.08
4.3, 100.89, 6.2, 135.0, 92.0, 7.4, 2012-01-03 02:00:00, None, None, None, None, -0.03
15.5, 101.02, 6.5, 135.0, 92.0, 7.8, 2012-01-03 03:00:00, None, None, None, None, 0.21
15.1, 101.19, 6.6, 135.0, 94.0, 7.6, 2012-01-03 04:00:00, None, None, None, None, 0.33
18.0, 101.38, 6.8, 135.0, 94.0, 7.8, 2012-01-03 05:00:00, None, None, None, None, 0.49
20.2, 101.52, 6.9, 90.0, 95.0, 7.7, 2012-01-03 06:00:00, 5.8, 0.4, 46.3, 9.2, 0.5
18.4, 101.68, 6.7, 135.0, 96.0, 7.4, 2012-01-03 07:00:00, None, None, None, None, 0.49
18.7, 101.84, 6.6, 202.5, 87.0, 8.6, 2012-01-03 08:00:00, None, None, None, None, 0.46
11.2, 101.98, 5.3, 157.5, 82.0, 8.2, 2012-01-03 09:00:00, None, None, None, None, 0.46
24.1, 102.1, 5.7, 180.0, 83.0, 8.5, 2012-01-03 10:00:00, None, None, None, None, 0.42
15.1, 102.13, 5.7, 157.5, 83.0, 8.4, 2012-01-03 11:00:00, None, None, None, None, 0.29
25.6, 102.14, 4.8, 180.0, 75.0, 9.1, 2012-01-03 12:00:00, None, None, None, None, 0.16
28.1, 102.04, 5.3, 135.0, 80.0, 8.7, 2012-01-03 13:00:00, None, None, None, None, -0.06
37.8, 101.99, 6.4, 135.0, 92.0, 7.7, 2012-01-03 14:00:00, None, None, None, None, -0.14
27.4, 102.09, 6.9, 135.0, 93.0, 8.0, 2012-01-03 15:00:00, None, None, None, None, -0.05
31.7, 102.08, 6.4, 112.5, 93.0, 7.5, 2012-01-03 16:00:00, None, None, None, None, 0.04
31.0, 102.11, 6.5, 135.0, 94.0, 7.5, 2012-01-03 17:00:00, None, None, None, None, 0.12
34.2, 102.13, 6.8, 135.0, 94.0, 7.8, 2012-01-03 18:00:00, None, None, None, None, 0.04
35.3, 102.02, 6.8, 135.0, 93.0, 7.9, 2012-01-03 19:00:00, None, None, None, None, -0.06
36.7, 101.99, 6.5, 112.5, 91.0, 7.9, 2012-01-03 20:00:00, None, None, 46.4, None, -0.12
45.7, 101.85, 6.7, 112.5, 92.0, 7.9, 2012-01-03 21:00:00, None, None, 55.1, None, -0.28
48.6, 101.79, 7.0, 112.5, 94.0, 8.0, 2012-01-03 22:00:00, None, None, None, None, -0.23
51.5, 101.75, 7.2, 112.5, 95.0, 8.1, 2012-01-03 23:00:00, None, 11.8, None, None, -0.24
47.9, 101.84, 7.4, 112.5, 95.0, 8.1, 2012-01-04 00:00:00, None, None, None, None, -0.01
46.4, 101.84, 7.4, 112.5, 96.0, 8.1, 2012-01-04 01:00:00, None, None, None, None, 0.05
46.1, 101.79, 7.4, 112.5, 96.0, 8.0, 2012-01-04 02:00:00, None, None, None, None, 0.04
50.0, 101.81, 7.6, 112.5, 96.0, 8.3, 2012-01-04 03:00:00, None, None, None, None, -0.03
57.2, 101.64, 7.5, 112.5, 96.0, 8.2, 2012-01-04 04:00:00, None, None, 66.6, None, -0.2
50.0, 101.67, 7.5, 112.5, 96.0, 8.2, 2012-01-04 05:00:00, None, None, 61.6, None, -0.12
51.1, 101.59, 7.4, 112.5, 95.0, 8.3, 2012-01-04 06:00:00, 7.4, 11.8, 66.67, 9.4, -0.22
44.3, 101.64, 7.4, 112.5, 93.0, 8.6, 2012-01-04 07:00:00, None, None, None, None, 0.0
49.0, 101.51, 7.4, 112.5, 88.0, 9.4, 2012-01-04 08:00:00, None, None, None, None, -0.16
54.0, 101.41, 6.8, 112.5, 85.0, 9.3, 2012-01-04 09:00:00, None, None, None, None, -0.18
53.3, 101.37, 6.8, 112.5, 81.0, 10.0, 2012-01-04 10:00:00, None, None, 62.6, None, -0.27
60.1, 101.18, 6.5, 112.5, 79.0, 10.0, 2012-01-04 11:00:00, None, None, None, None, -0.33
41.0, 101.27, 7.0, 135.0, 82.0, 10.0, 2012-01-04 12:00:00, None, None, 50.8, None, -0.14
19.1, 101.42, 7.4, 135.0, 90.0, 9.0, 2012-01-04 13:00:00, None, None, None, None, 0.05
33.1, 101.21, 7.8, 135.0, 92.0, 9.1, 2012-01-04 14:00:00, None, None, None, None, 0.03
34.6, 101.21, 7.8, 135.0, 92.0, 9.1, 2012-01-04 15:00:00, None, None, None, None, -0.06
35.3, 101.25, 7.6, 135.0, 94.0, 8.6, 2012-01-04 16:00:00, None, None, None, None, -0.17
27.7, 101.39, 8.1, 112.5, 96.0, 8.8, 2012-01-04 17:00:00, None, None, None, None, 0.18
37.1, 101.32, 8.5, 135.0, 97.0, 9.0, 2012-01-04 18:00:00, None, None, None, None, 0.11
38.5, 101.27, 8.3, 112.5, 96.0, 8.9, 2012-01-04 19:00:00, None, None, None, None, 0.02
40.3, 101.18, 8.8, 135.0, 95.0, 9.6, 2012-01-04 20:00:00, None, None, None, None, -0.21
40.3, 101.08, 8.6, 135.0, 94.0, 9.6, 2012-01-04 21:00:00, None, None, None, None, -0.24
35.3, 101.02, 8.8, 135.0, 92.0, 10.0, 2012-01-04 22:00:00, None, None, None, None, -0.25
36.7, 100.96, 8.5, 135.0, 94.0, 9.4, 2012-01-04 23:00:00, None, 10.0, None, None, -0.22
38.5, 100.9, 8.7, 157.5, 92.0, 9.9, 2012-01-05 00:00:00, None, None, None, None, -0.18
42.1, 100.81, 8.4, 157.5, 93.0, 9.6, 2012-01-05 01:00:00, None, None, None, None, -0.21
33.1, 100.88, 8.6, 180.0, 94.0, 9.5, 2012-01-05 02:00:00, None, None, None, None, -0.08
14.8, 101.06, 8.5, 180.0, 93.0, 9.6, 2012-01-05 03:00:00, None, None, None, None, 0.16
7.9, 101.26, 7.8, 202.5, 90.0, 9.5, 2012-01-05 04:00:00, None, None, None, None, 0.45
25.6, 101.31, 5.0, 225.0, 73.0, 9.7, 2012-01-05 05:00:00, None, None, None, None, 0.43
None, None, None, 112.5, None, None, 2012-01-05 06:00:00, 7.7, 10.0, 68.52, 10.4, None
22.3, 101.59, 4.7, 225.0, 84.0, 7.2, 2012-01-05 09:00:00, None, None, None, None, 0.16
11.9, 101.65, 4.8, 180.0, 88.0, 6.7, 2012-01-05 10:00:00, None, None, None, None, 0.16
9.7, 101.71, 5.8, 157.5, 91.0, 7.3, 2012-01-05 11:00:00, None, None, None, None, 0.12
16.2, 101.74, 4.4, 225.0, 85.0, 6.9, 2012-01-05 12:00:00, None, None, None, None, 0.15
17.6, 101.83, 3.8, 247.5, 80.0, 7.1, 2012-01-05 13:00:00, None, None, None, None, 0.18
5.8, 101.92, 4.2, 225.0, 79.0, 7.7, 2012-01-05 14:00:00, None, None, None, None, 0.21
11.2, 102.03, 3.2, 247.5, 81.0, 6.3, 2012-01-05 15:00:00, None, None, None, None, 0.29
5.4, 102.04, 2.6, 135.0, 82.0, 5.5, 2012-01-05 16:00:00, None, None, None, None, 0.21
22.3, 102.09, 3.1, 157.5, 81.0, 6.2, 2012-01-05 17:00:00, None, None, None, None, 0.17
20.9, 102.15, 4.0, 135.0, 85.0, 6.4, 2012-01-05 18:00:00, None, None, None, None, 0.12
19.4, 102.22, 4.7, 157.5, 84.0, 7.3, 2012-01-05 19:00:00, None, None, None, None, 0.18
24.1, 102.22, 4.4, 157.5, 82.0, 7.3, 2012-01-05 20:00:00, None, None, None, None, 0.13
13.3, 102.24, 4.3, 180.0, 78.0, 7.9, 2012-01-05 21:00:00, None, None, None, None, 0.09
10.4, 102.25, 4.6, 157.5, 74.0, 9.0, 2012-01-05 22:00:00, None, None, None, None, 0.03
16.6, 102.26, 3.3, 225.0, 68.0, 8.9, 2012-01-05 23:00:00, None, 2.0, None, None, 0.04
10.4, 102.3, 2.8, 202.5, 70.0, 7.9, 2012-01-06 00:00:00, None, None, None, None, 0.06
13.7, 102.34, 2.3, 225.0, 70.0, 7.5, 2012-01-06 01:00:00, None, None, None, None, 0.09
4.7, 102.37, 2.0, 292.5, 74.0, 6.3, 2012-01-06 02:00:00, None, None, None, None, 0.11
11.5, 102.4, 2.4, 270.0, 81.0, 5.4, 2012-01-06 03:00:00, None, None, None, None, 0.1
12.6, 102.44, 1.9, 270.0, 73.0, 6.5, 2012-01-06 04:00:00, None, None, None, None, 0.1
11.9, 102.46, 1.8, 270.0, 71.0, 6.7, 2012-01-06 05:00:00, None, None, None, None, 0.09
18.0, 102.49, 2.4, 202.5, 75.0, 6.5, 2012-01-06 06:00:00, 5.3, 2.0, 44.45, 9.0, 0.09
14.8, 102.54, 2.3, 292.5, 75.0, 6.4, 2012-01-06 07:00:00, None, None, None, None, 0.1
5.4, 102.53, 1.5, 270.0, 75.0, 5.7, 2012-01-06 08:00:00, None, None, None, None, 0.07
4.7, 102.54, 1.1, 270.0, 74.0, 5.3, 2012-01-06 09:00:00, None, None, None, None, 0.05
7.6, 102.54, 1.4, 270.0, 77.0, 5.2, 2012-01-06 10:00:00, None, None, None, None, 0.0
4.3, 102.58, 1.4, 202.5, 79.0, 4.7, 2012-01-06 11:00:00, None, None, None, None, 0.05
2.9, 102.55, 2.6, 180.0, 85.0, 4.9, 2012-01-06 12:00:00, None, None, None, None, 0.01
3.6, 102.51, 2.2, 225.0, 85.0, 4.5, 2012-01-06 13:00:00, None, None, None, None, -0.03
7.9, 102.49, 1.5, 202.5, 80.0, 4.7, 2012-01-06 14:00:00, None, None, None, None, -0.09
7.6, 102.46, 0.9, 180.0, 79.0, 4.3, 2012-01-06 15:00:00, None, None, None, None, -0.09
7.6, 102.41, 2.0, 157.5, 81.0, 5.1, 2012-01-06 16:00:00, None, None, None, None, -0.1
14.8, 102.43, 1.9, 157.5, 80.0, 5.0, 2012-01-06 17:00:00, None, None, None, None, -0.06
19.4, 102.45, 3.4, 135.0, 87.0, 5.4, 2012-01-06 18:00:00, None, None, None, None, -0.01
15.8, 102.45, 2.4, 157.5, 82.0, 5.2, 2012-01-06 19:00:00, None, None, None, None, 0.04
20.2, 102.37, 2.7, 112.5, 82.0, 5.5, 2012-01-06 20:00:00, None, None, None, None, -0.06
28.4, 102.3, 2.7, 135.0, 84.0, 5.3, 2012-01-06 21:00:00, None, None, None, None, -0.15
23.4, 102.28, 3.2, 135.0, 88.0, 5.1, 2012-01-06 22:00:00, None, None, None, None, -0.17
29.5, 102.29, 3.5, 135.0, 89.0, 5.3, 2012-01-06 23:00:00, None, 0.8, None, None, -0.08
33.1, 102.33, 3.2, 135.0, 87.0, 5.2, 2012-01-07 00:00:00, None, None, None, None, 0.03
29.2, 102.35, 3.0, 135.0, 87.0, 5.1, 2012-01-07 01:00:00, None, None, None, None, 0.07
29.2, 102.38, 3.0, 135.0, 86.0, 5.2, 2012-01-07 02:00:00, None, None, None, None, 0.09
27.0, 102.42, 3.6, 135.0, 91.0, 5.0, 2012-01-07 03:00:00, None, None, None, None, 0.09
22.7, 102.45, 4.0, 135.0, 94.0, 4.9, 2012-01-07 04:00:00, None, None, None, None, 0.1
30.6, 102.46, 3.8, 112.5, 94.0, 4.8, 2012-01-07 05:00:00, None, None, None, None, 0.08
28.1, 102.53, 4.0, 135.0, 96.0, 4.7, 2012-01-07 06:00:00, 4.1, 0.8, 38.89, 6.5, 0.11
21.6, 102.58, 4.1, 135.0, 96.0, 4.7, 2012-01-07 07:00:00, None, None, None, None, 0.13
27.7, 102.61, 4.2, 112.5, 96.0, 4.8, 2012-01-07 08:00:00, None, None, None, None, 0.15
29.2, 102.6, 4.3, 112.5, 96.0, 4.9, 2012-01-07 09:00:00, None, None, None, None, 0.07
24.1, 102.65, 4.1, 135.0, 94.0, 5.1, 2012-01-07 10:00:00, None, None, None, None, 0.07
27.4, 102.66, 4.1, 112.5, 92.0, 5.4, 2012-01-07 11:00:00, None, None, None, None, 0.05
32.4, 102.64, 4.0, 112.5, 92.0, 5.3, 2012-01-07 12:00:00, None, None, None, None, 0.04
25.6, 102.7, 4.0, 135.0, 91.0, 5.4, 2012-01-07 13:00:00, None, None, 35.3, None, 0.05
20.5, 102.75, 3.9, 135.0, 91.0, 5.4, 2012-01-07 14:00:00, None, None, None, None, 0.09
20.9, 102.77, 3.6, 157.5, 89.0, 5.3, 2012-01-07 15:00:00, None, None, None, None, 0.13
16.6, 102.8, 3.9, 157.5, 90.0, 5.4, 2012-01-07 16:00:00, None, None, None, None, 0.1
29.2, 102.84, 3.8, 135.0, 90.0, 5.4, 2012-01-07 17:00:00, None, None, None, None, 0.09
32.0, 102.92, 3.8, 135.0, 91.0, 5.2, 2012-01-07 18:00:00, None, None, None, None, 0.15
36.4, 102.85, 3.8, 112.5, 92.0, 5.1, 2012-01-07 19:00:00, None, None, None, None, 0.05
37.8, 102.8, 4.1, 112.5, 93.0, 5.1, 2012-01-07 20:00:00, None, None, None, None, -0.04
39.6, 102.71, 3.9, 112.5, 93.0, 4.9, 2012-01-07 21:00:00, None, None, None, None, -0.21
40.7, 102.69, 3.9, 112.5, 94.0, 4.9, 2012-01-07 22:00:00, None, None, None, None, -0.16
40.0, 102.7, 4.1, 112.5, 94.0, 5.0, 2012-01-07 23:00:00, None, 2.6, None, None, -0.1
44.3, 102.7, 4.4, 112.5, 95.0, 5.2, 2012-01-08 00:00:00, None, None, None, None, -0.01
45.7, 102.7, 4.7, 112.5, 96.0, 5.3, 2012-01-08 01:00:00, None, None, None, None, 0.01
42.8, 102.7, 4.8, 112.5, 96.0, 5.4, 2012-01-08 02:00:00, None, None, None, None, 0.0
39.6, 102.65, 4.9, 112.5, 96.0, 5.6, 2012-01-08 03:00:00, None, None, None, None, -0.05
37.8, 102.67, 5.1, 112.5, 93.0, 6.2, 2012-01-08 04:00:00, None, None, None, None, -0.03
34.9, 102.68, 5.0, 112.5, 91.0, 6.5, 2012-01-08 05:00:00, None, None, None, None, -0.02
37.1, 102.64, 5.2, 112.5, 91.0, 6.6, 2012-01-08 06:00:00, 4.5, 2.6, 53.71, 6.6, -0.01
37.4, 102.63, 5.3, 112.5, 91.0, 6.7, 2012-01-08 07:00:00, None, None, None, None, -0.04
38.9, 102.62, 5.0, 112.5, 89.0, 6.7, 2012-01-08 08:00:00, None, None, None, None, -0.06
38.5, 102.58, 5.2, 135.0, 91.0, 6.6, 2012-01-08 09:00:00, None, None, None, None, -0.06
37.8, 102.58, 5.7, 112.5, 95.0, 6.5, 2012-01-08 10:00:00, None, None, None, None, -0.05
34.9, 102.57, 5.9, 112.5, 96.0, 6.6, 2012-01-08 11:00:00, None, None, None, None, -0.05
38.2, 102.5, 6.1, 112.5, 96.0, 6.7, 2012-01-08 12:00:00, None, None, None, None, -0.08
40.0, 102.48, 5.7, 135.0, 93.0, 6.7, 2012-01-08 13:00:00, None, None, None, None, -0.1
39.2, 102.48, 5.6, 135.0, 92.0, 6.8, 2012-01-08 14:00:00, None, None, None, None, -0.09
36.7, 102.44, 5.7, 112.5, 92.0, 6.9, 2012-01-08 15:00:00, None, None, None, None, -0.06
36.7, 102.43, 5.4, 112.5, 90.0, 6.9, 2012-01-08 16:00:00, None, None, None, None, -0.05
31.7, 102.49, 5.6, 112.5, 92.0, 6.8, 2012-01-08 17:00:00, None, None, None, None, 0.01
33.1, 102.49, 5.8, 112.5, 92.0, 7.0, 2012-01-08 18:00:00, None, None, None, None, 0.05
34.9, 102.46, 5.6, 112.5, 90.0, 7.2, 2012-01-08 19:00:00, None, None, None, None, 0.03
34.6, 102.37, 6.0, 112.5, 93.0, 7.1, 2012-01-08 20:00:00, None, None, None, None, -0.12
35.3, 102.31, 5.7, 112.5, 88.0, 7.6, 2012-01-08 21:00:00, None, None, None, None, -0.18
32.0, 102.3, 5.8, 135.0, 89.0, 7.5, 2012-01-08 22:00:00, None, None, None, None, -0.16
25.9, 102.33, 5.9, 135.0, 89.0, 7.6, 2012-01-08 23:00:00, None, 0.4, None, None, -0.04
29.2, 102.28, 6.0, 135.0, 93.0, 7.2, 2012-01-09 00:00:00, None, None, None, None, -0.03
30.6, 102.27, 6.2, 112.5, 94.0, 7.2, 2012-01-09 01:00:00, None, None, None, None, -0.03
29.5, 102.19, 6.5, 112.5, 97.0, 7.1, 2012-01-09 02:00:00, None, None, None, None, -0.14
31.3, 102.15, 6.7, 112.5, 96.0, 7.3, 2012-01-09 03:00:00, None, None, None, None, -0.13
29.9, 102.1, 6.8, 112.5, 96.0, 7.5, 2012-01-09 04:00:00, None, None, None, None, -0.17
34.6, 102.06, 6.8, 135.0, 96.0, 7.4, 2012-01-09 05:00:00, None, None, None, None, -0.13
32.4, 102.06, 7.0, 112.5, 96.0, 7.6, 2012-01-09 06:00:00, 4.7, 0.4, 48.15, 7.7, -0.09
34.2, 102.01, 6.8, 135.0, 95.0, 7.6, 2012-01-09 07:00:00, None, None, None, None, -0.09
34.2, 101.99, 6.8, 135.0, 95.0, 7.6, 2012-01-09 08:00:00, None, None, None, None, -0.07
39.2, 101.94, 7.0, 157.5, 94.0, 7.9, 2012-01-09 09:00:00, None, None, None, None, -0.12
35.3, 101.94, 6.6, 135.0, 94.0, 7.6, 2012-01-09 10:00:00, None, None, None, None, -0.07
37.4, 101.94, 6.7, 135.0, 91.0, 8.1, 2012-01-09 11:00:00, None, None, None, None, -0.05
42.8, 101.87, 6.7, 135.0, 93.0, 7.9, 2012-01-09 13:00:00, None, None, None, None, -0.07
34.9, 101.89, 6.7, 112.5, 92.0, 8.0, 2012-01-09 14:00:00, None, None, None, None, -0.05
23.4, 101.94, 7.0, 135.0, 87.0, 9.1, 2012-01-09 15:00:00, None, None, None, None, 0.02
24.1, 101.95, 7.0, 112.5, 88.0, 8.9, 2012-01-09 16:00:00, None, None, None, None, 0.08
12.2, 102.05, 6.6, 157.5, 84.0, 9.1, 2012-01-09 17:00:00, None, None, None, None, 0.16
11.2, 102.15, 6.1, 180.0, 80.0, 9.4, 2012-01-09 18:00:00, None, None, None, None, 0.21
16.2, 102.17, 5.0, 247.5, 69.0, 10.4, 2012-01-09 19:00:00, None, None, None, None, 0.22
3.2, 102.19, 5.5, 157.5, 74.0, 10.0, 2012-01-09 20:00:00, None, None, None, None, 0.14
24.1, 102.15, 6.6, 337.5, 87.0, 8.7, 2012-01-09 21:00:00, None, None, None, None, 0.0
20.9, 102.17, 5.6, 315.0, 84.0, 8.2, 2012-01-09 22:00:00, None, None, None, None, 0.0
34.2, 102.19, 4.5, 292.5, 78.0, 8.1, 2012-01-09 23:00:00, None, 0.0, None, None, 0.0
37.4, 102.22, 3.7, 292.5, 76.0, 7.7, 2012-01-10 00:00:00, None, None, None, None, 0.07
32.8, 102.24, 3.3, 292.5, 75.0, 7.6, 2012-01-10 01:00:00, None, None, None, None, 0.07
42.1, 102.24, 3.3, 292.5, 75.0, 7.6, 2012-01-10 02:00:00, None, None, None, None, 0.05
47.5, 102.27, 3.7, 292.5, 81.0, 6.7, 2012-01-10 03:00:00, None, None, None, None, 0.05
37.8, 102.29, 3.3, 292.5, 79.0, 6.8, 2012-01-10 04:00:00, None, None, None, None, 0.05
51.5, 102.25, 3.5, 292.5, 82.0, 6.4, 2012-01-10 05:00:00, None, None, None, None, 0.01
47.5, 102.33, 2.6, 292.5, 79.0, 6.1, 2012-01-10 06:00:00, 6.9, 0.0, 59.26, 10.6, 0.06
42.1, 102.34, 2.4, 315.0, 79.0, 5.7, 2012-01-10 07:00:00, None, None, None, None, 0.05
43.6, 102.41, 2.0, 315.0, 78.0, 5.6, 2012-01-10 08:00:00, None, None, 54.4, None, 0.16
47.2, 102.49, 1.7, 315.0, 78.0, 5.3, 2012-01-10 09:00:00, None, None, None, None, 0.16
43.6, 102.53, 0.9, 292.5, 75.0, 5.1, 2012-01-10 10:00:00, None, None, 54.0, None, 0.19
49.3, 102.52, 0.4, 315.0, 70.0, 5.6, 2012-01-10 11:00:00, None, None, 60.5, None, 0.11
51.1, 102.54, -0.5, 315.0, 66.0, 5.5, 2012-01-10 12:00:00, None, None, 64.1, None, 0.05
43.6, 102.66, 0.5, 315.0, 71.0, 5.3, 2012-01-10 13:00:00, None, None, None, None, 0.13
42.1, 102.75, 0.6, 315.0, 73.0, 5.1, 2012-01-10 14:00:00, None, None, None, None, 0.23
40.0, 102.84, -0.4, 292.5, 70.0, 4.7, 2012-01-10 15:00:00, None, None, 50.8, None, 0.3
37.1, 102.94, 0.0, 292.5, 71.0, 4.9, 2012-01-10 16:00:00, None, None, None, None, 0.28
34.2, 103.03, -1.3, 315.0, 65.0, 4.7, 2012-01-10 17:00:00, None, None, None, None, 0.28
33.1, 103.14, -1.4, 315.0, 65.0, 4.7, 2012-01-10 18:00:00, None, None, None, None, 0.3
28.8, 103.22, -0.8, 315.0, 67.0, 4.8, 2012-01-10 19:00:00, None, None, None, None, 0.28
28.8, 103.27, -0.3, 315.0, 69.0, 4.9, 2012-01-10 20:00:00, None, None, None, None, 0.24
28.1, 103.32, 0.1, 315.0, 70.0, 5.1, 2012-01-10 21:00:00, None, None, None, None, 0.18
23.4, 103.33, -0.1, 315.0, 69.0, 5.1, 2012-01-10 22:00:00, None, None, None, None, 0.11
25.2, 103.33, -0.1, 315.0, 69.0, 5.2, 2012-01-10 23:00:00, None, 0.0, None, None, 0.06
19.8, 103.36, -0.3, 315.0, 68.0, 5.2, 2012-01-11 00:00:00, None, None, None, None, 0.04
16.6, 103.38, -0.7, 315.0, 67.0, 4.9, 2012-01-11 01:00:00, None, None, None, None, 0.05
17.3, 103.4, -1.1, 315.0, 66.0, 4.8, 2012-01-11 02:00:00, None, None, None, None, 0.07
10.4, 103.46, -0.2, 270.0, 73.0, 4.3, 2012-01-11 03:00:00, None, None, None, None, 0.1
13.7, 103.5, -0.4, 270.0, 73.0, 4.0, 2012-01-11 04:00:00, None, None, None, None, 0.12
10.4, 103.47, -0.7, 270.0, 73.0, 3.8, 2012-01-11 05:00:00, None, None, None, None, 0.07
