station_observations
wind_direction, air_temperature, wind_gust_speed, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
157.5, 3.7, 54.0, 0.09, 32.8, 101.03, 1.9, None, None, 88.0, 2012-01-03 21:00:00, None, None
157.5, 3.0, 47.5, -0.01, 30.6, 100.87, 2.1, None, None, 94.0, 2012-01-03 22:00:00, None, None
157.5, 3.1, 52.6, -0.04, 32.0, 100.87, 2.1, None, None, 94.0, 2012-01-03 23:00:00, None, 0.4
180.0, 3.6, 60.1, -0.21, 29.2, 100.8, 1.6, None, None, 87.0, 2012-01-04 00:00:00, None, None
157.5, 4.8, 52.6, 0.0, 26.3, 100.88, 1.4, None, None, 79.0, 2012-01-04 01:00:00, None, None
157.5, 4.6, 43.9, 0.0, 24.5, 100.89, 1.6, None, None, 81.0, 2012-01-04 02:00:00, None, None
180.0, 5.1, 43.6, 0.06, 20.9, 100.88, 1.4, None, None, 77.0, 2012-01-04 03:00:00, None, None
157.5, 5.6, 49.0, -0.07, 29.9, 100.8, 1.5, None, None, 75.0, 2012-01-04 04:00:00, None, None
157.5, 5.6, 55.8, -0.13, 31.3, 100.74, 1.8, None, None, 77.0, 2012-01-04 05:00:00, None, None
157.5, 4.6, 75.93, -0.15, 32.8, 100.71, 2.8, None, 7.9, 88.0, 2012-01-04 06:00:00, 2.5, 0.0
157.5, 3.3, 51.1, 0.0, 29.9, 100.81, 2.7, None, None, 96.0, 2012-01-04 07:00:00, None, None
157.5, 4.3, 46.8, -0.02, 29.5, 100.72, 3.0, None, None, 91.0, 2012-01-04 08:00:00, None, None
157.5, 3.1, 38.9, 0.01, 25.6, 100.76, 2.7, None, None, 97.0, 2012-01-04 09:00:00, None, None
135.0, 2.9, 38.2, -0.17, 24.1, 100.65, 2.7, None, None, 99.0, 2012-01-04 10:00:00, None, None
157.5, 2.2, None, -0.07, 18.4, 100.67, 2.0, None, None, 99.0, 2012-01-04 11:00:00, None, None
135.0, 2.4, None, 0.02, 13.0, 100.77, 2.3, None, None, 100.0, 2012-01-04 12:00:00, None, None
135.0, 2.4, None, -0.08, 16.6, 100.55, 2.2, None, None, 99.0, 2012-01-04 13:00:00, None, None
157.5, 2.8, None, -0.13, 7.2, 100.5, 2.6, None, None, 99.0, 2012-01-04 14:00:00, None, None
135.0, 2.9, None, -0.2, 9.4, 100.53, 2.8, None, None, 99.0, 2012-01-04 15:00:00, None, None
135.0, 2.7, None, 0.06, 13.0, 100.6, 2.5, None, None, 99.0, 2012-01-04 16:00:00, None, None
112.5, 2.9, None, 0.14, 11.2, 100.66, 2.6, None, None, 99.0, 2012-01-04 17:00:00, None, None
112.5, 3.3, None, 0.17, 9.4, 100.74, 3.1, None, None, 99.0, 2012-01-04 18:00:00, None, None
112.5, 3.4, None, 0.11, 6.5, 100.73, 3.3, None, None, 100.0, 2012-01-04 19:00:00, None, None
112.5, 3.6, None, 0.0, 11.2, 100.67, 3.3, None, None, 98.0, 2012-01-04 20:00:00, None, None
157.5, 3.9, None, -0.12, 1.8, 100.6, 3.6, None, None, 98.0, 2012-01-04 21:00:00, None, None
112.5, 3.9, None, -0.21, 9.7, 100.51, 3.6, None, None, 98.0, 2012-01-04 22:00:00, None, None
157.5, 3.9, None, -0.13, 9.4, 100.53, 3.7, None, None, 99.0, 2012-01-04 23:00:00, None, 35.9
112.5, 3.8, None, -0.13, 9.4, 100.47, 3.5, None, None, 98.0, 2012-01-05 00:00:00, None, None
112.5, 3.3, None, -0.15, 9.0, 100.34, 3.0, None, None, 98.0, 2012-01-05 01:00:00, None, None
337.5, 2.9, None, -0.23, 2.9, 100.28, 2.7, None, None, 99.0, 2012-01-05 02:00:00, None, None
292.5, 2.6, None, -0.01, 3.2, 100.46, 2.6, None, None, 100.0, 2012-01-05 03:00:00, None, None
157.5, None, 61.12, None, None, None, None, None, 4.0, None, 2012-01-05 06:00:00, 2.2, 35.8
67.5, 0.7, None, 0.4, 3.2, 101.27, 0.4, None, None, 98.0, 2012-01-05 09:00:00, None, None
112.5, 0.1, None, 0.32, 2.2, 101.35, 0.1, None, None, 100.0, 2012-01-05 10:00:00, None, None
157.5, 0.4, None, 0.26, 11.9, 101.39, 0.3, None, None, 100.0, 2012-01-05 11:00:00, None, None
112.5, 0.0, None, 0.12, 6.8, 101.42, -0.1, None, None, 99.0, 2012-01-05 12:00:00, None, None
112.5, -0.2, None, 0.05, 8.6, 101.42, -0.5, None, None, 98.0, 2012-01-05 13:00:00, None, None
135.0, -0.3, None, 0.06, 8.6, 101.48, -0.8, None, None, 97.0, 2012-01-05 14:00:00, None, None
112.5, -0.6, None, 0.07, 5.8, 101.53, -1.0, None, None, 97.0, 2012-01-05 15:00:00, None, None
90.0, -1.4, None, 0.14, 4.0, 101.61, -1.8, None, None, 98.0, 2012-01-05 16:00:00, None, None
337.5, -2.5, None, 0.2, 5.4, 101.74, -2.8, None, None, 98.0, 2012-01-05 17:00:00, None, None
135.0, -2.2, None, 0.3, 1.1, 101.88, -2.4, None, None, 99.0, 2012-01-05 18:00:00, None, None
0.0, -2.4, None, 0.3, 7.2, 101.95, -2.7, None, None, 98.0, 2012-01-05 19:00:00, None, None
135.0, 0.6, None, 0.22, 1.8, 101.96, -0.6, None, None, 92.0, 2012-01-05 20:00:00, None, None
315.0, 1.5, None, 0.14, 4.7, 102.01, -0.5, None, None, 87.0, 2012-01-05 21:00:00, None, None
202.5, 1.6, None, 0.08, 7.2, 102.0, -1.0, None, None, 83.0, 2012-01-05 22:00:00, None, None
157.5, 0.5, None, 0.09, 14.0, 102.07, -1.2, None, None, 89.0, 2012-01-05 23:00:00, None, 1.3
180.0, 0.4, None, 0.08, 15.5, 102.11, -1.7, None, None, 86.0, 2012-01-06 00:00:00, None, None
157.5, 0.2, None, 0.14, 11.5, 102.18, -1.8, None, None, 87.0, 2012-01-06 01:00:00, None, None
112.5, -1.1, None, 0.11, 8.3, 102.21, -2.2, None, None, 92.0, 2012-01-06 02:00:00, None, None
135.0, -0.9, None, 0.07, 11.9, 102.22, -2.1, None, None, 92.0, 2012-01-06 03:00:00, None, None
135.0, -1.1, None, 0.04, 9.0, 102.27, -2.2, None, None, 93.0, 2012-01-06 04:00:00, None, None
22.5, -3.5, None, 0.02, 2.9, 102.28, -4.3, None, None, 95.0, 2012-01-06 05:00:00, None, None
337.5, -5.1, None, 0.05, 5.4, 102.34, -5.6, None, 2.1, 96.0, 2012-01-06 06:00:00, -2.5, 1.2
0.0, -5.5, None, 0.02, 7.6, 102.31, -6.0, None, None, 96.0, 2012-01-06 07:00:00, None, None
337.5, -5.4, None, 0.05, 4.7, 102.32, -6.0, None, None, 96.0, 2012-01-06 08:00:00, None, None
22.5, -5.1, None, 0.01, 3.2, 102.3, -5.8, None, None, 95.0, 2012-01-06 09:00:00, None, None
0.0, -4.9, None, -0.02, 4.7, 102.28, -5.6, None, None, 95.0, 2012-01-06 10:00:00, None, None
337.5, -4.5, None, -0.03, 5.4, 102.29, -5.2, None, None, 95.0, 2012-01-06 11:00:00, None, None
337.5, -4.1, None, -0.05, 3.6, 102.25, -5.0, None, None, 94.0, 2012-01-06 12:00:00, None, None
315.0, -4.7, None, -0.04, 4.0, 102.25, -5.4, None, None, 95.0, 2012-01-06 13:00:00, None, None
22.5, -5.4, None, -0.02, 4.0, 102.29, -5.9, None, None, 96.0, 2012-01-06 14:00:00, None, None
22.5, -5.2, None, -0.02, 7.2, 102.26, -5.7, None, None, 97.0, 2012-01-06 15:00:00, None, None
22.5, -4.9, None, -0.03, 2.5, 102.25, -5.5, None, None, 96.0, 2012-01-06 16:00:00, None, None
315.0, -4.4, None, -0.01, 7.2, 102.32, -5.1, None, None, 95.0, 2012-01-06 17:00:00, None, None
315.0, -3.7, None, 0.05, 7.2, 102.35, -4.4, None, None, 95.0, 2012-01-06 18:00:00, None, None
337.5, -3.0, None, 0.11, 2.9, 102.37, -4.1, None, None, 93.0, 2012-01-06 19:00:00, None, None
0.0, -2.1, None, -0.01, 3.6, 102.28, -3.6, None, None, 90.0, 2012-01-06 20:00:00, None, None
337.5, -1.6, None, -0.08, 4.7, 102.23, -3.0, None, None, 90.0, 2012-01-06 21:00:00, None, None
337.5, -0.5, None, -0.1, 3.2, 102.22, -2.6, None, None, 86.0, 2012-01-06 22:00:00, None, None
337.5, -0.6, None, -0.01, 2.2, 102.24, -2.5, None, None, 87.0, 2012-01-06 23:00:00, None, 0.2
135.0, -0.4, None, 0.05, 11.9, 102.27, -2.8, None, None, 84.0, 2012-01-07 00:00:00, None, None
135.0, -0.6, None, 0.07, 11.2, 102.31, -3.3, None, None, 82.0, 2012-01-07 01:00:00, None, None
135.0, -1.3, None, 0.08, 13.3, 102.35, -3.2, None, None, 87.0, 2012-01-07 02:00:00, None, None
157.5, -1.1, 32.0, 0.1, 14.4, 102.39, -3.6, None, None, 83.0, 2012-01-07 03:00:00, None, None
315.0, -4.7, None, 0.13, 5.0, 102.49, -5.4, None, None, 95.0, 2012-01-07 04:00:00, None, None
337.5, -6.2, None, 0.1, 3.2, 102.5, -6.7, None, None, 97.0, 2012-01-07 05:00:00, None, None
135.0, -6.9, 31.48, 0.08, 3.6, 102.52, -7.4, None, 0.0, 97.0, 2012-01-07 06:00:00, -6.9, 0.0
315.0, -6.5, None, 0.01, 3.6, 102.5, -7.1, None, None, 96.0, 2012-01-07 07:00:00, None, None
225.0, -5.0, None, 0.01, 6.8, 102.47, -5.5, None, None, 97.0, 2012-01-07 08:00:00, None, None
202.5, -5.8, None, 0.0, 9.0, 102.48, -7.4, None, None, 89.0, 2012-01-07 09:00:00, None, None
112.5, -3.8, None, 0.01, 6.5, 102.46, -4.5, None, None, 96.0, 2012-01-07 10:00:00, None, None
180.0, -0.9, None, -0.03, 11.5, 102.38, -3.1, None, None, 85.0, 2012-01-07 11:00:00, None, None
135.0, -0.7, 32.8, -0.09, 15.5, 102.32, -3.3, None, None, 83.0, 2012-01-07 12:00:00, None, None
157.5, -0.6, None, -0.16, 15.1, 102.25, -3.4, None, None, 82.0, 2012-01-07 13:00:00, None, None
157.5, -0.1, None, -0.16, 16.6, 102.2, -3.1, None, None, 80.0, 2012-01-07 14:00:00, None, None
157.5, 0.5, None, -0.07, 13.7, 102.28, -2.8, None, None, 79.0, 2012-01-07 15:00:00, None, None
157.5, 0.9, 30.6, -0.05, 12.2, 102.23, -2.3, None, None, 79.0, 2012-01-07 16:00:00, None, None
180.0, 0.9, 49.7, -0.03, 26.6, 102.22, -1.6, None, None, 84.0, 2012-01-07 17:00:00, None, None
180.0, 0.9, 42.1, -0.14, 27.7, 102.14, -1.6, None, None, 84.0, 2012-01-07 18:00:00, None, None
180.0, 2.1, 40.0, -0.15, 21.6, 102.04, -1.6, None, None, 77.0, 2012-01-07 19:00:00, None, None
180.0, 3.0, 48.2, -0.22, 24.1, 101.94, -1.8, None, None, 71.0, 2012-01-07 20:00:00, None, None
157.5, 5.1, 57.6, -0.25, 31.7, 101.78, -2.1, None, None, 60.0, 2012-01-07 21:00:00, None, None
157.5, 4.9, 50.8, -0.33, 31.7, 101.59, -3.7, None, None, 54.0, 2012-01-07 22:00:00, None, None
157.5, 4.8, 54.0, -0.24, 34.6, 101.59, -3.1, None, None, 57.0, 2012-01-07 23:00:00, None, 0.0
157.5, 4.7, 59.8, -0.13, 35.6, 101.6, -2.8, None, None, 58.0, 2012-01-08 00:00:00, None, None
157.5, 5.5, 35.6, -0.04, 20.5, 101.53, -2.0, None, None, 59.0, 2012-01-08 01:00:00, None, None
157.5, 5.8, 45.0, -0.04, 27.4, 101.52, -1.8, None, None, 58.0, 2012-01-08 02:00:00, None, None
135.0, 5.8, 47.9, -0.18, 27.4, 101.37, -2.1, None, None, 57.0, 2012-01-08 03:00:00, None, None
157.5, 5.8, 40.3, -0.06, 18.0, 101.45, -1.1, None, None, 61.0, 2012-01-08 04:00:00, None, None
112.5, 2.8, 46.1, 0.01, 14.4, 101.56, -1.2, None, None, 75.0, 2012-01-08 05:00:00, None, None
157.5, 0.3, 68.52, 0.19, 8.6, 101.63, -2.0, None, 6.4, 85.0, 2012-01-08 06:00:00, -6.9, 0.0
0.0, 1.1, None, 0.19, 8.6, 101.69, -1.2, None, None, 85.0, 2012-01-08 07:00:00, None, None
270.0, 4.8, None, 0.06, 10.4, 101.56, 0.0, None, None, 71.0, 2012-01-08 08:00:00, None, None
315.0, 0.7, None, 0.05, 7.9, 101.65, -1.4, None, None, 86.0, 2012-01-08 09:00:00, None, None
0.0, 0.4, None, -0.16, 9.0, 101.5, -1.0, None, None, 90.0, 2012-01-08 10:00:00, None, None
315.0, 1.1, None, -0.01, 6.5, 101.59, -1.3, None, None, 84.0, 2012-01-08 11:00:00, None, None
67.5, -0.1, None, -0.02, 4.0, 101.63, -1.4, None, None, 91.0, 2012-01-08 12:00:00, None, None
315.0, -0.7, None, 0.1, 2.5, 101.61, -2.0, None, None, 91.0, 2012-01-08 13:00:00, None, None
45.0, -1.4, None, 0.04, 6.5, 101.65, -2.5, None, None, 92.0, 2012-01-08 14:00:00, None, None
45.0, -0.9, None, 0.08, 10.1, 101.73, -1.6, None, None, 96.0, 2012-01-08 15:00:00, None, None
337.5, -2.1, None, 0.06, 6.5, 101.73, -2.4, None, None, 98.0, 2012-01-08 16:00:00, None, None
337.5, -1.4, None, 0.03, 8.6, 101.75, -2.1, None, None, 95.0, 2012-01-08 17:00:00, None, None
337.5, -0.4, None, -0.04, 7.9, 101.73, -1.2, None, None, 95.0, 2012-01-08 18:00:00, None, None
0.0, 1.1, None, 0.04, 7.2, 101.72, -0.5, None, None, 90.0, 2012-01-08 19:00:00, None, None
337.5, 3.6, None, 0.0, 4.3, 101.69, 0.6, None, None, 81.0, 2012-01-08 20:00:00, None, None
180.0, 5.3, 32.0, -0.08, 12.2, 101.58, 1.3, None, None, 76.0, 2012-01-08 21:00:00, None, None
202.5, 4.4, None, -0.13, 9.0, 101.58, 0.6, None, None, 77.0, 2012-01-08 22:00:00, None, None
112.5, 3.3, None, -0.04, 6.1, 101.66, 0.7, None, None, 83.0, 2012-01-08 23:00:00, None, 0.0
0.0, 1.3, None, 0.03, 3.2, 101.68, 0.3, None, None, 93.0, 2012-01-09 00:00:00, None, None
157.5, 2.6, None, 0.01, 8.6, 101.64, 0.2, None, None, 84.0, 2012-01-09 01:00:00, None, None
315.0, 4.5, None, -0.18, 3.2, 101.45, 0.7, None, None, 77.0, 2012-01-09 02:00:00, None, None
22.5, 2.3, None, -0.22, 5.4, 101.43, 0.0, None, None, 85.0, 2012-01-09 03:00:00, None, None
0.0, 1.6, None, -0.26, 7.6, 101.36, 0.3, None, None, 92.0, 2012-01-09 04:00:00, None, None
315.0, 0.8, None, -0.17, 5.8, 101.3, 0.1, None, None, 95.0, 2012-01-09 05:00:00, None, None
180.0, 1.3, 31.48, -0.18, 6.5, 101.21, 0.8, None, 6.0, 97.0, 2012-01-09 06:00:00, -2.1, 0.0
180.0, 4.5, 30.6, -0.3, 8.3, 100.93, 3.3, None, None, 92.0, 2012-01-09 07:00:00, None, None
157.5, 6.1, 50.4, -0.27, 28.1, 100.88, 2.4, None, None, 78.0, 2012-01-09 08:00:00, None, None
157.5, 6.6, 48.2, -0.18, 28.1, 100.91, 1.7, None, None, 71.0, 2012-01-09 09:00:00, None, None
157.5, 5.4, 37.1, 0.03, 24.5, 100.96, 1.6, None, None, 77.0, 2012-01-09 10:00:00, None, None
157.5, 5.1, None, -0.04, 12.2, 100.91, 0.8, None, None, 74.0, 2012-01-09 13:00:00, None, None
157.5, 6.1, 37.8, 0.07, 13.0, 101.02, 0.5, None, None, 67.0, 2012-01-09 14:00:00, None, None
157.5, 6.3, None, 0.15, 14.8, 101.17, 0.8, None, None, 68.0, 2012-01-09 15:00:00, None, None
180.0, 5.0, None, 0.4, 12.6, 101.39, 1.6, None, None, 79.0, 2012-01-09 16:00:00, None, None
157.5, 4.9, None, 0.42, 14.0, 101.51, 1.0, None, None, 76.0, 2012-01-09 17:00:00, None, None
157.5, 6.0, 32.8, 0.37, 19.8, 101.55, -1.1, None, None, 60.0, 2012-01-09 18:00:00, None, None
157.5, 6.5, 40.7, 0.3, 21.2, 101.65, -2.7, None, None, 52.0, 2012-01-09 19:00:00, None, None
157.5, 5.9, 40.0, 0.25, 19.8, 101.72, -3.7, None, None, 50.0, 2012-01-09 20:00:00, None, None
180.0, 5.5, 37.8, 0.2, 18.7, 101.77, -8.1, None, None, 37.0, 2012-01-09 21:00:00, None, None
202.5, 3.8, None, 0.09, 13.0, 101.87, -7.3, None, None, 44.0, 2012-01-09 23:00:00, None, 0.4
67.5, 3.3, None, 0.2, 8.6, 102.02, -7.3, None, None, 46.0, 2012-01-10 00:00:00, None, None
157.5, 1.6, None, 0.23, 12.6, 102.1, -6.2, None, None, 56.0, 2012-01-10 01:00:00, None, None
180.0, 1.0, None, 0.22, 8.6, 102.12, -6.7, None, None, 57.0, 2012-01-10 02:00:00, None, None
225.0, -1.4, None, 0.1, 5.4, 102.19, -6.5, None, None, 68.0, 2012-01-10 03:00:00, None, None
22.5, -3.2, None, 0.11, 2.9, 102.29, -7.2, None, None, 74.0, 2012-01-10 04:00:00, None, None
0.0, -4.4, None, 0.16, 2.5, 102.37, -7.3, None, None, 80.0, 2012-01-10 05:00:00, None, None
157.5, -5.3, 55.56, 0.2, 6.1, 102.44, -7.8, None, 6.8, 83.0, 2012-01-10 06:00:00, -0.4, 0.0
22.5, -5.5, None, 0.21, 4.7, 102.54, -8.1, None, None, 82.0, 2012-01-10 07:00:00, None, None
0.0, -6.1, None, 0.31, 3.2, 102.74, -9.0, None, None, 80.0, 2012-01-10 08:00:00, None, None
22.5, -6.9, None, 0.36, 4.7, 102.88, -9.2, None, None, 84.0, 2012-01-10 09:00:00, None, None
315.0, -5.9, None, 0.38, 7.6, 102.99, -8.8, None, None, 80.0, 2012-01-10 10:00:00, None, None
22.5, -7.6, None, 0.32, 5.8, 103.14, -9.5, None, None, 87.0, 2012-01-10 11:00:00, None, None
315.0, -7.9, None, 0.33, 8.6, 103.29, -9.7, None, None, 87.0, 2012-01-10 12:00:00, None, None
337.5, -7.8, None, 0.36, 7.6, 103.44, -10.4, None, None, 82.0, 2012-01-10 13:00:00, None, None
0.0, -8.2, None, 0.32, 5.0, 103.56, -10.8, None, None, 82.0, 2012-01-10 14:00:00, None, None
22.5, -8.7, None, 0.3, 4.7, 103.7, -11.4, None, None, 81.0, 2012-01-10 15:00:00, None, None
337.5, -9.9, None, 0.28, 5.8, 103.85, -11.7, None, None, 87.0, 2012-01-10 16:00:00, None, None
337.5, -10.7, None, 0.26, 4.3, 103.93, -12.0, None, None, 90.0, 2012-01-10 17:00:00, None, None
0.0, -8.7, None, 0.21, 6.5, 103.96, -11.3, None, None, 82.0, 2012-01-10 18:00:00, None, None
315.0, -2.8, None, 0.07, 6.8, 103.93, -11.0, None, None, 53.0, 2012-01-10 20:00:00, None, None
270.0, -2.2, None, 0.01, 5.4, 103.9, -13.3, None, None, 42.0, 2012-01-10 21:00:00, None, None
292.5, -1.9, None, 0.02, 8.3, 103.93, -13.5, None, None, 41.0, 2012-01-10 22:00:00, None, None
0.0, -4.8, None, -0.01, 3.2, 103.95, -12.4, None, None, 55.0, 2012-01-10 23:00:00, None, 0.2
337.5, -6.4, None, 0.0, 3.2, 103.97, -11.4, None, None, 68.0, 2012-01-11 00:00:00, None, None
337.5, -7.7, None, -0.01, 4.7, 104.0, -10.8, None, None, 79.0, 2012-01-11 01:00:00, None, None
337.5, -9.3, None, 0.03, 5.8, 104.05, -11.2, None, None, 86.0, 2012-01-11 02:00:00, None, None
0.0, -9.1, None, 0.03, 2.5, 104.06, -11.1, None, None, 85.0, 2012-01-11 03:00:00, None, None
22.5, -10.8, None, 0.05, 4.3, 104.13, -12.2, None, None, 90.0, 2012-01-11 04:00:00, None, None
0.0, -11.8, None, -0.01, 2.9, 104.07, -12.9, None, None, 92.0, 2012-01-11 05:00:00, None, None
0.0, -12.1, None, 0.06, 4.0, 104.11, -12.9, None, -1.2, 94.0, 2012-01-11 06:00:00, -10.7, 0.0
337.5, -11.9, None, 0.0, 2.9, 104.04, -12.9, None, None, 93.0, 2012-01-11 07:00:00, None, None
