station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, snow_amount, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
202.5, 3.8, None, 3.0, -0.08, 18.4, 99.78, 0.0, None, None, 76.0, 2012-01-04 18:00:00, None, None
225.0, 4.3, None, 3.0, None, 18.4, 99.79, 0.8, None, None, 78.0, 2012-01-04 19:00:00, None, None
225.0, 5.3, None, 3.0, None, 22.3, 99.78, 0.8, None, None, 73.0, 2012-01-04 20:00:00, None, None
225.0, 5.5, None, 1.0, 0.04, 27.7, 99.81, 0.6, None, None, 71.0, 2012-01-04 21:00:00, None, None
225.0, 5.7, None, 4.0, None, 22.3, 99.83, 0.4, None, None, 69.0, 2012-01-04 22:00:00, None, None
202.5, 5.1, None, 10.0, None, 22.3, 99.9, 0.0, None, None, 70.0, 2012-01-04 23:00:00, None, None
202.5, 5.7, 37.1, 10.0, 0.1, 27.7, 99.94, -0.6, None, None, 64.0, 2012-01-05 00:00:00, None, None
202.5, 4.8, None, 10.0, None, 25.9, 99.96, -0.7, None, None, 68.0, 2012-01-05 01:00:00, None, None
202.5, 4.3, None, 9.0, None, 22.3, 99.89, -0.7, None, None, 70.0, 2012-01-05 02:00:00, None, None
202.5, 3.0, None, 9.0, -0.14, 27.7, 99.8, -0.7, None, None, 77.0, 2012-01-05 03:00:00, None, None
225.0, 2.9, None, 3.0, None, 22.3, 99.77, -0.7, None, None, 77.0, 2012-01-05 04:00:00, None, None
202.5, 2.9, None, 4.0, None, 27.7, 99.71, -0.6, None, None, 78.0, 2012-01-05 05:00:00, None, None
225.0, 3.3, 37.04, 4.0, -0.11, 18.4, 99.66, -0.6, 0.0, 6.1, 76.0, 2012-01-05 06:00:00, 0.1, 2.8
225.0, 3.3, None, 6.0, None, 18.4, 99.7, -0.6, None, None, 76.0, 2012-01-05 07:00:00, None, None
225.0, 3.3, None, 6.0, None, 18.4, 99.66, -0.7, None, None, 75.0, 2012-01-05 08:00:00, None, None
225.0, 3.3, None, 6.0, 0.08, 18.4, 99.74, -1.4, None, None, 71.0, 2012-01-05 09:00:00, None, None
225.0, 3.7, 31.7, 6.0, None, 18.4, 99.81, -2.0, None, None, 66.0, 2012-01-05 10:00:00, None, None
225.0, 3.5, 33.5, 5.0, None, 18.4, 99.89, -2.8, None, None, 63.0, 2012-01-05 11:00:00, None, None
225.0, 3.0, 38.9, 3.0, 0.18, 18.4, 99.93, -3.6, None, None, 62.0, 2012-01-05 12:00:00, None, None
225.0, 3.1, 40.7, 10.0, None, 25.9, 100.03, -4.3, None, None, 58.0, 2012-01-05 13:00:00, None, None
225.0, 2.9, 37.1, 6.0, None, 27.7, 100.06, -4.4, None, None, 59.0, 2012-01-05 14:00:00, None, None
247.5, 3.1, 37.1, 6.0, 0.18, 27.7, 100.15, -5.1, None, None, 55.0, 2012-01-05 15:00:00, None, None
247.5, 2.6, 37.1, 6.0, None, 27.7, 100.19, -5.3, None, None, 56.0, 2012-01-05 16:00:00, None, None
247.5, 2.5, 37.1, 10.0, None, 27.7, 100.28, -5.9, None, None, 54.0, 2012-01-05 17:00:00, None, None
247.5, 2.5, 46.4, 10.0, 0.2, 27.7, 100.37, -6.5, None, None, 51.0, 2012-01-05 18:00:00, None, None
225.0, 2.0, 46.4, 10.0, None, 27.7, 100.4, -6.0, None, None, 55.0, 2012-01-05 19:00:00, None, None
225.0, 2.0, 46.4, 10.0, None, 27.7, 100.4, -6.7, None, None, 52.0, 2012-01-05 20:00:00, None, None
247.5, 1.9, 46.4, 2.0, 0.06, 27.7, 100.44, -7.1, None, None, 51.0, 2012-01-05 21:00:00, None, None
247.5, 1.9, 46.4, 2.0, None, 37.1, 100.47, -7.3, None, None, 50.0, 2012-01-05 22:00:00, None, None
225.0, 1.9, 46.4, 4.0, None, 37.1, 100.5, -7.4, None, None, 50.0, 2012-01-05 23:00:00, None, None
225.0, 1.3, 46.4, 1.0, 0.13, 37.1, 100.59, -7.7, None, None, 51.0, 2012-01-06 00:00:00, None, None
247.5, 1.1, 37.1, 1.0, None, 27.7, 100.64, -7.8, None, None, 51.0, 2012-01-06 01:00:00, None, None
225.0, 0.8, 37.1, 9.0, None, 27.7, 100.68, -7.9, None, None, 52.0, 2012-01-06 02:00:00, None, None
247.5, 0.4, 37.1, 9.0, 0.13, 27.7, 100.74, -7.9, None, None, 54.0, 2012-01-06 03:00:00, None, None
247.5, 0.4, 37.1, 9.0, None, 27.7, 100.79, -8.0, None, None, 53.0, 2012-01-06 04:00:00, None, None
247.5, 0.2, 37.1, 1.0, None, 27.7, 100.85, -8.0, None, None, 54.0, 2012-01-06 05:00:00, None, None
247.5, 0.3, 46.3, 9.0, 0.16, 27.7, 100.92, -8.1, 0.0, 3.3, 53.0, 2012-01-06 06:00:00, 2.4, 0.0
225.0, 0.0, None, 9.0, None, 22.3, 100.99, -8.3, None, None, 54.0, 2012-01-06 07:00:00, None, None
247.5, -0.4, None, 1.0, None, 27.7, 101.06, -8.3, None, None, 55.0, 2012-01-06 08:00:00, None, None
225.0, -0.1, 37.1, 3.0, 0.19, 27.7, 101.13, -8.0, None, None, 55.0, 2012-01-06 09:00:00, None, None
247.5, -0.1, 37.1, 3.0, None, 27.7, 101.16, -8.3, None, None, 54.0, 2012-01-06 10:00:00, None, None
225.0, -0.7, 46.4, 9.0, None, 37.1, 101.18, -8.4, None, None, 56.0, 2012-01-06 11:00:00, None, None
225.0, -1.1, 46.4, 0.0, 0.11, 37.1, 101.27, -9.0, None, None, 55.0, 2012-01-06 12:00:00, None, None
225.0, -1.7, 37.1, 0.0, None, 27.7, 101.3, -9.3, None, None, 56.0, 2012-01-06 13:00:00, None, None
247.5, -2.2, 33.5, 10.0, None, 22.3, 101.33, -9.5, None, None, 57.0, 2012-01-06 14:00:00, None, None
247.5, -2.7, None, 10.0, 0.07, 22.3, 101.37, -10.1, None, None, 57.0, 2012-01-06 15:00:00, None, None
225.0, -3.1, None, 10.0, None, 24.1, 101.39, -10.4, None, None, 57.0, 2012-01-06 16:00:00, None, None
225.0, -3.1, None, 3.0, None, 22.3, 101.44, -10.8, None, None, 55.0, 2012-01-06 17:00:00, None, None
225.0, -3.0, None, 3.0, 0.12, 22.3, 101.5, -10.5, None, None, 56.0, 2012-01-06 18:00:00, None, None
247.5, -2.5, 33.5, 3.0, None, 18.4, 101.51, -11.0, None, None, 52.0, 2012-01-06 19:00:00, None, None
247.5, -1.7, 33.5, 10.0, None, 18.4, 101.51, -11.2, None, None, 48.0, 2012-01-06 20:00:00, None, None
247.5, -1.4, 31.7, 10.0, 0.01, 18.4, 101.5, -11.5, None, None, 46.0, 2012-01-06 21:00:00, None, None
247.5, -2.0, None, 9.0, None, 18.4, 101.53, -11.9, None, None, 47.0, 2012-01-06 22:00:00, None, None
247.5, -2.3, None, 10.0, None, 22.3, 101.55, -12.0, None, None, 47.0, 2012-01-06 23:00:00, None, None
247.5, -2.6, None, 2.0, 0.08, 22.3, 101.61, -12.0, None, None, 48.0, 2012-01-07 00:00:00, None, None
247.5, -3.0, None, 10.0, None, 18.4, 101.59, -11.9, None, None, 50.0, 2012-01-07 01:00:00, None, None
247.5, -3.2, None, 10.0, None, 18.4, 101.56, -11.7, None, None, 52.0, 2012-01-07 02:00:00, None, None
247.5, -3.6, None, 10.0, -0.07, 18.4, 101.55, -11.4, None, None, 55.0, 2012-01-07 03:00:00, None, None
247.5, -3.0, None, 10.0, None, 18.4, 101.5, -10.8, None, None, 55.0, 2012-01-07 04:00:00, None, None
225.0, -2.9, None, 10.0, None, 18.4, 101.5, -10.4, None, None, 56.0, 2012-01-07 05:00:00, None, None
225.0, -2.5, 46.3, 1.0, -0.09, 18.4, 101.45, -9.9, 0.0, 0.0, 57.0, 2012-01-07 06:00:00, -3.8, 0.0
225.0, -2.4, None, 1.0, None, 18.4, 101.41, -9.4, None, None, 59.0, 2012-01-07 07:00:00, None, None
225.0, -2.2, None, 1.0, None, 20.5, 101.39, -8.8, None, None, 61.0, 2012-01-07 08:00:00, None, None
247.5, -2.2, 37.1, 9.0, -0.08, 27.7, 101.34, -8.5, None, None, 62.0, 2012-01-07 09:00:00, None, None
247.5, -2.3, None, 9.0, None, 18.4, 101.35, -8.3, None, None, 63.0, 2012-01-07 10:00:00, None, None
247.5, -2.0, 46.4, 1.0, None, 37.1, 101.33, -8.1, None, None, 63.0, 2012-01-07 11:00:00, None, None
247.5, -1.6, 37.1, 9.0, -0.05, 27.7, 101.3, -7.8, None, None, 63.0, 2012-01-07 12:00:00, None, None
225.0, -1.2, 37.1, 1.0, None, 27.7, 101.26, -7.7, None, None, 61.0, 2012-01-07 13:00:00, None, None
225.0, -1.2, 46.4, 9.0, None, 37.1, 101.2, -7.8, None, None, 61.0, 2012-01-07 14:00:00, None, None
225.0, -0.8, 37.1, 9.0, -0.08, 27.7, 101.21, -7.9, None, None, 59.0, 2012-01-07 15:00:00, None, None
247.5, -1.0, None, 1.0, None, 18.4, 101.18, -7.8, None, None, 60.0, 2012-01-07 16:00:00, None, None
225.0, -0.4, 37.1, 1.0, None, 27.7, 101.21, -7.6, None, None, 58.0, 2012-01-07 17:00:00, None, None
225.0, -0.8, None, 4.0, 0.0, 18.4, 101.2, -7.4, None, None, 61.0, 2012-01-07 18:00:00, None, None
247.5, 0.5, 46.4, 4.0, None, 37.1, 101.14, -7.1, None, None, 57.0, 2012-01-07 19:00:00, None, None
225.0, 1.2, 37.1, 6.0, None, 27.7, 101.07, -7.1, None, None, 54.0, 2012-01-07 20:00:00, None, None
202.5, 0.8, None, 4.0, -0.24, 18.4, 100.92, -7.1, None, None, 55.0, 2012-01-07 21:00:00, None, None
202.5, 0.7, None, 4.0, None, 18.4, 100.79, -7.1, None, None, 56.0, 2012-01-07 22:00:00, None, None
225.0, 1.0, None, 6.0, None, 27.7, 100.67, -7.3, None, None, 54.0, 2012-01-07 23:00:00, None, None
202.5, 1.5, None, 6.0, -0.28, 18.4, 100.61, -6.9, None, None, 54.0, 2012-01-08 00:00:00, None, None
202.5, 1.6, None, 4.0, None, 27.7, 100.59, -6.3, None, None, 56.0, 2012-01-08 01:00:00, None, None
180.0, 1.8, None, 4.0, None, 18.4, 100.45, -5.7, None, None, 57.0, 2012-01-08 02:00:00, None, None
202.5, 1.1, None, 4.0, -0.21, 22.3, 100.37, -5.5, None, None, 61.0, 2012-01-08 03:00:00, None, None
202.5, 2.0, 37.1, 4.0, None, 27.7, 100.33, -4.5, None, None, 62.0, 2012-01-08 04:00:00, None, None
225.0, 3.2, None, 10.0, None, 27.7, 100.26, -4.1, None, None, 59.0, 2012-01-08 05:00:00, None, None
247.5, 4.3, 46.3, 10.0, -0.1, 37.1, 100.24, -3.6, 0.0, 4.7, 56.0, 2012-01-08 06:00:00, -3.2, 0.0
247.5, 4.3, 37.1, 10.0, None, 27.7, 100.23, -3.4, None, None, 57.0, 2012-01-08 07:00:00, None, None
247.5, 4.3, 37.1, 10.0, None, 27.7, 100.26, -3.4, None, None, 57.0, 2012-01-08 08:00:00, None, None
247.5, 4.1, 46.4, 10.0, -0.01, 37.1, 100.21, -3.2, None, None, 59.0, 2012-01-08 09:00:00, None, None
247.5, 4.6, 37.1, 10.0, None, 27.7, 100.27, -2.7, None, None, 59.0, 2012-01-08 10:00:00, None, None
225.0, 4.3, 37.1, 10.0, None, 27.7, 100.31, -2.9, None, None, 59.0, 2012-01-08 11:00:00, None, None
202.5, 3.9, 37.1, 1.0, 0.1, 27.7, 100.32, -2.7, None, None, 62.0, 2012-01-08 12:00:00, None, None
225.0, 3.9, None, 1.0, None, 18.4, 100.35, -2.6, None, None, 63.0, 2012-01-08 13:00:00, None, None
225.0, 4.6, 46.4, 9.0, None, 37.1, 100.38, -3.1, None, None, 57.0, 2012-01-08 14:00:00, None, None
225.0, 4.7, 37.1, 9.0, 0.13, 27.7, 100.46, -3.0, None, None, 57.0, 2012-01-08 15:00:00, None, None
225.0, 4.5, None, 9.0, None, 18.4, 100.49, -3.0, None, None, 58.0, 2012-01-08 16:00:00, None, None
225.0, 4.4, 37.1, 9.0, None, 27.7, 100.47, -3.1, None, None, 58.0, 2012-01-08 17:00:00, None, None
225.0, 4.9, 64.8, 9.0, -0.06, 55.4, 100.36, -2.8, None, None, 57.0, 2012-01-08 18:00:00, None, None
225.0, 5.1, 64.8, 1.0, None, 55.4, 100.46, -2.6, None, None, 57.0, 2012-01-08 19:00:00, None, None
225.0, 5.6, 55.4, 1.0, None, 46.4, 100.46, -2.5, None, None, 56.0, 2012-01-08 20:00:00, None, None
225.0, 5.8, 46.4, 3.0, 0.11, 37.1, 100.48, -2.3, None, None, 56.0, 2012-01-08 21:00:00, None, None
247.5, 5.3, 55.4, 3.0, None, 46.4, 100.52, -2.5, None, None, 57.0, 2012-01-08 22:00:00, None, None
247.5, 5.0, 55.4, 4.0, None, 46.4, 100.58, -3.0, None, None, 56.0, 2012-01-08 23:00:00, None, None
247.5, 4.7, 46.4, 4.0, 0.14, 37.1, 100.64, -3.1, None, None, 57.0, 2012-01-09 00:00:00, None, None
247.5, 4.5, 46.4, 4.0, None, 37.1, 100.67, -3.0, None, None, 58.0, 2012-01-09 01:00:00, None, None
247.5, 4.3, 46.4, 3.0, None, 37.1, 100.72, -3.1, None, None, 59.0, 2012-01-09 02:00:00, None, None
247.5, 4.1, 37.1, 3.0, 0.08, 27.7, 100.73, -3.2, None, None, 59.0, 2012-01-09 03:00:00, None, None
225.0, 4.1, 37.1, 10.0, None, 27.7, 100.68, -3.1, None, None, 59.0, 2012-01-09 04:00:00, None, None
225.0, 4.0, 37.1, 10.0, None, 27.7, 100.64, -2.8, None, None, 61.0, 2012-01-09 05:00:00, None, None
225.0, 3.7, 64.82, 10.0, -0.08, 22.3, 100.64, -3.0, 0.0, 5.9, 62.0, 2012-01-09 06:00:00, -0.8, 0.0
225.0, 3.7, None, 10.0, None, 27.7, 100.6, -3.0, None, None, 62.0, 2012-01-09 07:00:00, None, None
247.5, 2.5, None, 10.0, None, 18.4, 100.54, -2.9, None, None, 67.0, 2012-01-09 08:00:00, None, None
202.5, 3.6, None, 2.0, -0.21, 20.5, 100.41, -3.1, None, None, 62.0, 2012-01-09 09:00:00, None, None
180.0, 3.1, None, 2.0, None, 16.6, 100.42, -2.9, None, None, 65.0, 2012-01-09 10:00:00, None, None
180.0, 2.5, None, 10.0, None, 16.6, 100.28, -2.8, None, None, 68.0, 2012-01-09 11:00:00, None, None
157.5, 2.1, None, 10.0, -0.25, 20.5, 100.16, -2.3, None, None, 73.0, 2012-01-09 12:00:00, None, None
157.5, 1.7, None, 2.0, None, 18.4, 100.09, -2.4, None, None, 74.0, 2012-01-09 13:00:00, None, None
180.0, 2.1, None, 2.0, None, 14.8, 100.0, -2.2, None, None, 73.0, 2012-01-09 14:00:00, None, None
202.5, 3.8, None, 2.0, -0.23, 14.8, 99.9, -0.9, None, None, 71.0, 2012-01-09 15:00:00, None, None
225.0, 4.2, None, 10.0, None, 18.4, 99.83, -0.4, None, None, 72.0, 2012-01-09 16:00:00, None, None
225.0, 4.3, None, 10.0, None, 18.4, 99.84, -0.6, None, None, 70.0, 2012-01-09 17:00:00, None, None
225.0, 4.7, None, 10.0, -0.04, 18.4, 99.85, -0.2, None, None, 70.0, 2012-01-09 18:00:00, None, None
247.5, 5.3, None, 10.0, None, 18.4, 99.91, -0.5, None, None, 66.0, 2012-01-09 19:00:00, None, None
225.0, 5.7, 37.1, 10.0, None, 27.7, 99.95, -0.8, None, None, 63.0, 2012-01-09 20:00:00, None, None
247.5, 6.4, 37.1, 10.0, 0.18, 27.7, 100.03, -1.3, None, None, 58.0, 2012-01-09 21:00:00, None, None
270.0, 5.0, 46.4, 4.0, None, 37.1, 100.14, -4.4, None, None, 51.0, 2012-01-09 22:00:00, None, None
270.0, 2.4, 46.4, 4.0, None, 37.1, 100.32, -3.2, None, None, 66.0, 2012-01-09 23:00:00, None, None
247.5, -0.2, 55.4, 4.0, 0.41, 37.1, 100.55, -3.3, None, None, 80.0, 2012-01-10 00:00:00, None, None
270.0, 1.2, 46.4, 2.0, None, 37.1, 100.68, -6.1, None, None, 58.0, 2012-01-10 01:00:00, None, None
270.0, 0.9, 37.1, 10.0, None, 27.7, 100.8, -6.1, None, None, 59.0, 2012-01-10 02:00:00, None, None
270.0, 0.5, 46.4, 4.0, 0.34, 37.1, 100.9, -6.5, None, None, 59.0, 2012-01-10 03:00:00, None, None
