station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
270.0, 1.1, None, 4.0, None, 3.6, 101.69, -1.1, None, 85.0, 2012-01-05 23:00:00, None, None
157.5, 0.5, None, 10.0, 0.24, 11.2, 101.85, -0.7, None, 92.0, 2012-01-06 00:00:00, None, None
67.5, None, 46.3, None, None, None, None, None, 8.0, None, 2012-01-06 06:00:00, -1.9, None
0.0, -2.8, None, 10.0, None, 0.0, 102.29, -3.2, None, 97.0, 2012-01-06 14:00:00, None, None
0.0, -2.8, None, 4.0, 0.0, 0.0, 102.29, -3.2, None, 97.0, 2012-01-06 15:00:00, None, None
0.0, -2.6, None, 10.0, None, 0.0, 102.31, -2.9, None, 98.0, 2012-01-06 16:00:00, None, None
0.0, -2.4, None, 10.0, None, 0.0, 102.33, -2.7, None, 98.0, 2012-01-06 17:00:00, None, None
0.0, -1.6, None, 4.0, 0.09, 0.0, 102.39, -1.8, None, 99.0, 2012-01-06 18:00:00, None, None
0.0, -1.1, None, 10.0, None, 0.0, 102.35, -1.5, None, 97.0, 2012-01-06 19:00:00, None, None
0.0, -0.3, None, 10.0, None, 0.0, 102.31, -0.3, None, 100.0, 2012-01-06 20:00:00, None, None
0.0, -0.2, None, 10.0, -0.08, 0.0, 102.3, -1.0, None, 94.0, 2012-01-06 21:00:00, None, None
0.0, 0.1, None, 2.0, None, 0.0, 102.3, -0.8, None, 94.0, 2012-01-06 22:00:00, None, None
0.0, -0.1, None, 10.0, None, 0.0, 102.3, -0.8, None, 95.0, 2012-01-06 23:00:00, None, None
0.0, -0.7, None, 10.0, 0.02, 0.0, 102.33, -1.3, None, 96.0, 2012-01-07 00:00:00, None, None
None, None, None, None, None, None, None, None, 0.4, None, 2012-01-07 06:00:00, -3.0, None
0.0, -2.7, None, 10.0, None, 0.0, 102.68, -3.1, None, 97.0, 2012-01-07 14:00:00, None, None
0.0, -2.6, None, 10.0, 0.03, 0.0, 102.69, -3.2, None, 96.0, 2012-01-07 15:00:00, None, None
0.0, -2.7, None, 10.0, None, 0.0, 102.72, -3.3, None, 96.0, 2012-01-07 16:00:00, None, None
0.0, -2.0, None, 10.0, None, 0.0, 102.8, -2.8, None, 94.0, 2012-01-07 17:00:00, None, None
0.0, -2.0, None, 10.0, 0.18, 0.0, 102.88, -2.8, None, 94.0, 2012-01-07 18:00:00, None, None
0.0, -1.2, None, 10.0, None, 0.0, 102.85, -2.1, None, 94.0, 2012-01-07 19:00:00, None, None
0.0, -1.2, None, 10.0, None, 0.0, 102.81, -1.6, None, 97.0, 2012-01-07 20:00:00, None, None
0.0, -0.9, None, 10.0, -0.11, 0.0, 102.77, -1.8, None, 94.0, 2012-01-07 21:00:00, None, None
0.0, -0.8, None, 10.0, None, 0.0, 102.73, -1.6, None, 94.0, 2012-01-07 22:00:00, None, None
0.0, -0.9, None, 7.0, None, 0.0, 102.7, -1.5, None, 96.0, 2012-01-07 23:00:00, None, None
202.5, -1.0, None, 7.0, -0.03, 7.6, 102.74, -1.6, None, 96.0, 2012-01-08 00:00:00, None, None
None, None, None, None, None, None, None, None, -0.7, None, 2012-01-08 06:00:00, -3.6, None
0.0, -2.2, None, 2.0, None, 0.0, 102.56, -2.7, None, 96.0, 2012-01-08 14:00:00, None, None
0.0, -2.2, None, 4.0, -0.06, 0.0, 102.53, -2.7, None, 96.0, 2012-01-08 15:00:00, None, None
0.0, -2.2, None, 4.0, None, 0.0, 102.55, -2.7, None, 96.0, 2012-01-08 16:00:00, None, None
0.0, -2.0, None, 6.0, None, 0.0, 102.55, -2.8, None, 94.0, 2012-01-08 17:00:00, None, None
0.0, -1.5, None, 10.0, -0.01, 0.0, 102.53, -2.2, None, 95.0, 2012-01-08 18:00:00, None, None
0.0, -1.3, None, 4.0, None, 0.0, 102.49, -2.0, None, 95.0, 2012-01-08 19:00:00, None, None
247.5, -0.8, None, 4.0, None, 3.6, 102.47, -1.6, None, 94.0, 2012-01-08 20:00:00, None, None
0.0, -0.6, None, 10.0, -0.1, 0.0, 102.41, -1.4, None, 94.0, 2012-01-08 21:00:00, None, None
0.0, -0.4, None, 10.0, None, 0.0, 102.38, -0.9, None, 96.0, 2012-01-08 22:00:00, None, None
0.0, -0.3, None, 4.0, None, 0.0, 102.39, -1.1, None, 94.0, 2012-01-08 23:00:00, None, None
0.0, -0.5, None, 6.0, -0.03, 0.0, 102.38, -1.1, None, 96.0, 2012-01-09 00:00:00, None, None
None, None, None, None, None, None, None, None, -0.4, None, 2012-01-09 06:00:00, -2.4, None
0.0, 0.3, None, 6.0, None, 0.0, 101.75, 0.1, None, 99.0, 2012-01-09 14:00:00, None, None
292.5, 0.3, None, 6.0, -0.13, 5.4, 101.74, 0.1, None, 99.0, 2012-01-09 15:00:00, None, None
0.0, 0.6, None, 10.0, None, 0.0, 101.75, 0.1, None, 96.0, 2012-01-09 16:00:00, None, None
225.0, 5.6, 40.7, 10.0, None, 25.9, 101.71, 1.5, None, 75.0, 2012-01-09 17:00:00, None, None
0.0, 4.8, None, 10.0, 0.04, 0.0, 101.75, 2.2, None, 83.0, 2012-01-09 18:00:00, None, None
135.0, 6.7, None, 10.0, None, 5.4, 101.69, 1.8, None, 71.0, 2012-01-09 19:00:00, None, None
225.0, 8.1, None, 2.0, None, 18.4, 101.62, 0.0, None, 57.0, 2012-01-09 20:00:00, None, None
202.5, 7.8, None, 2.0, -0.18, 14.8, 101.51, -0.7, None, 55.0, 2012-01-09 21:00:00, None, None
247.5, 7.0, None, 2.0, None, 7.6, 101.47, -0.4, None, 59.0, 2012-01-09 22:00:00, None, None
202.5, 6.7, None, 2.0, None, 7.6, 101.46, -0.2, None, 61.0, 2012-01-09 23:00:00, None, None
225.0, 6.8, 33.5, 4.0, -0.13, 18.4, 101.38, -0.4, None, 60.0, 2012-01-10 00:00:00, None, None
67.5, None, 40.74, None, None, None, None, None, 8.5, None, 2012-01-10 06:00:00, -0.5, None
225.0, -2.0, None, 10.0, None, 5.4, 102.52, -8.9, None, 59.0, 2012-01-10 14:00:00, None, None
202.5, -2.9, None, 4.0, 0.39, 11.2, 102.67, -7.1, None, 73.0, 2012-01-10 15:00:00, None, None
0.0, -4.7, None, 10.0, None, 0.0, 102.82, -8.8, None, 73.0, 2012-01-10 16:00:00, None, None
0.0, -5.5, None, 10.0, None, 0.0, 103.0, -9.4, None, 74.0, 2012-01-10 17:00:00, None, None
0.0, -4.0, None, 10.0, 0.48, 0.0, 103.21, -10.8, None, 59.0, 2012-01-10 18:00:00, None, None
157.5, -2.3, None, 10.0, None, 5.4, 103.28, -7.9, None, 65.0, 2012-01-10 19:00:00, None, None
0.0, -1.9, None, 4.0, None, 11.2, 103.32, -6.4, None, 71.0, 2012-01-10 20:00:00, None, None
0.0, -2.2, None, 10.0, 0.17, 0.0, 103.41, -7.8, None, 65.0, 2012-01-10 21:00:00, None, None
0.0, -2.4, None, 2.0, None, 3.6, 103.5, -6.1, None, 76.0, 2012-01-10 22:00:00, None, None
0.0, -1.9, None, 10.0, None, 9.4, 103.56, -7.0, None, 68.0, 2012-01-10 23:00:00, None, None
0.0, -3.3, None, 10.0, 0.25, 3.6, 103.71, -6.6, None, 78.0, 2012-01-11 00:00:00, None, None
67.5, None, 38.89, None, None, None, None, None, 2.8, None, 2012-01-11 06:00:00, -12.7, None
0.0, -18.3, None, 9.0, None, 0.0, 104.4, -20.4, None, 84.0, 2012-01-11 14:00:00, None, None
0.0, -18.5, None, 9.0, 0.0, 0.0, 104.43, -20.6, None, 84.0, 2012-01-11 15:00:00, None, None
0.0, -19.2, None, 10.0, None, 0.0, 104.39, -21.4, None, 83.0, 2012-01-11 16:00:00, None, None
0.0, -18.6, None, 2.0, None, 0.0, 104.39, -20.7, None, 83.0, 2012-01-11 17:00:00, None, None
0.0, -14.6, None, 10.0, -0.05, 0.0, 104.38, -17.9, None, 76.0, 2012-01-11 18:00:00, None, None
0.0, -11.8, None, 10.0, None, 0.0, 104.31, -15.9, None, 72.0, 2012-01-11 19:00:00, None, None
0.0, -9.9, None, 10.0, None, 0.0, 104.19, -14.9, None, 67.0, 2012-01-11 20:00:00, None, None
0.0, -9.3, None, 10.0, -0.31, 0.0, 104.02, -15.0, None, 63.0, 2012-01-11 21:00:00, None, None
0.0, -8.9, None, 10.0, None, 0.0, 104.0, -14.0, None, 66.0, 2012-01-11 22:00:00, None, None
0.0, -9.6, None, 4.0, None, 0.0, 103.97, -13.6, None, 73.0, 2012-01-11 23:00:00, None, None
0.0, -9.4, None, 4.0, -0.11, 0.0, 103.91, -13.3, None, 73.0, 2012-01-12 00:00:00, None, None
None, None, None, None, None, None, None, None, -8.4, None, 2012-01-12 06:00:00, -19.2, None
0.0, -17.5, None, 10.0, None, 0.0, 103.77, -19.5, None, 84.0, 2012-01-12 14:00:00, None, None
0.0, -17.0, None, 4.0, -0.24, 0.0, 103.78, -19.0, None, 84.0, 2012-01-12 15:00:00, None, None
0.0, -16.1, None, 6.0, None, 0.0, 103.73, -18.5, None, 82.0, 2012-01-12 16:00:00, None, None
0.0, -14.7, None, 2.0, None, 0.0, 103.69, -18.0, None, 76.0, 2012-01-12 17:00:00, None, None
0.0, -13.0, None, 2.0, -0.17, 0.0, 103.59, -15.9, None, 79.0, 2012-01-12 18:00:00, None, None
0.0, -11.5, None, 4.0, None, 0.0, 103.4, -15.1, None, 75.0, 2012-01-12 19:00:00, None, None
0.0, -10.5, None, 2.0, None, 0.0, 103.36, -13.8, None, 77.0, 2012-01-12 20:00:00, None, None
0.0, -9.2, None, 6.0, -0.31, 0.0, 103.25, -13.5, None, 71.0, 2012-01-12 21:00:00, None, None
0.0, -8.5, None, 6.0, None, 0.0, 103.16, -13.4, None, 68.0, 2012-01-12 22:00:00, None, None
0.0, -8.1, None, 6.0, None, 0.0, 103.14, -12.5, None, 71.0, 2012-01-12 23:00:00, None, None
0.0, -8.1, None, 6.0, -0.14, 0.0, 103.09, -12.9, None, 68.0, 2012-01-13 00:00:00, None, None
None, None, None, None, None, None, None, None, -8.1, None, 2012-01-13 06:00:00, -19.2, None
0.0, -17.0, None, 10.0, None, 0.0, 103.0, -19.5, None, 81.0, 2012-01-13 14:00:00, None, None
0.0, -17.7, None, 10.0, 0.06, 0.0, 102.99, -21.0, None, 75.0, 2012-01-13 15:00:00, None, None
0.0, -17.0, None, 10.0, None, 0.0, 103.06, -20.2, None, 76.0, 2012-01-13 16:00:00, None, None
0.0, -16.5, None, 10.0, None, 0.0, 103.13, -19.6, None, 77.0, 2012-01-13 17:00:00, None, None
0.0, -13.1, None, 10.0, 0.17, 0.0, 103.17, -16.1, None, 78.0, 2012-01-13 18:00:00, None, None
0.0, -9.1, None, 10.0, None, 0.0, 103.09, -13.4, None, 71.0, 2012-01-13 19:00:00, None, None
0.0, -6.7, None, 10.0, None, 0.0, 103.02, -11.4, None, 69.0, 2012-01-13 20:00:00, None, None
0.0, -5.0, None, 10.0, -0.23, 0.0, 102.8, -9.5, None, 71.0, 2012-01-13 21:00:00, None, None
0.0, -4.8, None, 10.0, None, 0.0, 102.75, -8.5, None, 75.0, 2012-01-13 22:00:00, None, None
0.0, -5.3, None, 10.0, None, 0.0, 102.7, -8.5, None, 78.0, 2012-01-13 23:00:00, None, None
0.0, -6.8, None, 10.0, -0.15, 0.0, 102.72, -9.3, None, 82.0, 2012-01-14 00:00:00, None, None
None, None, None, None, None, None, None, None, -4.3, None, 2012-01-14 06:00:00, -17.6, None
0.0, -7.7, None, 7.0, None, 0.0, 101.1, -9.7, None, 86.0, 2012-01-14 14:00:00, None, None
0.0, -7.6, None, 7.0, -0.22, 0.0, 101.03, -9.2, None, 88.0, 2012-01-14 15:00:00, None, None
0.0, -7.7, None, 7.0, None, 0.0, 100.98, -9.7, None, 86.0, 2012-01-14 16:00:00, None, None
0.0, -7.3, None, 7.0, None, 0.0, 100.96, -9.6, None, 84.0, 2012-01-14 17:00:00, None, None
0.0, -7.0, None, 7.0, -0.09, 0.0, 100.92, -9.2, None, 84.0, 2012-01-14 18:00:00, None, None
0.0, -6.0, None, 10.0, None, 0.0, 100.88, -8.7, None, 81.0, 2012-01-14 19:00:00, None, None
0.0, -5.3, None, 8.0, None, 0.0, 100.8, -7.5, None, 84.0, 2012-01-14 20:00:00, None, None
0.0, -5.3, None, 7.0, -0.2, 0.0, 100.68, -7.5, None, 84.0, 2012-01-14 21:00:00, None, None
0.0, -5.2, None, 10.0, None, 0.0, 100.61, -6.8, None, 88.0, 2012-01-14 22:00:00, None, None
0.0, -5.0, None, 10.0, None, 0.0, 100.58, -6.8, None, 87.0, 2012-01-14 23:00:00, None, None
0.0, -5.0, None, 7.0, -0.09, 0.0, 100.56, -6.8, None, 87.0, 2012-01-15 00:00:00, None, None
None, None, None, None, None, None, None, None, -4.9, None, 2012-01-15 06:00:00, -9.5, None
337.5, -6.8, None, 6.0, None, 18.4, 101.37, -15.7, None, 49.0, 2012-01-15 14:00:00, None, None
22.5, -7.4, 40.7, 6.0, 0.18, 22.3, 101.44, -11.5, None, 72.0, 2012-01-15 15:00:00, None, None
0.0, -8.0, 31.7, 6.0, None, 14.8, 101.53, -12.7, None, 69.0, 2012-01-15 16:00:00, None, None
0.0, -8.3, 35.3, 10.0, None, 22.3, 101.61, -14.5, None, 61.0, 2012-01-15 17:00:00, None, None
0.0, -8.5, None, 10.0, 0.25, 14.8, 101.73, -14.3, None, 63.0, 2012-01-15 18:00:00, None, None
22.5, -8.5, None, 10.0, None, 14.8, 101.79, -13.9, None, 65.0, 2012-01-15 19:00:00, None, None
337.5, -8.2, None, 10.0, None, 22.3, 101.8, -13.5, None, 66.0, 2012-01-15 20:00:00, None, None
292.5, -7.6, None, 10.0, 0.06, 11.2, 101.78, -12.6, None, 67.0, 2012-01-15 21:00:00, None, None
0.0, -8.1, None, 10.0, None, 18.4, 101.8, -13.8, None, 64.0, 2012-01-15 22:00:00, None, None
0.0, -8.1, None, 10.0, None, 14.8, 101.87, -13.3, None, 66.0, 2012-01-15 23:00:00, None, None
0.0, -8.5, None, 10.0, 0.13, 7.6, 101.93, -13.0, None, 70.0, 2012-01-16 00:00:00, None, None
180.0, None, 42.6, None, None, None, None, None, -4.5, None, 2012-01-16 06:00:00, -12.0, None
337.5, -14.5, None, 6.0, None, 5.4, 102.05, -17.2, None, 80.0, 2012-01-16 14:00:00, None, None
0.0, -14.8, None, 6.0, -0.03, 9.4, 102.06, -18.1, None, 76.0, 2012-01-16 15:00:00, None, None
270.0, -15.2, None, 8.0, None, 3.6, 102.06, -18.6, None, 75.0, 2012-01-16 16:00:00, None, None
0.0, -15.7, None, 8.0, None, 14.8, 102.08, -19.2, None, 74.0, 2012-01-16 17:00:00, None, None
0.0, -16.2, None, 8.0, 0.07, 22.3, 102.16, -19.8, None, 74.0, 2012-01-16 18:00:00, None, None
0.0, -16.3, 31.7, 8.0, None, 22.3, 102.18, -20.6, None, 69.0, 2012-01-16 19:00:00, None, None
0.0, -16.3, None, 8.0, None, 14.8, 102.16, -19.9, None, 74.0, 2012-01-16 20:00:00, None, None
0.0, -16.0, None, 4.0, -0.01, 14.8, 102.16, -20.2, None, 70.0, 2012-01-16 21:00:00, None, None
337.5, -15.7, None, 10.0, None, 14.8, 102.17, -19.8, None, 71.0, 2012-01-16 22:00:00, None, None
0.0, -24.4, None, 10.0, -0.07, 0.0, 102.6, -28.0, None, 72.0, 2012-01-19 00:00:00, None, None
0.0, None, 33.34, None, None, None, None, None, -22.3, None, 2012-01-19 06:00:00, -30.9, None
0.0, -36.0, None, 0.0, None, 0.0, 102.44, -39.4, None, 71.0, 2012-01-19 14:00:00, None, None
0.0, -35.9, None, 4.0, -0.14, 0.0, 102.44, -39.3, None, 71.0, 2012-01-19 15:00:00, None, None
0.0, -33.8, None, 2.0, None, 0.0, 102.41, -37.1, None, 72.0, 2012-01-19 16:00:00, None, None
0.0, -33.3, None, 10.0, None, 0.0, 102.36, -38.9, None, 57.0, 2012-01-19 17:00:00, None, None
0.0, -28.5, None, 10.0, -0.15, 0.0, 102.24, -34.6, None, 56.0, 2012-01-19 18:00:00, None, None
0.0, -25.7, None, 10.0, None, 0.0, 102.12, -32.3, None, 54.0, 2012-01-19 19:00:00, None, None
0.0, -24.7, None, 10.0, None, 0.0, 102.07, -30.8, None, 57.0, 2012-01-19 20:00:00, None, None
0.0, -23.4, None, 10.0, -0.27, 0.0, 101.94, -29.0, None, 60.0, 2012-01-19 21:00:00, None, None
0.0, -22.4, None, 10.0, None, 0.0, 101.88, -30.0, None, 50.0, 2012-01-19 22:00:00, None, None
0.0, -23.0, None, 10.0, None, 3.6, 101.85, -29.7, None, 54.0, 2012-01-19 23:00:00, None, None
0.0, -25.4, None, 10.0, -0.1, 0.0, 101.88, -30.5, None, 62.0, 2012-01-20 00:00:00, None, None
None, None, None, None, None, None, None, None, -22.2, None, 2012-01-20 06:00:00, -36.9, None
0.0, -21.9, None, 7.0, None, 0.0, 101.95, -24.3, None, 81.0, 2012-01-20 14:00:00, None, None
0.0, -21.4, None, 6.0, -0.08, 0.0, 101.91, -25.4, None, 70.0, 2012-01-20 15:00:00, None, None
0.0, -20.9, None, 6.0, None, 0.0, 101.88, -24.0, None, 76.0, 2012-01-20 16:00:00, None, None
0.0, -20.0, None, 6.0, None, 0.0, 101.83, -23.7, None, 72.0, 2012-01-20 17:00:00, None, None
0.0, -19.5, None, 6.0, -0.16, 0.0, 101.72, -22.4, None, 78.0, 2012-01-20 18:00:00, None, None
0.0, -18.0, None, 6.0, None, 0.0, 101.66, -21.3, None, 75.0, 2012-01-20 19:00:00, None, None
0.0, -17.4, None, 6.0, None, 0.0, 101.54, -20.6, None, 76.0, 2012-01-20 20:00:00, None, None
0.0, -16.3, None, 6.0, -0.34, 0.0, 101.23, -19.9, None, 74.0, 2012-01-20 21:00:00, None, None
0.0, -15.7, None, 6.0, None, 0.0, 101.11, -19.2, None, 74.0, 2012-01-20 22:00:00, None, None
0.0, -15.6, None, 6.0, None, 0.0, 100.98, -19.1, None, 74.0, 2012-01-20 23:00:00, None, None
0.0, -15.3, None, 7.0, -0.31, 0.0, 100.86, -18.1, None, 79.0, 2012-01-21 00:00:00, None, None
None, None, None, None, None, None, None, None, -15.2, None, 2012-01-21 06:00:00, -30.8, None
0.0, -13.0, None, 7.0, None, 0.0, 98.93, -14.5, None, 88.0, 2012-01-21 14:00:00, None, None
0.0, -13.1, None, 7.0, -0.2, 0.0, 98.88, -15.1, None, 85.0, 2012-01-21 15:00:00, None, None
0.0, -12.8, None, 7.0, None, 0.0, 98.87, -15.2, None, 82.0, 2012-01-21 16:00:00, None, None
0.0, -12.2, None, 7.0, None, 0.0, 98.92, -14.5, None, 83.0, 2012-01-21 17:00:00, None, None
0.0, -11.4, None, 7.0, 0.07, 0.0, 98.94, -14.0, None, 81.0, 2012-01-21 18:00:00, None, None
0.0, -10.8, None, 7.0, None, 0.0, 98.94, -13.3, None, 82.0, 2012-01-21 19:00:00, None, None
0.0, -10.3, None, 7.0, None, 0.0, 99.05, -12.3, None, 85.0, 2012-01-21 20:00:00, None, None
0.0, -9.6, None, 7.0, 0.21, 0.0, 99.16, -11.9, None, 83.0, 2012-01-21 21:00:00, None, None
0.0, -9.0, None, 7.0, None, 0.0, 99.27, -11.2, None, 84.0, 2012-01-21 22:00:00, None, None
0.0, -8.6, None, 7.0, None, 0.0, 99.44, -11.5, None, 80.0, 2012-01-21 23:00:00, None, None
0.0, -8.4, None, 7.0, 0.4, 0.0, 99.57, -10.5, None, 85.0, 2012-01-22 00:00:00, None, None
None, None, None, None, None, None, None, None, -6.1, None, 2012-01-22 06:00:00, -15.2, None
0.0, -10.0, None, 10.0, None, 0.0, 100.98, -12.0, None, 85.0, 2012-01-22 14:00:00, None, None
0.0, -10.3, None, 10.0, 0.14, 0.0, 101.05, -12.7, None, 83.0, 2012-01-22 15:00:00, None, None
0.0, -10.8, None, 10.0, None, 0.0, 101.07, -13.8, None, 79.0, 2012-01-22 16:00:00, None, None
0.0, -8.5, None, 2.0, None, 0.0, 101.06, -11.0, None, 82.0, 2012-01-22 17:00:00, None, None
0.0, -7.3, None, 2.0, 0.02, 0.0, 101.03, -9.2, None, 86.0, 2012-01-22 18:00:00, None, None
292.5, -4.2, None, 2.0, None, 5.4, 101.0, -5.6, None, 90.0, 2012-01-22 19:00:00, None, None
0.0, -2.3, None, 2.0, None, 0.0, 100.89, -4.8, None, 83.0, 2012-01-22 20:00:00, None, None
225.0, -2.1, None, 2.0, -0.25, 5.4, 100.71, -4.5, None, 84.0, 2012-01-22 21:00:00, None, None
