station_observations
wind_direction, air_temperature, wind_gust_speed, total_cloud_cover, tendency_amount, wind_speed, mean_sea_level, dew_point, air_temperature_yesterday_high, relative_humidity, time, air_temperature_yesterday_low, total_precipitation
112.5, 2.8, 35.3, None, -0.02, 22.3, 103.05, -2.56, None, 68.0, 2012-01-01 18:00:00, None, None
112.5, 3.7, 33.5, None, -0.05, 22.3, 102.99, -2.5, None, 64.0, 2012-01-01 19:00:00, None, None
112.5, 4.4, None, None, -0.2, 27.7, 102.91, -2.44, None, 61.0, 2012-01-01 20:00:00, None, None
112.5, 5.0, 35.3, None, -0.25, 25.9, 102.8, -2.3, None, 59.0, 2012-01-01 21:00:00, None, None
112.5, 5.4, None, None, -0.26, 27.7, 102.73, -1.97, None, 59.0, 2012-01-01 22:00:00, None, None
90.0, 5.4, 40.7, None, -0.22, 25.9, 102.69, -2.06, None, 59.0, 2012-01-01 23:00:00, None, None
112.5, 5.0, 40.7, None, -0.16, 31.3, 102.64, -2.0, None, 61.0, 2012-01-02 00:00:00, None, None
112.5, 4.9, None, None, -0.18, 29.5, 102.55, -1.27, None, 64.0, 2012-01-02 01:00:00, None, None
90.0, 4.3, 40.7, None, -0.19, 24.1, 102.5, -1.41, None, 66.0, 2012-01-02 02:00:00, None, None
112.5, 3.9, None, None, -0.19, 33.5, 102.45, -1.25, None, 69.0, 2012-01-02 03:00:00, None, None
112.5, 3.3, None, None, -0.2, 33.5, 102.35, -1.07, None, 73.0, 2012-01-02 04:00:00, None, None
135.0, 2.8, 40.7, None, -0.22, 29.5, 102.28, -1.15, None, 75.0, 2012-01-02 05:00:00, None, None
112.5, 2.7, 38.9, None, -0.21, 27.7, 102.24, -1.12, 5.6, 76.0, 2012-01-02 06:00:00, 0.3, 0.0
112.5, 2.7, 35.3, None, -0.13, 22.3, 102.22, -1.11, None, 76.0, 2012-01-02 07:00:00, None, None
112.5, 2.4, 33.5, None, -0.16, 24.1, 102.12, -1.08, None, 78.0, 2012-01-02 08:00:00, None, None
90.0, 2.1, None, None, -0.15, 22.3, 102.09, -1.2, None, 79.0, 2012-01-02 09:00:00, None, None
90.0, 2.3, 31.3, None, -0.18, 20.5, 102.04, -1.14, None, 78.0, 2012-01-02 10:00:00, None, None
90.0, 1.9, None, None, -0.14, 14.8, 101.98, -1.15, None, 80.0, 2012-01-02 11:00:00, None, None
90.0, 1.5, None, None, -0.19, 22.3, 101.9, -1.07, None, 83.0, 2012-01-02 12:00:00, None, None
90.0, 1.0, None, None, -0.21, 22.3, 101.83, -1.08, None, 86.0, 2012-01-02 13:00:00, None, None
112.5, 0.9, None, None, -0.21, 22.3, 101.77, -1.18, None, 86.0, 2012-01-02 14:00:00, None, None
112.5, 0.9, None, None, -0.2, 22.3, 101.7, -1.02, None, 87.0, 2012-01-02 15:00:00, None, None
90.0, 1.4, None, None, -0.14, 18.4, 101.69, -0.85, None, 85.0, 2012-01-02 16:00:00, None, None
90.0, 0.9, None, None, -0.1, 18.4, 101.67, -0.86, None, 88.0, 2012-01-02 17:00:00, None, None
112.5, 1.9, None, None, -0.12, 24.1, 101.58, -0.19, None, 86.0, 2012-01-02 18:00:00, None, None
90.0, 2.7, None, None, -0.15, 22.3, 101.54, -0.05, None, 82.0, 2012-01-02 19:00:00, None, None
112.5, 2.8, None, None, -0.22, 22.3, 101.45, 0.29, None, 84.0, 2012-01-02 20:00:00, None, None
112.5, 3.4, None, None, -0.32, 20.5, 101.26, 0.62, None, 82.0, 2012-01-02 21:00:00, None, None
90.0, 3.9, None, None, -0.27, 13.0, 101.27, 0.89, None, 81.0, 2012-01-02 22:00:00, None, None
112.5, 3.7, None, None, -0.12, 14.8, 101.33, 1.05, None, 83.0, 2012-01-02 23:00:00, None, None
112.5, 3.6, None, None, -0.06, 18.4, 101.32, 1.12, None, 84.0, 2012-01-03 00:00:00, None, None
112.5, 3.7, None, None, -0.07, 16.6, 101.2, 1.42, None, 85.0, 2012-01-03 01:00:00, None, None
90.0, 3.5, None, None, -0.17, 13.0, 101.16, 2.08, None, 90.0, 2012-01-03 02:00:00, None, None
None, 3.1, None, None, -0.02, 3.6, 101.3, 2.67, None, 97.0, 2012-01-03 03:00:00, None, None
112.5, 3.2, None, None, -0.32, 7.6, 101.52, 2.92, None, 98.0, 2012-01-03 04:00:00, None, None
90.0, 3.4, None, None, -0.53, 5.4, 101.69, 3.26, None, 99.0, 2012-01-03 05:00:00, None, None
None, 3.2, None, None, -0.55, 3.6, 101.85, 3.06, 4.0, 99.0, 2012-01-03 06:00:00, 0.8, 0.0
0.0, 3.3, None, None, -0.45, 0.0, 101.97, 3.16, None, 99.0, 2012-01-03 07:00:00, None, None
225.0, 6.8, None, None, -0.36, 16.6, 102.05, 5.91, None, 94.0, 2012-01-03 08:00:00, None, None
270.0, 6.9, None, None, -0.3, 11.2, 102.15, 6.31, None, 96.0, 2012-01-03 09:00:00, None, None
292.5, 8.1, 38.9, None, -0.28, 20.5, 102.25, 6.54, None, 90.0, 2012-01-03 10:00:00, None, None
292.5, 7.9, None, None, -0.26, 14.8, 102.31, 6.21, None, 89.0, 2012-01-03 11:00:00, None, None
202.5, 7.3, None, None, -0.16, 13.0, 102.31, 5.62, None, 89.0, 2012-01-03 12:00:00, None, None
None, 6.8, None, None, -0.1, 11.2, 102.35, 5.15, None, 89.0, 2012-01-03 13:00:00, None, None
90.0, 5.4, None, None, -0.07, 0.0, 102.38, 4.99, None, 97.0, 2012-01-03 14:00:00, None, None
None, 5.2, None, None, -0.06, 3.6, 102.37, 4.01, None, 92.0, 2012-01-03 15:00:00, None, None
None, 5.9, None, None, -0.04, 9.4, 102.39, 3.53, None, 85.0, 2012-01-03 16:00:00, None, None
112.5, 4.8, None, None, -0.14, 0.0, 102.52, 4.04, None, 95.0, 2012-01-03 17:00:00, None, None
45.0, 5.8, None, None, -0.12, 7.6, 102.49, 4.56, None, 92.0, 2012-01-03 18:00:00, None, None
None, 6.1, None, None, -0.09, 5.4, 102.48, 5.03, None, 93.0, 2012-01-03 19:00:00, None, None
None, 6.8, None, None, -0.12, 3.6, 102.4, 5.12, None, 89.0, 2012-01-03 20:00:00, None, None
292.5, 6.7, None, None, -0.11, 3.6, 102.38, 5.5, None, 92.0, 2012-01-03 21:00:00, None, None
90.0, 6.3, None, None, -0.09, 0.0, 102.39, 5.86, None, 97.0, 2012-01-03 22:00:00, None, None
90.0, 6.2, None, None, -0.06, 5.4, 102.34, 5.76, None, 97.0, 2012-01-03 23:00:00, None, None
67.5, 5.8, None, None, -0.04, 0.0, 102.34, 5.66, None, 99.0, 2012-01-04 00:00:00, None, None
112.5, 6.0, None, None, -0.05, 7.6, 102.34, 5.71, None, 98.0, 2012-01-04 01:00:00, None, None
90.0, 5.8, None, None, -0.02, 7.6, 102.32, 5.66, None, 99.0, 2012-01-04 02:00:00, None, None
None, 5.6, None, None, -0.02, 3.6, 102.32, 5.46, None, 99.0, 2012-01-04 03:00:00, None, None
None, 5.4, None, None, -0.03, 3.6, 102.31, 5.26, None, 99.0, 2012-01-04 04:00:00, None, None
45.0, 5.2, None, None, -0.08, 0.0, 102.24, 5.06, None, 99.0, 2012-01-04 05:00:00, None, None
112.5, 5.5, None, None, -0.11, 9.4, 102.21, 5.36, 8.8, 99.0, 2012-01-04 06:00:00, 3.2, 0.0
112.5, 5.5, None, None, -0.15, 16.6, 102.16, 5.21, None, 98.0, 2012-01-04 07:00:00, None, None
112.5, 5.6, None, None, -0.14, 11.2, 102.1, 5.02, None, 96.0, 2012-01-04 08:00:00, None, None
90.0, 5.2, None, None, -0.15, 9.4, 102.06, 4.91, None, 98.0, 2012-01-04 09:00:00, None, None
67.5, 4.8, None, None, -0.09, 0.0, 102.07, 4.66, None, 99.0, 2012-01-04 10:00:00, None, None
112.5, 4.8, None, None, -0.15, 16.6, 101.95, 4.66, None, 99.0, 2012-01-04 11:00:00, None, None
112.5, 4.7, None, None, -0.26, 14.8, 101.8, 4.41, None, 98.0, 2012-01-04 12:00:00, None, None
112.5, 4.5, None, None, -0.42, 11.2, 101.65, 4.21, None, 98.0, 2012-01-04 13:00:00, None, None
None, 4.8, None, None, -0.37, 3.6, 101.58, 4.51, None, 98.0, 2012-01-04 14:00:00, None, None
None, 4.6, None, None, -0.05, 3.6, 101.75, 4.46, None, 99.0, 2012-01-04 15:00:00, None, None
None, 4.9, None, None, -0.17, 3.6, 101.82, 4.76, None, 99.0, 2012-01-04 16:00:00, None, None
90.0, 5.1, None, None, -0.2, 13.0, 101.78, 4.81, None, 98.0, 2012-01-04 17:00:00, None, None
112.5, 5.6, None, None, -0.02, 11.2, 101.77, 5.31, None, 98.0, 2012-01-04 18:00:00, None, None
None, 6.1, None, None, -0.03, 9.4, 101.79, 5.81, None, 98.0, 2012-01-04 19:00:00, None, None
90.0, 6.0, None, None, -0.06, 9.4, 101.72, 5.71, None, 98.0, 2012-01-04 20:00:00, None, None
90.0, 6.4, None, None, -0.04, 3.6, 101.73, 6.11, None, 98.0, 2012-01-04 21:00:00, None, None
90.0, 6.2, None, None, -0.16, 11.2, 101.63, 5.91, None, 98.0, 2012-01-04 22:00:00, None, None
112.5, 6.2, None, None, -0.21, 18.4, 101.51, 5.91, None, 98.0, 2012-01-04 23:00:00, None, None
90.0, 6.4, None, None, -0.37, 9.4, 101.36, 5.86, None, 96.0, 2012-01-05 00:00:00, None, None
135.0, 6.0, None, None, -0.37, 5.4, 101.26, 5.56, None, 97.0, 2012-01-05 01:00:00, None, None
225.0, 6.0, None, None, -0.32, 7.6, 101.19, 5.71, None, 98.0, 2012-01-05 02:00:00, None, None
270.0, 6.7, None, None, -0.23, 9.4, 101.13, 6.41, None, 98.0, 2012-01-05 03:00:00, None, None
270.0, 6.8, None, None, -0.2, 5.4, 101.06, 6.51, None, 98.0, 2012-01-05 04:00:00, None, None
None, 10.3, None, None, -0.07, None, 101.26, 6.92, None, 79.0, 2012-01-05 05:00:00, None, None
292.5, 10.3, 74.2, None, -0.35, 25.9, 101.48, 5.94, 6.6, 74.0, 2012-01-05 06:00:00, 4.3, 0.0
292.5, 9.9, 63.0, None, -0.53, 31.3, 101.59, 5.1, None, 72.0, 2012-01-05 07:00:00, None, None
292.5, 8.9, 61.2, None, -0.38, 24.1, 101.64, 5.33, None, 78.0, 2012-01-05 08:00:00, None, None
270.0, 7.5, 38.9, None, -0.28, 20.5, 101.76, 5.68, None, 88.0, 2012-01-05 09:00:00, None, None
225.0, 7.3, None, None, -0.17, 13.0, 101.76, 5.42, None, 88.0, 2012-01-05 10:00:00, None, None
270.0, 6.7, 42.5, None, -0.19, 31.3, 101.83, 4.28, None, 85.0, 2012-01-05 11:00:00, None, None
270.0, 7.3, 53.6, None, -0.09, 27.7, 101.85, 5.26, None, 87.0, 2012-01-05 12:00:00, None, None
292.5, 7.0, 38.9, None, -0.13, 18.4, 101.89, 4.68, None, 85.0, 2012-01-05 13:00:00, None, None
247.5, 6.8, 40.7, None, -0.12, 24.1, 101.95, 4.2, None, 83.0, 2012-01-05 14:00:00, None, None
292.5, 7.2, 40.7, None, -0.16, 25.9, 102.01, 2.8, None, 74.0, 2012-01-05 15:00:00, None, None
292.5, 7.5, 46.4, None, -0.26, 25.9, 102.15, 2.32, None, 70.0, 2012-01-05 16:00:00, None, None
292.5, 7.5, 38.9, None, -0.33, 18.4, 102.28, 1.24, None, 64.0, 2012-01-05 17:00:00, None, None
270.0, 7.1, None, None, -0.41, 13.0, 102.42, 0.19, None, 61.0, 2012-01-05 18:00:00, None, None
292.5, 4.9, None, None, -0.34, 11.2, 102.49, 2.96, None, 87.0, 2012-01-05 19:00:00, None, None
270.0, 4.0, None, None, -0.22, 16.6, 102.5, 3.03, None, 93.0, 2012-01-05 20:00:00, None, None
225.0, 3.7, None, None, -0.07, 13.0, 102.49, 2.14, None, 90.0, 2012-01-05 21:00:00, None, None
247.5, 3.8, None, None, -0.01, 14.8, 102.48, 2.9, None, 94.0, 2012-01-05 22:00:00, None, None
225.0, 4.4, None, None, -0.02, 11.2, 102.48, 2.91, None, 90.0, 2012-01-05 23:00:00, None, None
247.5, 4.6, None, None, 0.0, 13.0, 102.49, 3.42, None, 92.0, 2012-01-06 00:00:00, None, None
45.0, 4.0, None, None, -0.06, 0.0, 102.54, 3.42, None, 96.0, 2012-01-06 01:00:00, None, None
None, 3.8, None, None, -0.08, 3.6, 102.56, 3.51, None, 98.0, 2012-01-06 02:00:00, None, None
None, 4.5, None, None, -0.09, 7.6, 102.58, 3.92, None, 96.0, 2012-01-06 03:00:00, None, None
202.5, 4.8, None, None, -0.04, 11.2, 102.58, 4.07, None, 95.0, 2012-01-06 04:00:00, None, None
247.5, 4.7, None, None, -0.04, 9.4, 102.6, 3.97, None, 95.0, 2012-01-06 05:00:00, None, None
270.0, 4.9, None, None, -0.02, 13.0, 102.6, 3.67, 8.7, 92.0, 2012-01-06 06:00:00, 5.6, 0.0
225.0, 4.7, None, None, -0.07, 11.2, 102.65, 3.67, None, 93.0, 2012-01-06 07:00:00, None, None
202.5, 4.6, None, None, -0.03, 14.8, 102.63, 3.4, None, 92.0, 2012-01-06 08:00:00, None, None
270.0, 4.6, None, None, -0.03, 7.6, 102.63, 3.57, None, 93.0, 2012-01-06 09:00:00, None, None
225.0, 4.7, None, None, 0.0, 11.2, 102.65, 3.3, None, 91.0, 2012-01-06 10:00:00, None, None
292.5, 5.2, None, None, -0.02, 14.8, 102.65, 2.25, None, 81.0, 2012-01-06 11:00:00, None, None
270.0, 5.0, None, None, -0.01, 14.8, 102.64, 2.02, None, 81.0, 2012-01-06 12:00:00, None, None
292.5, 4.7, None, None, 0.0, 14.8, 102.65, 2.07, None, 83.0, 2012-01-06 13:00:00, None, None
292.5, 4.7, None, None, -0.01, 14.8, 102.66, 1.69, None, 81.0, 2012-01-06 14:00:00, None, None
225.0, 3.7, None, None, -0.05, 13.0, 102.59, 1.96, None, 88.0, 2012-01-06 15:00:00, None, None
247.5, 2.5, None, None, -0.03, 7.6, 102.62, 1.48, None, 93.0, 2012-01-06 16:00:00, None, None
157.5, 2.9, None, None, -0.04, 0.0, 102.62, 1.67, None, 92.0, 2012-01-06 17:00:00, None, None
67.5, 3.1, None, None, -0.04, 0.0, 102.63, 2.27, None, 94.0, 2012-01-06 18:00:00, None, None
90.0, 4.1, None, None, -0.04, 0.0, 102.58, 2.28, None, 88.0, 2012-01-06 19:00:00, None, None
225.0, 4.9, None, None, -0.14, 11.2, 102.48, 2.25, None, 83.0, 2012-01-06 20:00:00, None, None
None, 5.0, None, None, -0.17, 13.0, 102.46, 1.79, None, 80.0, 2012-01-06 21:00:00, None, None
225.0, 4.8, None, None, -0.11, 9.4, 102.47, 1.39, None, 79.0, 2012-01-06 22:00:00, None, None
292.5, 4.3, None, None, -0.03, 11.2, 102.51, 1.78, None, 84.0, 2012-01-06 23:00:00, None, None
247.5, 3.6, None, None, -0.09, 11.2, 102.55, 2.29, None, 91.0, 2012-01-07 00:00:00, None, None
225.0, 3.0, None, None, -0.12, 7.6, 102.59, 2.28, None, 95.0, 2012-01-07 01:00:00, None, None
225.0, 1.8, None, None, -0.09, 7.6, 102.6, 1.62, None, 99.0, 2012-01-07 02:00:00, None, None
None, 1.4, None, None, -0.09, 3.6, 102.64, 1.26, None, 99.0, 2012-01-07 03:00:00, None, None
None, 0.4, None, None, -0.07, 3.6, 102.66, 0.4, None, 100.0, 2012-01-07 04:00:00, None, None
90.0, 1.1, None, None, -0.12, 0.0, 102.72, 1.1, None, 100.0, 2012-01-07 05:00:00, None, None
90.0, 1.0, None, None, -0.09, 3.6, 102.73, 1.0, 5.5, 100.0, 2012-01-07 06:00:00, 0.2, 0.0
None, -0.5, None, None, -0.11, 3.6, 102.77, -0.5, None, 100.0, 2012-01-07 07:00:00, None, None
202.5, 0.0, None, None, -0.09, 0.0, 102.81, 0.0, None, 100.0, 2012-01-07 08:00:00, None, None
112.5, 0.3, None, None, -0.09, 7.6, 102.82, 0.3, None, 100.0, 2012-01-07 09:00:00, None, None
135.0, 0.3, None, None, -0.11, 0.0, 102.88, 0.3, None, 100.0, 2012-01-07 10:00:00, None, None
90.0, 0.6, None, None, -0.1, 3.6, 102.91, 0.6, None, 100.0, 2012-01-07 11:00:00, None, None
90.0, 0.8, None, None, -0.11, 3.6, 102.93, 0.8, None, 100.0, 2012-01-07 12:00:00, None, None
112.5, 0.8, None, None, -0.04, 5.4, 102.92, 0.8, None, 100.0, 2012-01-07 13:00:00, None, None
112.5, 1.0, None, None, 0.0, 9.4, 102.91, 1.0, None, 100.0, 2012-01-07 14:00:00, None, None
180.0, 1.1, None, None, -0.04, 0.0, 102.97, 1.1, None, 100.0, 2012-01-07 15:00:00, None, None
202.5, 0.9, None, None, -0.07, 0.0, 102.99, 0.9, None, 100.0, 2012-01-07 16:00:00, None, None
247.5, 1.2, None, None, -0.18, 7.6, 103.09, 1.2, None, 100.0, 2012-01-07 17:00:00, None, None
292.5, 1.8, None, None, -0.18, 3.6, 103.15, 1.8, None, 100.0, 2012-01-07 18:00:00, None, None
292.5, 2.1, None, None, -0.16, 7.6, 103.15, 2.1, None, 100.0, 2012-01-07 19:00:00, None, None
270.0, 2.4, None, None, -0.03, 9.4, 103.12, 2.4, None, 100.0, 2012-01-07 20:00:00, None, None
315.0, 3.0, None, None, -0.15, 0.0, 103.0, 2.57, None, 97.0, 2012-01-07 21:00:00, None, None
247.5, 3.1, None, None, -0.19, 5.4, 102.96, 2.67, None, 97.0, 2012-01-07 22:00:00, None, None
292.5, 3.0, None, None, -0.14, 3.6, 102.98, 2.72, None, 98.0, 2012-01-07 23:00:00, None, None
247.5, 3.0, None, None, -0.05, 11.2, 103.05, 2.72, None, 98.0, 2012-01-08 00:00:00, None, None
247.5, 3.0, None, None, -0.09, 9.4, 103.05, 2.57, None, 97.0, 2012-01-08 01:00:00, None, None
225.0, 2.9, None, None, -0.04, 7.6, 103.02, 2.62, None, 98.0, 2012-01-08 02:00:00, None, None
247.5, 2.7, None, None, -0.1, 7.6, 102.95, 2.42, None, 98.0, 2012-01-08 03:00:00, None, None
112.5, 2.7, None, None, -0.13, 0.0, 102.92, 2.56, None, 99.0, 2012-01-08 04:00:00, None, None
67.5, 2.7, None, None, -0.1, 0.0, 102.92, 2.56, None, 99.0, 2012-01-08 05:00:00, None, None
None, 2.8, None, None, -0.03, 3.6, 102.92, 2.66, 3.4, 99.0, 2012-01-08 06:00:00, -0.7, 0.0
225.0, 2.7, None, None, -0.01, 9.4, 102.91, 2.67, None, 100.0, 2012-01-08 07:00:00, None, None
247.5, 2.9, None, None, -0.05, 9.4, 102.87, 2.76, None, 99.0, 2012-01-08 08:00:00, None, None
225.0, 3.1, None, None, -0.06, 7.6, 102.86, 2.82, None, 98.0, 2012-01-08 09:00:00, None, None
270.0, 3.1, None, None, -0.03, 7.6, 102.88, 2.96, None, 99.0, 2012-01-08 10:00:00, None, None
247.5, 3.1, None, None, -0.03, 0.0, 102.9, 2.96, None, 99.0, 2012-01-08 11:00:00, None, None
None, 3.1, None, None, -0.02, 3.6, 102.88, 2.96, None, 99.0, 2012-01-08 12:00:00, None, None
225.0, 3.0, None, None, -0.08, 7.6, 102.8, 3.0, None, 100.0, 2012-01-08 13:00:00, None, None
None, 3.1, None, None, -0.11, 3.6, 102.79, 3.1, None, 100.0, 2012-01-08 14:00:00, None, None
None, 3.2, None, None, -0.15, 3.6, 102.73, 3.2, None, 100.0, 2012-01-08 15:00:00, None, None
67.5, 3.4, None, None, -0.13, 0.0, 102.67, 3.4, None, 100.0, 2012-01-08 16:00:00, None, None
90.0, 3.5, None, None, -0.1, 5.4, 102.69, 3.43, None, 100.0, 2012-01-08 17:00:00, None, None
225.0, 3.9, None, None, -0.01, 7.6, 102.72, 3.76, None, 99.0, 2012-01-08 18:00:00, None, None
45.0, 4.3, None, None, -0.05, 0.0, 102.72, 4.01, None, 98.0, 2012-01-08 19:00:00, None, None
270.0, 5.1, None, None, -0.03, 7.6, 102.66, 4.52, None, 96.0, 2012-01-08 20:00:00, None, None
225.0, 5.2, None, None, -0.11, 7.6, 102.61, 4.76, None, 97.0, 2012-01-08 21:00:00, None, None
None, 5.4, None, None, -0.15, 3.6, 102.57, 5.07, None, 98.0, 2012-01-08 22:00:00, None, None
90.0, 5.4, None, None, -0.13, 0.0, 102.53, 4.96, None, 97.0, 2012-01-08 23:00:00, None, None
112.5, 5.5, None, None, -0.12, 9.4, 102.49, 5.06, None, 97.0, 2012-01-09 00:00:00, None, None
135.0, 5.3, None, None, -0.1, 5.4, 102.47, 4.86, None, 97.0, 2012-01-09 01:00:00, None, None
None, 5.0, None, None, -0.07, 3.6, 102.46, 4.71, None, 98.0, 2012-01-09 02:00:00, None, None
90.0, 5.1, None, None, -0.03, 9.4, 102.46, 4.81, None, 98.0, 2012-01-09 03:00:00, None, None
112.5, 4.9, None, None, -0.03, 9.4, 102.44, 4.61, None, 98.0, 2012-01-09 04:00:00, None, None
112.5, 5.0, None, None, -0.09, 14.8, 102.37, 4.71, None, 98.0, 2012-01-09 05:00:00, None, None
None, 5.0, None, None, -0.11, 3.6, 102.35, 4.57, 5.7, 97.0, 2012-01-09 06:00:00, 2.0, 0.0
None, 4.9, None, None, -0.09, 3.6, 102.35, 4.61, None, 98.0, 2012-01-09 07:00:00, None, None
112.5, 4.8, None, None, -0.04, 9.4, 102.33, 4.51, None, 98.0, 2012-01-09 08:00:00, None, None
90.0, 4.8, None, None, -0.14, 9.4, 102.21, 4.51, None, 98.0, 2012-01-09 09:00:00, None, None
None, 4.7, None, None, -0.09, 3.6, 102.26, 4.41, None, 98.0, 2012-01-09 10:00:00, None, None
None, 4.5, None, None, -0.04, 3.6, 102.29, 4.36, None, 99.0, 2012-01-09 11:00:00, None, None
None, 4.5, None, None, -0.09, 5.4, 102.3, 4.36, None, 99.0, 2012-01-09 12:00:00, None, None
247.5, 4.6, None, None, -0.01, 0.0, 102.25, 4.46, None, 99.0, 2012-01-09 13:00:00, None, None
90.0, 4.6, None, None, -0.03, 0.0, 102.32, 4.46, None, 99.0, 2012-01-09 14:00:00, None, None
225.0, 4.7, None, None, -0.03, 3.6, 102.33, 4.56, None, 99.0, 2012-01-09 15:00:00, None, None
None, 4.8, None, None, -0.09, 3.6, 102.34, 4.66, None, 99.0, 2012-01-09 16:00:00, None, None
135.0, 4.7, None, None, -0.03, 9.4, 102.35, 4.56, None, 99.0, 2012-01-09 17:00:00, None, None
292.5, 5.6, None, None, -0.05, 0.0, 102.38, 5.46, None, 99.0, 2012-01-09 18:00:00, None, None
90.0, 6.5, None, None, -0.04, 0.0, 102.38, 6.05, None, 97.0, 2012-01-09 19:00:00, None, None
22.5, 7.3, None, None, -0.06, 5.4, 102.29, 6.56, None, 95.0, 2012-01-09 20:00:00, None, None
247.5, 8.7, None, None, -0.14, 11.2, 102.24, 7.16, None, 90.0, 2012-01-09 21:00:00, None, None
225.0, 8.9, None, None, -0.21, 11.2, 102.17, 6.15, None, 83.0, 2012-01-09 22:00:00, None, None
270.0, 8.9, None, None, -0.13, 18.4, 102.16, 6.27, None, 84.0, 2012-01-09 23:00:00, None, None
None, None, None, None, None, None, None, None, 9.2, None, 2012-01-10 06:00:00, 4.0, 0.0
292.5, 5.1, 37.1, None, None, 22.3, 102.57, 0.48, None, 72.0, 2012-01-10 11:00:00, None, None
292.5, 4.7, None, None, None, 14.8, 102.68, -0.26, None, 70.0, 2012-01-10 12:00:00, None, None
292.5, 4.6, None, None, -0.28, 16.6, 102.73, -0.95, None, 67.0, 2012-01-10 13:00:00, None, None
270.0, 4.4, None, None, -0.35, 20.5, 102.92, -1.87, None, 64.0, 2012-01-10 14:00:00, None, None
225.0, 3.5, None, None, -0.3, 9.4, 102.98, -0.92, None, 73.0, 2012-01-10 15:00:00, None, None
22.5, 3.1, None, None, -0.34, 0.0, 103.07, -0.31, None, 78.0, 2012-01-10 16:00:00, None, None
112.5, 2.8, None, None, -0.3, 13.0, 103.22, 0.74, None, 86.0, 2012-01-10 17:00:00, None, None
135.0, 3.9, None, None, -0.36, 14.8, 103.34, -1.38, None, 68.0, 2012-01-10 18:00:00, None, None
112.5, 4.0, None, None, -0.36, 20.5, 103.43, -2.87, None, 61.0, 2012-01-10 19:00:00, None, None
112.5, 3.5, None, None, -0.25, 14.8, 103.47, -4.28, None, 57.0, 2012-01-10 20:00:00, None, None
135.0, 3.8, None, None, -0.15, 14.8, 103.49, -5.04, None, 53.0, 2012-01-10 21:00:00, None, None
112.5, 3.3, None, None, -0.11, 9.4, 103.54, -3.93, None, 59.0, 2012-01-10 22:00:00, None, None
112.5, 2.4, None, None, -0.15, 11.2, 103.62, -3.68, None, 64.0, 2012-01-10 23:00:00, None, None
112.5, 2.1, None, None, -0.13, 16.6, 103.62, -2.37, None, 72.0, 2012-01-11 00:00:00, None, None
90.0, 1.0, None, None, -0.13, 13.0, 103.67, -2.97, None, 75.0, 2012-01-11 01:00:00, None, None
90.0, 2.7, 31.3, None, -0.08, 16.6, 103.7, -5.9, None, 53.0, 2012-01-11 02:00:00, None, None
90.0, 1.7, None, None, -0.17, 13.0, 103.79, -5.54, None, 59.0, 2012-01-11 03:00:00, None, None
112.5, 1.2, None, None, -0.15, 20.5, 103.82, -5.55, None, 61.0, 2012-01-11 04:00:00, None, None
90.0, 1.3, 31.3, None, -0.11, 20.5, 103.81, -6.42, None, 57.0, 2012-01-11 05:00:00, None, None
