TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
4.011,0.6,67.5,0.0,0.5,927.35,0.0,2.52,2018-04-09 00:00:00, 148.8,-1.5,15
3.485,0.6,70.6,0.0,0.25,927.85,0.0,2.77,2018-04-09 01:00:00, 181.1,-1.3,15
3.512,0.6,73.4,0.0,0.5,928.25,0.0,3.02,2018-04-09 02:00:00, 190.9,-0.8,15
3.168,0.6,75.7,0.0,0.5,928.45,0.0,2.77,2018-04-09 03:00:00, 165.7,-0.7,15
2.69,0.6,78.8,1.18,0.25,928.75,0.0,2.52,2018-04-09 04:00:00, 178.3,-0.6,15
2.503,0.6,80.1,3.53,0.5,928.85,0.0,2.52,2018-04-09 05:00:00, 147.4,-0.6,15
2.074,16.9,82.4,2.35,0.0,929.25,0.0,1.76,2018-04-09 06:00:00, 189.5,-0.6,15
3.116,90.6,81.5,0.0,0.5,929.75,0.0,2.52,2018-04-09 07:00:00, 157.2,0.3,15
4.063,165.6,79.3,0.0,1.01,930.05,0.0,3.78,2018-04-09 08:00:00, 167.1,0.8,15
5.437,270.6,75.6,0.0,1.51,930.15,0.0,4.28,2018-04-09 09:00:00, 162.9,1.5,15
6.864,406.9,70.9,0.0,1.51,930.25,0.0,4.53,2018-04-09 10:00:00, 178.3,2.0,15
8.767,495.6,64.8,0.0,1.76,929.95,0.0,5.04,2018-04-09 11:00:00, 179.7,2.5,15
10.443,720.6,60.1,0.0,1.51,929.35,0.0,5.04,2018-04-09 12:00:00, 183.9,3.0,15
10.271,366.9,56.6,0.0,2.01,928.85,0.0,6.04,2018-04-09 13:00:00, 175.5,2.0,15
10.81,544.4,57.6,0.0,2.01,928.55,0.0,5.79,2018-04-09 14:00:00, 203.6,2.8,15
9.805,266.9,58.7,0.0,2.01,928.25,0.0,6.04,2018-04-09 15:00:00, 188.1,2.1,15
9.485,159.4,61.6,0.0,1.51,927.95,0.0,4.78,2018-04-09 16:00:00, 188.1,2.5,15
9.238,174.4,63.2,0.0,1.26,927.75,0.0,5.04,2018-04-09 17:00:00, 205.0,2.6,15
7.72,45.6,65.0,0.0,0.5,927.15,0.0,2.52,2018-04-09 18:00:00, 146.0,1.6,15
5.231,3.1,70.5,0.0,0.5,926.95,0.0,1.51,2018-04-09 19:00:00, 120.7,0.3,15
3.932,0.6,80.4,5.88,0.0,926.65,0.0,1.76,2018-04-09 20:00:00, 105.3,0.9,15
-0.732,0.6,88.8,100.0,0.0,926.55,0.0,0.76,2018-04-09 21:00:00, 151.6,-2.4,15
-1.213,0.6,93.0,100.0,0.0,926.35,0.0,0.0,2018-04-09 22:00:00, 151.6,-2.2,15
-0.535,0.6,93.5,100.0,0.0,925.75,0.0,0.25,2018-04-09 23:00:00, 151.6,-1.5,15
-0.171,0.6,92.2,100.0,0.0,924.95,0.0,0.76,2018-04-10 00:00:00, 151.6,-1.3,15
-0.367,0.6,92.7,100.0,0.0,924.25,0.0,1.01,2018-04-10 01:00:00, 129.2,-1.4,15
-1.27,0.6,93.3,100.0,0.0,923.55,0.0,2.52,2018-04-10 02:00:00, 40.7,-2.2,15
-0.535,0.6,93.1,100.0,0.0,922.85,0.0,1.51,2018-04-10 03:00:00, 317.3,-1.5,15
-0.367,0.6,92.2,100.0,0.25,922.15,0.0,1.76,2018-04-10 04:00:00, 321.5,-1.5,15
-0.62,0.6,93.0,100.0,0.0,921.45,0.0,1.76,2018-04-10 05:00:00, 8.4,-1.6,15
0.384,38.1,92.2,60.59,0.25,920.05,0.0,2.27,2018-04-10 06:00:00, 303.2,-0.7,15
1.751,230.6,88.7,0.0,0.25,919.35,0.0,2.27,2018-04-10 07:00:00, 276.6,0.1,15
4.973,208.1,81.8,0.0,0.5,918.25,0.0,2.27,2018-04-10 08:00:00, 292.0,2.1,15
6.281,214.4,74.3,0.0,0.5,916.95,0.0,1.76,2018-04-10 09:00:00, 290.6,2.1,15
9.287,250.6,65.4,0.0,0.25,915.65,0.0,2.52,2018-04-10 10:00:00, 227.4,3.1,15
9.632,158.1,54.4,0.0,0.5,914.75,0.0,3.27,2018-04-10 11:00:00, 88.4,0.9,15
10.149,145.6,50.6,0.0,0.5,914.35,0.0,3.78,2018-04-10 12:00:00, 205.0,0.4,15
5.924,91.9,63.2,100.0,3.02,914.85,0.4,10.07,2018-04-10 13:00:00, 122.1,-0.5,15
7.318,220.6,78.2,0.0,2.01,914.15,0.2,7.55,2018-04-10 14:00:00, 82.8,3.8,15
7.569,245.6,73.3,0.0,2.77,913.25,0.0,8.31,2018-04-10 15:00:00, 102.5,3.1,15
6.051,64.4,70.7,10.0,4.03,912.65,0.0,8.56,2018-04-10 16:00:00, 101.1,1.1,15
3.195,13.1,82.1,100.0,2.77,914.25,2.0,9.32,2018-04-10 17:00:00, 162.9,0.4,15
2.61,19.4,92.6,100.0,0.76,915.25,1.6,3.27,2018-04-10 18:00:00, 110.9,1.5,15
2.45,0.6,94.4,100.0,0.25,915.85,0.2,2.52,2018-04-10 19:00:00, 127.8,1.6,15
0.577,0.6,95.1,100.0,0.0,916.95,0.0,1.01,2018-04-10 20:00:00, 203.6,-0.1,15
1.398,0.6,95.8,100.0,0.0,917.55,0.0,2.27,2018-04-10 21:00:00, 336.9,0.8,15
0.88,0.6,96.1,100.0,0.25,917.75,0.2,3.53,2018-04-10 22:00:00, 8.4,0.3,15
-0.032,0.6,96.3,100.0,1.01,918.05,0.0,3.53,2018-04-10 23:00:00, 325.7,-0.6,15
-0.676,0.6,96.3,100.0,0.0,917.75,0.0,0.76,2018-04-11 00:00:00, 355.2,-1.2,15
-0.367,0.6,96.4,100.0,0.25,917.75,0.0,2.52,2018-04-11 01:00:00, 308.9,-0.9,15
-0.339,0.6,96.6,100.0,0.5,918.05,0.0,3.02,2018-04-11 02:00:00, 304.7,-0.8,15
-0.648,0.6,96.7,100.0,0.0,918.35,0.0,1.26,2018-04-11 03:00:00, 320.1,-1.1,15
-0.902,0.6,96.8,100.0,0.0,918.35,0.0,0.76,2018-04-11 04:00:00, 28.1,-1.4,15
-1.015,0.6,96.8,100.0,0.0,918.45,0.0,1.51,2018-04-11 05:00:00, 9.8,-1.5,15
-0.958,13.1,96.8,100.0,0.25,918.55,0.0,1.76,2018-04-11 06:00:00, 324.3,-1.4,15
-0.339,93.1,96.8,100.0,0.25,918.55,0.0,1.76,2018-04-11 07:00:00, 336.9,-0.8,15
-0.199,205.6,96.6,100.0,0.5,918.45,0.2,2.52,2018-04-11 08:00:00, 328.5,-0.7,15
0.384,250.6,96.3,4.71,1.01,918.15,0.0,2.52,2018-04-11 09:00:00, 313.1,-0.1,15
2.45,674.4,95.8,1.18,1.01,917.85,0.0,2.77,2018-04-11 10:00:00, 314.5,1.8,15
7.695,725.6,89.7,0.0,0.5,917.05,0.0,2.52,2018-04-11 11:00:00, 307.5,6.1,15
9.928,761.9,64.6,0.0,0.5,915.85,0.0,2.77,2018-04-11 12:00:00, 82.8,3.6,15
9.213,743.1,50.2,0.0,2.52,915.15,0.0,5.79,2018-04-11 13:00:00, 96.9,-0.6,15
10.149,716.9,46.0,0.0,2.52,914.55,0.0,5.04,2018-04-11 14:00:00, 92.7,-0.9,15
10.712,608.1,43.5,0.0,2.52,913.75,0.0,5.54,2018-04-11 15:00:00, 94.1,-1.2,15
10.222,111.9,42.9,0.0,1.76,912.95,0.0,4.78,2018-04-11 16:00:00, 98.3,-1.8,15
9.139,156.9,43.1,0.0,1.51,912.35,0.0,4.53,2018-04-11 17:00:00, 95.5,-2.7,15
8.319,54.4,43.6,0.0,1.01,912.25,0.0,3.02,2018-04-11 18:00:00, 94.1,-3.3,15
6.153,0.6,49.7,0.0,0.25,911.95,0.0,4.53,2018-04-11 19:00:00, 81.4,-3.6,15
6.026,0.6,58.5,0.0,0.25,912.15,0.0,2.27,2018-04-11 20:00:00, 50.5,-1.5,15
5.462,0.6,61.0,68.24,0.5,912.25,0.0,4.53,2018-04-11 21:00:00, 21.1,-1.5,15
4.298,0.6,65.9,0.0,1.01,912.35,0.0,3.27,2018-04-11 22:00:00, 306.1,-1.5,15
3.327,0.6,70.4,0.0,0.76,912.65,0.0,3.78,2018-04-11 23:00:00, 310.3,-1.5,15
1.751,0.6,74.4,0.0,1.01,912.95,0.0,5.04,2018-04-12 00:00:00, 322.9,-2.3,15
1.913,0.6,77.4,0.0,0.76,912.85,0.0,2.52,2018-04-12 01:00:00, 286.4,-1.6,15
0.797,0.6,78.1,0.0,0.76,912.95,0.0,3.02,2018-04-12 02:00:00, 293.4,-2.6,15
0.77,0.6,81.0,0.0,0.25,912.75,0.0,2.01,2018-04-12 03:00:00, 306.1,-2.1,15
0.742,0.6,81.7,0.0,0.25,913.05,0.0,1.51,2018-04-12 04:00:00, 266.7,-2.0,15
-0.032,0.6,84.4,17.06,0.0,913.65,0.0,0.76,2018-04-12 05:00:00, 238.7,-2.3,15
-0.423,8.1,91.6,57.65,0.0,914.05,0.0,1.01,2018-04-12 06:00:00, 238.7,-1.6,15
0.024,66.9,92.9,58.82,0.25,914.45,0.0,2.01,2018-04-12 07:00:00, 244.3,-1.0,15
0.384,71.9,92.4,16.47,0.25,914.85,0.2,1.76,2018-04-12 08:00:00, 276.6,-0.7,15
1.67,149.4,92.3,8.82,0.25,915.45,0.0,1.76,2018-04-12 09:00:00, 279.4,0.6,15
1.425,165.6,91.6,1.76,0.0,916.05,0.2,1.26,2018-04-12 10:00:00, 355.2,0.2,15
1.913,195.6,91.7,1.18,0.76,916.65,0.0,2.01,2018-04-12 11:00:00, 94.1,0.7,15
3.406,395.6,88.8,0.59,1.01,917.15,0.2,5.04,2018-04-12 12:00:00, 91.3,1.7,15
5.076,401.9,83.8,0.0,1.76,917.75,0.0,5.79,2018-04-12 13:00:00, 262.5,2.6,15
4.947,368.1,78.0,0.0,1.01,918.15,0.0,4.28,2018-04-12 14:00:00, 262.5,1.4,15
4.089,323.1,81.1,0.0,1.26,918.75,0.0,3.02,2018-04-12 15:00:00, 75.8,1.1,15
5.437,243.1,74.0,0.0,1.26,919.15,0.0,2.27,2018-04-12 16:00:00, 88.4,1.2,15
6.0,193.1,66.3,0.0,1.01,919.65,0.0,3.78,2018-04-12 17:00:00, 160.0,0.2,15
5.205,60.6,63.6,0.0,0.76,920.05,0.0,3.27,2018-04-12 18:00:00, 157.2,-1.1,15
3.958,8.1,69.1,0.0,0.25,920.25,0.0,2.01,2018-04-12 19:00:00, 141.8,-1.2,15
2.289,0.6,76.9,0.0,0.0,920.65,0.0,1.76,2018-04-12 20:00:00, 141.8,-1.3,15
1.262,0.6,81.8,8.24,0.25,921.05,0.0,1.76,2018-04-12 21:00:00, 186.7,-1.5,15
0.384,0.6,87.4,100.0,0.25,921.45,0.0,2.52,2018-04-12 22:00:00, 202.2,-1.5,15
1.534,0.6,84.8,15.29,1.01,921.65,0.0,3.27,2018-04-12 23:00:00, 139.0,-0.7,15
0.605,0.6,88.4,100.0,0.25,921.95,0.0,3.02,2018-04-13 00:00:00, 175.5,-1.1,15
-0.367,0.6,89.2,100.0,0.25,922.25,0.0,2.52,2018-04-13 01:00:00, 158.6,-1.9,15
-2.742,0.6,92.6,100.0,0.5,922.55,0.0,2.01,2018-04-13 02:00:00, 220.4,-3.8,15
-2.479,0.6,93.4,100.0,0.0,922.65,0.0,1.76,2018-04-13 03:00:00, 168.5,-3.4,15
-0.088,0.6,91.0,100.0,0.76,922.65,0.0,3.53,2018-04-13 04:00:00, 147.4,-1.4,15
-0.676,1.9,90.1,100.0,0.5,922.65,0.0,3.02,2018-04-13 05:00:00, 168.5,-2.1,15
0.19,55.6,86.8,1.76,1.01,922.65,0.0,3.53,2018-04-13 06:00:00, 150.2,-1.8,15
