AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
2.2,0.0, 15.6,2018-11-12 00:00:00, 35.0,87.0,46
2.5,0.0, 14.6,2018-11-12 00:15:00, 32.0,86.0,46
2.5,0.0, 14.5,2018-11-12 00:30:00, 31.0,86.0,46
2.4,0.0, 15.1,2018-11-12 00:45:00, 32.0,87.0,46
2.5,0.0, 15.8,2018-11-12 01:00:00, 32.0,87.0,46
2.4,0.0, 15.7,2018-11-12 01:15:00, 34.0,89.0,46
2.3,0.0, 15.8,2018-11-12 01:30:00, 33.0,89.0,46
2.3,0.0, 13.5,2018-11-12 01:45:00, 34.0,90.0,46
2.2,0.0, 14.6,2018-11-12 02:00:00, 36.0,91.0,46
2.2,0.0, 14.2,2018-11-12 02:15:00, 38.0,91.0,46
2.2,0.0, 14.3,2018-11-12 02:30:00, 40.0,92.0,46
2.2,0.0, 15.6,2018-11-12 02:45:00, 37.0,92.0,46
2.2,0.0, 13.0,2018-11-12 03:00:00, 44.0,90.0,46
2.2,0.0, 14.4,2018-11-12 03:15:00, 47.0,91.0,46
2.2,0.0, 16.1,2018-11-12 03:30:00, 35.0,92.0,46
2.2,0.0, 18.0,2018-11-12 03:45:00, 31.0,91.0,46
2.1,0.0, 17.3,2018-11-12 04:00:00, 28.0,91.0,46
2.1,0.0, 18.0,2018-11-12 04:15:00, 27.0,92.0,46
2.0,0.0, 17.7,2018-11-12 04:30:00, 35.0,92.0,46
2.0,0.0, 14.7,2018-11-12 04:45:00, 41.0,91.0,46
1.9,0.0, 13.7,2018-11-12 05:00:00, 37.0,90.0,46
1.9,0.0, 13.6,2018-11-12 05:15:00, 30.0,91.0,46
1.8,0.0, 13.4,2018-11-12 05:30:00, 36.0,91.0,46
1.8,0.0, 15.1,2018-11-12 05:45:00, 44.0,89.0,46
2.0,0.0, 16.1,2018-11-12 06:00:00, 42.0,85.0,46
2.1,0.0, 15.1,2018-11-12 06:15:00, 38.0,83.0,46
2.1,0.0, 13.9,2018-11-12 06:30:00, 36.0,83.0,46
2.1,0.0, 12.4,2018-11-12 06:45:00, 36.0,82.0,46
2.0,0.0, 15.4,2018-11-12 07:00:00, 44.0,86.0,46
1.9,0.0, 15.3,2018-11-12 07:15:00, 43.0,87.0,46
2.1,0.0, 16.7,2018-11-12 07:30:00, 38.0,82.0,46
2.3,0.0, 16.9,2018-11-12 07:45:00, 38.0,81.0,46
2.5,0.0, 17.4,2018-11-12 08:00:00, 40.0,79.0,46
