station_observations
time, tasmin, tasmax, pcp
2012-01-01 00:00:00, -10.5, -4.3, 0.0
2012-01-02 00:00:00, -4.8, 2.7, 0.0
2012-01-03 00:00:00, -0.2, 1.0, 19.6
2012-01-04 00:00:00, 0.0, 2.7, 5.8
2012-01-05 00:00:00, -5.7, 1.0, 0.0
2012-01-06 00:00:00, -7.1, -2.1, 0.0
2012-01-07 00:00:00, -7.2, 5.0, 11.7
2012-01-08 00:00:00, 0.0, 3.7, 0.0
2012-01-09 00:00:00, -5.1, 1.8, 0.6
2012-01-10 00:00:00, -13.8, -3.3, 1.1
2012-01-11 00:00:00, -15.1, -5.0, 0.0
2012-01-12 00:00:00, -10.6, 0.5, 0.6
2012-01-13 00:00:00, -9.9, -2.7, 1.1
2012-01-14 00:00:00, -8.5, -3.5, 2.8
2012-01-15 00:00:00, -19.2, -10.0, 2.2
2012-01-16 00:00:00, -26.8, -18.3, 8.4
2012-01-17 00:00:00, -30.9, -25.5, 8.4
2012-01-18 00:00:00, -34.3, -23.5, 5.0
2012-01-19 00:00:00, -33.4, -23.4, 0.0
2012-01-20 00:00:00, -23.4, -18.2, 0.0
2012-01-21 00:00:00, -18.1, -10.5, 0.0
2012-01-22 00:00:00, -17.0, -3.9, 0.0
2012-01-23 00:00:00, -6.0, -0.6, 0.0
2012-01-24 00:00:00, -5.6, 1.6, 0.0
2012-01-25 00:00:00, -7.3, 1.9, 5.0
2012-01-26 00:00:00, -12.7, -3.4, 1.7
2012-01-27 00:00:00, -6.5, 0.3, 1.1
2012-01-28 00:00:00, -3.7, 2.5, 1.7
2012-01-29 00:00:00, 1.8, 4.5, 6.7
2012-01-30 00:00:00, -1.7, 3.7, 12.3
2012-01-31 00:00:00, -6.9, 2.3, 2.8
2012-02-01 00:00:00, -9.9, 0.9, 0.0
2012-02-02 00:00:00, -5.2, 2.8, 0.0
2012-02-03 00:00:00, -3.0, 3.1, 0.6
2012-02-04 00:00:00, -5.3, 5.2, 1.1
2012-02-05 00:00:00, -8.9, 1.1, 0.0
2012-02-06 00:00:00, -13.1, 1.6, 0.6
2012-02-07 00:00:00, -14.6, 0.7, 0.6
2012-02-08 00:00:00, -14.7, -2.5, 0.0
2012-02-09 00:00:00, -12.3, -2.5, 0.0
2012-02-10 00:00:00, -4.6, 0.1, 1.7
2012-02-11 00:00:00, -1.6, 2.0, 0.6
2012-02-12 00:00:00, -5.2, 1.6, 1.1
2012-02-13 00:00:00, -14.4, -0.3, 1.1
2012-02-14 00:00:00, -13.7, -0.1, 0.0
