wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
3.0, 102.0, 5.3, 45.0, 87.0, 7.4,2018-11-26 00:00:00, None, None, None, None, 0.01,48
3.0, 102.0, 5.8, 337.5, 93.0, 7.0,2018-11-26 01:00:00, None, None, None, None, -0.01,48
14.0, 101.9, 5.4, 90.0, 83.0, 8.1,2018-11-26 02:00:00, None, None, None, None, -0.03,48
2.0, 101.9, 5.5, 270.0, 86.0, 7.7,2018-11-26 03:00:00, None, None, None, None, -0.06,48
4.0, 101.9, 4.6, 225.0, 75.0, 8.8,2018-11-26 04:00:00, None, None, None, None, -0.11,48
21.0, 101.8, 4.9, 90.0, 69.0, 10.4,2018-11-26 05:00:00, None, None, None, None, -0.1,48
7.0, 101.7, 4.7, 112.5, 71.0, 9.7,2018-11-26 06:00:00, None, None, None, None, -0.15,48
15.0, 101.7, 3.9, 90.0, 60.0, 11.4,2018-11-26 07:00:00, 6.4, 2.8, 30.0, 10.7, -0.19,48
7.0, 101.6, 5.5, 0.0, 79.0, 8.9,2018-11-26 08:00:00, None, None, None, None, -0.18,48
8.0, 101.5, 6.1, 112.5, 79.0, 9.6,2018-11-26 09:00:00, None, None, None, None, -0.23,48
15.0, 101.4, 4.1, 90.0, 57.0, 12.4,2018-11-26 10:00:00, None, None, 39.0, None, -0.24,48
32.0, 101.3, 5.5, 90.0, 65.0, 11.8,2018-11-26 11:00:00, None, None, None, None, -0.32,48
32.0, 101.2, 6.9, 90.0, 75.0, 11.2,2018-11-26 12:00:00, None, None, 41.0, None, -0.3,48
25.0, 101.1, 7.8, 90.0, 79.0, 11.3,2018-11-26 13:00:00, None, None, 41.0, None, -0.31,48
32.0, 101.1, 8.1, 90.0, 82.0, 11.1,2018-11-26 14:00:00, None, None, 41.0, None, -0.2,48
48.0, 100.9, 8.3, 90.0, 84.0, 11.0,2018-11-26 15:00:00, None, None, 60.0, None, -0.28,48
40.0, 100.8, 8.6, 90.0, 88.0, 10.6,2018-11-26 16:00:00, None, None, 54.0, None, -0.27,48
36.0, 100.8, 9.3, 90.0, 88.0, 11.3,2018-11-26 17:00:00, None, None, 49.0, None, -0.28,48
40.0, 100.7, 9.3, 90.0, 86.0, 11.4,2018-11-26 18:00:00, None, None, 54.0, None, -0.18,48
39.0, 100.8, 9.4, 90.0, 91.0, 10.8,2018-11-26 19:00:00, None, None, 52.0, None, -0.04,48
41.0, 100.7, 9.5, 90.0, 90.0, 11.1,2018-11-26 20:00:00, None, None, 60.0, None, -0.15,48
34.0, 100.6, 9.7, 90.0, 91.0, 11.1,2018-11-26 21:00:00, None, None, 56.0, None, -0.12,48
40.0, 100.5, 9.8, 90.0, 91.0, 11.2,2018-11-26 22:00:00, None, None, 51.0, None, -0.25,48
36.0, 100.5, 9.9, 90.0, 92.0, 11.3,2018-11-26 23:00:00, None, 26.3, 52.0, None, -0.14,48
38.0, 100.5, 10.0, 90.0, 92.0, 11.3,2018-11-27 00:00:00, None, None, 48.0, None, -0.13,48
36.0, 100.5, 9.9, 90.0, 91.0, 11.3,2018-11-27 01:00:00, None, None, 47.0, None, -0.08,48
34.0, 100.4, 9.9, 90.0, 92.0, 11.1,2018-11-27 02:00:00, None, None, 45.0, None, -0.12,48
30.0, 100.4, 10.0, 90.0, 92.0, 11.2,2018-11-27 03:00:00, None, None, None, None, -0.12,48
28.0, 100.3, 10.3, 90.0, 93.0, 11.5,2018-11-27 04:00:00, None, None, 38.0, None, -0.15,48
30.0, 100.2, 10.4, 90.0, 93.0, 11.5,2018-11-27 05:00:00, None, None, None, None, -0.15,48
35.0, 100.1, 10.2, 90.0, 93.0, 11.3,2018-11-27 06:00:00, None, None, 46.0, None, -0.25,48
39.0, 100.0, 10.5, 90.0, 92.0, 11.7,2018-11-27 07:00:00, 8.6, 26.3, 52.0, 12.7, -0.31,48
30.0, 100.0, 10.5, 90.0, 94.0, 11.4,2018-11-27 08:00:00, None, None, None, None, -0.29,48
36.0, 99.8, 10.4, 90.0, 92.0, 11.6,2018-11-27 09:00:00, None, None, 48.0, None, -0.3,48
37.0, 99.8, 10.4, 90.0, 93.0, 11.6,2018-11-27 10:00:00, None, None, 45.0, None, -0.2,48
36.0, 99.7, 10.1, 90.0, 92.0, 11.4,2018-11-27 11:00:00, None, None, None, None, -0.22,48
36.0, 99.7, 9.6, 90.0, 91.0, 11.0,2018-11-27 12:00:00, None, None, 51.0, None, -0.08,48
38.0, 99.8, 10.0, 90.0, 93.0, 11.1,2018-11-27 13:00:00, None, None, None, None, -0.03,48
35.0, 99.8, 10.0, 90.0, 87.0, 12.1,2018-11-27 14:00:00, None, None, 50.0, None, 0.07,48
36.0, 99.8, 9.8, 90.0, 88.0, 11.7,2018-11-27 15:00:00, None, None, 44.0, None, 0.1,48
22.0, 99.9, 9.8, 90.0, 85.0, 12.3,2018-11-27 16:00:00, None, None, None, None, 0.16,48
31.0, 100.0, 9.5, 90.0, 85.0, 11.9,2018-11-27 17:00:00, None, None, None, None, 0.2,48
25.0, 100.1, 8.9, 90.0, 77.0, 12.9,2018-11-27 18:00:00, None, None, None, None, 0.25,48
24.0, 100.2, 9.0, 112.5, 79.0, 12.5,2018-11-27 19:00:00, None, None, None, None, 0.26,48
23.0, 100.2, 9.2, 90.0, 79.0, 12.7,2018-11-27 20:00:00, None, None, None, None, 0.19,48
20.0, 100.2, 9.0, 90.0, 78.0, 12.8,2018-11-27 21:00:00, None, None, None, None, 0.13,48
18.0, 100.2, 8.4, 112.5, 78.0, 12.2,2018-11-27 22:00:00, None, None, None, None, 0.03,48
21.0, 100.2, 8.9, 90.0, 85.0, 11.3,2018-11-27 23:00:00, None, 12.0, None, None, 0.04,48
21.0, 100.3, 9.0, 90.0, 85.0, 11.6,2018-11-28 00:00:00, None, None, None, None, 0.05,48
22.0, 100.3, 8.8, 90.0, 89.0, 10.6,2018-11-28 01:00:00, None, None, None, None, 0.04,48
19.0, 100.3, 8.2, 112.5, 86.0, 10.5,2018-11-28 02:00:00, None, None, None, None, 0.06,48
16.0, 100.3, 7.8, 112.5, 83.0, 10.5,2018-11-28 03:00:00, None, None, None, None, 0.04,48
17.0, 100.4, 8.0, 90.0, 91.0, 9.4,2018-11-28 04:00:00, None, None, None, None, 0.09,48
21.0, 100.4, 8.0, 90.0, 89.0, 9.7,2018-11-28 05:00:00, None, None, None, None, 0.08,48
12.0, 100.4, 8.1, 90.0, 92.0, 9.3,2018-11-28 06:00:00, None, None, None, None, 0.11,48
15.0, 100.5, 7.9, 90.0, 87.0, 9.9,2018-11-28 07:00:00, 9.3, 12.0, 59.0, 13.4, 0.12,48
14.0, 100.5, 7.9, 112.5, 87.0, 9.9,2018-11-28 08:00:00, None, None, None, None, 0.16,48
9.0, 100.6, 7.7, 157.5, 89.0, 9.4,2018-11-28 09:00:00, None, None, None, None, 0.14,48
10.0, 100.6, 8.1, 90.0, 92.0, 9.3,2018-11-28 10:00:00, None, None, None, None, 0.11,48
9.0, 100.6, 7.5, 90.0, 87.0, 9.5,2018-11-28 11:00:00, None, None, None, None, 0.08,48
11.0, 100.6, 7.1, 90.0, 86.0, 9.4,2018-11-28 12:00:00, None, None, None, None, 0.04,48
6.0, 100.7, 7.3, 90.0, 91.0, 8.7,2018-11-28 13:00:00, None, None, None, None, 0.07,48
5.0, 100.6, 6.9, 315.0, 91.0, 8.2,2018-11-28 14:00:00, None, None, None, None, 0.0,48
2.0, 100.6, 7.0, 45.0, 92.0, 8.3,2018-11-28 15:00:00, None, None, None, None, 0.0,48
0.0, 100.6, 7.1, None, 92.0, 8.2,2018-11-28 16:00:00, None, None, None, None, -0.04,48
6.0, 100.6, 7.2, 67.5, 91.0, 8.6,2018-11-28 17:00:00, None, None, None, None, 0.02,48
2.0, 100.6, 7.0, 292.5, 91.0, 8.3,2018-11-28 18:00:00, None, None, None, None, 0.0,48
17.0, 100.6, 7.4, 90.0, 91.0, 8.9,2018-11-28 19:00:00, None, None, None, None, -0.04,48
9.0, 100.6, 7.3, 112.5, 92.0, 8.5,2018-11-28 20:00:00, None, None, None, None, -0.08,48
4.0, 100.5, 7.5, 22.5, 94.0, 8.3,2018-11-28 21:00:00, None, None, None, None, -0.08,48
6.0, 100.5, 7.3, 337.5, 94.0, 8.2,2018-11-28 22:00:00, None, None, None, None, -0.08,48
7.0, 100.5, 7.8, 315.0, 95.0, 8.7,2018-11-28 23:00:00, None, 6.2, None, None, -0.08,48
8.0, 100.5, 7.7, 315.0, 94.0, 8.6,2018-11-29 00:00:00, None, None, None, None, -0.04,48
7.0, 100.5, 7.2, 90.0, 92.0, 8.5,2018-11-29 01:00:00, None, None, None, None, -0.01,48
8.0, 100.5, 7.3, 112.5, 93.0, 8.3,2018-11-29 02:00:00, None, None, None, None, 0.02,48
7.0, 100.5, 7.0, 315.0, 95.0, 7.8,2018-11-29 03:00:00, None, None, None, None, 0.02,48
4.0, 100.5, 7.2, 90.0, 95.0, 7.9,2018-11-29 04:00:00, None, None, None, None, 0.05,48
3.0, 100.6, 7.1, 315.0, 96.0, 7.7,2018-11-29 05:00:00, None, None, None, None, 0.06,48
8.0, 100.5, 7.0, 315.0, 96.0, 7.6,2018-11-29 06:00:00, None, None, None, None, 0.03,48
4.0, 100.5, 7.0, 315.0, 96.0, 7.5,2018-11-29 07:00:00, 7.6, 6.2, None, 10.2, 0.0,48
9.0, 100.5, 6.9, 315.0, 95.0, 7.6,2018-11-29 08:00:00, None, None, None, None, -0.03,48
2.0, 100.5, 7.0, 337.5, 96.0, 7.6,2018-11-29 09:00:00, None, None, None, None, -0.04,48
0.0, 100.5, 7.0, None, 96.0, 7.6,2018-11-29 10:00:00, None, None, None, None, -0.04,48
5.0, 100.5, 6.8, 315.0, 96.0, 7.4,2018-11-29 11:00:00, None, None, None, None, -0.01,48
5.0, 100.5, 6.5, 337.5, 95.0, 7.3,2018-11-29 12:00:00, None, None, None, None, -0.02,48
3.0, 100.4, 6.5, 315.0, 95.0, 7.2,2018-11-29 13:00:00, None, None, None, None, -0.05,48
2.0, 100.4, 6.7, 0.0, 96.0, 7.3,2018-11-29 14:00:00, None, None, None, None, -0.07,48
6.0, 100.5, 6.5, 337.5, 95.0, 7.2,2018-11-29 15:00:00, None, None, None, None, -0.02,48
6.0, 100.5, 6.3, 315.0, 94.0, 7.1,2018-11-29 16:00:00, None, None, None, None, 0.05,48
4.0, 100.5, 6.4, 337.5, 95.0, 7.1,2018-11-29 17:00:00, None, None, None, None, 0.06,48
6.0, 100.5, 6.8, 337.5, 95.0, 7.5,2018-11-29 18:00:00, None, None, None, None, 0.05,48
7.0, 100.5, 5.8, 315.0, 88.0, 7.7,2018-11-29 19:00:00, None, None, None, None, -0.04,48
2.0, 100.4, 6.1, 0.0, 90.0, 7.6,2018-11-29 20:00:00, None, None, None, None, -0.09,48
20.0, 100.4, 5.6, 292.5, 86.0, 7.9,2018-11-29 21:00:00, None, None, None, None, -0.14,48
18.0, 100.4, 5.3, 292.5, 81.0, 8.3,2018-11-29 22:00:00, None, None, None, None, -0.1,48
18.0, 100.3, 4.6, 292.5, 78.0, 8.3,2018-11-29 23:00:00, None, None, None, None, -0.08,48
7.0, 100.3, 5.1, 315.0, 84.0, 7.6,2018-11-30 00:00:00, None, None, None, None, -0.02,48
6.0, 100.4, 5.5, 337.5, 86.0, 7.7,2018-11-30 01:00:00, None, None, None, None, 0.02,48
6.0, 100.4, 5.5, 337.5, 86.0, 7.7,2018-11-30 02:00:00, None, None, None, None, 0.02,48
3.0, 100.3, 5.4, 315.0, 88.0, 7.3,2018-11-30 03:00:00, None, None, None, None, 0.0,48
7.0, 100.4, 5.2, 315.0, 88.0, 7.1,2018-11-30 04:00:00, None, None, None, None, 0.02,48
2.0, 100.4, 6.0, 337.5, 92.0, 7.3,2018-11-30 05:00:00, None, None, None, None, None,48
1.0, 100.4, 5.7, 45.0, 89.0, 7.4,2018-11-30 06:00:00, None, None, None, None, 0.05,48
4.0, 100.4, 6.1, 67.5, 92.0, 7.3,2018-11-30 07:00:00, None, None, None, None, 0.05,48
2.0, 100.4, 6.4, 112.5, 94.0, 7.3,2018-11-30 08:00:00, None, None, None, None, 0.05,48
2.0, 100.4, 6.3, 90.0, 95.0, 7.1,2018-11-30 09:00:00, None, None, None, None, 0.02,48
3.0, 100.4, 6.3, 90.0, 95.0, 7.1,2018-11-30 10:00:00, None, None, None, None, 0.03,48
3.0, 100.5, 6.0, 292.5, 94.0, 6.8,2018-11-30 11:00:00, None, None, None, None, 0.03,48
4.0, 100.4, 5.9, 135.0, 92.0, 7.1,2018-11-30 12:00:00, None, None, None, None, 0.03,48
1.0, 100.5, 5.6, 0.0, 93.0, 6.7,2018-11-30 13:00:00, None, None, None, None, 0.03,48
