IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2018-04-16,0.0,50.0375,-125.3536
2018-04-18,0.3,51.2504167,-120.1511333
2018-04-18,0.0,49.3026,-124.312
2018-04-18,0.3,51.2504,-120.1511
2018-04-19,8.98,52.9176,-122.4811
2018-04-20,0.3,49.0702,-119.472
2018-04-20,10.0,49.0695,-119.7269
2018-04-20,0.005,52.0373,-123.1889
2018-04-20,10.0,49.06945,-119.72688333
2018-04-20,0.3,49.070202,-119.472
2018-04-20,0.63,54.0736,-122.3739
2018-04-20,0.009,49.3727,-115.8252
2018-04-20,0.005,52.03733444,-123.18893433
2018-04-21,0.01,49.2471,-115.1811
2018-04-21,0.01,49.247135,-115.181114
2018-04-22,1.8,49.612083,-115.838432
2018-04-22,1.8,49.6121,-115.8384
2018-04-22,22.4,49.219566,-115.237831
2018-04-22,22.4,49.2196,-115.2378
