IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2018-08-20,0.0,49.2843,-125.3581
2018-08-20,5.5,49.6809,-119.8279
2018-08-20,0.1,50.5557,-119.5426
2018-08-20,0.0,49.3678,-122.9416
2018-08-20,0.1,49.087502,-123.918953
2018-08-20,0.009,49.7127,-119.8688
2018-08-20,36.0,50.70136642,-123.93513489
2018-08-20,0.1,51.3055,-118.9824
2018-08-20,0.009,50.8156,-122.3947
2018-08-20,5.7,58.4341,-123.647
2018-08-20,95.0,49.6389,-122.5788
2018-08-20,0.009,49.71268333,-119.86881667
2018-08-20,25.0,51.105,-119.39748333
2018-08-20,36.0,50.7014,-123.9351
2018-08-20,8.0,54.5347,-126.5895
2018-08-20,23.6,53.5921,-121.3661
2018-08-20,1.2,51.6064,-119.8221
2018-08-20,0.1,49.0875,-123.919
2018-08-20,4.0,51.2998,-119.1331
2018-08-20,95.0,49.638935,-122.578835
2018-08-20,0.009,50.9937,-118.5155
2018-08-20,0.5,52.35445,-120.11795
2018-08-20,0.14,51.11665,-118.70093333
2018-08-20,0.009,51.3345,-119.0085
2018-08-20,0.0,50.654,-122.1245
2018-08-20,0.009,52.820717,-119.241631
2018-08-20,25.0,51.9516,-120.2077
2018-08-20,0.009,51.3231,-118.9903
2018-08-20,6.0,51.32796667,-119.0475
2018-08-20,0.3,52.0375,-120.2003
2018-08-20,6.0,51.328,-119.0475
2018-08-20,0.009,51.33445,-119.0085
2018-08-20,118.0,52.37963333,-120.44156667
2018-08-20,5.5,49.68093333,-119.82785
2018-08-20,4.85,50.1181,-120.0719
2018-08-20,0.1,53.354,-122.599
2018-08-20,0.009,52.8207,-119.2416
2018-08-20,2.6,51.4823,-119.4219
2018-08-21,0.14,51.1167,-118.7009
2018-08-21,0.009,49.4281,-118.9783
2018-08-21,0.0,49.0511,-122.0347
2018-08-21,0.2,49.6566,-116.9454
2018-08-21,0.1,50.5008,-118.7821
2018-08-21,0.009,49.428101,-118.978333
2018-08-21,0.0,50.224,-115.9903
2018-08-21,0.75,50.7985,-119.9603
2018-08-21,8.0,56.3947667,-127.8784
2018-08-21,25.0,51.105,-119.3975
2018-08-21,0.0,51.3104,-121.3516
2018-08-21,0.2,49.656567,-116.945351
2018-08-21,1.1,51.1352,-118.7902
2018-08-21,0.25,56.5223,-128.095
2018-08-21,0.0,49.5903,-121.1669
2018-08-21,1.1,51.13516667,-118.7902
2018-08-21,0.009,55.963,-121.1619
2018-08-22,0.0,58.060699,-131.570831
2018-08-22,0.009,50.3166,-118.6905
2018-08-22,0.2,49.120918,-119.043716
2018-08-22,118.0,52.3796,-120.4416
2018-08-22,15.0,50.2523,-119.7394
2018-08-22,0.009,50.91893333,-120.16898333
2018-08-22,0.009,50.2474,-121.4993
2018-08-22,11.0,51.76725,-119.77036667
2018-08-22,0.009,50.1133,-120.20516667
2018-08-22,1.25,55.5084,-125.379219
2018-08-22,0.009,50.7395,-118.8033
2018-08-22,6.0,50.89788333,-118.55645
2018-08-22,0.0,58.119251,-131.137115
2018-08-22,11.0,51.7673,-119.7704
2018-08-22,0.009,50.9189,-120.169
2018-08-22,0.009,51.0269,-118.5221
2018-08-22,0.009,50.4596,-118.247
2018-08-22,25.4,58.8255,-124.7826
2018-08-22,0.009,54.818352,-127.055481
2018-08-22,0.2,50.3387,-118.6133
2018-08-22,767.0,51.1689,-117.2551
