IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2018-06-18,0.009,51.7438,-121.1326
2018-06-18,0.95,49.37085,-121.85125
2018-06-18,0.1,55.1485,-122.9683
2018-06-18,0.1,55.1515,-122.9665
2018-06-18,0.0,53.456,-124.5267
2018-06-18,0.1,55.148468,-122.968269
2018-06-18,0.1,55.151501,-122.966515
2018-06-18,0.95,49.3708,-121.8512
2018-06-18,0.0,49.6159,-123.1803
2018-06-18,0.0,58.67,-122.7702
2018-06-18,0.009,51.74381638,-121.1325531
2018-06-19,0.009,52.376633,-122.31218
2018-06-19,8.8,52.9244,-121.653664
2018-06-19,0.009,50.5454,-120.6906
2018-06-19,0.1,52.159634,-125.905518
2018-06-19,50.0,51.8609,-124.7592
2018-06-19,0.009,56.3336,-120.7992
2018-06-19,0.0,56.5693,-121.2138
2018-06-19,50.0,51.8609333,-124.7592167
2018-06-19,0.009,50.545383,-120.69062
2018-06-19,0.1,49.52723333,-119.4643
2018-06-19,0.565,51.009,-118.1677
2018-06-19,8.8,52.9244,-121.6537
2018-06-19,0.565,51.009048,-118.167702
2018-06-19,0.1,52.1596,-125.9055
2018-06-19,0.1,52.490898,-125.873352
2018-06-19,0.009,52.3766,-122.3122
2018-06-19,0.1,52.4909,-125.8734
2018-06-19,20.0,50.61038333,-120.87653333
2018-06-19,0.0,51.8011,-121.5179
2018-06-19,8.0,59.2879,-125.3267
2018-06-19,0.0,53.8655,-123.263
2018-06-20,0.009,50.02676773,-126.14778137
2018-06-20,8.0,54.841,-122.2933
2018-06-20,0.009,52.345383,-121.753754
2018-06-20,73.0,53.6935167,-125.4105
2018-06-20,0.6,49.676285,-125.2901
2018-06-20,1055.0,55.0737,-125.0086
2018-06-20,3.0,54.9823,-125.2523
2018-06-20,0.0,54.7124,-122.6152
2018-06-20,0.009,52.2593,-122.9351
2018-06-20,0.009,52.182983,-121.654251
2018-06-20,0.009,53.896984,-124.05735
2018-06-20,5.0,55.0677,-124.7735
2018-06-20,0.0,53.8132,-123.971
2018-06-20,0.3,50.002666,-126.289833
2018-06-20,0.11,54.4926,-123.6748
2018-06-20,0.3,51.742332,-121.848335
2018-06-20,0.2,53.9758,-122.9353
2018-06-20,0.009,54.86655,-126.457016
2018-06-20,0.1,51.98166656,-124.95883179
2018-06-20,43.0,52.866001,-123.54953
2018-06-20,2.0,53.4823,-123.4335
2018-06-20,1.5,53.5836,-123.5797
2018-06-20,0.009,52.232967,-121.752899
2018-06-20,0.1,55.080433,-128.254517
2018-06-20,0.6,53.8149,-123.2064
2018-06-20,0.009,53.8399,-122.9717
2018-06-20,0.009,51.993999,-121.955902
2018-06-20,0.009,50.1285,-117.8769
2018-06-20,0.0,53.5015,-122.7002
2018-06-20,0.1,54.7774,-124.7141
2018-06-20,0.2,53.9305,-123.3177
2018-06-20,0.009,54.966969,-127.30838
2018-06-20,0.1,55.139717,-125.385033
2018-06-20,0.009,52.451351,-122.266769
2018-06-20,22.0,52.012585,-121.384613
2018-06-20,0.15,54.912468,-126.564186
2018-06-20,0.009,52.354267,-121.877518
2018-06-20,0.009,53.83991623,-122.97166443
2018-06-20,0.1,50.417301,-120.297119
2018-06-20,240.0,53.99468231,-124.81629944
2018-06-20,0.0,55.5133,-121.9982
2018-06-20,0.016,54.390018,-125.3088
2018-06-20,0.009,55.293549,-127.814484
2018-06-20,0.01,49.3637,-117.7731
2018-06-20,0.0,51.8718,-122.8064
2018-06-20,8.0,55.503235,-126.103683
2018-06-20,20.5,57.5798,-122.9193
2018-06-20,0.6,51.4917,-121.6845
2018-06-20,0.5,54.99855,-124.445419
2018-06-20,0.6,53.81493378,-123.20638275
2018-06-20,0.009,51.994,-121.9559
2018-06-20,0.12,49.705116,-125.271317
2018-06-20,0.3,51.7423,-121.8483
2018-06-20,0.1,49.5272,-119.4643
2018-06-20,0.009,51.9083,-122.1179
2018-06-20,0.009,52.4514,-122.2668
2018-06-20,0.0,52.4209,-122.3346
2018-06-20,0.0,51.9252,-121.4743
2018-06-20,0.009,54.609718,-127.188469
2018-06-20,0.009,49.2766,-117.9545
2018-06-20,0.009,52.2593,-122.935051
2018-06-20,0.009,52.143417,-122.076065
2018-06-20,2.08,50.333416,-121.420937
2018-06-20,0.009,51.9152,-122.0725
2018-06-20,0.45,50.064751,-122.43
2018-06-20,0.009,53.933983,-124.971764
2018-06-20,45.0,55.0482333,-121.5743167
2018-06-20,0.009,50.403,-122.2776
2018-06-20,7.0,50.269283,-115.49942
2018-06-20,0.1,49.988667,-126.328285
2018-06-20,2.0,53.4823,-123.4335333
2018-06-20,0.009,50.477467,-125.660683
2018-06-20,0.4,50.21128333,-121.6689
2018-06-20,0.54,52.07083511,-124.76798248
2018-06-20,0.009,50.403,-122.277618
2018-06-20,2.0,55.099133,-123.525719
2018-06-20,0.009,48.7033,-124.0188
2018-06-20,0.45,50.0648,-122.43
2018-06-20,2.0,50.0795,-122.5035
2018-06-20,1.9,55.395168,-128.327713
2018-06-20,0.16,55.283585,-124.053833
2018-06-20,0.009,51.9787,-122.1299
2018-06-20,0.3,49.656967,-125.28405
2018-06-20,22.0,52.0126,-121.3846
2018-06-20,0.009,51.5509,-121.1885
2018-06-20,26.3,59.291233,-123.523285
2018-06-20,2.0,55.1674,-123.4199
2018-06-20,0.2,54.662498,-127.273384
2018-06-20,0.2,54.874733,-126.509499
2018-06-20,0.009,55.5789,-123.7921
2018-06-20,0.0,55.2041,-124.0699
2018-06-20,0.16,55.2836,-124.0538
2018-06-20,0.009,55.2895,-124.0461
2018-06-20,0.15,55.177082,-127.993332
2018-06-20,4.0,54.434532,-125.215698
2018-06-20,1.4,53.8536,-124.716217
2018-06-20,0.009,48.703335,-124.018837
2018-06-20,0.1,55.6617,-123.9407
2018-06-20,0.9,55.6172,-123.8718
2018-06-20,0.05,54.8373,-124.5529
2018-06-20,0.5,54.9986,-124.4454
2018-06-20,0.64,55.0194,-124.5346
2018-06-20,0.0,55.1494,-123.475
2018-06-20,20.5,57.5798333,-122.9193333
2018-06-20,2.0,55.0991,-123.5257
2018-06-20,0.01,49.36371613,-117.77313232
2018-06-20,0.1,52.377983,-121.522697
2018-06-20,121.5,54.258984,-124.782967
2018-06-20,0.009,52.1814,-122.1834
2018-06-20,0.46,55.802,-123.0723
2018-06-20,0.009,52.181435,-122.183434
2018-06-20,0.1,54.777401,-124.71405
2018-06-20,0.6,54.715584,-124.422333
2018-06-20,5.0,56.1535,-124.882
2018-06-20,0.64,55.01940155,-124.5345993
2018-06-20,0.1,51.9464,-122.1906
2018-06-20,134.0,54.2821333,-125.3508333
2018-06-20,5.0,50.0383,-126.406952
2018-06-20,0.0,52.1959,-122.0891
2018-06-20,0.009,55.4804,-121.9724
2018-06-20,1055.0,55.0737333,-125.0085667
2018-06-20,0.1,55.175682,-127.987083
2018-06-20,2.5,54.482101,-124.79837
2018-06-20,0.16,53.853401,-125.871567
2018-06-20,0.1,55.4744,-122.0223
2018-06-20,0.009,50.398365,-121.099266
2018-06-20,0.009,50.11683333,-121.12311667
2018-06-20,0.5,55.069935,-127.961899
2018-06-20,26.0,54.5312833,-123.5976667
2018-06-20,5.0,56.153549,-124.882034
2018-06-20,0.2,55.259785,-128.033188
2018-06-20,0.009,51.978683,-122.129898
2018-06-20,0.009,52.4146,-121.8736
2018-06-20,0.009,52.3454,-121.7538
2018-06-20,0.009,52.148,-119.887
2018-06-20,1.2,51.795952,-122.111069
2018-06-20,0.0,51.99,-122.3694
2018-06-20,3.4,50.22556686,-121.04696655
2018-06-20,0.009,51.55091858,-121.18849945
2018-06-20,0.11,54.492634,-123.674767
2018-06-20,0.009,50.065083,-121.589684
2018-06-20,0.2,54.3192167,-126.3956833
2018-06-20,0.009,52.8667,-121.6833
2018-06-20,0.4,50.677635,-120.921585
2018-06-20,0.009,52.233,-121.7529
2018-06-20,3.0,54.981033,-125.251633
2018-06-20,7.0,50.2693,-115.4994
2018-06-20,0.009,54.324867,-124.898285
2018-06-20,7.9,55.673134,-126.325104
2018-06-20,0.009,50.128517,-117.8769
2018-06-20,0.009,50.1168,-121.1231
2018-06-20,0.0,53.941,-124.7945
2018-06-20,1.4,53.8536,-124.7162
2018-06-20,0.4,50.6776,-120.9216
2018-06-20,0.2,55.259548,-128.095276
2018-06-20,20.0,50.6104,-120.8765
2018-06-20,0.009,49.712383,-125.269119
2018-06-20,0.0,52.9426,-119.5683
2018-06-20,0.009,50.2384,-120.7206
2018-06-20,0.0,53.1265,-121.5063
2018-06-20,0.0,53.3156,-121.299
2018-06-20,0.0,53.7933,-124.0557
2018-06-20,20.0,54.0391167,-125.1898333
2018-06-20,0.009,55.289501,-124.046051
2018-06-20,0.0,54.309483,-124.83783
2018-06-20,2.0,50.07953262,-122.50351715
2018-06-20,0.009,50.53008333,-121.2815
2018-06-20,0.0,53.0489,-122.7508
2018-06-20,0.009,52.14798333,-119.887
2018-06-20,0.009,49.7124,-125.2691
2018-06-20,2.0,55.167416,-123.419853
2018-06-20,43.0,52.866,-123.5495
2018-06-20,0.05,54.837334,-124.552902
2018-06-20,0.009,54.8666,-126.457
2018-06-20,0.9,55.617168,-123.871834
2018-06-20,0.15,54.9125,-126.5642
