AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
-0.3, 0.0, 687.0,2021-05-28 00:00:00, -1.0, 11.7,22
-0.3, None, 686.0,2021-05-28 00:15:00, None, None,22
-0.3, None, 686.0,2021-05-28 00:30:00, None, None,22
-0.3, None, 686.0,2021-05-28 00:45:00, None, None,22
-0.3, None, 686.0,2021-05-28 01:00:00, None, None,22
-0.2, None, 686.0,2021-05-28 01:15:00, None, None,22
-0.2, None, 686.0,2021-05-28 01:30:00, None, None,22
-0.1, None, 686.0,2021-05-28 01:45:00, None, None,22
-0.1, None, 686.0,2021-05-28 02:00:00, None, None,22
-0.2, None, 686.0,2021-05-28 02:15:00, None, None,22
-0.4, None, 686.0,2021-05-28 02:30:00, None, None,22
-0.5, None, 686.0,2021-05-28 02:45:00, None, None,22
-0.6, None, 686.0,2021-05-28 03:00:00, None, None,22
-0.5, None, 686.0,2021-05-28 03:15:00, None, None,22
-0.4, None, 685.0,2021-05-28 03:30:00, None, None,22
-0.4, None, 686.0,2021-05-28 03:45:00, None, None,22
-0.5, None, 686.0,2021-05-28 04:00:00, None, None,22
-0.6, None, 686.0,2021-05-28 04:15:00, None, None,22
-0.6, None, 685.0,2021-05-28 04:30:00, None, None,22
-0.5, None, 685.0,2021-05-28 04:45:00, None, None,22
-0.5, None, 685.0,2021-05-28 05:00:00, None, None,22
-0.6, None, 686.0,2021-05-28 05:15:00, None, None,22
-0.8, None, 686.0,2021-05-28 05:30:00, None, None,22
-0.9, None, 686.0,2021-05-28 05:45:00, None, None,22
-1.0, None, 686.0,2021-05-28 06:00:00, None, None,22
-0.9, None, 686.0,2021-05-28 06:15:00, None, None,22
-0.9, None, 686.0,2021-05-28 06:30:00, None, None,22
-1.0, None, 686.0,2021-05-28 06:45:00, None, None,22
-0.9, None, 686.0,2021-05-28 07:00:00, None, None,22
-0.7, None, 686.0,2021-05-28 07:15:00, None, None,22
-0.6, None, 686.0,2021-05-28 07:30:00, None, None,22
-0.3, None, 686.0,2021-05-28 07:45:00, None, None,22
0.2, None, 685.0,2021-05-28 08:00:00, None, None,22
0.7, None, 685.0,2021-05-28 08:15:00, None, None,22
1.2, None, 685.0,2021-05-28 08:30:00, None, None,22
2.7, None, 685.0,2021-05-28 08:45:00, None, None,22
3.6, None, 684.0,2021-05-28 09:00:00, None, None,22
5.0, None, 684.0,2021-05-28 09:15:00, None, None,22
5.7, None, 684.0,2021-05-28 09:30:00, None, None,22
6.1, None, 684.0,2021-05-28 09:45:00, None, None,22
6.6, None, 684.0,2021-05-28 10:00:00, None, None,22
7.3, None, 684.0,2021-05-28 10:15:00, None, None,22
7.7, None, 684.0,2021-05-28 10:30:00, None, None,22
8.2, None, 684.0,2021-05-28 10:45:00, None, None,22
8.7, None, 684.0,2021-05-28 11:00:00, None, None,22
9.2, None, 683.0,2021-05-28 11:15:00, None, None,22
9.5, None, 683.0,2021-05-28 11:30:00, None, None,22
9.4, None, 683.0,2021-05-28 11:45:00, None, None,22
9.9, None, 683.0,2021-05-28 12:00:00, None, None,22
10.3, None, 683.0,2021-05-28 12:15:00, None, None,22
10.6, None, 683.0,2021-05-28 12:30:00, None, None,22
10.8, None, 683.0,2021-05-28 12:45:00, None, None,22
11.3, None, 683.0,2021-05-28 13:00:00, None, None,22
11.3, None, 683.0,2021-05-28 13:15:00, None, None,22
11.7, None, 682.0,2021-05-28 13:30:00, None, None,22
11.4, None, 682.0,2021-05-28 13:45:00, None, None,22
11.7, None, 682.0,2021-05-28 14:00:00, None, None,22
11.6, None, 682.0,2021-05-28 14:15:00, None, None,22
11.6, None, 681.0,2021-05-28 14:30:00, None, None,22
11.6, None, 681.0,2021-05-28 14:45:00, None, None,22
11.5, None, 680.0,2021-05-28 15:00:00, None, None,22
11.7, None, 680.0,2021-05-28 15:15:00, None, None,22
11.3, None, 679.0,2021-05-28 15:30:00, None, None,22
11.1, None, 678.0,2021-05-28 15:45:00, None, None,22
10.9, None, 678.0,2021-05-28 16:00:00, None, None,22
10.4, None, 677.0,2021-05-28 16:15:00, None, None,22
10.7, None, 676.0,2021-05-28 16:30:00, None, None,22
10.5, None, 676.0,2021-05-28 16:45:00, None, None,22
10.5, None, 675.0,2021-05-28 17:00:00, None, None,22
9.9, None, 675.0,2021-05-28 17:15:00, None, None,22
9.9, None, 674.0,2021-05-28 17:30:00, None, None,22
8.0, None, 674.0,2021-05-28 17:45:00, None, None,22
6.8, None, 673.0,2021-05-28 18:00:00, None, None,22
6.2, None, 673.0,2021-05-28 18:15:00, None, None,22
5.8, None, 672.0,2021-05-28 18:30:00, None, None,22
5.5, None, 672.0,2021-05-28 18:45:00, None, None,22
5.1, None, 672.0,2021-05-28 19:00:00, None, None,22
4.8, None, 671.0,2021-05-28 19:15:00, None, None,22
4.6, None, 671.0,2021-05-28 19:30:00, None, None,22
4.5, None, 670.0,2021-05-28 19:45:00, None, None,22
4.2, None, 670.0,2021-05-28 20:00:00, None, None,22
3.7, None, 670.0,2021-05-28 20:15:00, None, None,22
3.1, None, 670.0,2021-05-28 20:30:00, None, None,22
2.8, None, 669.0,2021-05-28 20:45:00, None, None,22
2.9, None, 669.0,2021-05-28 21:00:00, None, None,22
3.4, None, 669.0,2021-05-28 21:15:00, None, None,22
3.5, None, 668.0,2021-05-28 21:30:00, None, None,22
3.3, None, 668.0,2021-05-28 21:45:00, None, None,22
3.0, None, 668.0,2021-05-28 22:00:00, None, None,22
2.7, None, 668.0,2021-05-28 22:15:00, None, None,22
2.3, None, 668.0,2021-05-28 22:30:00, None, None,22
2.0, None, 668.0,2021-05-28 22:45:00, None, None,22
2.0, None, 667.0,2021-05-28 23:00:00, None, None,22
2.1, None, 667.0,2021-05-28 23:15:00, None, None,22
1.9, None, 667.0,2021-05-28 23:30:00, None, None,22
1.7, None, 667.0,2021-05-28 23:45:00, None, None,22
1.6, 0.0, 667.0,2021-05-29 00:00:00, 1.0, 15.4,22
1.6, None, 667.0,2021-05-29 00:15:00, None, None,22
1.6, None, 667.0,2021-05-29 00:30:00, None, None,22
1.5, None, 667.0,2021-05-29 00:45:00, None, None,22
1.5, None, 667.0,2021-05-29 01:00:00, None, None,22
1.5, None, 666.0,2021-05-29 01:15:00, None, None,22
1.4, None, 666.0,2021-05-29 01:30:00, None, None,22
1.1, None, 667.0,2021-05-29 01:45:00, None, None,22
1.2, None, 666.0,2021-05-29 02:00:00, None, None,22
1.2, None, 666.0,2021-05-29 02:15:00, None, None,22
1.0, None, 666.0,2021-05-29 02:30:00, None, None,22
1.1, None, 666.0,2021-05-29 02:45:00, None, None,22
1.1, None, 666.0,2021-05-29 03:00:00, None, None,22
1.2, None, 666.0,2021-05-29 03:15:00, None, None,22
1.1, None, 666.0,2021-05-29 03:30:00, None, None,22
1.2, None, 666.0,2021-05-29 03:45:00, None, None,22
1.3, None, 666.0,2021-05-29 04:00:00, None, None,22
1.2, None, 666.0,2021-05-29 04:15:00, None, None,22
1.3, None, 666.0,2021-05-29 04:30:00, None, None,22
1.4, None, 666.0,2021-05-29 04:45:00, None, None,22
1.4, None, 666.0,2021-05-29 05:00:00, None, None,22
1.5, None, 666.0,2021-05-29 05:15:00, None, None,22
1.7, None, 666.0,2021-05-29 05:30:00, None, None,22
1.8, None, 666.0,2021-05-29 05:45:00, None, None,22
1.7, None, 666.0,2021-05-29 06:00:00, None, None,22
1.9, None, 666.0,2021-05-29 06:15:00, None, None,22
2.3, None, 666.0,2021-05-29 06:30:00, None, None,22
2.5, None, 666.0,2021-05-29 06:45:00, None, None,22
2.5, None, 666.0,2021-05-29 07:00:00, None, None,22
2.7, None, 666.0,2021-05-29 07:15:00, None, None,22
2.8, None, 666.0,2021-05-29 07:30:00, None, None,22
3.2, None, 666.0,2021-05-29 07:45:00, None, None,22
3.7, None, 665.0,2021-05-29 08:00:00, None, None,22
4.1, None, 665.0,2021-05-29 08:15:00, None, None,22
4.7, None, 664.0,2021-05-29 08:30:00, None, None,22
5.8, None, 663.0,2021-05-29 08:45:00, None, None,22
6.4, None, 663.0,2021-05-29 09:00:00, None, None,22
7.7, None, 663.0,2021-05-29 09:15:00, None, None,22
8.2, None, 664.0,2021-05-29 09:30:00, None, None,22
8.7, None, 663.0,2021-05-29 09:45:00, None, None,22
9.1, None, 663.0,2021-05-29 10:00:00, None, None,22
9.5, None, 663.0,2021-05-29 10:15:00, None, None,22
10.1, None, 662.0,2021-05-29 10:30:00, None, None,22
10.2, None, 662.0,2021-05-29 10:45:00, None, None,22
10.4, None, 662.0,2021-05-29 11:00:00, None, None,22
10.9, None, 662.0,2021-05-29 11:15:00, None, None,22
11.5, None, 662.0,2021-05-29 11:30:00, None, None,22
11.4, None, 662.0,2021-05-29 11:45:00, None, None,22
12.1, None, 661.0,2021-05-29 12:00:00, None, None,22
11.8, None, 661.0,2021-05-29 12:15:00, None, None,22
11.5, None, 661.0,2021-05-29 12:30:00, None, None,22
11.6, None, 661.0,2021-05-29 12:45:00, None, None,22
11.7, None, 660.0,2021-05-29 13:00:00, None, None,22
11.1, None, 660.0,2021-05-29 13:15:00, None, None,22
11.8, None, 660.0,2021-05-29 13:30:00, None, None,22
12.2, None, 659.0,2021-05-29 13:45:00, None, None,22
13.1, None, 659.0,2021-05-29 14:00:00, None, None,22
15.0, None, 658.0,2021-05-29 14:15:00, None, None,22
14.7, None, 658.0,2021-05-29 14:30:00, None, None,22
15.4, None, 657.0,2021-05-29 14:45:00, None, None,22
14.8, None, 657.0,2021-05-29 15:00:00, None, None,22
14.5, None, 656.0,2021-05-29 15:15:00, None, None,22
14.6, None, 655.0,2021-05-29 15:30:00, None, None,22
14.8, None, 655.0,2021-05-29 15:45:00, None, None,22
15.1, None, 654.0,2021-05-29 16:00:00, None, None,22
14.5, None, 653.0,2021-05-29 16:15:00, None, None,22
14.1, None, 653.0,2021-05-29 16:30:00, None, None,22
13.9, None, 652.0,2021-05-29 16:45:00, None, None,22
13.9, None, 651.0,2021-05-29 17:00:00, None, None,22
13.9, None, 650.0,2021-05-29 17:15:00, None, None,22
13.0, None, 650.0,2021-05-29 17:30:00, None, None,22
13.3, None, 649.0,2021-05-29 17:45:00, None, None,22
13.0, None, 648.0,2021-05-29 18:00:00, None, None,22
12.4, None, 648.0,2021-05-29 18:15:00, None, None,22
11.7, None, 647.0,2021-05-29 18:30:00, None, None,22
10.9, None, 647.0,2021-05-29 18:45:00, None, None,22
9.6, None, 647.0,2021-05-29 19:00:00, None, None,22
8.4, None, 646.0,2021-05-29 19:15:00, None, None,22
7.8, None, 646.0,2021-05-29 19:30:00, None, None,22
7.9, None, 645.0,2021-05-29 19:45:00, None, None,22
8.1, None, 645.0,2021-05-29 20:00:00, None, None,22
7.5, None, 645.0,2021-05-29 20:15:00, None, None,22
7.6, None, 644.0,2021-05-29 20:30:00, None, None,22
7.5, None, 644.0,2021-05-29 20:45:00, None, None,22
7.1, None, 644.0,2021-05-29 21:00:00, None, None,22
6.9, None, 643.0,2021-05-29 21:15:00, None, None,22
6.8, None, 643.0,2021-05-29 21:30:00, None, None,22
6.9, None, 643.0,2021-05-29 21:45:00, None, None,22
7.2, None, 642.0,2021-05-29 22:00:00, None, None,22
7.1, None, 642.0,2021-05-29 22:15:00, None, None,22
6.7, None, 642.0,2021-05-29 22:30:00, None, None,22
6.8, None, 642.0,2021-05-29 22:45:00, None, None,22
6.7, None, 642.0,2021-05-29 23:00:00, None, None,22
7.6, None, 641.0,2021-05-29 23:15:00, None, None,22
7.5, None, 641.0,2021-05-29 23:30:00, None, None,22
7.2, None, 641.0,2021-05-29 23:45:00, None, None,22
8.1, 6.0, 641.0,2021-05-30 00:00:00, 3.2, 11.0,22
8.0, None, 640.0,2021-05-30 00:15:00, None, None,22
7.7, None, 640.0,2021-05-30 00:30:00, None, None,22
7.2, None, 640.0,2021-05-30 00:45:00, None, None,22
7.0, None, 640.0,2021-05-30 01:00:00, None, None,22
7.2, None, 640.0,2021-05-30 01:15:00, None, None,22
7.0, None, 640.0,2021-05-30 01:30:00, None, None,22
7.6, None, 639.0,2021-05-30 01:45:00, None, None,22
7.9, None, 639.0,2021-05-30 02:00:00, None, None,22
8.2, None, 639.0,2021-05-30 02:15:00, None, None,22
8.4, None, 639.0,2021-05-30 02:30:00, None, None,22
8.3, None, 639.0,2021-05-30 02:45:00, None, None,22
7.9, None, 639.0,2021-05-30 03:00:00, None, None,22
7.7, None, 639.0,2021-05-30 03:15:00, None, None,22
6.8, None, 639.0,2021-05-30 03:30:00, None, None,22
5.8, None, 639.0,2021-05-30 03:45:00, None, None,22
5.0, None, 639.0,2021-05-30 04:00:00, None, None,22
4.3, None, 639.0,2021-05-30 04:15:00, None, None,22
3.7, None, 639.0,2021-05-30 04:30:00, None, None,22
3.3, None, 639.0,2021-05-30 04:45:00, None, None,22
3.2, None, 639.0,2021-05-30 05:00:00, None, None,22
3.3, None, 639.0,2021-05-30 05:15:00, None, None,22
3.6, None, 639.0,2021-05-30 05:30:00, None, None,22
3.7, None, 639.0,2021-05-30 05:45:00, None, None,22
5.4, None, 639.0,2021-05-30 06:00:00, None, None,22
6.2, None, 639.0,2021-05-30 06:15:00, None, None,22
5.9, None, 639.0,2021-05-30 06:30:00, None, None,22
6.3, None, 639.0,2021-05-30 06:45:00, None, None,22
6.6, None, 639.0,2021-05-30 07:00:00, None, None,22
7.1, None, 639.0,2021-05-30 07:15:00, None, None,22
7.2, None, 639.0,2021-05-30 07:30:00, None, None,22
7.6, None, 639.0,2021-05-30 07:45:00, None, None,22
7.7, None, 639.0,2021-05-30 08:00:00, None, None,22
7.6, None, 639.0,2021-05-30 08:15:00, None, None,22
7.6, None, 639.0,2021-05-30 08:30:00, None, None,22
7.6, None, 639.0,2021-05-30 08:45:00, None, None,22
7.7, None, 638.0,2021-05-30 09:00:00, None, None,22
7.7, None, 638.0,2021-05-30 09:15:00, None, None,22
7.8, None, 637.0,2021-05-30 09:30:00, None, None,22
8.0, None, 637.0,2021-05-30 09:45:00, None, None,22
8.3, None, 636.0,2021-05-30 10:00:00, None, None,22
8.7, None, 636.0,2021-05-30 10:15:00, None, None,22
8.8, None, 636.0,2021-05-30 10:30:00, None, None,22
9.1, None, 635.0,2021-05-30 10:45:00, None, None,22
8.8, None, 635.0,2021-05-30 11:00:00, None, None,22
8.5, None, 635.0,2021-05-30 11:15:00, None, None,22
8.7, None, 634.0,2021-05-30 11:30:00, None, None,22
8.8, None, 634.0,2021-05-30 11:45:00, None, None,22
8.8, None, 633.0,2021-05-30 12:00:00, None, None,22
9.0, None, 633.0,2021-05-30 12:15:00, None, None,22
9.8, None, 632.0,2021-05-30 12:30:00, None, None,22
9.9, None, 632.0,2021-05-30 12:45:00, None, None,22
10.4, None, 631.0,2021-05-30 13:00:00, None, None,22
11.0, None, 631.0,2021-05-30 13:15:00, None, None,22
10.4, None, 631.0,2021-05-30 13:30:00, None, None,22
9.9, None, 630.0,2021-05-30 13:45:00, None, None,22
10.4, None, 630.0,2021-05-30 14:00:00, None, None,22
10.3, None, 629.0,2021-05-30 14:15:00, None, None,22
9.9, None, 629.0,2021-05-30 14:30:00, None, None,22
9.7, None, 628.0,2021-05-30 14:45:00, None, None,22
9.2, None, 628.0,2021-05-30 15:00:00, None, None,22
9.1, None, 627.0,2021-05-30 15:15:00, None, None,22
9.2, None, 627.0,2021-05-30 15:30:00, None, None,22
8.9, None, 626.0,2021-05-30 15:45:00, None, None,22
9.1, None, 626.0,2021-05-30 16:00:00, None, None,22
9.6, None, 625.0,2021-05-30 16:15:00, None, None,22
10.1, None, 625.0,2021-05-30 16:30:00, None, None,22
11.0, None, 624.0,2021-05-30 16:45:00, None, None,22
10.9, None, 624.0,2021-05-30 17:00:00, None, None,22
10.3, None, 624.0,2021-05-30 17:15:00, None, None,22
10.3, None, 623.0,2021-05-30 17:30:00, None, None,22
10.1, None, 623.0,2021-05-30 17:45:00, None, None,22
9.4, None, 623.0,2021-05-30 18:00:00, None, None,22
9.1, None, 622.0,2021-05-30 18:15:00, None, None,22
8.9, None, 622.0,2021-05-30 18:30:00, None, None,22
9.0, None, 621.0,2021-05-30 18:45:00, None, None,22
8.6, None, 621.0,2021-05-30 19:00:00, None, None,22
7.8, None, 621.0,2021-05-30 19:15:00, None, None,22
7.4, None, 620.0,2021-05-30 19:30:00, None, None,22
7.4, None, 620.0,2021-05-30 19:45:00, None, None,22
7.2, None, 620.0,2021-05-30 20:00:00, None, None,22
7.0, None, 620.0,2021-05-30 20:15:00, None, None,22
8.0, None, 619.0,2021-05-30 20:30:00, None, None,22
