AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
6.4, 0.0,0.0,0.1, 0.0,2016-04-01 00:00:00,86.0,90.0,14
6.4, None,0.0,0.4, None,2016-04-01 00:15:00,11.0,92.0,14
6.3, None,0.0,0.6, None,2016-04-01 00:30:00,79.0,90.0,14
6.3, None,0.0,0.0, None,2016-04-01 00:45:00,236.0,90.0,14
6.3, 0.0,0.0,0.1, 0.0,2016-04-01 01:00:00,358.0,89.0,14
6.2, None,0.0,0.6, None,2016-04-01 01:15:00,49.0,90.0,14
6.1, None,0.0,0.0, None,2016-04-01 01:30:00,251.0,90.0,14
5.9, None,0.0,2.2, None,2016-04-01 01:45:00,11.0,90.0,14
5.5, 0.0,0.0,0.3, 0.0,2016-04-01 02:00:00,297.0,95.0,14
5.6, None,0.0,0.0, None,2016-04-01 02:15:00,306.0,96.0,14
5.8, None,0.0,0.1, None,2016-04-01 02:30:00,306.0,92.0,14
5.5, None,0.0,3.0, None,2016-04-01 02:45:00,270.0,96.0,14
5.6, 1.0,0.0,0.0, 0.0,2016-04-01 03:00:00,273.0,92.0,14
5.4, None,0.0,0.0, None,2016-04-01 03:15:00,288.0,96.0,14
5.5, None,0.0,0.0, None,2016-04-01 03:30:00,288.0,93.0,14
5.2, None,0.0,0.0, None,2016-04-01 03:45:00,257.0,93.0,14
5.0, -1.0,0.0,0.0, 0.0,2016-04-01 04:00:00,241.0,95.0,14
5.1, None,0.0,0.5, None,2016-04-01 04:15:00,5.0,96.0,14
5.1, None,0.0,0.8, None,2016-04-01 04:30:00,288.0,96.0,14
4.8, None,0.0,0.0, None,2016-04-01 04:45:00,288.0,95.0,14
4.9, 1.0,0.0,0.0, 0.0,2016-04-01 05:00:00,345.0,95.0,14
5.1, None,0.0,3.7, None,2016-04-01 05:15:00,50.0,94.0,14
4.7, None,0.0,1.1, None,2016-04-01 05:30:00,7.0,97.0,14
4.8, None,0.0,1.7, None,2016-04-01 05:45:00,324.0,97.0,14
4.9, -1.0,0.0,0.0, 0.0,2016-04-01 06:00:00,109.0,96.0,14
4.9, None,0.0,0.0, None,2016-04-01 06:15:00,261.0,96.0,14
5.1, None,0.0,0.2, None,2016-04-01 06:30:00,7.0,97.0,14
5.0, None,0.0,0.0, None,2016-04-01 06:45:00,250.0,96.0,14
5.4, 1.0,0.0,0.0, 0.0,2016-04-01 07:00:00,225.0,96.0,14
7.7, None,0.0,0.0, None,2016-04-01 07:15:00,23.0,87.0,14
9.1, None,0.0,0.0, None,2016-04-01 07:30:00,212.0,84.0,14
10.4, None,0.0,0.0, None,2016-04-01 07:45:00,196.0,81.0,14
10.9, -2.0,0.0,0.1, 0.0,2016-04-01 08:00:00,237.0,82.0,14
11.9, None,0.0,1.5, None,2016-04-01 08:15:00,221.0,80.0,14
13.4, None,0.0,1.5, None,2016-04-01 08:30:00,191.0,72.0,14
14.4, None,0.0,3.1, None,2016-04-01 08:45:00,214.0,69.0,14
15.2, -1.0,0.0,4.3, 0.0,2016-04-01 09:00:00,194.0,59.0,14
15.5, None,0.0,6.8, None,2016-04-01 09:15:00,153.0,54.0,14
15.8, None,0.0,7.7, None,2016-04-01 09:30:00,132.0,56.0,14
16.4, None,0.0,8.7, None,2016-04-01 09:45:00,144.0,53.0,14
17.0, -1.0,0.0,8.4, 0.0,2016-04-01 10:00:00,140.0,50.0,14
17.2, None,0.0,9.2, None,2016-04-01 10:15:00,147.0,51.0,14
17.3, None,0.0,10.9, None,2016-04-01 10:30:00,149.0,51.0,14
17.9, None,0.0,9.2, None,2016-04-01 10:45:00,138.0,48.0,14
18.1, 0.0,0.0,10.6, 0.0,2016-04-01 11:00:00,144.0,49.0,14
17.9, None,0.0,10.1, None,2016-04-01 11:15:00,133.0,48.0,14
18.8, None,0.0,10.1, None,2016-04-01 11:30:00,140.0,45.0,14
19.6, None,0.0,8.4, None,2016-04-01 11:45:00,150.0,42.0,14
19.7, 0.0,0.0,11.5, 0.001,2016-04-01 12:00:00,170.0,42.0,14
19.8, None,0.0,10.7, None,2016-04-01 12:15:00,140.0,41.0,14
19.9, None,0.0,10.5, None,2016-04-01 12:30:00,156.0,41.0,14
19.9, None,0.0,10.4, None,2016-04-01 12:45:00,273.0,35.0,14
20.1, 0.0,0.0,11.8, 0.0,2016-04-01 13:00:00,238.0,34.0,14
19.8, None,0.0,11.8, None,2016-04-01 13:15:00,262.0,34.0,14
20.1, None,0.0,11.3, None,2016-04-01 13:30:00,266.0,34.0,14
19.9, None,0.0,10.5, None,2016-04-01 13:45:00,278.0,34.0,14
19.7, 0.0,0.0,11.4, 0.0,2016-04-01 14:00:00,248.0,35.0,14
19.5, None,0.0,11.8, None,2016-04-01 14:15:00,236.0,33.0,14
19.4, None,0.0,11.3, None,2016-04-01 14:30:00,241.0,33.0,14
19.7, None,0.0,10.6, None,2016-04-01 14:45:00,257.0,34.0,14
19.5, 0.0,0.0,10.7, 0.0,2016-04-01 15:00:00,276.0,31.0,14
19.5, None,0.0,9.1, None,2016-04-01 15:15:00,275.0,32.0,14
19.6, None,0.0,8.7, None,2016-04-01 15:30:00,280.0,31.0,14
19.7, None,0.0,8.6, None,2016-04-01 15:45:00,273.0,32.0,14
19.7, 0.0,0.0,8.3, 0.0,2016-04-01 16:00:00,249.0,31.0,14
19.3, None,0.0,10.3, None,2016-04-01 16:15:00,249.0,29.0,14
18.8, None,0.0,9.6, None,2016-04-01 16:30:00,262.0,29.0,14
18.6, None,0.0,9.3, None,2016-04-01 16:45:00,258.0,28.0,14
18.0, 0.0,0.0,9.9, 0.0,2016-04-01 17:00:00,261.0,29.0,14
18.0, None,0.0,6.9, None,2016-04-01 17:15:00,263.0,29.0,14
17.3, None,0.0,6.8, None,2016-04-01 17:30:00,272.0,30.0,14
17.2, None,0.0,4.4, None,2016-04-01 17:45:00,255.0,32.0,14
16.8, 0.0,0.0,4.8, 0.0,2016-04-01 18:00:00,238.0,29.0,14
16.0, None,0.0,3.4, None,2016-04-01 18:15:00,248.0,40.0,14
13.4, None,0.0,3.0, None,2016-04-01 18:30:00,356.0,55.0,14
11.1, None,0.0,4.5, None,2016-04-01 18:45:00,343.0,56.0,14
10.1, 1.0,0.0,5.0, 0.0,2016-04-01 19:00:00,35.0,58.0,14
