wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
14.4,2022-03-26 00:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,13
10.2,2022-03-26 01:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 17.2, 0.0,13
10.0,2022-03-26 02:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 14.4, 0.0,13
21.7,2022-03-26 03:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 10.2, 0.0,13
29.5,2022-03-26 04:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,13
24.7,2022-03-26 05:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 21.7, 0.0,13
27.9,2022-03-26 06:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 29.5, 0.0,13
30.8,2022-03-26 07:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 24.7, 0.0,13
29.7,2022-03-26 08:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 27.9, 0.0,13
31.3,2022-03-26 09:00:00, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 30.8, 0.0,13
31.2,2022-03-26 10:00:00, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 29.7, 0.0,13
29.8,2022-03-26 11:00:00, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 31.3, 0.0,13
31.2,2022-03-26 12:00:00, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 31.2, 0.0,13
32.9,2022-03-26 13:00:00, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 29.8, 0.0,13
36.8,2022-03-26 14:00:00, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 31.2, 0.0,13
30.1,2022-03-26 15:00:00, 3.0, 5.0, 0.0, 0.0, 0.0, 0.0, 32.9, 0.0,13
20.9,2022-03-26 16:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 36.8, 0.0,13
17.0,2022-03-26 17:00:00, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 30.1, 0.0,13
11.7,2022-03-26 18:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 20.9, 0.0,13
12.2,2022-03-26 19:00:00, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,13
15.0,2022-03-26 20:00:00, 4.0, 5.0, 0.0, 0.0, 0.0, 0.0, 11.7, 0.0,13
17.2,2022-03-26 21:00:00, 4.0, 5.0, 0.0, 0.0, 0.0, 0.0, 12.2, 0.0,13
21.9,2022-03-26 22:00:00, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0, None, 0.0,13
None,2022-03-26 23:00:00, 5.0, None, 0.0, None, 0.0, 0.0, 17.2, None,13
23.9,2022-03-27 00:00:00, 5.0, 6.0, 0.0, 0.0, 0.0, 0.0, 21.9, 0.0,13
25.0,2022-03-27 01:00:00, 5.0, 6.0, 0.0, 0.0, 0.0, 0.0, 25.6, 0.0,13
21.8,2022-03-27 02:00:00, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0, 23.9, 0.0,13
None,2022-03-27 03:00:00, 6.0, None, 0.0, None, 0.0, 0.0, None, None,13
18.7,2022-03-27 04:00:00, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0, 21.8, 0.0,13
19.8,2022-03-27 05:00:00, None, 6.0, None, 0.0, None, None, None, 0.0,13
13.6,2022-03-27 06:00:00, 6.0, 6.0, 0.0, 0.0, None, 0.0, 18.7, 0.0,13
18.4,2022-03-27 07:00:00, 6.0, 5.0, 0.0, 0.0, None, 0.0, 19.8, 0.0,13
13.8,2022-03-27 08:00:00, 6.0, 6.0, 0.0, 0.0, None, 0.0, 13.6, 0.0,13
15.2,2022-03-27 09:00:00, 5.0, 6.0, 0.0, 0.0, None, 0.0, 18.4, 0.0,13
23.1,2022-03-27 10:00:00, 6.0, 5.0, 0.0, 0.0, None, 0.0, 13.8, 0.0,13
25.6,2022-03-27 11:00:00, 6.0, 5.0, 0.0, 0.0, None, 0.0, 15.2, 0.0,13
23.2,2022-03-27 12:00:00, 5.0, 6.0, 0.0, 0.0, None, 0.0, 23.1, 0.0,13
None,2022-03-27 13:00:00, 5.0, None, 0.0, None, None, 0.0, 25.6, None,13
25.0,2022-03-27 14:00:00, 6.0, 8.0, 0.0, 0.0, None, 0.0, 23.2, 0.0,13
14.5,2022-03-27 15:00:00, None, 9.0, None, 0.0, None, None, None, 0.0,13
13.4,2022-03-27 16:00:00, 8.0, 10.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-27 17:00:00, 9.0, 13.0, 0.0, 0.0, None, 0.0, 14.5, 0.0,13
0.0,2022-03-27 18:00:00, 10.0, 14.0, 0.0, 0.0, None, 0.0, 13.4, 0.0,13
0.0,2022-03-27 19:00:00, 13.0, 16.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-27 20:00:00, 14.0, 15.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-27 21:00:00, 16.0, 13.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-27 22:00:00, 15.0, 13.0, 0.0, 0.0, None, 0.0, None, 0.0,13
None,2022-03-27 23:00:00, 13.0, None, 0.0, None, None, 0.0, None, None,13
0.0,2022-03-28 00:00:00, 13.0, 12.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 01:00:00, 13.0, 12.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 02:00:00, 12.0, 13.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 03:00:00, 12.0, 12.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 04:00:00, 13.0, 11.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 05:00:00, 12.0, 10.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 06:00:00, 11.0, 9.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 07:00:00, 10.0, 9.0, 0.0, 0.0, None, 0.0, None, 0.0,13
0.0,2022-03-28 08:00:00, 9.0, 8.0, 0.0, 0.0, None, 0.0, None, 0.0,13
