wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
5.8,6.0,321.0,51.0,2022-03-26 00:00:00,0.0,13
4.3,5.1,8.0,54.0,2022-03-26 01:00:00,0.0,13
6.6,4.5,306.0,57.0,2022-03-26 02:00:00,0.0,13
11.0,4.1,319.0,59.0,2022-03-26 03:00:00,0.0,13
6.9,3.7,308.0,61.0,2022-03-26 04:00:00,0.0,13
6.1,3.4,300.0,63.0,2022-03-26 05:00:00,0.0,13
8.3,3.5,314.0,64.0,2022-03-26 06:00:00,0.0,13
7.6,3.9,297.0,66.0,2022-03-26 07:00:00,0.0,13
8.3,5.3,315.0,57.0,2022-03-26 08:00:00,0.0,13
3.6,8.3,348.0,50.0,2022-03-26 09:00:00,0.0,13
17.0,12.6,140.0,43.0,2022-03-26 10:00:00,0.0,13
30.9,14.2,142.0,37.0,2022-03-26 11:00:00,0.0,13
26.1,14.3,153.0,36.0,2022-03-26 12:00:00,0.0,13
20.4,15.9,146.0,32.0,2022-03-26 13:00:00,0.0,13
21.6,15.6,139.0,31.0,2022-03-26 14:00:00,0.0,13
21.2,15.0,140.0,33.0,2022-03-26 15:00:00,0.0,13
22.2,14.6,143.0,34.0,2022-03-26 16:00:00,0.0,13
15.5,13.7,156.0,37.0,2022-03-26 17:00:00,0.0,13
24.5,13.5,142.0,37.0,2022-03-26 18:00:00,0.0,13
23.8,12.3,190.0,42.0,2022-03-26 19:00:00,0.0,13
19.4,11.7,165.0,45.0,2022-03-26 20:00:00,0.0,13
17.8,11.1,182.0,47.0,2022-03-26 21:00:00,0.0,13
16.6,10.5,178.0,50.0,2022-03-26 22:00:00,0.0,13
10.9,9.5,184.0,54.0,2022-03-27 00:00:00,0.0,13
8.0,8.5,233.0,59.0,2022-03-27 01:00:00,0.0,13
9.7,7.0,289.0,64.0,2022-03-27 02:00:00,0.0,13
12.4,6.6,320.0,66.0,2022-03-27 03:00:00,0.0,13
10.9,6.3,323.0,68.0,2022-03-27 04:00:00,0.0,13
13.6,6.1,323.0,70.0,2022-03-27 05:00:00,0.0,13
13.0,6.3,351.0,70.0,2022-03-27 06:00:00,0.0,13
9.9,7.1,318.0,67.0,2022-03-27 07:00:00,0.0,13
12.4,7.7,330.0,66.0,2022-03-27 08:00:00,0.0,13
14.4,9.3,320.0,60.0,2022-03-27 09:00:00,0.0,13
7.3,10.2,318.0,56.0,2022-03-27 10:00:00,0.0,13
3.6,11.8,357.0,49.0,2022-03-27 11:00:00,0.0,13
3.9,13.1,302.0,48.0,2022-03-27 12:00:00,0.0,13
20.4,14.8,329.0,44.0,2022-03-27 13:00:00,0.0,13
24.3,13.7,324.0,47.0,2022-03-27 14:00:00,0.0,13
35.5,11.3,335.0,56.0,2022-03-27 15:00:00,0.0,13
31.2,10.4,331.0,60.0,2022-03-27 16:00:00,0.0,13
29.1,9.2,334.0,66.0,2022-03-27 17:00:00,0.0,13
17.6,8.4,0.0,72.0,2022-03-27 18:00:00,0.0,13
15.8,7.8,357.0,74.0,2022-03-27 19:00:00,0.0,13
14.4,7.5,4.0,75.0,2022-03-27 20:00:00,0.0,13
22.3,7.3,331.0,75.0,2022-03-27 21:00:00,0.0,13
26.7,6.7,329.0,72.0,2022-03-27 22:00:00,0.0,13
25.5,6.0,335.0,73.0,2022-03-28 00:00:00,0.0,13
21.5,5.9,341.0,75.0,2022-03-28 01:00:00,0.0,13
17.7,5.1,341.0,84.0,2022-03-28 02:00:00,0.0,13
10.4,4.8,356.0,87.0,2022-03-28 03:00:00,0.0,13
13.1,4.6,350.0,89.0,2022-03-28 04:00:00,0.0,13
16.3,4.7,347.0,86.0,2022-03-28 05:00:00,0.0,13
12.2,4.8,344.0,86.0,2022-03-28 06:00:00,0.0,13
6.9,5.6,306.0,82.0,2022-03-28 07:00:00,0.0,13
11.0,7.0,321.0,76.0,2022-03-28 08:00:00,0.0,13
12.3,8.2,324.0,67.0,2022-03-28 09:00:00,0.0,13
11.8,9.7,313.0,58.0,2022-03-28 10:00:00,0.0,13
10.1,11.4,301.0,47.0,2022-03-28 11:00:00,0.0,13
13.8,14.2,331.0,36.0,2022-03-28 12:00:00,0.0,13
24.4,14.0,327.0,35.0,2022-03-28 13:00:00,0.0,13
23.8,12.4,323.0,35.0,2022-03-28 14:00:00,0.0,13
14.3,12.4,324.0,34.0,2022-03-28 15:00:00,0.0,13
10.2,12.2,317.0,34.0,2022-03-28 16:00:00,0.0,13
11.3,11.0,304.0,36.0,2022-03-28 17:00:00,0.0,13
11.7,9.8,335.0,42.0,2022-03-28 18:00:00,0.0,13
6.4,8.3,311.0,48.0,2022-03-28 19:00:00,0.0,13
7.1,7.3,337.0,49.0,2022-03-28 20:00:00,0.0,13
5.6,5.9,287.0,53.0,2022-03-28 21:00:00,0.0,13
4.7,5.0,286.0,56.0,2022-03-28 22:00:00,0.0,13
0.6,3.5,285.0,64.0,2022-03-29 00:00:00,0.0,13
2.9,3.1,294.0,63.0,2022-03-29 01:00:00,0.0,13
4.1,2.1,299.0,70.0,2022-03-29 02:00:00,0.0,13
5.7,1.0,306.0,74.0,2022-03-29 03:00:00,0.0,13
6.3,0.2,314.0,78.0,2022-03-29 04:00:00,0.0,13
3.3,0.3,322.0,76.0,2022-03-29 05:00:00,0.0,13
0.1,-0.1,357.0,78.0,2022-03-29 06:00:00,0.0,13
6.9,3.0,139.0,65.0,2022-03-29 07:00:00,0.0,13
6.5,5.2,111.0,58.0,2022-03-29 08:00:00,0.0,13
3.8,8.1,316.0,50.0,2022-03-29 09:00:00,0.0,13
26.5,13.6,140.0,28.0,2022-03-29 10:00:00,0.0,13
25.8,15.1,146.0,25.0,2022-03-29 11:00:00,0.0,13
27.5,15.5,148.0,22.0,2022-03-29 12:00:00,0.0,13
30.6,17.1,150.0,21.0,2022-03-29 13:00:00,0.0,13
30.3,16.6,166.0,23.0,2022-03-29 14:00:00,0.0,13
35.4,17.3,145.0,21.0,2022-03-29 15:00:00,0.0,13
34.9,17.0,147.0,22.0,2022-03-29 16:00:00,0.0,13
27.4,16.2,151.0,26.0,2022-03-29 17:00:00,0.0,13
25.0,15.5,144.0,27.0,2022-03-29 18:00:00,0.0,13
19.7,15.0,153.0,29.0,2022-03-29 19:00:00,0.0,13
28.9,14.8,149.0,32.0,2022-03-29 20:00:00,0.0,13
39.2,14.1,141.0,34.0,2022-03-29 21:00:00,0.0,13
28.7,13.2,145.0,37.0,2022-03-29 22:00:00,0.0,13
21.8,12.2,136.0,39.0,2022-03-30 00:00:00,0.0,13
15.6,11.9,146.0,39.0,2022-03-30 01:00:00,0.0,13
6.6,10.0,320.0,44.0,2022-03-30 02:00:00,0.0,13
7.1,9.2,322.0,48.0,2022-03-30 03:00:00,0.0,13
19.9,10.9,229.0,36.0,2022-03-30 04:00:00,0.0,13
6.9,10.4,206.0,47.0,2022-03-30 05:00:00,0.0,13
6.9,9.7,178.0,47.0,2022-03-30 06:00:00,0.0,13
29.7,7.6,318.0,65.0,2022-03-30 07:00:00,0.0,13
19.7,8.1,319.0,61.0,2022-03-30 08:00:00,0.0,13
15.9,9.0,315.0,56.0,2022-03-30 09:00:00,0.0,13
14.0,9.3,319.0,51.0,2022-03-30 10:00:00,0.0,13
7.6,9.5,307.0,48.0,2022-03-30 11:00:00,0.0,13
7.6,9.2,330.0,64.0,2022-03-30 12:00:00,0.0,13
19.4,10.4,174.0,45.0,2022-03-30 13:00:00,0.0,13
7.4,11.3,260.0,36.0,2022-03-30 14:00:00,0.0,13
16.4,10.7,311.0,37.0,2022-03-30 15:00:00,0.0,13
3.4,10.2,206.0,30.0,2022-03-30 16:00:00,0.0,13
7.0,8.3,154.0,48.0,2022-03-30 17:00:00,0.0,13
9.2,7.0,203.0,53.0,2022-03-30 18:00:00,0.0,13
2.4,7.3,256.0,46.0,2022-03-30 19:00:00,0.0,13
4.9,6.9,351.0,46.0,2022-03-30 20:00:00,0.0,13
12.5,6.1,173.0,52.0,2022-03-30 21:00:00,0.0,13
4.0,5.4,191.0,51.0,2022-03-30 22:00:00,0.0,13
0.9,4.1,302.0,54.0,2022-03-31 00:00:00,0.0,13
3.6,3.5,308.0,56.0,2022-03-31 01:00:00,0.0,13
5.5,2.8,315.0,61.0,2022-03-31 02:00:00,0.0,13
6.7,3.3,336.0,59.0,2022-03-31 03:00:00,0.0,13
3.0,3.6,154.0,60.0,2022-03-31 04:00:00,0.0,13
3.1,2.9,155.0,63.0,2022-03-31 05:00:00,0.0,13
4.1,2.8,297.0,64.0,2022-03-31 06:00:00,0.0,13
0.0,4.9,315.0,55.0,2022-03-31 07:00:00,0.0,13
2.4,6.6,356.0,51.0,2022-03-31 08:00:00,0.0,13
3.7,7.7,139.0,48.0,2022-03-31 09:00:00,0.0,13
2.5,10.6,93.0,38.0,2022-03-31 10:00:00,0.0,13
8.7,11.6,310.0,29.0,2022-03-31 11:00:00,0.0,13
8.3,11.4,152.0,24.0,2022-03-31 12:00:00,0.0,13
11.2,11.9,187.0,23.0,2022-03-31 13:00:00,0.0,13
13.1,12.2,200.0,24.0,2022-03-31 14:00:00,0.0,13
11.6,11.5,173.0,24.0,2022-03-31 15:00:00,0.0,13
11.6,11.6,166.0,24.0,2022-03-31 16:00:00,0.0,13
5.0,10.0,174.0,28.0,2022-03-31 17:00:00,0.0,13
5.4,8.6,295.0,34.0,2022-03-31 18:00:00,0.0,13
4.3,8.0,314.0,33.0,2022-03-31 19:00:00,0.0,13
5.7,7.4,149.0,35.0,2022-03-31 20:00:00,0.0,13
1.9,6.2,241.0,38.0,2022-03-31 21:00:00,0.0,13
3.5,5.5,142.0,39.0,2022-03-31 22:00:00,0.0,13
4.0,3.5,289.0,46.0,2022-04-01 00:00:00,0.0,13
1.9,2.9,256.0,48.0,2022-04-01 01:00:00,0.0,13
0.6,2.5,289.0,49.0,2022-04-01 02:00:00,0.0,13
9.4,0.7,300.0,58.0,2022-04-01 03:00:00,0.0,13
7.1,0.9,304.0,55.0,2022-04-01 04:00:00,0.0,13
3.2,0.5,312.0,57.0,2022-04-01 05:00:00,0.0,13
4.2,1.5,274.0,56.0,2022-04-01 06:00:00,0.0,13
21.9,5.7,158.0,46.0,2022-04-01 07:00:00,0.0,13
25.0,7.3,150.0,43.0,2022-04-01 08:00:00,0.0,13
26.7,7.0,159.0,45.0,2022-04-01 09:00:00,0.0,13
27.8,9.0,147.0,38.0,2022-04-01 10:00:00,0.0,13
30.2,11.4,143.0,32.0,2022-04-01 11:00:00,0.0,13
37.8,12.4,152.0,29.0,2022-04-01 12:00:00,0.0,13
48.9,11.4,142.0,32.0,2022-04-01 13:00:00,0.0,13
